variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
drop_eua,4,3,6,asset_ibov,25,66.36818128376346,4.4231634631146335,79.01121321149282,-20.364909545379142,107.9352131601088
drop_eua,4,3,6,asset_ibov,26,69.17913740431713,5.535892777854585,82.21003436195946,-20.339996846650514,112.93229351630872
drop_eua,4,3,6,asset_ibov,27,71.88224630755924,6.102902461611139,83.92122883281294,-20.107981182860897,117.9424995137389
drop_eua,4,3,6,asset_ibov,28,74.47128106230338,7.338548086170129,87.08278670130525,-19.71528582987974,122.86104982359775
drop_eua,4,3,6,asset_ibov,29,76.93871595366147,8.001990342196438,91.02567462255604,-19.16663423495097,127.60016256678598
drop_eua,4,3,6,asset_ibov,30,79.2758746958962,7.989998083359899,94.70273442982719,-20.006380550550485,132.21812543107785
drop_eua,4,3,6,asset_ibov,31,81.4770490569653,7.738544642486131,98.57877078212917,-20.08292280093321,136.75926456323106
drop_eua,4,3,6,asset_ibov,32,83.53593022850512,7.538089072721134,101.30345875729603,-19.8123384094278,140.81833502360132
drop_eua,4,3,6,asset_ibov,33,85.44704244132446,7.719705668365936,104.85108409579999,-20.408407197526067,144.5921480488285
drop_eua,4,3,6,asset_ibov,34,87.20781136416164,7.549475745700972,107.991029017885,-21.86264073124373,147.9973691232462
drop_eua,4,3,6,asset_ibov,35,88.81593681155172,7.6100132046951625,110.52691240692167,-23.286014621945466,150.96067240507614
drop_eua,4,3,6,asset_ibov,36,90.2697078761888,7.335166359334963,111.71389131297316,-24.44219491174322,154.50893202403924
drop_eua,4,3,6,asset_ibov,37,91.56885185668015,7.036123071148031,113.33954392779933,-25.636261469510398,158.77708201404312
drop_eua,4,3,6,asset_ibov,38,92.7136191396208,6.673225087221977,116.5412664739762,-26.025493317066175,162.05224915114172
drop_eua,4,3,6,asset_ibov,39,93.70514772344958,6.492846279506676,118.96276894374628,-28.665879050420372,164.84626790005913
drop_eua,4,3,6,asset_ibov,40,94.54577154822354,5.339903466828951,120.95172884107083,-28.856383540096278,168.81396600884653
drop_eua,4,3,6,asset_ibov,41,95.23838729599382,5.752036228146704,122.11801605388916,-30.093381972102225,172.71575851841675
drop_eua,4,3,6,asset_ibov,42,95.78654748893146,3.992222893186489,123.73675052757847,-31.658432541775888,176.38974354195744
drop_eua,4,3,6,asset_ibov,43,96.19456652880154,3.8150729379273542,125.54590622028157,-32.93792710219675,179.1166029038799
drop_eua,4,3,6,asset_ibov,44,96.46726060153632,3.704900352719592,126.75708585526371,-33.58710873320542,181.58342953309548
drop_eua,4,3,6,asset_ibov,45,96.61000583257714,3.1584532661900466,127.48134407993749,-34.0276612321109,183.81550534735064
drop_eua,4,3,6,asset_ibov,46,96.62872960259263,2.876381366712592,128.4906092940381,-35.5661270832418,185.47223664015291
drop_eua,4,3,6,asset_ibov,47,96.52971992339833,1.6052664832049448,128.96886110858014,-36.59164862698285,187.46434412455667
drop_eua,4,3,6,asset_ibov,48,96.31961625034485,0.5189567732552259,130.3656086150124,-37.84761733801974,188.86243297783108
drop_eua,4,3,6,cambio_usd,0,0.21884175123505628,0.16059360674568302,0.27994833783999457,0.13032402613406743,0.34990401540670274
drop_eua,4,3,6,cambio_usd,1,0.265901545398104,0.18394862087717231,0.3601674079857035,0.14107286053398493,0.45920394719617597
drop_eua,4,3,6,cambio_usd,2,0.25163655184014805,0.1536029956302651,0.3434602031175641,0.10698971097738175,0.4398860091321642
drop_eua,4,3,6,cambio_usd,3,0.2521528396069204,0.14149743065157142,0.34776346771340866,0.09580325561223521,0.44260460983208383
drop_eua,4,3,6,cambio_usd,4,0.2522101534287607,0.13408195058814978,0.33675633506147834,0.0795366735044228,0.44400160839993913
drop_eua,4,3,6,cambio_usd,5,0.24852792437101648,0.1312485728127759,0.3332140489824875,0.07175486521441309,0.4358712247667273
drop_eua,4,3,6,cambio_usd,6,0.2545333683247495,0.12653193866702855,0.3504693441990652,0.06922089650485985,0.45379557018009187
drop_eua,4,3,6,cambio_usd,7,0.24979617737924156,0.11413356351742587,0.34114747948764507,0.0519004201873196,0.4467477382887275
drop_eua,4,3,6,cambio_usd,8,0.23610690744143437,0.09935892497430575,0.3248069429106388,0.040913107181728935,0.43283941620309896
drop_eua,4,3,6,cambio_usd,9,0.22289161659748782,0.08628836032472864,0.304853355590543,0.02715109905529898,0.40865315608292
drop_eua,4,3,6,cambio_usd,10,0.21033431736977926,0.07224052560237085,0.28677914391557946,0.021064514601318512,0.38465265126498904
drop_eua,4,3,6,cambio_usd,11,0.20160772959463583,0.0611413239930952,0.2753680885575195,0.00729004400443298,0.3703726435893312
