variant,sample,r,ic1,ic2,ic3
drop_fiscal__setor_externo__credito,pre_covid,6,-0.0792968768728538,-0.01096457488955127,-0.24353513319463538
drop_fiscal__setor_externo__credito,pre_covid,7,-0.06623318696461711,0.013487832015902534,-0.2578444860066955
drop_fiscal__setor_externo__credito,pre_covid,8,-0.04632046485858643,0.04478927111915032,-0.26530480662096184
drop_fiscal__setor_externo__credito,pre_covid,9,-0.029400498740948855,0.073097954234005,-0.27575788322362127
drop_fiscal__setor_externo__credito,pre_covid,10,-0.007644741232695984,0.10624242873947498,-0.28137516843566523
drop_fiscal__setor_externo__credito,pre_covid,11,0.015174149789390912,0.14045003675877898,-0.2859293201338753
drop_fiscal__setor_externo__credito,pre_covid,12,0.04039820626602275,0.17706281023262782,-0.2880783063775404
drop_fiscal__setor_externo__credito,pre_covid,13,0.06656124077708636,0.21461456174090876,-0.28928831458677373
drop_fiscal__setor_externo__credito,pre_covid,14,0.09115106473414225,0.25059310269518154,-0.29207153335001457
drop_fiscal__setor_externo__credito,pre_covid,15,0.11531349545815095,0.28614425041640756,-0.2952821453463028
drop_fiscal__setor_externo__credito,pre_covid,16,0.1411464093459589,0.3233658813014324,-0.2968222741787919
drop_fiscal__setor_externo__credito,pre_covid,17,0.16759110228172092,0.36119929123441175,-0.29775062396332674
drop_fiscal__setor_externo__credito,pre_covid,18,0.1923319858748087,0.3973288918247164,-0.3003827830905361
drop_fiscal__setor_externo__credito,pre_covid,19,0.216378344121807,0.43276396706893183,-0.30370946756383455
drop_fiscal__setor_externo__credito,pre_covid,20,0.24070899767318799,0.4684833376175299,-0.3067518567327505
drop_fiscal__setor_externo__credito__imoveis,full,1,-0.10324661375230401,-0.09467069002954635,-0.12577192567896964
drop_fiscal__setor_externo__credito__imoveis,full,2,-0.1631463773638855,-0.14599452991837017,-0.20819700121721674
drop_fiscal__setor_externo__credito__imoveis,full,3,-0.19612137029678747,-0.17039359912851448,-0.2636973060767844
drop_fiscal__setor_externo__credito__imoveis,full,4,-0.21000459999646504,-0.1757009051054344,-0.30010584770312754
drop_fiscal__setor_externo__credito__imoveis,full,5,-0.21797914791053896,-0.17509952929675066,-0.33060570754386714
drop_fiscal__setor_externo__credito__imoveis,full,6,-0.2126020177602989,-0.16114647542375293,-0.3477538893202927
drop_fiscal__setor_externo__credito__imoveis,full,7,-0.20724380822313115,-0.1472123421638275,-0.3649209917097906
drop_fiscal__setor_externo__credito__imoveis,full,8,-0.1985982285339174,-0.12999083875185613,-0.37880072394724246
drop_fiscal__setor_externo__credito__imoveis,full,9,-0.18911581365321084,-0.11193250014839184,-0.3918436209932015
drop_fiscal__setor_externo__credito__imoveis,full,10,-0.17469338116383715,-0.08893414393626053,-0.3999465004304935
drop_fiscal__setor_externo__credito__imoveis,full,11,-0.15893215571249597,-0.06459699476216174,-0.4067105869058179
drop_fiscal__setor_externo__credito__imoveis,full,12,-0.1415753265429558,-0.038664241869863836,-0.4118790696629434
drop_fiscal__setor_externo__credito__imoveis,full,13,-0.123659881306596,-0.012172872910746424,-0.41648893635324924
drop_fiscal__setor_externo__credito__imoveis,full,14,-0.10592590011610548,0.014137032002501826,-0.42128026708942434
drop_fiscal__setor_externo__credito__imoveis,full,15,-0.08461232004926456,0.04402653579210036,-0.42249199894924905
drop_fiscal__setor_externo__credito__imoveis,full,16,-0.0637781343577919,0.07343664520633064,-0.424183125184442
drop_fiscal__setor_externo__credito__imoveis,full,17,-0.04260874801935022,0.10318195526752993,-0.42553905077266596
drop_fiscal__setor_externo__credito__imoveis,full,18,-0.02172990085270965,0.13263672615692834,-0.427185515532691
drop_fiscal__setor_externo__credito__imoveis,full,19,-0.0007844797569485085,0.16215807097544688,-0.4287654063635956
drop_fiscal__setor_externo__credito__imoveis,full,20,0.01951719543719621,0.19103566989234944,-0.4309890430961165
drop_fiscal__setor_externo__credito__imoveis,pre_covid,1,-0.06626037148314538,-0.054751419490229006,-0.09385620363002192
drop_fiscal__setor_externo__credito__imoveis,pre_covid,2,-0.10265422538844235,-0.0796363214026096,-0.15784588968219543
drop_fiscal__setor_externo__credito__imoveis,pre_covid,3,-0.10267621394394466,-0.06814935796519556,-0.18546371038457427
drop_fiscal__setor_externo__credito__imoveis,pre_covid,4,-0.09324071914685711,-0.0472049111751916,-0.20362404773436324
drop_fiscal__setor_externo__credito__imoveis,pre_covid,5,-0.08385462957567907,-0.026309869611097214,-0.22183379031006173
drop_fiscal__setor_externo__credito__imoveis,pre_covid,6,-0.07795657437909476,-0.008902862421596547,-0.24353156726035396
drop_fiscal__setor_externo__credito__imoveis,pre_covid,7,-0.06520545338868855,0.015357210561726009,-0.2583762784168243
drop_fiscal__setor_externo__credito__imoveis,pre_covid,8,-0.04560733043920007,0.04646428550413095,-0.2663739876142123
drop_fiscal__setor_externo__credito__imoveis,pre_covid,9,-0.025172144977432254,0.07840842295881512,-0.2735346342993211
drop_fiscal__setor_externo__credito__imoveis,pre_covid,10,-0.0035878976570320464,0.11150162227213167,-0.27954621912579736
drop_fiscal__setor_externo__credito__imoveis,pre_covid,11,0.019515209707371306,0.1461136816294515,-0.28403894390827056
drop_fiscal__setor_externo__credito__imoveis,pre_covid,12,0.044821750085430656,0.18292917400042707,-0.28632823567708776
drop_fiscal__setor_externo__credito__imoveis,pre_covid,13,0.0715805202188069,0.2211968961267199,-0.2871652976905881
drop_fiscal__setor_externo__credito__imoveis,pre_covid,14,0.09643516845520916,0.2575604963560383,-0.28990648160106236
drop_fiscal__setor_externo__credito__imoveis,pre_covid,15,0.12104932816290903,0.2936836080566545,-0.29288815404023905
drop_fiscal__setor_externo__credito__imoveis,pre_covid,16,0.14701517977330658,0.3311584116599686,-0.29451813457671794
drop_fiscal__setor_externo__credito__imoveis,pre_covid,17,0.1734121667423716,0.36906435062195,-0.2957169797545294
drop_fiscal__setor_externo__credito__imoveis,pre_covid,18,0.19801581707038496,0.4051769529428797,-0.2987091615733928
drop_fiscal__setor_externo__credito__imoveis,pre_covid,19,0.22195352035787974,0.44062360822329083,-0.30236729043277455
drop_fiscal__setor_externo__credito__imoveis,pre_covid,20,0.24611347159862884,0.4762925114569563,-0.3058031713389018
drop_fiscal__setor_externo__eua,full,1,-0.10364498120007068,-0.09509851762253503,-0.1260822689469583
drop_fiscal__setor_externo__eua,full,2,-0.16186217534528735,-0.14476924819021605,-0.20673675083906257
drop_fiscal__setor_externo__eua,full,3,-0.20094399193691007,-0.17530460120430313,-0.2682558551775729
drop_fiscal__setor_externo__eua,full,4,-0.213396752264776,-0.1792108979546334,-0.3031459032523264
drop_fiscal__setor_externo__eua,full,5,-0.22177654594797935,-0.17904422806030112,-0.3339629846824174
drop_fiscal__setor_externo__eua,full,6,-0.21908427619918608,-0.16780549473397222,-0.3537080026805117
drop_fiscal__setor_externo__eua,full,7,-0.21366053266573276,-0.15383528762298326,-0.37072154689394593
drop_fiscal__setor_externo__eua,full,8,-0.2060613216920485,-0.1376896130717633,-0.3855596236671493
drop_fiscal__setor_externo__eua,full,9,-0.19716603425954649,-0.12024786206172566,-0.3991016239815349
drop_fiscal__setor_externo__eua,full,10,-0.18077135593728044,-0.09530672016192399,-0.4051442334061566
drop_fiscal__setor_externo__eua,full,11,-0.16479838535065605,-0.07078728599776396,-0.4116085505664197
drop_fiscal__setor_externo__eua,full,12,-0.1481088847726577,-0.045551321842229986,-0.417356337735309
drop_fiscal__setor_externo__eua,full,13,-0.13063794464591605,-0.019533918137952577,-0.4223226853554548
drop_fiscal__setor_externo__eua,full,14,-0.1130201366301834,0.006630353455315596,-0.42714216508660974
drop_fiscal__setor_externo__eua,full,15,-0.09174635011314036,0.03645060354989438,-0.4283056663164543
drop_fiscal__setor_externo__eua,full,16,-0.07151178457833018,0.06523163266224019,-0.4305083885285318
drop_fiscal__setor_externo__eua,full,17,-0.05005658772897581,0.0952332930891302,-0.4314904794260651
drop_fiscal__setor_externo__eua,full,18,-0.02918237389402667,0.12465397050161497,-0.43305355333800355
drop_fiscal__setor_externo__eua,full,19,-0.009271897584581357,0.15311091038859592,-0.4355803647754457
drop_fiscal__setor_externo__eua,full,20,0.010837682415867356,0.18176695396658027,-0.4379080725218849
drop_fiscal__setor_externo__eua,pre_covid,1,-0.06475715046509789,-0.05300032599926777,-0.09280970084428217
drop_fiscal__setor_externo__eua,pre_covid,2,-0.10487301830887957,-0.08135936937721933,-0.16097811906724813
drop_fiscal__setor_externo__eua,pre_covid,3,-0.10629588677287671,-0.07102541337538637,-0.19045353791042952
drop_fiscal__setor_externo__eua,pre_covid,4,-0.09830330592121861,-0.051276008057898115,-0.2105135074379557
drop_fiscal__setor_externo__eua,pre_covid,5,-0.09424287230617956,-0.03545874997702897,-0.23450562420210097
drop_fiscal__setor_externo__eua,pre_covid,6,-0.09203523098176525,-0.021494284186784562,-0.26035053325687085
drop_fiscal__setor_externo__eua,pre_covid,7,-0.07482405930462599,0.0074737119561848475,-0.2711919119589159
drop_fiscal__setor_externo__eua,pre_covid,8,-0.057836112475396884,0.036218483251244105,-0.28225651550887104
drop_fiscal__setor_externo__eua,pre_covid,9,-0.03761383811469632,0.06819758207777471,-0.29008679152735484
drop_fiscal__setor_externo__eua,pre_covid,10,-0.01733289446920938,0.1002353501890918,-0.2978583982610522
drop_fiscal__setor_externo__eua,pre_covid,11,0.003702978820758762,0.1330280479448901,-0.30487507535026825
drop_fiscal__setor_externo__eua,pre_covid,12,0.02853860630616023,0.1696204998961216,-0.308091998244051
drop_fiscal__setor_externo__eua,pre_covid,13,0.054252666119230186,0.2070913841750217,-0.31043048881016544
drop_fiscal__setor_externo__eua,pre_covid,14,0.07873725111195728,0.24333279363357896,-0.31399845419662253
drop_fiscal__setor_externo__eua,pre_covid,15,0.10554664738589925,0.28189901437335085,-0.315241608301865
drop_fiscal__setor_externo__eua,pre_covid,16,0.13136953331212853,0.3194787247654105,-0.3174712727548198
drop_fiscal__setor_externo__eua,pre_covid,17,0.1564895704382312,0.3563555863573433,-0.3204037860079014
drop_fiscal__setor_externo__eua,pre_covid,18,0.1799858260589986,0.39160866644394066,-0.32496008076631844
drop_fiscal__setor_externo__eua,pre_covid,19,0.20395030803186143,0.42732997288263364,-0.32904814917264
drop_fiscal__setor_externo__eua,pre_covid,20,0.2267028860007383,0.46183937531734065,-0.33434812158294736
drop_fiscal__setor_externo__eua__credito,full,1,-0.10561133704321247,-0.09709449672631576,-0.12795862753045487
drop_fiscal__setor_externo__eua__credito,full,2,-0.16522589855816114,-0.1481922179243677,-0.20992047953264592
drop_fiscal__setor_externo__eua__credito,full,3,-0.19948894209454987,-0.17393842114385974,-0.26653081355627706
drop_fiscal__setor_externo__eua__credito,full,4,-0.21186779638185677,-0.1778004351142699,-0.30125695833082633
drop_fiscal__setor_externo__eua__credito,full,5,-0.22116389543520382,-0.17857969385072026,-0.33290034787141576
drop_fiscal__setor_externo__eua__credito,full,6,-0.2189799431807089,-0.16787890127932864,-0.3530636861041633
drop_fiscal__setor_externo__eua__credito,full,7,-0.21224401097526685,-0.1526261287569899,-0.36867504438596366
drop_fiscal__setor_externo__eua__credito,full,8,-0.20508439304238824,-0.13694967050721452,-0.38386271694032736
drop_fiscal__setor_externo__eua__credito,full,9,-0.19687405610023834,-0.12022249324816792,-0.39799967048541984
drop_fiscal__setor_externo__eua__credito,full,10,-0.18020097286678893,-0.09503256969782181,-0.40367387773921276
drop_fiscal__setor_externo__eua__credito,full,11,-0.1623670756433787,-0.06868183215751489,-0.4081872710030451
drop_fiscal__setor_externo__eua__credito,full,12,-0.1461270835120182,-0.04392499970925767,-0.41429456935892695
drop_fiscal__setor_externo__eua__credito,full,13,-0.1290268672988506,-0.018307943179193376,-0.4195416436330017
drop_fiscal__setor_externo__eua__credito,full,14,-0.11194274503957924,0.007293019396974687,-0.42480481186097285
drop_fiscal__setor_externo__eua__credito,full,15,-0.0908435108122827,0.036909093941168036,-0.4260528681209186
drop_fiscal__setor_externo__eua__credito,full,16,-0.0694576874030357,0.06681175766731173,-0.42701433519891396
drop_fiscal__setor_externo__eua__credito,full,17,-0.048563514466493096,0.09622277092075082,-0.42846745274961395
drop_fiscal__setor_externo__eua__credito,full,18,-0.027295203824027503,0.12600792188011334,-0.4295464325943905
drop_fiscal__setor_externo__eua__credito,full,19,-0.007067472318006196,0.15475249370303112,-0.4316659915756118
drop_fiscal__setor_externo__eua__credito,full,20,0.012366332849268469,0.1827031391872027,-0.4345794768955792
drop_fiscal__setor_externo__eua__credito,pre_covid,1,-0.0666510199960194,-0.05463595223418248,-0.09517577432405955
drop_fiscal__setor_externo__eua__credito,pre_covid,2,-0.10678657972215563,-0.0827564441984818,-0.16383608837823593
drop_fiscal__setor_externo__eua__credito,pre_covid,3,-0.10809825392896069,-0.07205305064344997,-0.19367251691308113
drop_fiscal__setor_externo__eua__credito,pre_covid,4,-0.099462968958546,-0.051402697911198336,-0.21356198627070658
drop_fiscal__setor_externo__eua__credito,pre_covid,5,-0.09374989865495559,-0.03367455984577106,-0.23637367029515632
drop_fiscal__setor_externo__eua__credito,pre_covid,6,-0.09140904077394846,-0.01931863420292701,-0.26255756674218933
drop_fiscal__setor_externo__eua__credito,pre_covid,7,-0.07507268714066839,0.009032787192189917,-0.27474596743694935
drop_fiscal__setor_externo__eua__credito,pre_covid,8,-0.05662390067287204,0.0394966414218233,-0.2848219352971932
drop_fiscal__setor_externo__eua__credito,pre_covid,9,-0.03636918233748254,0.07176642751904971,-0.2930919712898439
drop_fiscal__setor_externo__eua__credito,pre_covid,10,-0.01664118233365952,0.10350949528470954,-0.301888725614061
drop_fiscal__setor_externo__eua__credito,pre_covid,11,0.003979932827875565,0.13614567820808154,-0.30979236478056604
drop_fiscal__setor_externo__eua__credito,pre_covid,12,0.02800023142391339,0.1721810445659563,-0.31429682051256835
drop_fiscal__setor_externo__eua__credito,pre_covid,13,0.05332576063598249,0.2095216415398624,-0.3174960456285394
drop_fiscal__setor_externo__eua__credito,pre_covid,14,0.07798932887562304,0.24620027754133966,-0.32135723171693886
drop_fiscal__setor_externo__eua__credito,pre_covid,15,0.10402299232538037,0.2842490087529339,-0.323848322595222
drop_fiscal__setor_externo__eua__credito,pre_covid,16,0.13112522084859313,0.3233663050379838,-0.32527084840004916
drop_fiscal__setor_externo__eua__credito,pre_covid,17,0.15555584025057634,0.3598119922018037,-0.3293649833261061
drop_fiscal__setor_externo__eua__credito,pre_covid,18,0.17973448724701702,0.3960057069600815,-0.33371109065770566
drop_fiscal__setor_externo__eua__credito,pre_covid,19,0.20339288225490537,0.4316791697298066,-0.33857744997785755
drop_fiscal__setor_externo__eua__credito,pre_covid,20,0.22542629063622543,0.46572764587296356,-0.3450687959245775
drop_fiscal__setor_externo__eua__credito__imoveis,full,1,-0.10699608288597814,-0.09849411598514936,-0.12929761090044029
drop_fiscal__setor_externo__eua__credito__imoveis,full,2,-0.16778351649140022,-0.15077958268974265,-0.2123865725203245
drop_fiscal__setor_externo__eua__credito__imoveis,full,3,-0.2023010257468078,-0.17679512504432146,-0.2692056097901942
drop_fiscal__setor_externo__eua__credito__imoveis,full,4,-0.21527030415223014,-0.181262436548915,-0.3044764162100787
drop_fiscal__setor_externo__eua__credito__imoveis,full,5,-0.2250791910364559,-0.182569356532312,-0.3365868311087666
drop_fiscal__setor_externo__eua__credito__imoveis,full,6,-0.22181446775552838,-0.1708026663505557,-0.35562363584230117
drop_fiscal__setor_externo__eua__credito__imoveis,full,7,-0.2154864083585279,-0.15597264005272637,-0.37159710445976274
drop_fiscal__setor_externo__eua__credito__imoveis,full,8,-0.20881346414172786,-0.14079772893509757,-0.3872256882574249
drop_fiscal__setor_externo__eua__credito__imoveis,full,9,-0.20120778357989666,-0.12469008147243765,-0.4019215357100559
drop_fiscal__setor_externo__eua__credito__imoveis,full,10,-0.1845206674401797,-0.09950099843189186,-0.40753594758480105
drop_fiscal__setor_externo__eua__credito__imoveis,full,11,-0.1667720668217878,-0.07325043091267125,-0.41208887498087127
drop_fiscal__setor_externo__eua__credito__imoveis,full,12,-0.14798799332331591,-0.045964390513370534,-0.4156063294968615
drop_fiscal__setor_externo__eua__credito__imoveis,full,13,-0.1292694296470781,-0.018743859936303897,-0.41918929383508585
drop_fiscal__setor_externo__eua__credito__imoveis,full,14,-0.11185881700207079,0.007168719609532248,-0.4240802092045405
drop_fiscal__setor_externo__eua__credito__imoveis,full,15,-0.09106945562436752,0.03646004788806412,-0.4255923758412995
drop_fiscal__setor_externo__eua__credito__imoveis,full,16,-0.07000814894564944,0.06602332146761114,-0.4268325971770436
drop_fiscal__setor_externo__eua__credito__imoveis,full,17,-0.04739894230521369,0.0971344950088755,-0.4265249185510701
drop_fiscal__setor_externo__eua__credito__imoveis,full,18,-0.025818322790446713,0.1272170814244713,-0.4272458270507652
drop_fiscal__setor_externo__eua__credito__imoveis,full,19,-0.005047713926418229,0.1564896571893286,-0.4287767462011989
drop_fiscal__setor_externo__eua__credito__imoveis,full,20,0.015296946378134946,0.18533628439471062,-0.43073361391110776
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,1,-0.06709343142422665,-0.05494515382759786,-0.09586034464052934
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,2,-0.1082051662623125,-0.08390861106905492,-0.16573899269491787
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,3,-0.10893466301861626,-0.0724898302287299,-0.19523540266752432
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,4,-0.10054250950054844,-0.05194939911403329,-0.21561016236575917
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,5,-0.09349463480567483,-0.03275324682253089,-0.23732920088718823
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,6,-0.09027178651784218,-0.017382120938069456,-0.2628732658156583
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,7,-0.07424567491695488,0.010792268259446569,-0.27561406743107364
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,8,-0.05263808507367285,0.04454813569935745,-0.2827733908040943
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,9,-0.03146567379403786,0.07786882457562116,-0.290367892740762
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,10,-0.011848967880100925,0.10963380808618695,-0.29951810004312773
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,11,0.00884579534212826,0.14247684890504486,-0.3075902500372012
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,12,0.032788662494137366,0.1785679936536828,-0.31241429610149485
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,13,0.05900751201177257,0.21693512076794685,-0.3149623598001623
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,14,0.08381702662485413,0.25389291297765704,-0.3189197584033834
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,15,0.10975912868945947,0.2919832926388912,-0.3217445695550807
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,16,0.13694887901958563,0.3313213205656462,-0.3233217324412573
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,17,0.1616652031467234,0.3681859222894128,-0.3273723215304223
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,18,0.1858477321509462,0.40451672889026424,-0.33195670574250213
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,19,0.20962263516644497,0.44043990950239187,-0.3369487159433062
drop_fiscal__setor_externo__eua__credito__imoveis,pre_covid,20,0.2321713609037961,0.4751369128363718,-0.34316690342225753
drop_fiscal__setor_externo__eua__imoveis,full,1,-0.1049830280433166,-0.09645135558376618,-0.12737556851661103
drop_fiscal__setor_externo__eua__imoveis,full,2,-0.16432769916750323,-0.14726435424840237,-0.20911278011409207
drop_fiscal__setor_externo__eua__imoveis,full,3,-0.20353798867677403,-0.17794297129812275,-0.2707156100966573
drop_fiscal__setor_externo__eua__imoveis,full,4,-0.2165796059727192,-0.18245291613451747,-0.30614976786589687
drop_fiscal__setor_externo__eua__imoveis,full,5,-0.22543333351225114,-0.18277497121449898,-0.33739603587872324
drop_fiscal__setor_externo__eua__imoveis,full,6,-0.2215177399155036,-0.17032770515820106,-0.35587298275527013
drop_fiscal__setor_externo__eua__imoveis,full,7,-0.21647523869877172,-0.15675353148191873,-0.37322302201183266
drop_fiscal__setor_externo__eua__imoveis,full,8,-0.2093373487773582,-0.14108396910095478,-0.38847767256371357
drop_fiscal__setor_externo__eua__imoveis,full,9,-0.20099306317451726,-0.12420801103856338,-0.402525927434167
drop_fiscal__setor_externo__eua__imoveis,full,10,-0.18392631320544828,-0.09860958860994395,-0.4078517179383924
drop_fiscal__setor_externo__eua__imoveis,full,11,-0.1682730777550766,-0.07442468070002195,-0.4145910229613151
drop_fiscal__setor_externo__eua__imoveis,full,12,-0.14904066838346397,-0.04666059886885887,-0.417751154062997
drop_fiscal__setor_externo__eua__imoveis,full,13,-0.13057284546074044,-0.019661103486585008,-0.4216758716135679
drop_fiscal__setor_externo__eua__imoveis,full,14,-0.11325124590543001,0.006192168528275976,-0.4267468125315519
drop_fiscal__setor_externo__eua__imoveis,full,15,-0.09229748247369218,0.035677604419564135,-0.4281855895731085
drop_fiscal__setor_externo__eua__imoveis,full,16,-0.07205603739301236,0.06445072195979451,-0.4303366849657231
drop_fiscal__setor_externo__eua__imoveis,full,17,-0.049645143423783455,0.09539328838857375,-0.4303183314697887
drop_fiscal__setor_externo__eua__imoveis,full,18,-0.02850290243674758,0.12506720183516018,-0.43156863095604703
drop_fiscal__setor_externo__eua__imoveis,full,19,-0.00719754784944282,0.15490422888201527,-0.4326558168420369
drop_fiscal__setor_externo__eua__imoveis,full,20,0.013789715647685385,0.18442316483869403,-0.4340610938182029
drop_fiscal__setor_externo__eua__imoveis,pre_covid,1,-0.06514594383728287,-0.05326133311869506,-0.09343261137139142
drop_fiscal__setor_externo__eua__imoveis,pre_covid,2,-0.1061855765616162,-0.0824163551244406,-0.1627589116298333
drop_fiscal__setor_externo__eua__imoveis,pre_covid,3,-0.10731401993104617,-0.07166018777528277,-0.1921740225333718
drop_fiscal__setor_externo__eua__imoveis,pre_covid,4,-0.0984052419095881,-0.05086679903523689,-0.21155191204602228
drop_fiscal__setor_externo__eua__imoveis,pre_covid,5,-0.09237850160834565,-0.03295544801540662,-0.23381183927888838
drop_fiscal__setor_externo__eua__imoveis,pre_covid,6,-0.09017220429399275,-0.018864539982465955,-0.259892209498644
drop_fiscal__setor_externo__eua__imoveis,pre_covid,7,-0.07320211694452017,0.009990158085594447,-0.27120878968328
drop_fiscal__setor_externo__eua__imoveis,pre_covid,8,-0.05351211589451266,0.041564769854189776,-0.279805456167381
drop_fiscal__setor_externo__eua__imoveis,pre_covid,9,-0.032981193013232435,0.07398030345405782,-0.2875612008202093
drop_fiscal__setor_externo__eua__imoveis,pre_covid,10,-0.01285588093981338,0.10599022624606469,-0.29572255628089883
drop_fiscal__setor_externo__eua__imoveis,pre_covid,11,0.007996823989611324,0.1387275418940771,-0.3031565188855827
drop_fiscal__setor_externo__eua__imoveis,pre_covid,12,0.0327491252823533,0.1753644539054069,-0.3066908851269492
drop_fiscal__setor_externo__eua__imoveis,pre_covid,13,0.05961953443986601,0.21411947378150753,-0.30810714350354496
drop_fiscal__setor_externo__eua__imoveis,pre_covid,14,0.08439338762207416,0.2507779376823034,-0.3116199578554455
drop_fiscal__setor_externo__eua__imoveis,pre_covid,15,0.11110079671553041,0.2893699574943476,-0.3131992162960977
drop_fiscal__setor_externo__eua__imoveis,pre_covid,16,0.13698263824596046,0.32713640974336533,-0.31560404229977623
drop_fiscal__setor_externo__eua__imoveis,pre_covid,17,0.16204653067886787,0.36408491289486067,-0.3188268174009772
drop_fiscal__setor_externo__eua__imoveis,pre_covid,18,0.18549373763699628,0.3994167305715768,-0.32366627797695746
drop_fiscal__setor_externo__eua__imoveis,pre_covid,19,0.2098138524738571,0.4356214561270255,-0.32763283067420534
drop_fiscal__setor_externo__eua__imoveis,pre_covid,20,0.23286857646450532,0.47056079083626146,-0.3328647742176656
drop_fiscal__setor_externo__expectativas,full,1,-0.10336571657569177,-0.09480450265844491,-0.12584725839064947
drop_fiscal__setor_externo__expectativas,full,2,-0.16046573981382772,-0.143343311979334,-0.20542882344374314
drop_fiscal__setor_externo__expectativas,full,3,-0.19851925237561635,-0.17283561062387578,-0.26596387782048947
drop_fiscal__setor_externo__expectativas,full,4,-0.20919023977877022,-0.17494538410978278,-0.29911640703860104
drop_fiscal__setor_externo__expectativas,full,5,-0.21654833368813348,-0.17374226410189925,-0.32895604276292206
drop_fiscal__setor_externo__expectativas,full,6,-0.21285372492504817,-0.16148644142156704,-0.3477429758147944
drop_fiscal__setor_externo__expectativas,full,7,-0.20670725065343354,-0.1467787532327055,-0.3640780433581375
drop_fiscal__setor_externo__expectativas,full,8,-0.19773722726613285,-0.12924751592815797,-0.3775895617857945
drop_fiscal__setor_externo__expectativas,full,9,-0.1842718403469702,-0.10722091509174858,-0.38660571668158955
drop_fiscal__setor_externo__expectativas,full,10,-0.17123887504443014,-0.08562673587196168,-0.3960542931940073
drop_fiscal__setor_externo__expectativas,full,11,-0.15537165589509805,-0.06119830280538263,-0.4026686158596328
drop_fiscal__setor_externo__expectativas,full,12,-0.13875700622711906,-0.0360224392201568,-0.40853550800661154
drop_fiscal__setor_externo__expectativas,full,13,-0.12186491694937973,-0.010569136025170733,-0.4141249605438301
drop_fiscal__setor_externo__expectativas,full,14,-0.10466710660879719,0.015189888232658877,-0.4194086920182051
drop_fiscal__setor_externo__expectativas,full,15,-0.08497442583642112,0.04344378292228157,-0.4221975530607869
drop_fiscal__setor_externo__expectativas,full,16,-0.06565589613424816,0.0713235265417016,-0.42536056517357146
drop_fiscal__setor_externo__expectativas,full,17,-0.04680181825713259,0.0987388183360638,-0.42898802911141365
drop_fiscal__setor_externo__expectativas,full,18,-0.027272180853856298,0.12682966965658693,-0.431939933523095
drop_fiscal__setor_externo__expectativas,full,19,-0.0072329622974181,0.1554301021302722,-0.4343822567816147
drop_fiscal__setor_externo__expectativas,full,20,0.012459015564734832,0.18368329390967175,-0.4371718207344195
drop_fiscal__setor_externo__expectativas,pre_covid,1,-0.06323889312320984,-0.05160726295782825,-0.09106119695601217
drop_fiscal__setor_externo__expectativas,pre_covid,2,-0.10225273887446737,-0.0789894785437042,-0.15789734654007204
drop_fiscal__setor_externo__expectativas,pre_covid,3,-0.10087193891156118,-0.0659770484154164,-0.1843388504099681
drop_fiscal__setor_externo__expectativas,pre_covid,4,-0.09161067002325185,-0.0450841493617255,-0.20289988535446116
drop_fiscal__setor_externo__expectativas,pre_covid,5,-0.08405195362156481,-0.02589380279465686,-0.22316347278557647
drop_fiscal__setor_externo__expectativas,pre_covid,6,-0.07823353387265469,-0.00844375288036514,-0.24516735686946856
drop_fiscal__setor_externo__expectativas,pre_covid,7,-0.06373200540011392,0.017689405757557175,-0.2584881322297301
drop_fiscal__setor_externo__expectativas,pre_covid,8,-0.04591431978498872,0.04713872153806398,-0.26849275044740734
drop_fiscal__setor_externo__expectativas,pre_covid,9,-0.028346145986047566,0.07633852550238684,-0.2787468804812685
drop_fiscal__setor_externo__expectativas,pre_covid,10,-0.0049274825856846505,0.11138881906813125,-0.28315052091370796
drop_fiscal__setor_externo__expectativas,pre_covid,11,0.018359007027045737,0.14630693884624324,-0.28768633513377984
drop_fiscal__setor_externo__expectativas,pre_covid,12,0.04337845602237789,0.182958018006957,-0.29048918997124984
drop_fiscal__setor_externo__expectativas,pre_covid,13,0.07047038622558477,0.22168157837554558,-0.29121956360084533
drop_fiscal__setor_externo__expectativas,pre_covid,14,0.0963199881105723,0.2591628104259145,-0.29319226554866007
drop_fiscal__setor_externo__expectativas,pre_covid,15,0.12173608728145102,0.2962105397621748,-0.29559847021058383
