sample,r,q,variable,h,point
pre_covid,7,6,cambio_usd,45,-0.060201826083228334
pre_covid,7,6,cambio_usd,46,-0.05111108917448252
pre_covid,7,6,cambio_usd,47,-0.04273629680263366
pre_covid,7,6,cambio_usd,48,-0.035029019810896636
pre_covid,7,6,yield_2y,0,0.00673313120634279
pre_covid,7,6,yield_2y,1,0.0056681299102025445
pre_covid,7,6,yield_2y,2,0.0043052245930776875
pre_covid,7,6,yield_2y,3,0.0053040216177876855
pre_covid,7,6,yield_2y,4,0.004211088824277675
pre_covid,7,6,yield_2y,5,0.002337975956170646
pre_covid,7,6,yield_2y,6,0.0027182262367457057
pre_covid,7,6,yield_2y,7,0.002747255257372385
pre_covid,7,6,yield_2y,8,0.002150071770648754
pre_covid,7,6,yield_2y,9,0.001766301651853772
pre_covid,7,6,yield_2y,10,0.0027412783756385795
pre_covid,7,6,yield_2y,11,0.003073938713805121
pre_covid,7,6,yield_2y,12,0.0024644844773604583
pre_covid,7,6,yield_2y,13,0.0019378009840116076
pre_covid,7,6,yield_2y,14,0.001281412635889151
pre_covid,7,6,yield_2y,15,7.20623331479247e-4
pre_covid,7,6,yield_2y,16,-1.3035257832988667e-4
pre_covid,7,6,yield_2y,17,-6.286773089555323e-4
pre_covid,7,6,yield_2y,18,-0.0010799453428664578
pre_covid,7,6,yield_2y,19,-0.0018260792064683502
pre_covid,7,6,yield_2y,20,-0.0019485202364754972
pre_covid,7,6,yield_2y,21,-0.0021510939197233237
pre_covid,7,6,yield_2y,22,-0.002636858202632603
pre_covid,7,6,yield_2y,23,-0.002962065303659278
pre_covid,7,6,yield_2y,24,-0.0036457769519770383
pre_covid,7,6,yield_2y,25,-0.0045789346983387885
pre_covid,7,6,yield_2y,26,-0.005415292866464929
pre_covid,7,6,yield_2y,27,-0.006353697404311694
pre_covid,7,6,yield_2y,28,-0.007311766780962697
pre_covid,7,6,yield_2y,29,-0.008102455761571026
pre_covid,7,6,yield_2y,30,-0.008762844273512743
pre_covid,7,6,yield_2y,31,-0.009297308968257654
pre_covid,7,6,yield_2y,32,-0.009676353381044542
pre_covid,7,6,yield_2y,33,-0.009889206385825395
pre_covid,7,6,yield_2y,34,-0.010052711795858083
pre_covid,7,6,yield_2y,35,-0.010202852883956648
pre_covid,7,6,yield_2y,36,-0.01028905056711901
pre_covid,7,6,yield_2y,37,-0.010399637952666034
pre_covid,7,6,yield_2y,38,-0.010481565482032723
pre_covid,7,6,yield_2y,39,-0.010480503726728178
pre_covid,7,6,yield_2y,40,-0.01043483684061982
pre_covid,7,6,yield_2y,41,-0.010290649292952923
pre_covid,7,6,yield_2y,42,-0.0100329994118336
pre_covid,7,6,yield_2y,43,-0.009670393008966879
pre_covid,7,6,yield_2y,44,-0.009212121969328633
pre_covid,7,6,yield_2y,45,-0.00867268279541044
pre_covid,7,6,yield_2y,46,-0.008071431041516643
pre_covid,7,6,yield_2y,47,-0.007451658919162088
pre_covid,7,6,yield_2y,48,-0.006819434219313897
pre_covid,7,6,yield_5y,0,0.006710715410217794
pre_covid,7,6,yield_5y,1,0.005096722620109046
pre_covid,7,6,yield_5y,2,0.002117329743456744
pre_covid,7,6,yield_5y,3,0.0025169178420987436
pre_covid,7,6,yield_5y,4,0.0014550507581414856
pre_covid,7,6,yield_5y,5,-0.001708531137873547
pre_covid,7,6,yield_5y,6,-0.0011971370971004171
pre_covid,7,6,yield_5y,7,-8.132587710451386e-4
pre_covid,7,6,yield_5y,8,-0.0015556827625688822
pre_covid,7,6,yield_5y,9,-0.0020286594297252414
pre_covid,7,6,yield_5y,10,-5.997665027137081e-4
pre_covid,7,6,yield_5y,11,2.083127887514983e-4
pre_covid,7,6,yield_5y,12,-6.814314543700237e-4
pre_covid,7,6,yield_5y,13,-0.0011908540251117721
pre_covid,7,6,yield_5y,14,-0.001350162953008221
pre_covid,7,6,yield_5y,15,-0.0018633725228481932
pre_covid,7,6,yield_5y,16,-0.002771646710934223
pre_covid,7,6,yield_5y,17,-0.0028544746081046474
pre_covid,7,6,yield_5y,18,-0.0031822389809979526
pre_covid,7,6,yield_5y,19,-0.00381963600709211
pre_covid,7,6,yield_5y,20,-0.00346907292277423
pre_covid,7,6,yield_5y,21,-0.0034207011589853908
pre_covid,7,6,yield_5y,22,-0.0037990469846205183
pre_covid,7,6,yield_5y,23,-0.0039398070281165196
pre_covid,7,6,yield_5y,24,-0.004537072905104844
pre_covid,7,6,yield_5y,25,-0.005498611992371841
pre_covid,7,6,yield_5y,26,-0.006269341962573465
pre_covid,7,6,yield_5y,27,-0.007094177835494651
pre_covid,7,6,yield_5y,28,-0.00801859409538082
pre_covid,7,6,yield_5y,29,-0.008655241515294102
pre_covid,7,6,yield_5y,30,-0.009066232819468768
pre_covid,7,6,yield_5y,31,-0.009394531592538495
pre_covid,7,6,yield_5y,32,-0.009516447436998164
pre_covid,7,6,yield_5y,33,-0.009452339547385339
pre_covid,7,6,yield_5y,34,-0.009399250431417566
pre_covid,7,6,yield_5y,35,-0.009364088053492361
pre_covid,7,6,yield_5y,36,-0.009267896918177284
pre_covid,7,6,yield_5y,37,-0.00922805537459434
pre_covid,7,6,yield_5y,38,-0.009176872770331818
pre_covid,7,6,yield_5y,39,-0.009027727962768446
pre_covid,7,6,yield_5y,40,-0.008838816290845814
pre_covid,7,6,yield_5y,41,-0.00855829340019083
pre_covid,7,6,yield_5y,42,-0.008154346649804809
pre_covid,7,6,yield_5y,43,-0.007649293483171352
pre_covid,7,6,yield_5y,44,-0.0070780351733969685
pre_covid,7,6,yield_5y,45,-0.006442702043140764
pre_covid,7,6,yield_5y,46,-0.0057716568210683505
pre_covid,7,6,yield_5y,47,-0.005124708512002854
pre_covid,7,6,yield_5y,48,-0.0044917200734924615
pre_covid,7,6,yield_6m,0,0.005
pre_covid,7,6,yield_6m,1,0.004187137192499994
pre_covid,7,6,yield_6m,2,0.005220594602788155
pre_covid,7,6,yield_6m,3,0.006860537525266416
pre_covid,7,6,yield_6m,4,0.005810555206211535
pre_covid,7,6,yield_6m,5,0.00553407486055144
pre_covid,7,6,yield_6m,6,0.005749505013760878
pre_covid,7,6,yield_6m,7,0.005438459337064856
pre_covid,7,6,yield_6m,8,0.00528326532113121
pre_covid,7,6,yield_6m,9,0.005178279276958249
pre_covid,7,6,yield_6m,10,0.005237417013174367
pre_covid,7,6,yield_6m,11,0.004931851273581151
pre_covid,7,6,yield_6m,12,0.004558421270959211
pre_covid,7,6,yield_6m,13,0.004077863865688874
pre_covid,7,6,yield_6m,14,0.003247757505621429
pre_covid,7,6,yield_6m,15,0.0027806519180237545
pre_covid,7,6,yield_6m,16,0.002143142333317986
pre_covid,7,6,yield_6m,17,0.0014142418857408445
pre_covid,7,6,yield_6m,18,9.720265469535342e-4
pre_covid,7,6,yield_6m,19,3.1816981460889323e-4
pre_covid,7,6,yield_6m,20,-1.4519374993341645e-4
pre_covid,7,6,yield_6m,21,-5.296650299441689e-4
pre_covid,7,6,yield_6m,22,-0.0010223599837550935
pre_covid,7,6,yield_6m,23,-0.0014546559045135775
pre_covid,7,6,yield_6m,24,-0.002046757891678231
pre_covid,7,6,yield_6m,25,-0.002680468948148135
pre_covid,7,6,yield_6m,26,-0.0033166325700124083
pre_covid,7,6,yield_6m,27,-0.004060875256583109
pre_covid,7,6,yield_6m,28,-0.0047627923569722955
pre_covid,7,6,yield_6m,29,-0.005445375401460263
pre_covid,7,6,yield_6m,30,-0.00611124903036435
pre_covid,7,6,yield_6m,31,-0.006663946492571854
pre_covid,7,6,yield_6m,32,-0.007150237582267431
pre_covid,7,6,yield_6m,33,-0.007544177739314072
pre_covid,7,6,yield_6m,34,-0.00786718998764805
pre_covid,7,6,yield_6m,35,-0.008156011945098515
pre_covid,7,6,yield_6m,36,-0.008389072910667268
pre_covid,7,6,yield_6m,37,-0.008605294689342928
pre_covid,7,6,yield_6m,38,-0.008782522031373093
pre_covid,7,6,yield_6m,39,-0.008908625187994037
pre_covid,7,6,yield_6m,40,-0.008996398610446812
pre_covid,7,6,yield_6m,41,-0.009004849597700591
pre_covid,7,6,yield_6m,42,-0.008938268175194542
pre_covid,7,6,yield_6m,43,-0.008792795438773631
pre_covid,7,6,yield_6m,44,-0.008554824755877865
pre_covid,7,6,yield_6m,45,-0.008246089735589802
pre_covid,7,6,yield_6m,46,-0.00787224160828255
pre_covid,7,6,yield_6m,47,-0.007449499370264782
pre_covid,7,6,yield_6m,48,-0.006991046438273108
full,7,7,asset_ibov,0,-1.3077983042094812
full,7,7,asset_ibov,1,-2.054658105426139
full,7,7,asset_ibov,2,0.5227465819198559
full,7,7,asset_ibov,3,1.8271149023672515
full,7,7,asset_ibov,4,2.963562049958215
full,7,7,asset_ibov,5,4.366245920640875
full,7,7,asset_ibov,6,5.979622417817272
full,7,7,asset_ibov,7,7.465977029709729
full,7,7,asset_ibov,8,9.90697863477592
full,7,7,asset_ibov,9,11.721167207488273
full,7,7,asset_ibov,10,13.600603150707924
full,7,7,asset_ibov,11,15.899184597313221
full,7,7,asset_ibov,12,18.09780095525135
full,7,7,asset_ibov,13,19.977686367980503
full,7,7,asset_ibov,14,21.896636298375423
full,7,7,asset_ibov,15,23.311361515111948
full,7,7,asset_ibov,16,24.377427602957955
full,7,7,asset_ibov,17,25.450350956667673
full,7,7,asset_ibov,18,26.29701880450554
full,7,7,asset_ibov,19,26.869959239602004
full,7,7,asset_ibov,20,27.407048264796284
full,7,7,asset_ibov,21,27.661252436926997
full,7,7,asset_ibov,22,27.714641561114895
full,7,7,asset_ibov,23,27.729562182089257
full,7,7,asset_ibov,24,27.56773833398105
full,7,7,asset_ibov,25,27.274228061189408
full,7,7,asset_ibov,26,26.96098750182915
full,7,7,asset_ibov,27,26.543667307264002
full,7,7,asset_ibov,28,26.074515072092474
full,7,7,asset_ibov,29,25.613383134527545
full,7,7,asset_ibov,30,25.10861170987692
full,7,7,asset_ibov,31,24.58116882536633
full,7,7,asset_ibov,32,24.06920249227231
full,7,7,asset_ibov,33,23.54009156505393
full,7,7,asset_ibov,34,23.01257348568243
full,7,7,asset_ibov,35,22.50944078703897
full,7,7,asset_ibov,36,22.007820725821556
full,7,7,asset_ibov,37,21.520564146696703
full,7,7,asset_ibov,38,21.06377125904564
full,7,7,asset_ibov,39,20.621756893929295
full,7,7,asset_ibov,40,20.203750237276278
full,7,7,asset_ibov,41,19.816860425771818
full,7,7,asset_ibov,42,19.4498666441421
full,7,7,asset_ibov,43,19.1082205575513
full,7,7,asset_ibov,44,18.79580833886816
full,7,7,asset_ibov,45,18.50577978684908
full,7,7,asset_ibov,46,18.24151232725227
full,7,7,asset_ibov,47,18.00451359086135
full,7,7,asset_ibov,48,17.789886287430463
full,7,7,cambio_usd,0,0.1571762353027555
full,7,7,cambio_usd,1,0.19992435130511596
full,7,7,cambio_usd,2,0.1712793489492393
full,7,7,cambio_usd,3,0.15255587438868629
full,7,7,cambio_usd,4,0.1389784711854502
full,7,7,cambio_usd,5,0.08946005811175912
full,7,7,cambio_usd,6,0.0866344521741212
full,7,7,cambio_usd,7,0.06816784577837977
full,7,7,cambio_usd,8,0.03116626254417221
full,7,7,cambio_usd,9,0.012810721525981344
full,7,7,cambio_usd,10,-0.002654092095417982
full,7,7,cambio_usd,11,-0.025499095535779316
full,7,7,cambio_usd,12,-0.03683627887915336
full,7,7,cambio_usd,13,-0.059266390653338566
full,7,7,cambio_usd,14,-0.07713892799348264
full,7,7,cambio_usd,15,-0.08174199955530094
full,7,7,cambio_usd,16,-0.0886742112213715
full,7,7,cambio_usd,17,-0.09309889989972557
full,7,7,cambio_usd,18,-0.08994487043913817
full,7,7,cambio_usd,19,-0.08787676844076384
full,7,7,cambio_usd,20,-0.08316770913694126
full,7,7,cambio_usd,21,-0.07427233459890388
full,7,7,cambio_usd,22,-0.06539789198106574
full,7,7,cambio_usd,23,-0.05689033832769279
full,7,7,cambio_usd,24,-0.04706266394689012
full,7,7,cambio_usd,25,-0.03828088763565301
full,7,7,cambio_usd,26,-0.029340637818326996
full,7,7,cambio_usd,27,-0.01942621303045607
full,7,7,cambio_usd,28,-0.010915906212677852
full,7,7,cambio_usd,29,-0.002858337325379609
full,7,7,cambio_usd,30,0.005309685145029621
full,7,7,cambio_usd,31,0.011980677637223519
full,7,7,cambio_usd,32,0.017987394079971512
full,7,7,cambio_usd,33,0.023509916698755233
full,7,7,cambio_usd,34,0.027806388417285652
full,7,7,cambio_usd,35,0.031352871274098575
full,7,7,cambio_usd,36,0.034348469764561525
full,7,7,cambio_usd,37,0.03648544055944158
full,7,7,cambio_usd,38,0.03804418576769488
full,7,7,cambio_usd,39,0.039106598455855075
full,7,7,cambio_usd,40,0.039449033964083634
full,7,7,cambio_usd,41,0.03930274225952733
full,7,7,cambio_usd,42,0.03877445649147225
full,7,7,cambio_usd,43,0.03770755698346426
full,7,7,cambio_usd,44,0.036304963464313486
full,7,7,cambio_usd,45,0.034647398814890866
full,7,7,cambio_usd,46,0.032661239488657276
full,7,7,cambio_usd,47,0.030501293198884467
full,7,7,cambio_usd,48,0.02822413839204119
full,7,7,yield_2y,0,0.008600991758754504
full,7,7,yield_2y,1,0.010146115360255179
full,7,7,yield_2y,2,0.010126243758956521
full,7,7,yield_2y,3,0.011218807773396136
full,7,7,yield_2y,4,0.00938709505209489
full,7,7,yield_2y,5,0.009030225974462012
full,7,7,yield_2y,6,0.009385111226457757
full,7,7,yield_2y,7,0.008609115127264574
full,7,7,yield_2y,8,0.007436573789727127
full,7,7,yield_2y,9,0.006280834438386894
full,7,7,yield_2y,10,0.004736686644465222
full,7,7,yield_2y,11,0.002821443892349395
full,7,7,yield_2y,12,0.0017286880153936587
full,7,7,yield_2y,13,3.2646147814699504e-4
full,7,7,yield_2y,14,-0.0011220770544284628
full,7,7,yield_2y,15,-0.0016841068679200686
full,7,7,yield_2y,16,-0.0025906935908145416
full,7,7,yield_2y,17,-0.003428844760228269
full,7,7,yield_2y,18,-0.0037823004212652568
full,7,7,yield_2y,19,-0.004351368488938222
full,7,7,yield_2y,20,-0.0046710368399943275
full,7,7,yield_2y,21,-0.004702721669012047
full,7,7,yield_2y,22,-0.004795276150103045
full,7,7,yield_2y,23,-0.004770008951913888
full,7,7,yield_2y,24,-0.004632302156492992
full,7,7,yield_2y,25,-0.0045333096940570125
full,7,7,yield_2y,26,-0.004388254731593303
full,7,7,yield_2y,27,-0.004144935295928166
full,7,7,yield_2y,28,-0.003940442974284155
full,7,7,yield_2y,29,-0.0037248984927410428
full,7,7,yield_2y,30,-0.003443244268141556
full,7,7,yield_2y,31,-0.0032085938892237177
full,7,7,yield_2y,32,-0.0029613338325129445
full,7,7,yield_2y,33,-0.002683024253747166
full,7,7,yield_2y,34,-0.00244554067137197
full,7,7,yield_2y,35,-0.0022001943176178616
full,7,7,yield_2y,36,-0.0019489506497788003
full,7,7,yield_2y,37,-0.0017265506799696063
full,7,7,yield_2y,38,-0.00150465520195608
full,7,7,yield_2y,39,-0.0012876766489428343
full,7,7,yield_2y,40,-0.0010938864995005773
full,7,7,yield_2y,41,-9.083037251739067e-4
full,7,7,yield_2y,42,-7.302950785715975e-4
full,7,7,yield_2y,43,-5.729652977386208e-4
full,7,7,yield_2y,44,-4.270132599540403e-4
full,7,7,yield_2y,45,-2.9118734555055864e-4
full,7,7,yield_2y,46,-1.749235910750166e-4
full,7,7,yield_2y,47,-7.017697517690596e-5
full,7,7,yield_2y,48,2.35092974319982e-5
full,7,7,yield_5y,0,0.008903006810805539
full,7,7,yield_5y,1,0.010259391903269377
full,7,7,yield_5y,2,0.009413672979363746
full,7,7,yield_5y,3,0.010380896328025928
full,7,7,yield_5y,4,0.008638654261870231
full,7,7,yield_5y,5,0.007983425830337785
full,7,7,yield_5y,6,0.008138564039015993
full,7,7,yield_5y,7,0.007281054225478522
full,7,7,yield_5y,8,0.005892046988290032
full,7,7,yield_5y,9,0.004840861316893917
full,7,7,yield_5y,10,0.00341892467982765
full,7,7,yield_5y,11,0.0016270471159819586
full,7,7,yield_5y,12,6.570189868573775e-4
full,7,7,yield_5y,13,-6.314779168889845e-4
full,7,7,yield_5y,14,-0.0019865436099143247
full,7,7,yield_5y,15,-0.0024011331799158133
full,7,7,yield_5y,16,-0.003160320174063484
full,7,7,yield_5y,17,-0.003890427655523992
full,7,7,yield_5y,18,-0.00409987392553936
full,7,7,yield_5y,19,-0.0044958719123167675
full,7,7,yield_5y,20,-0.004686597037263324
full,7,7,yield_5y,21,-0.004565050104253488
full,7,7,yield_5y,22,-0.004510787089923879
full,7,7,yield_5y,23,-0.004378224686805785
full,7,7,yield_5y,24,-0.004130902528190971
full,7,7,yield_5y,25,-0.003933584517075941
full,7,7,yield_5y,26,-0.003711487077641886
full,7,7,yield_5y,27,-0.003391578441686604
full,7,7,yield_5y,28,-0.0031246046455789046
full,7,7,yield_5y,29,-0.0028623029870690386
full,7,7,yield_5y,30,-0.0025384845882595163
full,7,7,yield_5y,31,-0.002272344645525151
full,7,7,yield_5y,32,-0.0020095152955640996
full,7,7,yield_5y,33,-0.0017226301428481822
full,7,7,yield_5y,34,-0.0014864797722569706
full,7,7,yield_5y,35,-0.0012554458119417788
full,7,7,yield_5y,36,-0.0010236551385824186
full,7,7,yield_5y,37,-8.274060714654048e-4
full,7,7,yield_5y,38,-6.397570598027605e-4
full,7,7,yield_5y,39,-4.6010375198497967e-4
full,7,7,yield_5y,40,-3.085318360082271e-4
full,7,7,yield_5y,41,-1.6974168697384015e-4
full,7,7,yield_5y,42,-4.012090983252257e-5
full,7,7,yield_5y,43,6.612224835759633e-5
full,7,7,yield_5y,44,1.5888836114087118e-4
full,7,7,yield_5y,45,2.4152054230534958e-4
full,7,7,yield_5y,46,3.0430504654371056e-4
full,7,7,yield_5y,47,3.5576279783328796e-4
full,7,7,yield_5y,48,3.977883832105507e-4
full,7,7,yield_6m,0,0.005
full,7,7,yield_6m,1,0.006115532272500545
full,7,7,yield_6m,2,0.007157278529522666
full,7,7,yield_6m,3,0.008354382995029962
full,7,7,yield_6m,4,0.007887768225191159
full,7,7,yield_6m,5,0.008234559753372877
full,7,7,yield_6m,6,0.008830859002802128
full,7,7,yield_6m,7,0.008746946392134653
full,7,7,yield_6m,8,0.008355409003015506
full,7,7,yield_6m,9,0.007654035122857306
full,7,7,yield_6m,10,0.006720302942929789
full,7,7,yield_6m,11,0.005372155732569043
full,7,7,yield_6m,12,0.004357609040727831
full,7,7,yield_6m,13,0.003159200465404582
full,7,7,yield_6m,14,0.0019262705537140548
full,7,7,yield_6m,15,0.001132326365775911
full,7,7,yield_6m,16,1.95677782255478e-4
full,7,7,yield_6m,17,-6.77758548676345e-4
full,7,7,yield_6m,18,-0.0013114450211596637
full,7,7,yield_6m,19,-0.0020569618441548193
full,7,7,yield_6m,20,-0.002649101234022081
full,7,7,yield_6m,21,-0.003089460394438032
full,7,7,yield_6m,22,-0.003513440315710606
full,7,7,yield_6m,23,-0.003833706023047764
full,7,7,yield_6m,24,-0.004059710435521156
full,7,7,yield_6m,25,-0.0042530027052659035
full,7,7,yield_6m,26,-0.00438313764159053
full,7,7,yield_6m,27,-0.00442937980996289
full,7,7,yield_6m,28,-0.004455146770645611
full,7,7,yield_6m,29,-0.004444529663845061
full,7,7,yield_6m,30,-0.004371752303544382
full,7,7,yield_6m,31,-0.004293475552391203
full,7,7,yield_6m,32,-0.0041805758306497146
full,7,7,yield_6m,33,-0.0040267816406454725
full,7,7,yield_6m,34,-0.0038684601496590397
full,7,7,yield_6m,35,-0.0036837595098511426
full,7,7,yield_6m,36,-0.0034779768208228552
full,7,7,yield_6m,37,-0.003269655226945811
full,7,7,yield_6m,38,-0.0030482143552779555
full,7,7,yield_6m,39,-0.002819369059735718
full,7,7,yield_6m,40,-0.0025929618716341563
full,7,7,yield_6m,41,-0.0023645962765455057
full,7,7,yield_6m,42,-0.0021358187064863528
full,7,7,yield_6m,43,-0.001914028348084369
full,7,7,yield_6m,44,-0.0016966769452788839
full,7,7,yield_6m,45,-0.00148469167187943
full,7,7,yield_6m,46,-0.0012840220926824252
full,7,7,yield_6m,47,-0.001092242755401192
full,7,7,yield_6m,48,-9.103808544626563e-4
pre_covid,7,7,asset_ibov,0,-6.9754212692083915
pre_covid,7,7,asset_ibov,1,-8.19623337698962
pre_covid,7,7,asset_ibov,2,-5.643923912130791
pre_covid,7,7,asset_ibov,3,-7.398098088522079
pre_covid,7,7,asset_ibov,4,-7.14690161747929
pre_covid,7,7,asset_ibov,5,-2.7032103434406043
pre_covid,7,7,asset_ibov,6,-1.3341536687342643
pre_covid,7,7,asset_ibov,7,0.25458899667303314
pre_covid,7,7,asset_ibov,8,0.43369126322721463
pre_covid,7,7,asset_ibov,9,-1.3348744764210556
pre_covid,7,7,asset_ibov,10,-2.5137990085570427
pre_covid,7,7,asset_ibov,11,-4.185216319509006
pre_covid,7,7,asset_ibov,12,-4.905458871249572
pre_covid,7,7,asset_ibov,13,-4.071674624736206
pre_covid,7,7,asset_ibov,14,-4.331216465153733
pre_covid,7,7,asset_ibov,15,-5.0099018910101645
pre_covid,7,7,asset_ibov,16,-4.43522831895059
pre_covid,7,7,asset_ibov,17,-3.953706001655287
pre_covid,7,7,asset_ibov,18,-4.116836603648126
pre_covid,7,7,asset_ibov,19,-4.320940139669947
pre_covid,7,7,asset_ibov,20,-5.544073512377478
pre_covid,7,7,asset_ibov,21,-7.716210981929074
pre_covid,7,7,asset_ibov,22,-9.877768300340204
pre_covid,7,7,asset_ibov,23,-11.935375078455484
pre_covid,7,7,asset_ibov,24,-13.75746930458941
pre_covid,7,7,asset_ibov,25,-15.294959777978193
pre_covid,7,7,asset_ibov,26,-16.667989813802063
pre_covid,7,7,asset_ibov,27,-17.883106935029918
pre_covid,7,7,asset_ibov,28,-18.925087229172362
pre_covid,7,7,asset_ibov,29,-19.998794087596384
pre_covid,7,7,asset_ibov,30,-21.341512514816806
pre_covid,7,7,asset_ibov,31,-22.98030808502735
pre_covid,7,7,asset_ibov,32,-24.95918427238511
pre_covid,7,7,asset_ibov,33,-27.216469167305835
pre_covid,7,7,asset_ibov,34,-29.57648482890849
pre_covid,7,7,asset_ibov,35,-31.829516344799963
pre_covid,7,7,asset_ibov,36,-33.91361473420655
pre_covid,7,7,asset_ibov,37,-35.83752674856863
pre_covid,7,7,asset_ibov,38,-37.54854031620708
pre_covid,7,7,asset_ibov,39,-39.07112122931764
pre_covid,7,7,asset_ibov,40,-40.45270175916843
pre_covid,7,7,asset_ibov,41,-41.75910538713566
pre_covid,7,7,asset_ibov,42,-43.04935809564542
pre_covid,7,7,asset_ibov,43,-44.36173244107333
pre_covid,7,7,asset_ibov,44,-45.70248238296294
pre_covid,7,7,asset_ibov,45,-47.03297720758281
pre_covid,7,7,asset_ibov,46,-48.296644896127795
pre_covid,7,7,asset_ibov,47,-49.41884014339205
pre_covid,7,7,asset_ibov,48,-50.359174969657786
pre_covid,7,7,cambio_usd,0,0.10206046166243722
pre_covid,7,7,cambio_usd,1,0.09063204794058251
pre_covid,7,7,cambio_usd,2,-0.012693965953119892
pre_covid,7,7,cambio_usd,3,-0.049267783490884266
pre_covid,7,7,cambio_usd,4,-0.03411269122654891
pre_covid,7,7,cambio_usd,5,-0.09693203282423145
pre_covid,7,7,cambio_usd,6,-0.08540737629706525
pre_covid,7,7,cambio_usd,7,-0.07524353229277696
pre_covid,7,7,cambio_usd,8,-0.11519970795860067
pre_covid,7,7,cambio_usd,9,-0.12232043978889634
pre_covid,7,7,cambio_usd,10,-0.07771114874909257
pre_covid,7,7,cambio_usd,11,-0.050619804556072644
pre_covid,7,7,cambio_usd,12,-0.049514421403245364
pre_covid,7,7,cambio_usd,13,-0.046539902198244006
pre_covid,7,7,cambio_usd,14,-0.05232332628243253
pre_covid,7,7,cambio_usd,15,-0.0536862561180473
pre_covid,7,7,cambio_usd,16,-0.05258716278417754
pre_covid,7,7,cambio_usd,17,-0.04530300333023339
pre_covid,7,7,cambio_usd,18,-0.04780697365500127
pre_covid,7,7,cambio_usd,19,-0.051140359792204826
pre_covid,7,7,cambio_usd,20,-0.04361239414967666
pre_covid,7,7,cambio_usd,21,-0.04179104463499352
pre_covid,7,7,cambio_usd,22,-0.04057191494661692
pre_covid,7,7,cambio_usd,23,-0.03750242446277568
pre_covid,7,7,cambio_usd,24,-0.04451001642525964
pre_covid,7,7,cambio_usd,25,-0.05969782642566015
pre_covid,7,7,cambio_usd,26,-0.07206266174309361
pre_covid,7,7,cambio_usd,27,-0.08449365238203306
pre_covid,7,7,cambio_usd,28,-0.09824087425274729
pre_covid,7,7,cambio_usd,29,-0.10700643595622594
pre_covid,7,7,cambio_usd,30,-0.11287836402346214
pre_covid,7,7,cambio_usd,31,-0.11754491586336688
pre_covid,7,7,cambio_usd,32,-0.11799003402915878
pre_covid,7,7,cambio_usd,33,-0.11553737268687854
pre_covid,7,7,cambio_usd,34,-0.1125055862248773
pre_covid,7,7,cambio_usd,35,-0.10885634018249551
pre_covid,7,7,cambio_usd,36,-0.10542352407849752
pre_covid,7,7,cambio_usd,37,-0.1037391898434236
pre_covid,7,7,cambio_usd,38,-0.10172317711991123
pre_covid,7,7,cambio_usd,39,-0.09830982542983206
pre_covid,7,7,cambio_usd,40,-0.09475951790731543
pre_covid,7,7,cambio_usd,41,-0.09023895669028999
pre_covid,7,7,cambio_usd,42,-0.08411354692132186
pre_covid,7,7,cambio_usd,43,-0.07684653533091929
pre_covid,7,7,cambio_usd,44,-0.06899791514514467
pre_covid,7,7,cambio_usd,45,-0.06024426808256765
pre_covid,7,7,cambio_usd,46,-0.05115288549829438
pre_covid,7,7,cambio_usd,47,-0.04277699013425549
pre_covid,7,7,cambio_usd,48,-0.03506857134546371
pre_covid,7,7,yield_2y,0,0.006733402896929604
pre_covid,7,7,yield_2y,1,0.005667707990396239
pre_covid,7,7,yield_2y,2,0.004304506563290321
pre_covid,7,7,yield_2y,3,0.00530424413007752
pre_covid,7,7,yield_2y,4,0.004211390308600448
pre_covid,7,7,yield_2y,5,0.0023393576344286947
pre_covid,7,7,yield_2y,6,0.0027202891216693177
pre_covid,7,7,yield_2y,7,0.0027493101615065447
pre_covid,7,7,yield_2y,8,0.0021527284484945427
pre_covid,7,7,yield_2y,9,0.001768739164880331
pre_covid,7,7,yield_2y,10,0.0027441026821845415
pre_covid,7,7,yield_2y,11,0.0030770394412892054
pre_covid,7,7,yield_2y,12,0.0024673366357563873
pre_covid,7,7,yield_2y,13,0.0019405117957753163
pre_covid,7,7,yield_2y,14,0.0012839721355945685
pre_covid,7,7,yield_2y,15,7.233766684978175e-4
pre_covid,7,7,yield_2y,16,-1.2754076759620626e-4
pre_covid,7,7,yield_2y,17,-6.258333754257942e-4
pre_covid,7,7,yield_2y,18,-0.0010771916752571977
pre_covid,7,7,yield_2y,19,-0.0018235021286146678
pre_covid,7,7,yield_2y,20,-0.001946068182103976
pre_covid,7,7,yield_2y,21,-0.002148908605043422
pre_covid,7,7,yield_2y,22,-0.002634935807645889
pre_covid,7,7,yield_2y,23,-0.0029603912007299905
pre_covid,7,7,yield_2y,24,-0.0036444355601960646
pre_covid,7,7,yield_2y,25,-0.004577999624820534
pre_covid,7,7,yield_2y,26,-0.005414630951500378
pre_covid,7,7,yield_2y,27,-0.006353307939827023
pre_covid,7,7,yield_2y,28,-0.007311682409115458
pre_covid,7,7,yield_2y,29,-0.00810265513160868
pre_covid,7,7,yield_2y,30,-0.008763377984496749
pre_covid,7,7,yield_2y,31,-0.009298152788023404
pre_covid,7,7,yield_2y,32,-0.00967754150564112
pre_covid,7,7,yield_2y,33,-0.009890745170089442
pre_covid,7,7,yield_2y,34,-0.010054583111915929
pre_covid,7,7,yield_2y,35,-0.01020506760742131
pre_covid,7,7,yield_2y,36,-0.010291592089107147
