variant,sample,component,eigenvalue
drop_fiscal__expectativas__credito__imoveis,pre_covid,9,3.466144515825341
drop_fiscal__expectativas__credito__imoveis,pre_covid,10,2.976222603578745
drop_fiscal__expectativas__credito__imoveis,pre_covid,11,2.764115147836016
drop_fiscal__expectativas__credito__imoveis,pre_covid,12,2.5779287837820704
drop_fiscal__expectativas__credito__imoveis,pre_covid,13,2.39774116944305
drop_fiscal__expectativas__credito__imoveis,pre_covid,14,2.363052595468997
drop_fiscal__expectativas__credito__imoveis,pre_covid,15,2.2981014687812023
drop_fiscal__expectativas__credito__imoveis,pre_covid,16,2.120636179054756
drop_fiscal__expectativas__credito__imoveis,pre_covid,17,1.9877579298418695
drop_fiscal__expectativas__credito__imoveis,pre_covid,18,1.8576379073162383
drop_fiscal__expectativas__credito__imoveis,pre_covid,19,1.822363215979744
drop_fiscal__expectativas__credito__imoveis,pre_covid,20,1.69715450032214
drop_fiscal__expectativas__eua,full,1,16.619711903740374
drop_fiscal__expectativas__eua,full,2,10.626586549097665
drop_fiscal__expectativas__eua,full,3,8.12254494831051
drop_fiscal__expectativas__eua,full,4,5.314968092821021
drop_fiscal__expectativas__eua,full,5,4.822354744036384
drop_fiscal__expectativas__eua,full,6,3.842302817407781
drop_fiscal__expectativas__eua,full,7,3.398969238739391
drop_fiscal__expectativas__eua,full,8,3.2147808838990253
drop_fiscal__expectativas__eua,full,9,2.6822234040951347
drop_fiscal__expectativas__eua,full,10,2.512601556013636
drop_fiscal__expectativas__eua,full,11,2.4108357557136237
drop_fiscal__expectativas__eua,full,12,2.1968445264640195
drop_fiscal__expectativas__eua,full,13,2.0659818218951638
drop_fiscal__expectativas__eua,full,14,1.916413663556262
drop_fiscal__expectativas__eua,full,15,1.8012240384842864
drop_fiscal__expectativas__eua,full,16,1.7229856333781974
drop_fiscal__expectativas__eua,full,17,1.655592981131899
drop_fiscal__expectativas__eua,full,18,1.5958254863150487
drop_fiscal__expectativas__eua,full,19,1.5272400322596789
drop_fiscal__expectativas__eua,full,20,1.4452981751610965
drop_fiscal__expectativas__eua,pre_covid,1,13.609827662190094
drop_fiscal__expectativas__eua,pre_covid,2,11.326360695286416
drop_fiscal__expectativas__eua,pre_covid,3,6.663487655510596
drop_fiscal__expectativas__eua,pre_covid,4,5.5422017458397885
drop_fiscal__expectativas__eua,pre_covid,5,5.32910429423631
drop_fiscal__expectativas__eua,pre_covid,6,4.949557096691556
drop_fiscal__expectativas__eua,pre_covid,7,3.8739104647182723
drop_fiscal__expectativas__eua,pre_covid,8,3.8005657454224373
drop_fiscal__expectativas__eua,pre_covid,9,3.161183134769425
drop_fiscal__expectativas__eua,pre_covid,10,2.9541074178615854
drop_fiscal__expectativas__eua,pre_covid,11,2.6955484267086605
drop_fiscal__expectativas__eua,pre_covid,12,2.5367273877910104
drop_fiscal__expectativas__eua,pre_covid,13,2.3808477755493445
drop_fiscal__expectativas__eua,pre_covid,14,2.2638481815852542
drop_fiscal__expectativas__eua,pre_covid,15,2.15473967263793
drop_fiscal__expectativas__eua,pre_covid,16,2.005396761619637
drop_fiscal__expectativas__eua,pre_covid,17,1.9479486025193302
drop_fiscal__expectativas__eua,pre_covid,18,1.9206333321879887
drop_fiscal__expectativas__eua,pre_covid,19,1.738062512281127
drop_fiscal__expectativas__eua,pre_covid,20,1.6759807914966252
drop_fiscal__expectativas__eua__credito,full,1,16.547133085329925
drop_fiscal__expectativas__eua__credito,full,2,10.568897343530798
drop_fiscal__expectativas__eua__credito,full,3,7.622256725857021
drop_fiscal__expectativas__eua__credito,full,4,5.238726181576417
drop_fiscal__expectativas__eua__credito,full,5,4.822086055196799
drop_fiscal__expectativas__eua__credito,full,6,3.8060339287886613
drop_fiscal__expectativas__eua__credito,full,7,3.323176662863765
drop_fiscal__expectativas__eua__credito,full,8,3.208292785330336
drop_fiscal__expectativas__eua__credito,full,9,2.663999577021915
drop_fiscal__expectativas__eua__credito,full,10,2.4423891205236035
drop_fiscal__expectativas__eua__credito,full,11,2.3134157267679023
drop_fiscal__expectativas__eua__credito,full,12,2.176267134770541
drop_fiscal__expectativas__eua__credito,full,13,2.0645758111105628
drop_fiscal__expectativas__eua__credito,full,14,1.9125001066957474
drop_fiscal__expectativas__eua__credito,full,15,1.7810026613446373
drop_fiscal__expectativas__eua__credito,full,16,1.703048611014739
drop_fiscal__expectativas__eua__credito,full,17,1.6031623570619933
drop_fiscal__expectativas__eua__credito,full,18,1.589673377879277
drop_fiscal__expectativas__eua__credito,full,19,1.497318213942904
drop_fiscal__expectativas__eua__credito,full,20,1.4372621394186613
drop_fiscal__expectativas__eua__credito,pre_covid,1,13.588248389940835
drop_fiscal__expectativas__eua__credito,pre_covid,2,11.13551105653564
drop_fiscal__expectativas__eua__credito,pre_covid,3,6.48050417489723
drop_fiscal__expectativas__eua__credito,pre_covid,4,5.344984831882283
drop_fiscal__expectativas__eua__credito,pre_covid,5,5.172817955360287
drop_fiscal__expectativas__eua__credito,pre_covid,6,4.923947753390439
drop_fiscal__expectativas__eua__credito,pre_covid,7,3.8721889138294916
drop_fiscal__expectativas__eua__credito,pre_covid,8,3.7091163560500324
drop_fiscal__expectativas__eua__credito,pre_covid,9,3.100964384732152
drop_fiscal__expectativas__eua__credito,pre_covid,10,2.9400742942613727
drop_fiscal__expectativas__eua__credito,pre_covid,11,2.6665807251626314
drop_fiscal__expectativas__eua__credito,pre_covid,12,2.5346709085076964
drop_fiscal__expectativas__eua__credito,pre_covid,13,2.370674196000578
drop_fiscal__expectativas__eua__credito,pre_covid,14,2.26003828810061
drop_fiscal__expectativas__eua__credito,pre_covid,15,2.113513519255836
drop_fiscal__expectativas__eua__credito,pre_covid,16,1.9832129969269314
drop_fiscal__expectativas__eua__credito,pre_covid,17,1.9263361645536163
drop_fiscal__expectativas__eua__credito,pre_covid,18,1.8300878643257812
drop_fiscal__expectativas__eua__credito,pre_covid,19,1.7225800376212475
drop_fiscal__expectativas__eua__credito,pre_covid,20,1.6713997875461042
drop_fiscal__expectativas__eua__credito__imoveis,full,1,16.546956064495703
drop_fiscal__expectativas__eua__credito__imoveis,full,2,10.5674135123322
drop_fiscal__expectativas__eua__credito__imoveis,full,3,7.567657164682492
drop_fiscal__expectativas__eua__credito__imoveis,full,4,5.220632515308631
drop_fiscal__expectativas__eua__credito__imoveis,full,5,4.794963202845326
drop_fiscal__expectativas__eua__credito__imoveis,full,6,3.7227368204630276
drop_fiscal__expectativas__eua__credito__imoveis,full,7,3.32313034768803
drop_fiscal__expectativas__eua__credito__imoveis,full,8,3.207869321065003
drop_fiscal__expectativas__eua__credito__imoveis,full,9,2.6639630984835083
drop_fiscal__expectativas__eua__credito__imoveis,full,10,2.4368209175828714
drop_fiscal__expectativas__eua__credito__imoveis,full,11,2.184770957866369
drop_fiscal__expectativas__eua__credito__imoveis,full,12,2.087286688917369
drop_fiscal__expectativas__eua__credito__imoveis,full,13,1.9819129842945822
drop_fiscal__expectativas__eua__credito__imoveis,full,14,1.8972695293907638
drop_fiscal__expectativas__eua__credito__imoveis,full,15,1.7681776905810898
drop_fiscal__expectativas__eua__credito__imoveis,full,16,1.6958547343040322
drop_fiscal__expectativas__eua__credito__imoveis,full,17,1.5953331074936603
drop_fiscal__expectativas__eua__credito__imoveis,full,18,1.5236645527110446
drop_fiscal__expectativas__eua__credito__imoveis,full,19,1.4657305640941884
drop_fiscal__expectativas__eua__credito__imoveis,full,20,1.4372478821585526
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,1,13.530351608929413
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,2,11.131409583179218
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,3,6.407592283431312
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,4,5.3115338083445485
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,5,4.9297672884705195
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,6,4.903782976371422
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,7,3.871500518351786
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,8,3.5014989657999815
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,9,3.0492693481310065
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,10,2.939749305154558
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,11,2.652211777126952
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,12,2.5293684502153315
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,13,2.356087683265855
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,14,2.2531566883875933
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,15,2.075807538382754
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,16,1.9679175159785782
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,17,1.8986606369721362
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,18,1.8300178218289898
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,19,1.692357177150323
drop_fiscal__expectativas__eua__credito__imoveis,pre_covid,20,1.6711755779217794
drop_fiscal__expectativas__eua__imoveis,full,1,16.619625365223825
drop_fiscal__expectativas__eua__imoveis,full,2,10.624952071185994
drop_fiscal__expectativas__eua__imoveis,full,3,8.054634815777744
drop_fiscal__expectativas__eua__imoveis,full,4,5.2991233847717965
drop_fiscal__expectativas__eua__imoveis,full,5,4.796401749447175
drop_fiscal__expectativas__eua__imoveis,full,6,3.7508391391401132
drop_fiscal__expectativas__eua__imoveis,full,7,3.3989368567604528
drop_fiscal__expectativas__eua__imoveis,full,8,3.214646142481678
drop_fiscal__expectativas__eua__imoveis,full,9,2.6782940171443403
drop_fiscal__expectativas__eua__imoveis,full,10,2.4559843743004812
drop_fiscal__expectativas__eua__imoveis,full,11,2.3233695138279606
drop_fiscal__expectativas__eua__imoveis,full,12,2.1050588040077565
drop_fiscal__expectativas__eua__imoveis,full,13,2.040129299854825
drop_fiscal__expectativas__eua__imoveis,full,14,1.9029438849367843
drop_fiscal__expectativas__eua__imoveis,full,15,1.7784835307686993
drop_fiscal__expectativas__eua__imoveis,full,16,1.712331832135263
drop_fiscal__expectativas__eua__imoveis,full,17,1.6555838597865058
drop_fiscal__expectativas__eua__imoveis,full,18,1.5518639907303877
drop_fiscal__expectativas__eua__imoveis,full,19,1.474627472520177
drop_fiscal__expectativas__eua__imoveis,full,20,1.4420832494113625
drop_fiscal__expectativas__eua__imoveis,pre_covid,1,13.549436109385839
drop_fiscal__expectativas__eua__imoveis,pre_covid,2,11.320446952528842
drop_fiscal__expectativas__eua__imoveis,pre_covid,3,6.62146320605783
drop_fiscal__expectativas__eua__imoveis,pre_covid,4,5.3362919783138
drop_fiscal__expectativas__eua__imoveis,pre_covid,5,5.189186212424327
drop_fiscal__expectativas__eua__imoveis,pre_covid,6,4.918133247105987
drop_fiscal__expectativas__eua__imoveis,pre_covid,7,3.8739088316713675
drop_fiscal__expectativas__eua__imoveis,pre_covid,8,3.628091814539414
drop_fiscal__expectativas__eua__imoveis,pre_covid,9,3.143663368680674
drop_fiscal__expectativas__eua__imoveis,pre_covid,10,2.948801112449085
drop_fiscal__expectativas__eua__imoveis,pre_covid,11,2.693889111874119
drop_fiscal__expectativas__eua__imoveis,pre_covid,12,2.531769135385615
drop_fiscal__expectativas__eua__imoveis,pre_covid,13,2.358216403061829
drop_fiscal__expectativas__eua__imoveis,pre_covid,14,2.2550872002098634
drop_fiscal__expectativas__eua__imoveis,pre_covid,15,2.110581414428618
drop_fiscal__expectativas__eua__imoveis,pre_covid,16,2.0037675274398725
drop_fiscal__expectativas__eua__imoveis,pre_covid,17,1.939242326999243
drop_fiscal__expectativas__eua__imoveis,pre_covid,18,1.8930206217209027
drop_fiscal__expectativas__eua__imoveis,pre_covid,19,1.6995826464704216
drop_fiscal__expectativas__eua__imoveis,pre_covid,20,1.6753233199530526
drop_fiscal__expectativas__imoveis,full,1,16.889295510577895
drop_fiscal__expectativas__imoveis,full,2,11.052275105841757
drop_fiscal__expectativas__imoveis,full,3,8.236690516221545
drop_fiscal__expectativas__imoveis,full,4,5.539262931005293
drop_fiscal__expectativas__imoveis,full,5,4.89213269553897
drop_fiscal__expectativas__imoveis,full,6,3.837184404552982
drop_fiscal__expectativas__imoveis,full,7,3.5109367188318865
drop_fiscal__expectativas__imoveis,full,8,3.2320204261065224
drop_fiscal__expectativas__imoveis,full,9,2.7930992070301284
drop_fiscal__expectativas__imoveis,full,10,2.674228323050033
drop_fiscal__expectativas__imoveis,full,11,2.471731915626143
drop_fiscal__expectativas__imoveis,full,12,2.363102791177879
drop_fiscal__expectativas__imoveis,full,13,2.1065308943400556
drop_fiscal__expectativas__imoveis,full,14,2.0023708135793945
drop_fiscal__expectativas__imoveis,full,15,1.8648619985388557
drop_fiscal__expectativas__imoveis,full,16,1.793754791944792
drop_fiscal__expectativas__imoveis,full,17,1.7417538052068038
drop_fiscal__expectativas__imoveis,full,18,1.6820983283881294
drop_fiscal__expectativas__imoveis,full,19,1.5681775229483619
drop_fiscal__expectativas__imoveis,full,20,1.4844895476662907
drop_fiscal__expectativas__imoveis,pre_covid,1,14.014976616692913
drop_fiscal__expectativas__imoveis,pre_covid,2,11.332333111275627
drop_fiscal__expectativas__imoveis,pre_covid,3,6.793668361797658
drop_fiscal__expectativas__imoveis,pre_covid,4,5.3787007477005515
drop_fiscal__expectativas__imoveis,pre_covid,5,5.25471565033589
drop_fiscal__expectativas__imoveis,pre_covid,6,5.0082299166509925
drop_fiscal__expectativas__imoveis,pre_covid,7,4.263805991082208
drop_fiscal__expectativas__imoveis,pre_covid,8,3.6693681302207857
drop_fiscal__expectativas__imoveis,pre_covid,9,3.5068117025344523
drop_fiscal__expectativas__imoveis,pre_covid,10,3.020015346517012
drop_fiscal__expectativas__imoveis,pre_covid,11,2.842031217633342
drop_fiscal__expectativas__imoveis,pre_covid,12,2.5790312925681245
drop_fiscal__expectativas__imoveis,pre_covid,13,2.4059227321057217
drop_fiscal__expectativas__imoveis,pre_covid,14,2.363255822531535
drop_fiscal__expectativas__imoveis,pre_covid,15,2.3051262188693458
drop_fiscal__expectativas__imoveis,pre_covid,16,2.1545594096401057
drop_fiscal__expectativas__imoveis,pre_covid,17,2.0157930566318236
drop_fiscal__expectativas__imoveis,pre_covid,18,1.968519134447172
drop_fiscal__expectativas__imoveis,pre_covid,19,1.8261400905854805
drop_fiscal__expectativas__imoveis,pre_covid,20,1.7024672560806733
drop_fiscal__imoveis,full,1,17.069385413804962
drop_fiscal__imoveis,full,2,11.436201286768666
drop_fiscal__imoveis,full,3,8.433257714826096
drop_fiscal__imoveis,full,4,5.913088288446821
drop_fiscal__imoveis,full,5,4.984352587058046
drop_fiscal__imoveis,full,6,3.877782150640072
drop_fiscal__imoveis,full,7,3.6873778588225004
drop_fiscal__imoveis,full,8,3.2929536816400633
drop_fiscal__imoveis,full,9,3.0008144816011675
drop_fiscal__imoveis,full,10,2.747844734821819
drop_fiscal__imoveis,full,11,2.488428872998533
drop_fiscal__imoveis,full,12,2.391067727462924
drop_fiscal__imoveis,full,13,2.150496384610771
drop_fiscal__imoveis,full,14,2.0747714502188024
drop_fiscal__imoveis,full,15,1.94014768180497
drop_fiscal__imoveis,full,16,1.808636398508793
drop_fiscal__imoveis,full,17,1.7630253753102252
drop_fiscal__imoveis,full,18,1.7183963831701607
drop_fiscal__imoveis,full,19,1.6153742053565836
drop_fiscal__imoveis,full,20,1.524729280604532
drop_fiscal__imoveis,pre_covid,1,14.498451499948672
drop_fiscal__imoveis,pre_covid,2,11.340997724468284
drop_fiscal__imoveis,pre_covid,3,7.103029492740101
drop_fiscal__imoveis,pre_covid,4,5.704507972191924
drop_fiscal__imoveis,pre_covid,5,5.3897499812908976
drop_fiscal__imoveis,pre_covid,6,5.222297517316108
drop_fiscal__imoveis,pre_covid,7,4.414271075682516
drop_fiscal__imoveis,pre_covid,8,3.7182536014176057
drop_fiscal__imoveis,pre_covid,9,3.623900716037812
drop_fiscal__imoveis,pre_covid,10,3.1339479406267126
drop_fiscal__imoveis,pre_covid,11,2.932428421863548
drop_fiscal__imoveis,pre_covid,12,2.6013465809333796
drop_fiscal__imoveis,pre_covid,13,2.496014064274347
drop_fiscal__imoveis,pre_covid,14,2.434727830723584
drop_fiscal__imoveis,pre_covid,15,2.3879686948418515
drop_fiscal__imoveis,pre_covid,16,2.254181044132323
drop_fiscal__imoveis,pre_covid,17,2.167870929924992
drop_fiscal__imoveis,pre_covid,18,2.0237542628390592
drop_fiscal__imoveis,pre_covid,19,1.8677158418166848
drop_fiscal__imoveis,pre_covid,20,1.8158502827554286
drop_fiscal__setor_externo,full,1,16.87018556377834
drop_fiscal__setor_externo,full,2,11.303612863979149
drop_fiscal__setor_externo,full,3,8.432272480079572
drop_fiscal__setor_externo,full,4,5.889454978773969
drop_fiscal__setor_externo,full,5,4.9890853249000076
drop_fiscal__setor_externo,full,6,3.9377917384047
drop_fiscal__setor_externo,full,7,3.677602861469695
drop_fiscal__setor_externo,full,8,3.2202911996675367
drop_fiscal__setor_externo,full,9,2.9770725337341033
drop_fiscal__setor_externo,full,10,2.6877244562991867
drop_fiscal__setor_externo,full,11,2.3850051851563743
drop_fiscal__setor_externo,full,12,2.3184906400266456
drop_fiscal__setor_externo,full,13,2.1300614552931507
drop_fiscal__setor_externo,full,14,2.0509749090211784
drop_fiscal__setor_externo,full,15,1.8435572175425965
drop_fiscal__setor_externo,full,16,1.7560044349057822
drop_fiscal__setor_externo,full,17,1.7114215247708304
drop_fiscal__setor_externo,full,18,1.6245600004287326
drop_fiscal__setor_externo,full,19,1.5299339880091445
drop_fiscal__setor_externo,full,20,1.4673399676668342
drop_fiscal__setor_externo,pre_covid,1,14.354505490598905
drop_fiscal__setor_externo,pre_covid,2,11.110788903488077
drop_fiscal__setor_externo,pre_covid,3,7.020205177840993
drop_fiscal__setor_externo,pre_covid,4,5.649808193634523
drop_fiscal__setor_externo,pre_covid,5,5.591379040452565
drop_fiscal__setor_externo,pre_covid,6,5.248325272434258
drop_fiscal__setor_externo,pre_covid,7,4.326501144882401
drop_fiscal__setor_externo,pre_covid,8,3.709324267541723
drop_fiscal__setor_externo,pre_covid,9,3.6430292747064597
drop_fiscal__setor_externo,pre_covid,10,3.1120650293814727
drop_fiscal__setor_externo,pre_covid,11,2.9083207539937823
drop_fiscal__setor_externo,pre_covid,12,2.6008327860485263
drop_fiscal__setor_externo,pre_covid,13,2.4431059128216654
drop_fiscal__setor_externo,pre_covid,14,2.3670166696805275
drop_fiscal__setor_externo,pre_covid,15,2.296764909762853
drop_fiscal__setor_externo,pre_covid,16,2.084242589511281
drop_fiscal__setor_externo,pre_covid,17,2.0014367204661623
drop_fiscal__setor_externo,pre_covid,18,1.9314540911419222
drop_fiscal__setor_externo,pre_covid,19,1.8256334719966136
drop_fiscal__setor_externo,pre_covid,20,1.6985307172207496
drop_fiscal__setor_externo__credito,full,1,16.805317721466867
drop_fiscal__setor_externo__credito,full,2,11.241382891392899
drop_fiscal__setor_externo__credito,full,3,7.941403205626307
drop_fiscal__setor_externo__credito,full,4,5.814521240948356
drop_fiscal__setor_externo__credito,full,5,4.987141345233231
drop_fiscal__setor_externo__credito,full,6,3.904505012753848
drop_fiscal__setor_externo__credito,full,7,3.581453573280682
drop_fiscal__setor_externo__credito,full,8,3.2016185312352676
drop_fiscal__setor_externo__credito,full,9,2.976162424322311
drop_fiscal__setor_externo__credito,full,10,2.656677437029878
drop_fiscal__setor_externo__credito,full,11,2.3830650948401666
drop_fiscal__setor_externo__credito,full,12,2.1955145758942165
drop_fiscal__setor_externo__credito,full,13,2.1200136029116243
drop_fiscal__setor_externo__credito,full,14,2.0468321284858946
drop_fiscal__setor_externo__credito,full,15,1.8128640569464558
drop_fiscal__setor_externo__credito,full,16,1.7482782051178936
drop_fiscal__setor_externo__credito,full,17,1.6893789064202973
drop_fiscal__setor_externo__credito,full,18,1.582951260392139
drop_fiscal__setor_externo__credito,full,19,1.4847091414005724
drop_fiscal__setor_externo__credito,full,20,1.442614551107454
drop_fiscal__setor_externo__credito,pre_covid,1,14.330115143235245
drop_fiscal__setor_externo__credito,pre_covid,2,10.928288267412265
drop_fiscal__setor_externo__credito,pre_covid,3,6.903506178914138
drop_fiscal__setor_externo__credito,pre_covid,4,5.58560553040253
drop_fiscal__setor_externo__credito,pre_covid,5,5.361692516473093
drop_fiscal__setor_externo__credito,pre_covid,6,5.174267429711331
drop_fiscal__setor_externo__credito,pre_covid,7,4.2924401447358465
drop_fiscal__setor_externo__credito,pre_covid,8,3.6175022145813864
drop_fiscal__setor_externo__credito,pre_covid,9,3.5670224122755068
drop_fiscal__setor_externo__credito,pre_covid,10,3.100212911413053
drop_fiscal__setor_externo__credito,pre_covid,11,2.871723959882755
drop_fiscal__setor_externo__credito,pre_covid,12,2.6007582579056434
drop_fiscal__setor_externo__credito,pre_covid,13,2.420035319805861
drop_fiscal__setor_externo__credito,pre_covid,14,2.3561700436152893
drop_fiscal__setor_externo__credito,pre_covid,15,2.2443221039969887
drop_fiscal__setor_externo__credito,pre_covid,16,2.060074668671332
drop_fiscal__setor_externo__credito,pre_covid,17,1.9290646381686236
drop_fiscal__setor_externo__credito,pre_covid,18,1.8832400358376715
drop_fiscal__setor_externo__credito,pre_covid,19,1.8024245042314506
drop_fiscal__setor_externo__credito,pre_covid,20,1.6949770271783502
drop_fiscal__setor_externo__credito__imoveis,full,1,16.80462432270875
drop_fiscal__setor_externo__credito__imoveis,full,2,11.240442271230886
drop_fiscal__setor_externo__credito__imoveis,full,3,7.879443854824243
drop_fiscal__setor_externo__credito__imoveis,full,4,5.800784734790215
drop_fiscal__setor_externo__credito__imoveis,full,5,4.973614447452902
drop_fiscal__setor_externo__credito__imoveis,full,6,3.797570638979545
drop_fiscal__setor_externo__credito__imoveis,full,7,3.581169575166207
drop_fiscal__setor_externo__credito__imoveis,full,8,3.1930827896332605
drop_fiscal__setor_externo__credito__imoveis,full,9,2.9759178704825793
drop_fiscal__setor_externo__credito__imoveis,full,10,2.569708449164912
drop_fiscal__setor_externo__credito__imoveis,full,11,2.380577847009318
drop_fiscal__setor_externo__credito__imoveis,full,12,2.1949351229734213
drop_fiscal__setor_externo__credito__imoveis,full,13,2.0698376409927275
drop_fiscal__setor_externo__credito__imoveis,full,14,1.9834434142996484
drop_fiscal__setor_externo__credito__imoveis,full,15,1.750857465843271
drop_fiscal__setor_externo__credito__imoveis,full,16,1.6953608885453642
drop_fiscal__setor_externo__credito__imoveis,full,17,1.6109188210756324
drop_fiscal__setor_externo__credito__imoveis,full,18,1.5529767354619362
drop_fiscal__setor_externo__credito__imoveis,full,19,1.484670116477712
drop_fiscal__setor_externo__credito__imoveis,full,20,1.4422100713943693
drop_fiscal__setor_externo__credito__imoveis,pre_covid,1,14.26752376882523
drop_fiscal__setor_externo__credito__imoveis,pre_covid,2,10.921614524961239
drop_fiscal__setor_externo__credito__imoveis,pre_covid,3,6.820647228460523
drop_fiscal__setor_externo__credito__imoveis,pre_covid,4,5.5810390494663284
drop_fiscal__setor_externo__credito__imoveis,pre_covid,5,5.199918206255714
drop_fiscal__setor_externo__credito__imoveis,pre_covid,6,5.06896074761125
drop_fiscal__setor_externo__credito__imoveis,pre_covid,7,4.287389167075541
drop_fiscal__setor_externo__credito__imoveis,pre_covid,8,3.6146308234280076
drop_fiscal__setor_externo__credito__imoveis,pre_covid,9,3.354838711909768
drop_fiscal__setor_externo__credito__imoveis,pre_covid,10,3.0998856290186803
drop_fiscal__setor_externo__credito__imoveis,pre_covid,11,2.8487999343851373
drop_fiscal__setor_externo__credito__imoveis,pre_covid,12,2.589185163160378
drop_fiscal__setor_externo__credito__imoveis,pre_covid,13,2.3869904466046084
drop_fiscal__setor_externo__credito__imoveis,pre_covid,14,2.3387580501097305
drop_fiscal__setor_externo__credito__imoveis,pre_covid,15,2.220666657147644
drop_fiscal__setor_externo__credito__imoveis,pre_covid,16,2.0501643991104324
drop_fiscal__setor_externo__credito__imoveis,pre_covid,17,1.9258664978265574
drop_fiscal__setor_externo__credito__imoveis,pre_covid,18,1.88223805965892
drop_fiscal__setor_externo__credito__imoveis,pre_covid,19,1.7997970308283107
drop_fiscal__setor_externo__credito__imoveis,pre_covid,20,1.693797442317843
drop_fiscal__setor_externo__eua,full,1,16.592509701614055
drop_fiscal__setor_externo__eua,full,2,10.933279245993772
drop_fiscal__setor_externo__eua,full,3,8.241176020495079
drop_fiscal__setor_externo__eua,full,4,5.5976960799930335
drop_fiscal__setor_externo__eua,full,5,4.918145936455056
drop_fiscal__setor_externo__eua,full,6,3.9011461661085662
drop_fiscal__setor_externo__eua,full,7,3.509668165094392
drop_fiscal__setor_externo__eua,full,8,3.189525222693314
drop_fiscal__setor_externo__eua,full,9,2.945725742215667
drop_fiscal__setor_externo__eua,full,10,2.4211543185269266
drop_fiscal__setor_externo__eua,full,11,2.3261791627146633
drop_fiscal__setor_externo__eua,full,12,2.1834938363084135
drop_fiscal__setor_externo__eua,full,13,2.0478375435740266
drop_fiscal__setor_externo__eua,full,14,1.9471349588942068
drop_fiscal__setor_externo__eua,full,15,1.716674105839131
drop_fiscal__setor_externo__eua,full,16,1.681760928522769
drop_fiscal__setor_externo__eua,full,17,1.5653131824791096
drop_fiscal__setor_externo__eua,full,18,1.5184377609650084
drop_fiscal__setor_externo__eua,full,19,1.4842111161220635
drop_fiscal__setor_externo__eua,full,20,1.4128209806738505
drop_fiscal__setor_externo__eua,pre_covid,1,13.913453026882442
drop_fiscal__setor_externo__eua,pre_covid,2,11.099612855815014
drop_fiscal__setor_externo__eua,pre_covid,3,6.826160498864521
drop_fiscal__setor_externo__eua,pre_covid,4,5.594853212488467
drop_fiscal__setor_externo__eua,pre_covid,5,5.467724545138343
drop_fiscal__setor_externo__eua,pre_covid,6,5.178026631382195
drop_fiscal__setor_externo__eua,pre_covid,7,3.9054822009172177
drop_fiscal__setor_externo__eua,pre_covid,8,3.675421704326543
drop_fiscal__setor_externo__eua,pre_covid,9,3.2784073920531993
drop_fiscal__setor_externo__eua,pre_covid,10,3.081314551670892
drop_fiscal__setor_externo__eua,pre_covid,11,2.8641407179713094
drop_fiscal__setor_externo__eua,pre_covid,12,2.5313620655251126
drop_fiscal__setor_externo__eua,pre_covid,13,2.3562108359556517
drop_fiscal__setor_externo__eua,pre_covid,14,2.276749787671997
drop_fiscal__setor_externo__eua,pre_covid,15,2.065366713999142
drop_fiscal__setor_externo__eua,pre_covid,16,1.990293081162337
drop_fiscal__setor_externo__eua,pre_covid,17,1.9060947623452036
drop_fiscal__setor_externo__eua,pre_covid,18,1.85257837137439
drop_fiscal__setor_externo__eua,pre_covid,19,1.7347797527187903
drop_fiscal__setor_externo__eua,pre_covid,20,1.6717534569668155
drop_fiscal__setor_externo__eua__credito,full,1,16.523916909466667
drop_fiscal__setor_externo__eua__credito,full,2,10.866368268743953
drop_fiscal__setor_externo__eua__credito,full,3,7.7403578809639
drop_fiscal__setor_externo__eua__credito,full,4,5.526841577186312
drop_fiscal__setor_externo__eua__credito,full,5,4.918107194471581
drop_fiscal__setor_externo__eua__credito,full,6,3.884575380952091
drop_fiscal__setor_externo__eua__credito,full,7,3.39165095779318
drop_fiscal__setor_externo__eua__credito,full,8,3.176008790049635
drop_fiscal__setor_externo__eua__credito,full,9,2.943820459881241
drop_fiscal__setor_externo__eua__credito,full,10,2.378678022058103
drop_fiscal__setor_externo__eua__credito,full,11,2.2128668907975055
drop_fiscal__setor_externo__eua__credito,full,12,2.179104260901111
drop_fiscal__setor_externo__eua__credito,full,13,2.0391546382983345
drop_fiscal__setor_externo__eua__credito,full,14,1.9436616183581643
drop_fiscal__setor_externo__eua__credito,full,15,1.7014491072183313
