variant,r,q,xi_mp,xi_mp_reestimated,old_grid_xi_difference
drop_fiscal__setor_externo__expectativas__credito,8,4,6.253065914309446,6.253065914309446,0
drop_fiscal__setor_externo__expectativas__credito,8,5,6.43032652029925,6.43032652029925,0
drop_fiscal__setor_externo__expectativas__credito,8,6,6.351309988147333,6.351309988147333,0
drop_fiscal__setor_externo__expectativas__credito,8,7,6.60013476801225,6.60013476801225,0
drop_fiscal__setor_externo__expectativas__credito,8,8,8.8324058301793,8.8324058301793,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,5,3,2.8579512775964555,2.8579512775964555,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,5,4,4.806106871035249,4.806106871035249,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,5,5,5.469200476916761,5.469200476916761,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,6,3,2.5706288913547075,2.5706288913547075,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,6,4,4.676135737938988,4.676135737938988,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,6,5,5.0646320302543195,5.0646320302543195,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,6,6,7.048649184930522,7.048649184930522,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,7,3,1.5955312278059115,1.5955312278059115,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,7,4,5.580522287328993,5.580522287328993,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,7,5,5.878045995952553,5.878045995952553,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,7,6,6.044572794376299,6.044572794376299,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,7,7,9.208740322498008,9.208740322498008,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,8,3,5.940621073596172,5.940621073596172,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,8,4,6.358388111779605,6.358388111779605,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,8,5,6.700670085418554,6.700670085418554,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,8,6,6.605941643736357,6.605941643736357,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,8,7,6.9085289842997515,6.9085289842997515,0
drop_fiscal__setor_externo__expectativas__credito__imoveis,8,8,9.373770471990085,9.373770471990085,1.7763568394002505e-15
drop_fiscal__setor_externo__expectativas__eua,5,3,3.27300164387994,3.27300164387994,0
drop_fiscal__setor_externo__expectativas__eua,5,4,4.637379294399318,4.637379294399318,0
drop_fiscal__setor_externo__expectativas__eua,5,5,5.781725679969354,5.781725679969354,0
drop_fiscal__setor_externo__expectativas__eua,6,3,2.7241959256084916,2.7241959256084916,0
drop_fiscal__setor_externo__expectativas__eua,6,4,4.782176670250072,4.782176670250072,0
drop_fiscal__setor_externo__expectativas__eua,6,5,5.0228849841381535,5.0228849841381535,0
drop_fiscal__setor_externo__expectativas__eua,6,6,6.699498403568742,6.699498403568742,0
drop_fiscal__setor_externo__expectativas__eua,7,3,7.857548385775234,7.857548385775234,0
drop_fiscal__setor_externo__expectativas__eua,7,4,6.7464848311438175,6.7464848311438175,0
drop_fiscal__setor_externo__expectativas__eua,7,5,7.461760357753895,7.461760357753895,0
drop_fiscal__setor_externo__expectativas__eua,7,6,7.510984821414359,7.510984821414359,0
drop_fiscal__setor_externo__expectativas__eua,7,7,9.726831094044902,9.726831094044902,0
drop_fiscal__setor_externo__expectativas__eua,8,3,7.2284353712597245,7.2284353712597245,0
drop_fiscal__setor_externo__expectativas__eua,8,4,7.0994743018090904,7.0994743018090904,0
drop_fiscal__setor_externo__expectativas__eua,8,5,8.023669729665738,8.023669729665738,0
drop_fiscal__setor_externo__expectativas__eua,8,6,7.913531853400839,7.913531853400839,0
drop_fiscal__setor_externo__expectativas__eua,8,7,8.477458196353943,8.477458196353943,0
drop_fiscal__setor_externo__expectativas__eua,8,8,10.230124092085,10.230124092085,0
drop_fiscal__setor_externo__expectativas__eua__credito,5,3,3.0705589335642234,3.0705589335642234,0
drop_fiscal__setor_externo__expectativas__eua__credito,5,4,4.429222183960549,4.429222183960549,0
drop_fiscal__setor_externo__expectativas__eua__credito,5,5,6.2598119250104345,6.2598119250104345,0
drop_fiscal__setor_externo__expectativas__eua__credito,6,3,2.039285077709172,2.039285077709172,0
drop_fiscal__setor_externo__expectativas__eua__credito,6,4,4.446824902858804,4.446824902858804,0
drop_fiscal__setor_externo__expectativas__eua__credito,6,5,4.889357199622131,4.889357199622131,0
drop_fiscal__setor_externo__expectativas__eua__credito,6,6,7.448963863668224,7.448963863668224,0
drop_fiscal__setor_externo__expectativas__eua__credito,7,3,2.673374915608499,2.673374915608499,0
drop_fiscal__setor_externo__expectativas__eua__credito,7,4,6.774731261202933,6.774731261202933,0
drop_fiscal__setor_externo__expectativas__eua__credito,7,5,7.588652285804199,7.588652285804199,0
drop_fiscal__setor_externo__expectativas__eua__credito,7,6,7.646256559455517,7.646256559455517,0
drop_fiscal__setor_externo__expectativas__eua__credito,7,7,10.295250164641176,10.295250164641176,0
drop_fiscal__setor_externo__expectativas__eua__credito,8,3,7.497399809546952,7.497399809546952,0
drop_fiscal__setor_externo__expectativas__eua__credito,8,4,7.548017712573748,7.548017712573748,0
drop_fiscal__setor_externo__expectativas__eua__credito,8,5,8.56300524784789,8.56300524784789,0
drop_fiscal__setor_externo__expectativas__eua__credito,8,6,8.347368236296719,8.347368236296719,0
drop_fiscal__setor_externo__expectativas__eua__credito,8,7,8.761883883304671,8.761883883304671,0
drop_fiscal__setor_externo__expectativas__eua__credito,8,8,11.072953058162744,11.072953058162744,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,3,3.5175226378120814,3.5175226378120814,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,4,5.043473717612501,5.043473717612501,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,5,5,5.789004102022909,5.789004102022909,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,6,3,2.623854151369294,2.623854151369294,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,6,4,4.745251862765303,4.745251862765303,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,6,5,5.131793223527136,5.131793223527136,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,6,6,7.130671470234112,7.130671470234112,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,7,3,8.158986521764358,8.158986521764358,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,7,4,6.956327947873174,6.956327947873174,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,7,5,7.611090661349524,7.611090661349524,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,7,6,7.707511946743493,7.707511946743493,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,7,7,10.297288451526288,10.297288451526288,1.7763568394002505e-15
drop_fiscal__setor_externo__expectativas__eua__imoveis,8,3,7.463156760946111,7.463156760946111,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,8,4,7.205568389599279,7.205568389599279,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,8,5,8.18123756218675,8.18123756218675,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,8,6,8.070745862571753,8.070745862571753,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,8,7,8.603442001834127,8.603442001834127,0
drop_fiscal__setor_externo__expectativas__eua__imoveis,8,8,10.39185220197546,10.39185220197546,1.7763568394002505e-15
drop_fiscal__setor_externo__expectativas__imoveis,5,3,3.101235008946932,3.101235008946932,0
drop_fiscal__setor_externo__expectativas__imoveis,5,4,4.718115234488049,4.718115234488049,0
drop_fiscal__setor_externo__expectativas__imoveis,5,5,5.115739632813806,5.115739632813806,0
drop_fiscal__setor_externo__expectativas__imoveis,6,3,3.148810290097763,3.148810290097763,0
drop_fiscal__setor_externo__expectativas__imoveis,6,4,4.829960229847062,4.829960229847062,0
drop_fiscal__setor_externo__expectativas__imoveis,6,5,4.949642878658165,4.949642878658165,0
drop_fiscal__setor_externo__expectativas__imoveis,6,6,6.118265312358443,6.118265312358443,0
drop_fiscal__setor_externo__expectativas__imoveis,7,3,5.445988976151582,5.445988976151582,0
drop_fiscal__setor_externo__expectativas__imoveis,7,4,5.550075581279618,5.550075581279618,0
drop_fiscal__setor_externo__expectativas__imoveis,7,5,5.764854812291475,5.764854812291475,0
drop_fiscal__setor_externo__expectativas__imoveis,7,6,5.940776253801431,5.940776253801431,0
drop_fiscal__setor_externo__expectativas__imoveis,7,7,8.5830238264078,8.5830238264078,0
drop_fiscal__setor_externo__expectativas__imoveis,8,3,5.729087736303262,5.729087736303262,0
drop_fiscal__setor_externo__expectativas__imoveis,8,4,6.015709089922232,6.015709089922232,0
drop_fiscal__setor_externo__expectativas__imoveis,8,5,6.340391803146872,6.340391803146872,0
drop_fiscal__setor_externo__expectativas__imoveis,8,6,6.362893124977079,6.362893124977079,0
drop_fiscal__setor_externo__expectativas__imoveis,8,7,6.69370521555121,6.69370521555121,0
drop_fiscal__setor_externo__expectativas__imoveis,8,8,8.460124724883663,8.460124724883663,0
drop_fiscal__setor_externo__imoveis,5,3,3.6672329347597903,3.6672329347597903,4.440892098500626e-16
drop_fiscal__setor_externo__imoveis,5,4,5.162236505289182,5.162236505289182,0
drop_fiscal__setor_externo__imoveis,5,5,5.357474778155124,5.357474778155124,0
drop_fiscal__setor_externo__imoveis,6,3,2.9136186525000927,2.9136186525000927,0
drop_fiscal__setor_externo__imoveis,6,4,4.9410131686523355,4.9410131686523355,0
drop_fiscal__setor_externo__imoveis,6,5,5.010593052374742,5.010593052374742,0
drop_fiscal__setor_externo__imoveis,6,6,6.400463407507738,6.400463407507738,0
drop_fiscal__setor_externo__imoveis,7,3,6.74130368532936,6.74130368532936,0
drop_fiscal__setor_externo__imoveis,7,4,5.679872598861638,5.679872598861638,0
drop_fiscal__setor_externo__imoveis,7,5,5.866980103968819,5.866980103968819,0
drop_fiscal__setor_externo__imoveis,7,6,5.945088767541951,5.945088767541951,0
drop_fiscal__setor_externo__imoveis,7,7,7.666715009267696,7.666715009267696,0
drop_fiscal__setor_externo__imoveis,8,3,6.005858323481988,6.005858323481988,0
drop_fiscal__setor_externo__imoveis,8,4,6.207082091448028,6.207082091448028,0
drop_fiscal__setor_externo__imoveis,8,5,6.237379877191932,6.237379877191932,0
drop_fiscal__setor_externo__imoveis,8,6,6.77922752728068,6.77922752728068,0
drop_fiscal__setor_externo__imoveis,8,7,7.064576676332184,7.064576676332184,0
drop_fiscal__setor_externo__imoveis,8,8,7.97287451484824,7.97287451484824,0
drop_imoveis,5,3,2.753844215492113,2.753844215492113,4.440892098500626e-16
drop_imoveis,5,4,4.467508583732399,4.467508583732399,0
drop_imoveis,5,5,5.251228164191781,5.251228164191781,0
drop_imoveis,6,3,4.298135079755314,4.298135079755314,0
drop_imoveis,6,4,3.708499427243816,3.708499427243816,4.440892098500626e-16
drop_imoveis,6,5,4.22545636440934,4.22545636440934,0
drop_imoveis,6,6,5.911781803782126,5.911781803782126,0
drop_imoveis,7,3,5.195725722232965,5.195725722232965,0
drop_imoveis,7,4,4.136221241759363,4.136221241759363,0
drop_imoveis,7,5,4.690541687109992,4.690541687109992,0
drop_imoveis,7,6,4.983828991359357,4.983828991359357,0
drop_imoveis,7,7,7.033499012355592,7.033499012355592,0
drop_imoveis,8,3,4.994210623734338,4.994210623734338,0
drop_imoveis,8,4,5.064970880535478,5.064970880535478,0
drop_imoveis,8,5,5.661140219219829,5.661140219219829,0
drop_imoveis,8,6,5.72420019613374,5.72420019613374,0
drop_imoveis,8,7,5.673314426468718,5.673314426468718,0
drop_imoveis,8,8,7.584776677465909,7.584776677465909,0
drop_setor_externo,5,3,2.5341478453357285,2.5341478453357285,0
drop_setor_externo,5,4,4.269604183099013,4.269604183099013,0
drop_setor_externo,5,5,5.078747096590964,5.078747096590964,0
drop_setor_externo,6,3,2.369796575949366,2.369796575949366,0
drop_setor_externo,6,4,3.8466497546342553,3.8466497546342553,0
drop_setor_externo,6,5,4.252161919029363,4.252161919029363,0
drop_setor_externo,6,6,5.644310285759024,5.644310285759024,0
drop_setor_externo,7,3,4.236574448725222,4.236574448725222,0
drop_setor_externo,7,4,4.561808495402023,4.561808495402023,0
drop_setor_externo,7,5,4.965206455415682,4.965206455415682,0
drop_setor_externo,7,6,5.149852672188525,5.149852672188525,0
drop_setor_externo,7,7,6.611961327060403,6.611961327060403,0
drop_setor_externo,8,3,4.91641989059865,4.91641989059865,0
drop_setor_externo,8,4,5.257089182400324,5.257089182400324,0
drop_setor_externo,8,5,5.737894190981771,5.737894190981771,0
drop_setor_externo,8,6,5.926291093361878,5.926291093361878,0
drop_setor_externo,8,7,6.104110103536653,6.104110103536653,0
drop_setor_externo,8,8,7.504479491136733,7.504479491136733,0
drop_setor_externo__credito,5,3,2.391624826383449,2.391624826383449,0
drop_setor_externo__credito,5,4,4.351244123527844,4.351244123527844,0
drop_setor_externo__credito,5,5,5.503139027488302,5.503139027488302,0
drop_setor_externo__credito,6,3,1.6896906040260458,1.6896906040260458,0
drop_setor_externo__credito,6,4,3.4140533306357144,3.4140533306357144,0
drop_setor_externo__credito,6,5,4.287883521430946,4.287883521430946,0
drop_setor_externo__credito,6,6,6.076769521583722,6.076769521583722,0
drop_setor_externo__credito,7,3,2.0272738173159888,2.0272738173159888,0
drop_setor_externo__credito,7,4,4.472283718368352,4.472283718368352,0
drop_setor_externo__credito,7,5,4.907460640442233,4.907460640442233,0
drop_setor_externo__credito,7,6,5.1228462929423895,5.1228462929423895,0
drop_setor_externo__credito,7,7,6.918350989348775,6.918350989348775,0
drop_setor_externo__credito,8,3,5.0076550535006215,5.0076550535006215,0
drop_setor_externo__credito,8,4,5.390731598987313,5.390731598987313,0
drop_setor_externo__credito,8,5,5.879232615415084,5.879232615415084,0
drop_setor_externo__credito,8,6,5.964092460013484,5.964092460013484,0
drop_setor_externo__credito,8,7,6.0646902581899385,6.0646902581899385,0
drop_setor_externo__credito,8,8,7.939237897014667,7.939237897014667,0
drop_setor_externo__credito__imoveis,5,3,2.649951526316027,2.649951526316027,0
drop_setor_externo__credito__imoveis,5,4,4.648246119833006,4.648246119833006,0
drop_setor_externo__credito__imoveis,5,5,5.519705675861936,5.519705675861936,0
drop_setor_externo__credito__imoveis,6,3,1.8904874770773157,1.8904874770773157,2.220446049250313e-16
drop_setor_externo__credito__imoveis,6,4,3.438921775292868,3.438921775292868,4.440892098500626e-16
drop_setor_externo__credito__imoveis,6,5,4.675712211382326,4.675712211382326,0
drop_setor_externo__credito__imoveis,6,6,6.437868834540696,6.437868834540696,0
drop_setor_externo__credito__imoveis,7,3,3.239417024274678,3.239417024274678,0
drop_setor_externo__credito__imoveis,7,4,4.60578952925731,4.60578952925731,0
drop_setor_externo__credito__imoveis,7,5,5.2415954614927305,5.2415954614927305,0
drop_setor_externo__credito__imoveis,7,6,5.4999823398334025,5.4999823398334025,0
drop_setor_externo__credito__imoveis,7,7,7.445458054417514,7.445458054417514,0
drop_setor_externo__credito__imoveis,8,3,5.216184579695981,5.216184579695981,0
drop_setor_externo__credito__imoveis,8,4,5.530096116750527,5.530096116750527,0
drop_setor_externo__credito__imoveis,8,5,6.087165915312994,6.087165915312994,0
drop_setor_externo__credito__imoveis,8,6,6.178401272591161,6.178401272591161,0
drop_setor_externo__credito__imoveis,8,7,6.336454516377084,6.336454516377084,0
drop_setor_externo__credito__imoveis,8,8,8.172306973318468,8.172306973318468,0
drop_setor_externo__eua,5,3,2.9444738972734945,2.9444738972734945,0
drop_setor_externo__eua,5,4,4.4453583617988794,4.4453583617988794,0
drop_setor_externo__eua,5,5,5.765596623704117,5.765596623704117,0
drop_setor_externo__eua,6,3,2.180004349315819,2.180004349315819,0
drop_setor_externo__eua,6,4,3.511686671448405,3.511686671448405,0
drop_setor_externo__eua,6,5,4.252399226606746,4.252399226606746,0
drop_setor_externo__eua,6,6,6.281194117791633,6.281194117791633,0
drop_setor_externo__eua,7,3,6.887176421305033,6.887176421305033,0
drop_setor_externo__eua,7,4,6.24406371790722,6.24406371790722,0
drop_setor_externo__eua,7,5,7.09623730067425,7.09623730067425,0
drop_setor_externo__eua,7,6,7.244473285417834,7.244473285417834,0
drop_setor_externo__eua,7,7,8.569189435749763,8.569189435749763,0
drop_setor_externo__eua,8,3,6.828049824729709,6.828049824729709,0
drop_setor_externo__eua,8,4,7.130259568096087,7.130259568096087,0
drop_setor_externo__eua,8,5,7.83291480659031,7.83291480659031,0
drop_setor_externo__eua,8,6,7.912525462906834,7.912525462906834,0
drop_setor_externo__eua,8,7,8.201837944469576,8.201837944469576,0
drop_setor_externo__eua,8,8,9.65759229781653,9.65759229781653,0
drop_setor_externo__eua__credito,5,3,2.8228134326590597,2.8228134326590597,0
drop_setor_externo__eua__credito,5,4,4.470360065517142,4.470360065517142,0
drop_setor_externo__eua__credito,5,5,6.3120929492648195,6.3120929492648195,0
drop_setor_externo__eua__credito,6,3,1.742993145935853,1.742993145935853,0
drop_setor_externo__eua__credito,6,4,3.280667533509,3.280667533509,0
drop_setor_externo__eua__credito,6,5,4.359470107374374,4.359470107374374,0
drop_setor_externo__eua__credito,6,6,6.909869322788914,6.909869322788914,0
drop_setor_externo__eua__credito,7,3,4.267961287156326,4.267961287156326,0
drop_setor_externo__eua__credito,7,4,6.420667114818362,6.420667114818362,0
drop_setor_externo__eua__credito,7,5,7.235345860146522,7.235345860146522,0
drop_setor_externo__eua__credito,7,6,7.418847741710569,7.418847741710569,0
drop_setor_externo__eua__credito,7,7,9.0938363070729,9.0938363070729,0
drop_setor_externo__eua__credito,8,3,7.189494529396461,7.189494529396461,0
drop_setor_externo__eua__credito,8,4,7.575246005699337,7.575246005699337,0
drop_setor_externo__eua__credito,8,5,8.249711350458396,8.249711350458396,0
drop_setor_externo__eua__credito,8,6,8.201467268436595,8.201467268436595,0
drop_setor_externo__eua__credito,8,7,8.379510172308123,8.379510172308123,0
drop_setor_externo__eua__credito,8,8,10.280996364722634,10.280996364722634,0
drop_setor_externo__eua__credito__imoveis,5,3,3.1494274440200987,3.1494274440200987,0
drop_setor_externo__eua__credito__imoveis,5,4,4.806768138381612,4.806768138381612,0
drop_setor_externo__eua__credito__imoveis,5,5,6.270849621527436,6.270849621527436,0
drop_setor_externo__eua__credito__imoveis,6,3,1.7646268097182605,1.7646268097182605,0
drop_setor_externo__eua__credito__imoveis,6,4,3.1046807900213103,3.1046807900213103,0
drop_setor_externo__eua__credito__imoveis,6,5,4.714990659829156,4.714990659829156,0
drop_setor_externo__eua__credito__imoveis,6,6,7.341239592424674,7.341239592424674,0
drop_setor_externo__eua__credito__imoveis,7,3,5.715051563065606,5.715051563065606,0
drop_setor_externo__eua__credito__imoveis,7,4,6.6310410192234235,6.6310410192234235,0
drop_setor_externo__eua__credito__imoveis,7,5,7.587606290791797,7.587606290791797,0
drop_setor_externo__eua__credito__imoveis,7,6,7.796228542427701,7.796228542427701,0
drop_setor_externo__eua__credito__imoveis,7,7,9.51288380494113,9.51288380494113,0
drop_setor_externo__eua__credito__imoveis,8,3,7.560091635348248,7.560091635348248,0
drop_setor_externo__eua__credito__imoveis,8,4,7.878194868353457,7.878194868353457,0
drop_setor_externo__eua__credito__imoveis,8,5,8.548059812738614,8.548059812738614,0
drop_setor_externo__eua__credito__imoveis,8,6,8.47396411402904,8.47396411402904,0
drop_setor_externo__eua__credito__imoveis,8,7,8.72056598226916,8.72056598226916,0
drop_setor_externo__eua__credito__imoveis,8,8,10.532502383334345,10.532502383334345,1.7763568394002505e-15
drop_setor_externo__eua__imoveis,5,3,3.2778452722795453,3.2778452722795453,0
drop_setor_externo__eua__imoveis,5,4,4.782287896293741,4.782287896293741,0
drop_setor_externo__eua__imoveis,5,5,5.800223490176587,5.800223490176587,0
drop_setor_externo__eua__imoveis,6,3,2.104337055962594,2.104337055962594,4.440892098500626e-16
drop_setor_externo__eua__imoveis,6,4,3.2021142724543092,3.2021142724543092,0
drop_setor_externo__eua__imoveis,6,5,4.375162020254199,4.375162020254199,0
drop_setor_externo__eua__imoveis,6,6,6.686719426063189,6.686719426063189,0
drop_setor_externo__eua__imoveis,7,3,7.286901589044586,7.286901589044586,0
drop_setor_externo__eua__imoveis,7,4,6.453087903872263,6.453087903872263,0
drop_setor_externo__eua__imoveis,7,5,7.35625671576188,7.35625671576188,0
drop_setor_externo__eua__imoveis,7,6,7.53732013400075,7.53732013400075,0
drop_setor_externo__eua__imoveis,7,7,8.97105931170592,8.97105931170592,0
drop_setor_externo__eua__imoveis,8,3,7.133185423470489,7.133185423470489,0
drop_setor_externo__eua__imoveis,8,4,7.365931388380929,7.365931388380929,0
drop_setor_externo__eua__imoveis,8,5,8.044028629449286,8.044028629449286,0
drop_setor_externo__eua__imoveis,8,6,8.092782540611154,8.092782540611154,0
drop_setor_externo__eua__imoveis,8,7,8.432912135539459,8.432912135539459,0
drop_setor_externo__eua__imoveis,8,8,9.823471197796234,9.823471197796234,0
drop_setor_externo__expectativas,5,3,2.4049673398923392,2.4049673398923392,0
drop_setor_externo__expectativas,5,4,3.832170289535479,3.832170289535479,0
drop_setor_externo__expectativas,5,5,4.901885048617988,4.901885048617988,0
drop_setor_externo__expectativas,6,3,2.823739214893577,2.823739214893577,0
drop_setor_externo__expectativas,6,4,3.94897676560665,3.94897676560665,0
drop_setor_externo__expectativas,6,5,4.256018459088812,4.256018459088812,0
drop_setor_externo__expectativas,6,6,5.53754898482462,5.53754898482462,0
drop_setor_externo__expectativas,7,3,3.02449041134637,3.02449041134637,0
drop_setor_externo__expectativas,7,4,4.204388992092357,4.204388992092357,0
drop_setor_externo__expectativas,7,5,4.626779396465289,4.626779396465289,0
drop_setor_externo__expectativas,7,6,4.811263315752723,4.811263315752723,0
drop_setor_externo__expectativas,7,7,6.89820316016459,6.89820316016459,0
drop_setor_externo__expectativas,8,3,4.4684530641569715,4.4684530641569715,0
drop_setor_externo__expectativas,8,4,4.780667482825207,4.780667482825207,0
drop_setor_externo__expectativas,8,5,5.505571879808789,5.505571879808789,0
drop_setor_externo__expectativas,8,6,5.495478208194841,5.495478208194841,0
drop_setor_externo__expectativas,8,7,5.664724505444189,5.664724505444189,0
drop_setor_externo__expectativas,8,8,7.444345099568536,7.444345099568536,0
drop_setor_externo__expectativas__credito,5,3,2.2063694035550503,2.2063694035550503,0
drop_setor_externo__expectativas__credito,5,4,3.6360244782332263,3.6360244782332263,0
drop_setor_externo__expectativas__credito,5,5,5.296380613840658,5.296380613840658,0
drop_setor_externo__expectativas__credito,6,3,2.0746811104551814,2.0746811104551814,0
drop_setor_externo__expectativas__credito,6,4,3.53807747259173,3.53807747259173,0
drop_setor_externo__expectativas__credito,6,5,4.081219225429879,4.081219225429879,0
drop_setor_externo__expectativas__credito,6,6,5.9408247821884865,5.9408247821884865,0
drop_setor_externo__expectativas__credito,7,3,1.2181187856686302,1.2181187856686302,0
drop_setor_externo__expectativas__credito,7,4,4.031856439376477,4.031856439376477,0
drop_setor_externo__expectativas__credito,7,5,4.550882058824569,4.550882058824569,0
drop_setor_externo__expectativas__credito,7,6,4.7314855276173535,4.7314855276173535,0
drop_setor_externo__expectativas__credito,7,7,7.118304808402799,7.118304808402799,0
drop_setor_externo__expectativas__credito,8,3,4.544895002896436,4.544895002896436,0
drop_setor_externo__expectativas__credito,8,4,5.151562632069152,5.151562632069152,0
drop_setor_externo__expectativas__credito,8,5,5.715802122569371,5.715802122569371,0
drop_setor_externo__expectativas__credito,8,6,5.57789915207052,5.57789915207052,0
drop_setor_externo__expectativas__credito,8,7,5.715878851162895,5.715878851162895,0
drop_setor_externo__expectativas__credito,8,8,8.011034820325417,8.011034820325417,0
drop_setor_externo__expectativas__credito__imoveis,5,3,2.3268954939491424,2.3268954939491424,0
drop_setor_externo__expectativas__credito__imoveis,5,4,3.954790253737677,3.954790253737677,0
drop_setor_externo__expectativas__credito__imoveis,5,5,5.281211424839864,5.281211424839864,0
drop_setor_externo__expectativas__credito__imoveis,6,3,2.236626283858703,2.236626283858703,4.440892098500626e-16
drop_setor_externo__expectativas__credito__imoveis,6,4,3.73796917236692,3.73796917236692,4.440892098500626e-16
drop_setor_externo__expectativas__credito__imoveis,6,5,4.372953414541423,4.372953414541423,0
drop_setor_externo__expectativas__credito__imoveis,6,6,6.229871430776008,6.229871430776008,0
drop_setor_externo__expectativas__credito__imoveis,7,3,1.5277365293311822,1.5277365293311822,0
drop_setor_externo__expectativas__credito__imoveis,7,4,4.106343435344294,4.106343435344294,0
drop_setor_externo__expectativas__credito__imoveis,7,5,4.8839058067073156,4.8839058067073156,0
drop_setor_externo__expectativas__credito__imoveis,7,6,5.133546309339086,5.133546309339086,0
drop_setor_externo__expectativas__credito__imoveis,7,7,7.847463038019348,7.847463038019348,0
drop_setor_externo__expectativas__credito__imoveis,8,3,4.749187387207296,4.749187387207296,0
drop_setor_externo__expectativas__credito__imoveis,8,4,5.212204171635806,5.212204171635806,0
drop_setor_externo__expectativas__credito__imoveis,8,5,5.997774255977261,5.997774255977261,0
drop_setor_externo__expectativas__credito__imoveis,8,6,5.840929448275162,5.840929448275162,0
drop_setor_externo__expectativas__credito__imoveis,8,7,6.006959650134664,6.006959650134664,0
drop_setor_externo__expectativas__credito__imoveis,8,8,8.423393896406298,8.423393896406298,0
drop_setor_externo__expectativas__eua,5,3,2.590717096925241,2.590717096925241,0
drop_setor_externo__expectativas__eua,5,4,3.870577405219455,3.870577405219455,0
drop_setor_externo__expectativas__eua,5,5,5.617115339577855,5.617115339577855,0
drop_setor_externo__expectativas__eua,6,3,1.9154681819711183,1.9154681819711183,0
drop_setor_externo__expectativas__eua,6,4,3.701025414115489,3.701025414115489,0
drop_setor_externo__expectativas__eua,6,5,4.276104723632634,4.276104723632634,0
drop_setor_externo__expectativas__eua,6,6,6.0664922292375305,6.0664922292375305,0
drop_setor_externo__expectativas__eua,7,3,5.448614125657775,5.448614125657775,0
drop_setor_externo__expectativas__eua,7,4,5.5607228279995065,5.5607228279995065,0
drop_setor_externo__expectativas__eua,7,5,6.514608065271361,6.514608065271361,0
drop_setor_externo__expectativas__eua,7,6,6.65709236502186,6.65709236502186,0
drop_setor_externo__expectativas__eua,7,7,8.913901589353909,8.913901589353909,0
drop_setor_externo__expectativas__eua,8,3,5.919977583337762,5.919977583337762,0
drop_setor_externo__expectativas__eua,8,4,6.022364793924153,6.022364793924153,0
drop_setor_externo__expectativas__eua,8,5,7.3213028914813485,7.3213028914813485,0
drop_setor_externo__expectativas__eua,8,6,7.214860456699729,7.214860456699729,0
drop_setor_externo__expectativas__eua,8,7,7.573242110758638,7.573242110758638,0
drop_setor_externo__expectativas__eua,8,8,9.670451091903878,9.670451091903878,0
drop_setor_externo__expectativas__eua__credito,5,3,2.386564944716694,2.386564944716694,0
drop_setor_externo__expectativas__eua__credito,5,4,3.5960618435396663,3.5960618435396663,0
drop_setor_externo__expectativas__eua__credito,5,5,6.122861520667447,6.122861520667447,0
drop_setor_externo__expectativas__eua__credito,6,3,1.3061963378349497,1.3061963378349497,0
drop_setor_externo__expectativas__eua__credito,6,4,3.2671694214316114,3.2671694214316114,0
drop_setor_externo__expectativas__eua__credito,6,5,4.046693611723091,4.046693611723091,0
drop_setor_externo__expectativas__eua__credito,6,6,6.541972281869411,6.541972281869411,0
drop_setor_externo__expectativas__eua__credito,7,3,0.900076920163343,0.900076920163343,0
drop_setor_externo__expectativas__eua__credito,7,4,5.006137135975669,5.006137135975669,0
drop_setor_externo__expectativas__eua__credito,7,5,5.984761908957548,5.984761908957548,0
drop_setor_externo__expectativas__eua__credito,7,6,6.205078195626417,6.205078195626417,0
drop_setor_externo__expectativas__eua__credito,7,7,8.733870911419421,8.733870911419421,0
drop_setor_externo__expectativas__eua__credito,8,3,6.023393651673795,6.023393651673795,0
