variant,r,q,p,variable,h,point,lo68,hi68,lo90,hi90
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,38,-0.01043707009277643,-0.01273164217075308,9.598941880273836e-4,-0.02136280255126896,0.00517468468475504
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,39,-0.01038985463655583,-0.01243855202619566,0.00102171412421685,-0.02116604231278471,0.00530839988500939
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,40,-0.01031414058882648,-0.01207782327879309,9.955457441995696e-4,-0.02083507819194484,0.0052304581595364
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,41,-0.0102074336478646,-0.01178521059337925,0.0010953257328242,-0.01969004760501223,0.00505148612022176
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,42,-0.01006838883904463,-0.01150966409797395,0.00116893785531972,-0.01942527828617942,0.00523028460053535
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,43,-0.00989614904318391,-0.01111427215990315,0.00127016242747982,-0.01912615216741684,0.0052897659642912
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,44,-0.0096901284171404,-0.01070145453829838,0.00138587732148988,-0.01883286572302019,0.00585679941703536
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,45,-0.00945025768742221,-0.01039841318575644,0.00145779924697673,-0.01904561547553502,0.00596093916278328
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,46,-0.00917773572815133,-0.01038191572692999,0.00150029270092508,-0.0182063833761305,0.00583967876151106
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,47,-0.00887360166189461,-0.00972423922323465,0.00164613626548484,-0.01792248463909592,0.00583702491259642
conjunto_completo_sem_duplicatas,7,6,6,yield_6m,48,-0.00853980770975674,-0.00933845975582153,0.00182208678391078,-0.01798722558584708,0.00592264471763147
