variant,r,q,variable,h,point
drop_expectativas,6,1,cambio_usd,0,0.43218105675229135
drop_expectativas,6,1,cambio_usd,1,0.6949044373503975
drop_expectativas,6,1,cambio_usd,2,0.6733650316836136
drop_expectativas,6,1,cambio_usd,3,0.6413876877502651
drop_expectativas,6,1,cambio_usd,4,0.5422822808641464
drop_expectativas,6,1,cambio_usd,5,0.5033095650420379
drop_expectativas,6,1,cambio_usd,6,0.5196811141279953
drop_expectativas,6,5,yield_6m,0,0.005
drop_expectativas,6,5,yield_6m,1,0.006485485360229657
drop_expectativas,6,5,yield_6m,2,0.007066878486618461
drop_expectativas,6,5,yield_6m,3,0.007675555208310292
drop_expectativas,6,5,yield_6m,4,0.006833364344278569
drop_expectativas,6,5,yield_6m,5,0.006298962863098267
drop_expectativas,6,5,yield_6m,6,0.006038095894267193
drop_expectativas,6,5,yield_2y,0,0.010273555840067446
drop_expectativas,6,5,yield_2y,1,0.012407581895677443
drop_expectativas,6,5,yield_2y,2,0.011527530675276454
drop_expectativas,6,5,yield_2y,3,0.012432117438819371
drop_expectativas,6,5,yield_2y,4,0.01031630273398284
drop_expectativas,6,5,yield_2y,5,0.008944806117974435
drop_expectativas,6,5,yield_2y,6,0.008455959280855511
drop_expectativas,6,5,yield_5y,0,0.011282748818387919
drop_expectativas,6,5,yield_5y,1,0.013025730022739638
drop_expectativas,6,5,yield_5y,2,0.010864666406706105
drop_expectativas,6,5,yield_5y,3,0.012219139072255055
drop_expectativas,6,5,yield_5y,4,0.010221773706239935
drop_expectativas,6,5,yield_5y,5,0.00866085673876415
drop_expectativas,6,5,yield_5y,6,0.008303938227644792
drop_expectativas,6,5,asset_ibov,0,-2.1402856494498717
drop_expectativas,6,5,asset_ibov,1,-3.7699620009122636
drop_expectativas,6,5,asset_ibov,2,-2.0760086385007464
drop_expectativas,6,5,asset_ibov,3,-3.6965076369339767
drop_expectativas,6,5,asset_ibov,4,-4.945917124219673
drop_expectativas,6,5,asset_ibov,5,-4.697416860291754
drop_expectativas,6,5,asset_ibov,6,-5.835103081576767
drop_expectativas,6,5,cambio_usd,0,0.1972796752481547
drop_expectativas,6,5,cambio_usd,1,0.22755392281641343
drop_expectativas,6,5,cambio_usd,2,0.17748846049214292
drop_expectativas,6,5,cambio_usd,3,0.16794378337391544
drop_expectativas,6,5,cambio_usd,4,0.13995216081755346
drop_expectativas,6,5,cambio_usd,5,0.10425010503646745
drop_expectativas,6,5,cambio_usd,6,0.09057088561584994
drop_expectativas,7,3,yield_6m,0,0.005
drop_expectativas,7,3,yield_6m,1,0.006880642567228218
drop_expectativas,7,3,yield_6m,2,0.006905091981108831
drop_expectativas,7,3,yield_6m,3,0.007490027747772715
drop_expectativas,7,3,yield_6m,4,0.005223105455696023
drop_expectativas,7,3,yield_6m,5,0.004537185304410551
drop_expectativas,7,3,yield_6m,6,0.004593351091306964
drop_expectativas,7,3,yield_2y,0,0.011274350078159108
drop_expectativas,7,3,yield_2y,1,0.014013819235515809
drop_expectativas,7,3,yield_2y,2,0.012111291858000164
drop_expectativas,7,3,yield_2y,3,0.013398349710865126
drop_expectativas,7,3,yield_2y,4,0.009022221723429301
drop_expectativas,7,3,yield_2y,5,0.007380184281183757
drop_expectativas,7,3,yield_2y,6,0.007914316726342746
drop_expectativas,7,3,yield_5y,0,0.013197095614330134
drop_expectativas,7,3,yield_5y,1,0.015494710870060909
drop_expectativas,7,3,yield_5y,2,0.012321928533556162
drop_expectativas,7,3,yield_5y,3,0.01408231459346699
drop_expectativas,7,3,yield_5y,4,0.00987340362196326
drop_expectativas,7,3,yield_5y,5,0.007806008922213339
drop_expectativas,7,3,yield_5y,6,0.008433060969836573
drop_expectativas,7,3,asset_ibov,0,-7.662733551725852
drop_expectativas,7,3,asset_ibov,1,-11.875445178979675
drop_expectativas,7,3,asset_ibov,2,-10.64737164008259
drop_expectativas,7,3,asset_ibov,3,-12.272144089755026
drop_expectativas,7,3,asset_ibov,4,-12.838012207183787
drop_expectativas,7,3,asset_ibov,5,-10.96971967529279
drop_expectativas,7,3,asset_ibov,6,-11.633443664602314
drop_expectativas,7,3,cambio_usd,0,0.1567551879685139
drop_expectativas,7,3,cambio_usd,1,0.27295751022602577
drop_expectativas,7,3,cambio_usd,2,0.2529045078873736
drop_expectativas,7,3,cambio_usd,3,0.26120086717577984
drop_expectativas,7,3,cambio_usd,4,0.22728531949593186
drop_expectativas,7,3,cambio_usd,5,0.18153492220571743
drop_expectativas,7,3,cambio_usd,6,0.15897608627949397
drop_expectativas,7,7,yield_6m,0,0.005
drop_expectativas,7,7,yield_6m,1,0.005834966346063821
drop_expectativas,7,7,yield_6m,2,0.006615011495914409
drop_expectativas,7,7,yield_6m,3,0.0073459744124902285
drop_expectativas,7,7,yield_6m,4,0.006591506971179372
drop_expectativas,7,7,yield_6m,5,0.006713089994504213
drop_expectativas,7,7,yield_6m,6,0.006953916438610985
drop_expectativas,7,7,yield_2y,0,0.008735900816785009
drop_expectativas,7,7,yield_2y,1,0.00980498035227236
drop_expectativas,7,7,yield_2y,2,0.009380675925960971
drop_expectativas,7,7,yield_2y,3,0.010016798429460376
drop_expectativas,7,7,yield_2y,4,0.007893972244609871
drop_expectativas,7,7,yield_2y,5,0.007381318687282685
drop_expectativas,7,7,yield_2y,6,0.007458606810861245
drop_expectativas,7,7,yield_5y,0,0.009315848047193978
drop_expectativas,7,7,yield_5y,1,0.01015333160123302
drop_expectativas,7,7,yield_5y,2,0.008843228269994381
drop_expectativas,7,7,yield_5y,3,0.009572765997086442
drop_expectativas,7,7,yield_5y,4,0.007549367171094889
drop_expectativas,7,7,yield_5y,5,0.006740545307092315
drop_expectativas,7,7,yield_5y,6,0.006776970933849956
drop_expectativas,7,7,asset_ibov,0,-1.427764020905169
drop_expectativas,7,7,asset_ibov,1,-2.513620020121205
drop_expectativas,7,7,asset_ibov,2,-1.2545387760817408
drop_expectativas,7,7,asset_ibov,3,-1.1749859490523418
drop_expectativas,7,7,asset_ibov,4,-1.0983359585288839
drop_expectativas,7,7,asset_ibov,5,0.017204418235572123
drop_expectativas,7,7,asset_ibov,6,0.24922974395595499
drop_expectativas,7,7,cambio_usd,0,0.14974662716949724
drop_expectativas,7,7,cambio_usd,1,0.19282921415334264
drop_expectativas,7,7,cambio_usd,2,0.149956721778686
drop_expectativas,7,7,cambio_usd,3,0.1445979244799116
drop_expectativas,7,7,cambio_usd,4,0.13306418492715755
drop_expectativas,7,7,cambio_usd,5,0.09011331664794481
drop_expectativas,7,7,cambio_usd,6,0.08208335008521372
drop_expectativas,8,4,yield_6m,0,0.005
drop_expectativas,8,4,yield_6m,1,0.006416467543975075
drop_expectativas,8,4,yield_6m,2,0.006469999147139075
drop_expectativas,8,4,yield_6m,3,0.00698471386211693
drop_expectativas,8,4,yield_6m,4,0.004929182914587263
drop_expectativas,8,4,yield_6m,5,0.003910994216784119
drop_expectativas,8,4,yield_6m,6,0.0036023082276139613
drop_expectativas,8,4,yield_2y,0,0.01066030509117183
drop_expectativas,8,4,yield_2y,1,0.013558969993726131
drop_expectativas,8,4,yield_2y,2,0.011819865375992611
drop_expectativas,8,4,yield_2y,3,0.013063758963794372
drop_expectativas,8,4,yield_2y,4,0.009329840581409312
drop_expectativas,8,4,yield_2y,5,0.0074722074668925045
drop_expectativas,8,4,yield_2y,6,0.007388846392248864
drop_expectativas,8,4,yield_5y,0,0.012238511467471232
drop_expectativas,8,4,yield_5y,1,0.014896029620491634
drop_expectativas,8,4,yield_5y,2,0.012060445490206035
drop_expectativas,8,4,yield_5y,3,0.013946830514882274
drop_expectativas,8,4,yield_5y,4,0.010429905061246168
drop_expectativas,8,4,yield_5y,5,0.008219013627295033
drop_expectativas,8,4,yield_5y,6,0.008258384165132342
drop_expectativas,8,4,asset_ibov,0,-4.550420248580762
drop_expectativas,8,4,asset_ibov,1,-8.047389761512205
drop_expectativas,8,4,asset_ibov,2,-6.0874455030831855
drop_expectativas,8,4,asset_ibov,3,-6.92687808644933
drop_expectativas,8,4,asset_ibov,4,-6.544670628774826
drop_expectativas,8,4,asset_ibov,5,-4.339937052607329
drop_expectativas,8,4,asset_ibov,6,-4.360849890503853
drop_expectativas,8,4,cambio_usd,0,0.1991853564608417
drop_expectativas,8,4,cambio_usd,1,0.30400958387377036
drop_expectativas,8,4,cambio_usd,2,0.29470930424065833
drop_expectativas,8,4,cambio_usd,3,0.3048108833895123
drop_expectativas,8,4,cambio_usd,4,0.2867773310075468
drop_expectativas,8,4,cambio_usd,5,0.2299243843433109
drop_expectativas,8,4,cambio_usd,6,0.20962959090429256
drop_expectativas,8,8,yield_6m,0,0.005
drop_expectativas,8,8,yield_6m,1,0.005955654790767266
drop_expectativas,8,8,yield_6m,2,0.00668579496756118
drop_expectativas,8,8,yield_6m,3,0.007496144407588618
drop_expectativas,8,8,yield_6m,4,0.006729165752867672
drop_expectativas,8,8,yield_6m,5,0.006574867638133047
drop_expectativas,8,8,yield_6m,6,0.006731969332194936
drop_expectativas,8,8,yield_2y,0,0.008921297331958358
drop_expectativas,8,8,yield_2y,1,0.010648236405943924
drop_expectativas,8,8,yield_2y,2,0.010207217805670497
drop_expectativas,8,8,yield_2y,3,0.010958430040775449
drop_expectativas,8,8,yield_2y,4,0.009028401286947228
drop_expectativas,8,8,yield_2y,5,0.007936675960627932
drop_expectativas,8,8,yield_2y,6,0.007835883065050222
drop_expectativas,8,8,yield_5y,0,0.009614815196963208
drop_expectativas,8,8,yield_5y,1,0.011226415828884225
drop_expectativas,8,8,yield_5y,2,0.009957364360861374
drop_expectativas,8,8,yield_5y,3,0.010785034213295115
drop_expectativas,8,8,yield_5y,4,0.009019868404594405
drop_expectativas,8,8,yield_5y,5,0.007473708525880647
drop_expectativas,8,8,yield_5y,6,0.007267819659269557
drop_expectativas,8,8,asset_ibov,0,-2.3970011923297627
drop_expectativas,8,8,asset_ibov,1,-5.003572742087853
drop_expectativas,8,8,asset_ibov,2,-4.412509224781055
drop_expectativas,8,8,asset_ibov,3,-4.525907161114688
drop_expectativas,8,8,asset_ibov,4,-4.827533289332392
drop_expectativas,8,8,asset_ibov,5,-3.170578464694454
drop_expectativas,8,8,asset_ibov,6,-2.6434707635950336
drop_expectativas,8,8,cambio_usd,0,0.13815391448358874
drop_expectativas,8,8,cambio_usd,1,0.1990455478197832
drop_expectativas,8,8,cambio_usd,2,0.17744002237363948
drop_expectativas,8,8,cambio_usd,3,0.18329811433053528
drop_expectativas,8,8,cambio_usd,4,0.17836997657912712
drop_expectativas,8,8,cambio_usd,5,0.12776760560073733
drop_expectativas,8,8,cambio_usd,6,0.10307592975752992
drop_expectativas__credito,3,1,yield_6m,0,0.005
drop_expectativas__credito,3,1,yield_6m,1,-0.01630134941269151
drop_expectativas__credito,3,1,yield_6m,2,-0.05096350596053579
drop_expectativas__credito,3,1,yield_6m,3,-0.06567941617458722
drop_expectativas__credito,3,1,yield_6m,4,-0.07734627331377227
drop_expectativas__credito,3,1,yield_6m,5,-0.08591513820399589
drop_expectativas__credito,3,1,yield_6m,6,-0.08742326992893011
drop_expectativas__credito,3,1,yield_2y,0,0.024027008286398265
drop_expectativas__credito,3,1,yield_2y,1,0.019961099329071127
drop_expectativas__credito,3,1,yield_2y,2,-0.022737930287067228
drop_expectativas__credito,3,1,yield_2y,3,-0.03085952605256211
drop_expectativas__credito,3,1,yield_2y,4,-0.0358300298484703
drop_expectativas__credito,3,1,yield_2y,5,-0.04317174254988485
drop_expectativas__credito,3,1,yield_2y,6,-0.04457746850376824
drop_expectativas__credito,3,1,yield_5y,0,0.04128893921692437
drop_expectativas__credito,3,1,yield_5y,1,0.04984058524729628
drop_expectativas__credito,3,1,yield_5y,2,0.0046371436154872495
drop_expectativas__credito,3,1,yield_5y,3,-7.667660744027327e-4
drop_expectativas__credito,3,1,yield_5y,4,-0.002470277036767294
drop_expectativas__credito,3,1,yield_5y,5,-0.009541809325550257
drop_expectativas__credito,3,1,yield_5y,6,-0.011307621268294621
drop_expectativas__credito,3,1,asset_ibov,0,40.04141375450481
drop_expectativas__credito,3,1,asset_ibov,1,85.7814360347738
drop_expectativas__credito,3,1,asset_ibov,2,153.71147522723464
drop_expectativas__credito,3,1,asset_ibov,3,203.92079655036412
drop_expectativas__credito,3,1,asset_ibov,4,241.13642460459604
drop_expectativas__credito,3,1,asset_ibov,5,272.1825064086651
drop_expectativas__credito,3,1,asset_ibov,6,299.1552381924353
drop_expectativas__credito,3,1,cambio_usd,0,1.884540251313245
drop_expectativas__credito,3,1,cambio_usd,1,3.0007329526684607
drop_expectativas__credito,3,1,cambio_usd,2,2.5401499634119866
drop_expectativas__credito,3,1,cambio_usd,3,2.6482440511415963
drop_expectativas__credito,3,1,cambio_usd,4,2.84859329647014
drop_expectativas__credito,3,1,cambio_usd,5,2.791386709189039
drop_expectativas__credito,3,1,cambio_usd,6,2.7320207323030496
drop_expectativas__credito,4,2,yield_6m,0,0.005
drop_expectativas__credito,4,2,yield_6m,1,0.00650633148950918
drop_expectativas__credito,4,2,yield_6m,2,0.003973851507057014
drop_expectativas__credito,4,2,yield_6m,3,0.0017069026177655925
drop_expectativas__credito,4,2,yield_6m,4,-0.002039180788378959
drop_expectativas__credito,4,2,yield_6m,5,-0.0027363512154954008
drop_expectativas__credito,4,2,yield_6m,6,-0.0019785720535916117
drop_expectativas__credito,4,2,yield_2y,0,0.015709446574639466
drop_expectativas__credito,4,2,yield_2y,1,0.018025215851294813
drop_expectativas__credito,4,2,yield_2y,2,0.014173492417248433
drop_expectativas__credito,4,2,yield_2y,3,0.012522915724301496
drop_expectativas__credito,4,2,yield_2y,4,0.008505557886657144
drop_expectativas__credito,4,2,yield_2y,5,0.007550887031865123
drop_expectativas__credito,4,2,yield_2y,6,0.009184023737511662
drop_expectativas__credito,4,2,yield_5y,0,0.022215573883306607
drop_expectativas__credito,4,2,yield_5y,1,0.024198324383235645
drop_expectativas__credito,4,2,yield_5y,2,0.01888694571386485
drop_expectativas__credito,4,2,yield_5y,3,0.017811430322787813
drop_expectativas__credito,4,2,yield_5y,4,0.013838341083468781
drop_expectativas__credito,4,2,yield_5y,5,0.012720693308109635
drop_expectativas__credito,4,2,yield_5y,6,0.014519261133188386
drop_expectativas__credito,4,2,asset_ibov,0,-25.12204714394085
drop_expectativas__credito,4,2,asset_ibov,1,-32.01732760284574
drop_expectativas__credito,4,2,asset_ibov,2,-28.721470797413822
drop_expectativas__credito,4,2,asset_ibov,3,-28.716069866021442
drop_expectativas__credito,4,2,asset_ibov,4,-29.267053517876512
drop_expectativas__credito,4,2,asset_ibov,5,-30.12043236645519
drop_expectativas__credito,4,2,asset_ibov,6,-33.889260190267336
drop_expectativas__credito,4,2,cambio_usd,0,0.43494566940309287
drop_expectativas__credito,4,2,cambio_usd,1,0.7212959534148938
drop_expectativas__credito,4,2,cambio_usd,2,0.7378141801291634
drop_expectativas__credito,4,2,cambio_usd,3,0.724910510875499
drop_expectativas__credito,4,2,cambio_usd,4,0.6773269622316325
drop_expectativas__credito,4,2,cambio_usd,5,0.6515124308735568
drop_expectativas__credito,4,2,cambio_usd,6,0.6743488934931351
drop_expectativas__credito,5,2,yield_6m,0,0.005
drop_expectativas__credito,5,2,yield_6m,1,0.007665133335030921
drop_expectativas__credito,5,2,yield_6m,2,0.005771995747468496
drop_expectativas__credito,5,2,yield_6m,3,0.004448649987109314
drop_expectativas__credito,5,2,yield_6m,4,0.0014618777634948813
drop_expectativas__credito,5,2,yield_6m,5,1.1368120382913601e-4
drop_expectativas__credito,5,2,yield_6m,6,0.001273718219897812
drop_expectativas__credito,5,2,yield_2y,0,0.016479525199948494
drop_expectativas__credito,5,2,yield_2y,1,0.020518551429894553
drop_expectativas__credito,5,2,yield_2y,2,0.017170502155663868
drop_expectativas__credito,5,2,yield_2y,3,0.016372412982267916
drop_expectativas__credito,5,2,yield_2y,4,0.013160603129819544
drop_expectativas__credito,5,2,yield_2y,5,0.01119787685200493
drop_expectativas__credito,5,2,yield_2y,6,0.013155573065087705
drop_expectativas__credito,5,2,yield_5y,0,0.02382550110875971
drop_expectativas__credito,5,2,yield_5y,1,0.027319927568355232
drop_expectativas__credito,5,2,yield_5y,2,0.02213071454969498
drop_expectativas__credito,5,2,yield_5y,3,0.021602721925102198
drop_expectativas__credito,5,2,yield_5y,4,0.01816818037330491
drop_expectativas__credito,5,2,yield_5y,5,0.01602488609819116
drop_expectativas__credito,5,2,yield_5y,6,0.018004824316773863
drop_expectativas__credito,5,2,asset_ibov,0,-26.306328791984363
drop_expectativas__credito,5,2,asset_ibov,1,-34.00757031975679
drop_expectativas__credito,5,2,asset_ibov,2,-30.99384551303973
drop_expectativas__credito,5,2,asset_ibov,3,-29.837741500739018
drop_expectativas__credito,5,2,asset_ibov,4,-28.798891444401516
drop_expectativas__credito,5,2,asset_ibov,5,-28.83365450746106
drop_expectativas__credito,5,2,asset_ibov,6,-31.466743094009512
drop_expectativas__credito,5,2,cambio_usd,0,0.5035267854578879
drop_expectativas__credito,5,2,cambio_usd,1,0.8307856615898075
drop_expectativas__credito,5,2,cambio_usd,2,0.8264679389601501
drop_expectativas__credito,5,2,cambio_usd,3,0.793549800996475
drop_expectativas__credito,5,2,cambio_usd,4,0.7175918678713346
drop_expectativas__credito,5,2,cambio_usd,5,0.6680711049802974
drop_expectativas__credito,5,2,cambio_usd,6,0.6914006583722744
drop_expectativas__credito,6,1,yield_6m,0,0.005
drop_expectativas__credito,6,1,yield_6m,1,0.007790051258882503
drop_expectativas__credito,6,1,yield_6m,2,0.005837372053792905
drop_expectativas__credito,6,1,yield_6m,3,0.004329259679972051
drop_expectativas__credito,6,1,yield_6m,4,7.960163978070537e-4
drop_expectativas__credito,6,1,yield_6m,5,-7.907955571725402e-4
drop_expectativas__credito,6,1,yield_6m,6,-1.872216190646296e-4
drop_expectativas__credito,6,1,yield_2y,0,0.01607448662122605
drop_expectativas__credito,6,1,yield_2y,1,0.020404412583382915
drop_expectativas__credito,6,1,yield_2y,2,0.016688518228070152
drop_expectativas__credito,6,1,yield_2y,3,0.015137973139966301
drop_expectativas__credito,6,1,yield_2y,4,0.010869676141254352
drop_expectativas__credito,6,1,yield_2y,5,0.008648620362827911
drop_expectativas__credito,6,1,yield_2y,6,0.01003258479946924
drop_expectativas__credito,6,1,yield_5y,0,0.022821375020829524
drop_expectativas__credito,6,1,yield_5y,1,0.026399209110491834
drop_expectativas__credito,6,1,yield_5y,2,0.021079305158248247
drop_expectativas__credito,6,1,yield_5y,3,0.01974953421600972
drop_expectativas__credito,6,1,yield_5y,4,0.015461710258074095
drop_expectativas__credito,6,1,yield_5y,5,0.013054917534606367
drop_expectativas__credito,6,1,yield_5y,6,0.014593937653084981
drop_expectativas__credito,6,1,asset_ibov,0,-26.31425809018253
drop_expectativas__credito,6,1,asset_ibov,1,-34.53281259572398
drop_expectativas__credito,6,1,asset_ibov,2,-33.49775732881227
drop_expectativas__credito,6,1,asset_ibov,3,-33.011233966970096
drop_expectativas__credito,6,1,asset_ibov,4,-33.713652219443325
drop_expectativas__credito,6,1,asset_ibov,5,-34.65602727165753
drop_expectativas__credito,6,1,asset_ibov,6,-38.84752552276529
drop_expectativas__credito,6,1,cambio_usd,0,0.4580746459157337
drop_expectativas__credito,6,1,cambio_usd,1,0.7457358443059225
drop_expectativas__credito,6,1,cambio_usd,2,0.7232464934366055
drop_expectativas__credito,6,1,cambio_usd,3,0.6876639573922378
drop_expectativas__credito,6,1,cambio_usd,4,0.5917998601651844
drop_expectativas__credito,6,1,cambio_usd,5,0.543028696799211
drop_expectativas__credito,6,1,cambio_usd,6,0.5575685215768099
drop_expectativas__credito,6,5,yield_6m,0,0.005
drop_expectativas__credito,6,5,yield_6m,1,0.0063439439183155515
drop_expectativas__credito,6,5,yield_6m,2,0.00678753169646076
drop_expectativas__credito,6,5,yield_6m,3,0.007485547000193747
drop_expectativas__credito,6,5,yield_6m,4,0.006829793398830323
drop_expectativas__credito,6,5,yield_6m,5,0.006255827468714404
drop_expectativas__credito,6,5,yield_6m,6,0.005993432064210169
drop_expectativas__credito,6,5,yield_2y,0,0.010136414767350712
drop_expectativas__credito,6,5,yield_2y,1,0.012320547906541966
drop_expectativas__credito,6,5,yield_2y,2,0.011211566844506969
drop_expectativas__credito,6,5,yield_2y,3,0.012287132328048638
drop_expectativas__credito,6,5,yield_2y,4,0.010650077271363743
drop_expectativas__credito,6,5,yield_2y,5,0.009178755513457015
drop_expectativas__credito,6,5,yield_2y,6,0.008548965754762718
drop_expectativas__credito,6,5,yield_5y,0,0.011170206996705057
drop_expectativas__credito,6,5,yield_5y,1,0.013059020959222902
drop_expectativas__credito,6,5,yield_5y,2,0.010569289967434904
drop_expectativas__credito,6,5,yield_5y,3,0.012112440442192536
drop_expectativas__credito,6,5,yield_5y,4,0.010590497085303881
drop_expectativas__credito,6,5,yield_5y,5,0.00888768426172013
drop_expectativas__credito,6,5,yield_5y,6,0.008322172340741287
drop_expectativas__credito,6,5,asset_ibov,0,-0.928783406561297
drop_expectativas__credito,6,5,asset_ibov,1,-2.011360167507071
drop_expectativas__credito,6,5,asset_ibov,2,0.38804633686879925
drop_expectativas__credito,6,5,asset_ibov,3,-0.8669986560271327
drop_expectativas__credito,6,5,asset_ibov,4,-1.5979124470127961
drop_expectativas__credito,6,5,asset_ibov,5,-0.9358538300544342
drop_expectativas__credito,6,5,asset_ibov,6,-1.553428770758869
drop_expectativas__credito,6,5,cambio_usd,0,0.21920880053681197
drop_expectativas__credito,6,5,cambio_usd,1,0.25196382464877987
drop_expectativas__credito,6,5,cambio_usd,2,0.18981055864659613
drop_expectativas__credito,6,5,cambio_usd,3,0.17495879312981127
drop_expectativas__credito,6,5,cambio_usd,4,0.15272808906170418
drop_expectativas__credito,6,5,cambio_usd,5,0.1070911355824813
drop_expectativas__credito,6,5,cambio_usd,6,0.08668018093447173
drop_expectativas__credito,7,3,yield_6m,0,0.005
drop_expectativas__credito,7,3,yield_6m,1,0.008570711720555856
drop_expectativas__credito,7,3,yield_6m,2,0.005667370047290513
drop_expectativas__credito,7,3,yield_6m,3,0.005527770403019173
drop_expectativas__credito,7,3,yield_6m,4,0.0014198623157511718
drop_expectativas__credito,7,3,yield_6m,5,8.449524282993051e-4
drop_expectativas__credito,7,3,yield_6m,6,0.0031636633721886793
drop_expectativas__credito,7,3,yield_2y,0,0.017789069065090975
drop_expectativas__credito,7,3,yield_2y,1,0.023756619970671463
drop_expectativas__credito,7,3,yield_2y,2,0.017455435118893275
drop_expectativas__credito,7,3,yield_2y,3,0.018892074116466758
drop_expectativas__credito,7,3,yield_2y,4,0.012801816739027458
drop_expectativas__credito,7,3,yield_2y,5,0.011690141199118471
drop_expectativas__credito,7,3,yield_2y,6,0.015481317522891048
drop_expectativas__credito,7,3,yield_5y,0,0.02623630458253777
drop_expectativas__credito,7,3,yield_5y,1,0.031202164350763013
drop_expectativas__credito,7,3,yield_5y,2,0.02258060970490483
drop_expectativas__credito,7,3,yield_5y,3,0.02406337389082754
drop_expectativas__credito,7,3,yield_5y,4,0.017702614149901322
drop_expectativas__credito,7,3,yield_5y,5,0.015870947098206693
drop_expectativas__credito,7,3,yield_5y,6,0.01949429427396209
drop_expectativas__credito,7,3,asset_ibov,0,-30.361068818278714
drop_expectativas__credito,7,3,asset_ibov,1,-39.701816007407395
drop_expectativas__credito,7,3,asset_ibov,2,-35.795906430648515
drop_expectativas__credito,7,3,asset_ibov,3,-34.9855541298881
drop_expectativas__credito,7,3,asset_ibov,4,-33.59617745990342
drop_expectativas__credito,7,3,asset_ibov,5,-32.8973559874422
drop_expectativas__credito,7,3,asset_ibov,6,-37.30896100616388
drop_expectativas__credito,7,3,cambio_usd,0,0.5114378943908353
drop_expectativas__credito,7,3,cambio_usd,1,0.8824217806766295
drop_expectativas__credito,7,3,cambio_usd,2,0.8455315848594113
drop_expectativas__credito,7,3,cambio_usd,3,0.7834664735892065
drop_expectativas__credito,7,3,cambio_usd,4,0.6896685655451578
drop_expectativas__credito,7,3,cambio_usd,5,0.5944669034960677
drop_expectativas__credito,7,3,cambio_usd,6,0.5869742975241561
drop_expectativas__credito,7,7,yield_6m,0,0.005
drop_expectativas__credito,7,7,yield_6m,1,0.005736588140544865
drop_expectativas__credito,7,7,yield_6m,2,0.006382675070660813
drop_expectativas__credito,7,7,yield_6m,3,0.007012286353242548
drop_expectativas__credito,7,7,yield_6m,4,0.0062451981946920225
drop_expectativas__credito,7,7,yield_6m,5,0.006523479690059532
drop_expectativas__credito,7,7,yield_6m,6,0.007001478348516674
drop_expectativas__credito,7,7,yield_2y,0,0.008758728733985558
drop_expectativas__credito,7,7,yield_2y,1,0.009837662710782015
drop_expectativas__credito,7,7,yield_2y,2,0.00930344716261172
drop_expectativas__credito,7,7,yield_2y,3,0.009744480552319615
drop_expectativas__credito,7,7,yield_2y,4,0.007726470261703593
drop_expectativas__credito,7,7,yield_2y,5,0.007521818887452728
drop_expectativas__credito,7,7,yield_2y,6,0.007835077865708986
drop_expectativas__credito,7,7,yield_5y,0,0.009479513435996255
drop_expectativas__credito,7,7,yield_5y,1,0.01036235244535562
drop_expectativas__credito,7,7,yield_5y,2,0.008947984982951254
drop_expectativas__credito,7,7,yield_5y,3,0.009355021500164673
drop_expectativas__credito,7,7,yield_5y,4,0.007312144980731388
drop_expectativas__credito,7,7,yield_5y,5,0.006815854953748644
drop_expectativas__credito,7,7,yield_5y,6,0.0069680262163472305
drop_expectativas__credito,7,7,asset_ibov,0,-1.8864625435239664
drop_expectativas__credito,7,7,asset_ibov,1,-3.197298761690032
drop_expectativas__credito,7,7,asset_ibov,2,-1.8800667780652454
drop_expectativas__credito,7,7,asset_ibov,3,-1.3093028484390166
drop_expectativas__credito,7,7,asset_ibov,4,-0.7718630387941238
drop_expectativas__credito,7,7,asset_ibov,5,0.27879857946071845
drop_expectativas__credito,7,7,asset_ibov,6,0.6811246104801999
drop_expectativas__credito,7,7,cambio_usd,0,0.16204828232473087
drop_expectativas__credito,7,7,cambio_usd,1,0.2118678725812594
drop_expectativas__credito,7,7,cambio_usd,2,0.16414969633595558
drop_expectativas__credito,7,7,cambio_usd,3,0.1460844244023984
drop_expectativas__credito,7,7,cambio_usd,4,0.11996750722447647
drop_expectativas__credito,7,7,cambio_usd,5,0.07487999252562057
drop_expectativas__credito,7,7,cambio_usd,6,0.06481756269650599
drop_expectativas__credito,8,4,yield_6m,0,0.005
drop_expectativas__credito,8,4,yield_6m,1,0.0062330795133642095
drop_expectativas__credito,8,4,yield_6m,2,0.006284272700791015
drop_expectativas__credito,8,4,yield_6m,3,0.006635559782454238
drop_expectativas__credito,8,4,yield_6m,4,0.004865846446457894
drop_expectativas__credito,8,4,yield_6m,5,0.0037989050889694815
drop_expectativas__credito,8,4,yield_6m,6,0.003697595448145177
drop_expectativas__credito,8,4,yield_2y,0,0.010737660505964745
drop_expectativas__credito,8,4,yield_2y,1,0.013831915799600724
drop_expectativas__credito,8,4,yield_2y,2,0.012246640023367464
drop_expectativas__credito,8,4,yield_2y,3,0.013110366169490096
drop_expectativas__credito,8,4,yield_2y,4,0.009961285893564781
drop_expectativas__credito,8,4,yield_2y,5,0.008073812216098663
drop_expectativas__credito,8,4,yield_2y,6,0.008008428231691596
drop_expectativas__credito,8,4,yield_5y,0,0.01236136551969605
drop_expectativas__credito,8,4,yield_5y,1,0.015405615123264856
drop_expectativas__credito,8,4,yield_5y,2,0.012713890052697666
drop_expectativas__credito,8,4,yield_5y,3,0.014043021966546044
drop_expectativas__credito,8,4,yield_5y,4,0.010983308685017859
drop_expectativas__credito,8,4,yield_5y,5,0.008770483573622832
drop_expectativas__credito,8,4,yield_5y,6,0.008716597136841149
drop_expectativas__credito,8,4,asset_ibov,0,-3.7336362172841024
