variant,r,q,variable,h,point
drop_fiscal__setor_externo__eua__credito__imoveis,7,4,cambio_usd,5,0.16393830811060756
drop_fiscal__setor_externo__eua__credito__imoveis,7,4,cambio_usd,6,0.1523687963595802
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,1,0.00688670457578335
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,2,0.0037675778897439983
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,3,0.004074944786492531
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,4,-0.001915353971316608
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,5,-0.004116389478197431
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_6m,6,-0.0024829684105127153
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,0,0.01894060713832439
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,1,0.02512788162697217
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,2,0.019187814393313206
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,3,0.021545361352278376
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,4,0.014257208139455755
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,5,0.01069973633668218
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_2y,6,0.014122473440967863
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,0,0.028746174818921104
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,1,0.03482231760141506
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,2,0.026780663791060828
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,3,0.02912776669640952
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,4,0.022552637240687234
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,5,0.01808845444517047
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,yield_5y,6,0.021922073681967854
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,0,-33.002215596592954
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,1,-42.40286539070586
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,2,-33.40291978835456
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,3,-27.459610788056153
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,4,-20.804110122117294
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,5,-14.216945570770736
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,asset_ibov,6,-16.142530810465
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,0,0.6053095205944871
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,1,1.1461997167625826
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,2,1.1782593101866616
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,3,1.1301386113441982
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,4,1.0880521680577113
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,5,0.9575455188491948
drop_fiscal__setor_externo__eua__credito__imoveis,8,1,cambio_usd,6,0.9686960295624469
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,1,0.006037365870593561
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,2,0.006814363856966578
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,3,0.006827779733185197
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,4,0.005034037983919632
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,5,0.0034909670778983794
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_6m,6,0.002738027831889968
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,0,0.009964602467245983
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,1,0.012841830545829682
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,2,0.012675361813382925
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,3,0.012672315538125964
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,4,0.009526883108972718
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,5,0.006673776085189668
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_2y,6,0.005711778120782847
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,0,0.010319574537155303
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,1,0.01336271417919413
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,2,0.01242385136452051
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,3,0.012580806403409469
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,4,0.009788051838264335
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,5,0.0066855375543677445
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,yield_5y,6,0.005834502804495786
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,0,-2.3785448948752634
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,1,-6.038839077463322
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,2,-5.172094431203986
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,3,-3.929055490277217
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,4,-2.0580870394406654
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,5,0.8672752429040528
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,asset_ibov,6,2.8698088829047017
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,0,0.1641293885733439
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,1,0.2550911945922398
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,2,0.25037516718664593
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,3,0.2537980993547459
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,4,0.22985503962797643
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,5,0.14108156214566506
drop_fiscal__setor_externo__eua__credito__imoveis,8,5,cambio_usd,6,0.12683073447093804
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,1,0.005558564699079286
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,2,0.004403834556482269
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,3,0.003596335233289729
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,4,0.0032832640879200525
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,5,0.0027484377441011794
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_6m,6,0.002336888197989801
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,0,0.026154605644692283
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,1,0.029076413530985272
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,2,0.02303611122985241
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,3,0.018812145958561052
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,4,0.01717449548938585
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,5,0.014376861067190801
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_2y,6,0.012224077850831766
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,0,0.05449339546214692
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,1,0.06058101286977143
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,2,0.04799597960725131
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,3,0.03919530361642191
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,4,0.035783241669938494
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,5,0.029954340978479297
drop_fiscal__setor_externo__eua__imoveis,1,1,yield_5y,6,0.025468994544776417
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,0,126.56905198164921
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,1,267.2775048498745
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,2,378.75533782947196
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,3,469.7922860466088
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,4,552.9042106492958
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,5,622.47764258958955
drop_fiscal__setor_externo__eua__imoveis,1,1,asset_ibov,6,681.6331873509243
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,0,3.229117228593272
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,1,3.5898514072094594
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,2,2.84409960764226
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,3,2.322597612322573
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,4,2.120408926464843
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,5,1.7750055342386286
drop_fiscal__setor_externo__eua__imoveis,1,1,cambio_usd,6,1.5092171882850303
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,1,0.0038938567157521483
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,2,0.001303717059949592
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,3,0.0010830033443813664
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,4,-1.1998115497951208e-4
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,5,-1.9346915127197773e-4
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_6m,6,5.022451705973033e-4
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,0,0.010507230964080905
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,1,0.010784956802483614
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,2,0.007716215551038218
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,3,0.007938235819379295
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,4,0.006571961353330285
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,5,0.006353854390879352
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_2y,6,0.007245822690811407
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,0,0.012729761462098612
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,1,0.014130212174753467
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,2,0.01101219062582223
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,3,0.01130122414255854
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,4,0.009885047610102378
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,5,0.009552182404997387
drop_fiscal__setor_externo__eua__imoveis,3,2,yield_5y,6,0.010389740781198127
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,0,-6.854554783732978
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,1,-11.397672746945913
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,2,-14.572817540713432
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,3,-19.277136191314938
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,4,-23.826813213516946
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,5,-28.629086623336757
drop_fiscal__setor_externo__eua__imoveis,3,2,asset_ibov,6,-34.63775106916677
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,0,0.28981341793847337
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,1,0.40248790800974915
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,2,0.3712442165592995
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,3,0.37527332642757844
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,4,0.35749626414162416
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,5,0.34404095662300116
drop_fiscal__setor_externo__eua__imoveis,3,2,cambio_usd,6,0.3444947536643745
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,1,0.005878057394031046
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,2,0.006586483090757678
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,3,0.007248903344172365
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,4,0.007225689901273445
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,5,0.007471022759598331
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_6m,6,0.008067772179851085
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,0,0.007960069981288348
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,1,0.009380375749987518
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,2,0.009458060137860306
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,3,0.010496391834945953
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,4,0.010464250989093458
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,5,0.010526509396983
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_2y,6,0.011125407793053212
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,0,0.008253898141092878
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,1,0.009601655512592868
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,2,0.008798805835428379
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,3,0.009986862292545268
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,4,0.009991165941936083
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,5,0.010009354306845006
drop_fiscal__setor_externo__eua__imoveis,4,3,yield_5y,6,0.010493883928973016
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,0,-1.2942830392974656
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,1,-1.8898746899175887
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,2,0.6958015954242651
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,3,1.1791622223363303
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,4,1.245774521558109
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,5,1.3061496314206946
drop_fiscal__setor_externo__eua__imoveis,4,3,asset_ibov,6,1.6307863313506064
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,0,0.1882597863333336
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,1,0.23162615213078785
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,2,0.22729365127002438
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,3,0.22967976348589986
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,4,0.2245560249703722
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,5,0.21605196742081212
drop_fiscal__setor_externo__eua__imoveis,4,3,cambio_usd,6,0.22236101642613837
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,1,0.007171697407732495
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,2,0.006302932578100678
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,3,0.005099410065111456
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,4,0.0028491675142264224
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,5,0.001868572157230828
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_6m,6,0.0026348082243503415
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,0,0.013552403239426122
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,1,0.015946717605169115
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,2,0.01403647778234261
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,3,0.01234227939389415
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,4,0.00948343656865664
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,5,0.008129229117745228
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_2y,6,0.009303290940120987
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,0,0.01793858437180971
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,1,0.01948129195681306
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,2,0.016302642192295002
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,3,0.01449881122167551
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,4,0.011511490746403152
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,5,0.010248207878857996
drop_fiscal__setor_externo__eua__imoveis,5,3,yield_5y,6,0.011405311192070493
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,0,-19.01626331283181
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,1,-24.029589130174852
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,2,-20.46147138109719
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,3,-16.645403861589287
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,4,-14.092715524228606
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,5,-13.0949631023296
drop_fiscal__setor_externo__eua__imoveis,5,3,asset_ibov,6,-12.44799291007313
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,0,0.4229484762291213
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,1,0.5587809852370078
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,2,0.5490861828804918
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,3,0.4945370111199955
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,4,0.39257272169702456
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,5,0.3628470589887485
drop_fiscal__setor_externo__eua__imoveis,5,3,cambio_usd,6,0.3898949513706271
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,1,0.007285608407265268
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,2,0.0065152775957423486
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,3,0.0059670843061991165
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,4,0.0031955547321878166
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,5,0.002211254226562838
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_6m,6,0.002929617529755869
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,0,0.014093580470414526
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,1,0.01718519444658823
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,2,0.01506384531485242
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,3,0.01405002498197275
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,4,0.010322321410847908
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,5,0.008475481368522213
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_2y,6,0.009703631424071569
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,0,0.018773702653304296
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,1,0.020957408359569413
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,2,0.017297828211827574
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,3,0.016349052964057274
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,4,0.012636423586239245
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,5,0.01059156917719177
drop_fiscal__setor_externo__eua__imoveis,6,2,yield_5y,6,0.011887044635019096
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,0,-20.09032482477152
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,1,-24.79214551323045
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,2,-20.65557155093158
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,3,-17.479224880797165
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,4,-14.927013002997636
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,5,-12.186507928604346
drop_fiscal__setor_externo__eua__imoveis,6,2,asset_ibov,6,-11.669276486262588
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,0,0.365049590639066
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,1,0.5634253499118116
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,2,0.5535182804518017
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,3,0.5205162791945583
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,4,0.42771956489641527
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,5,0.3931005721418355
drop_fiscal__setor_externo__eua__imoveis,6,2,cambio_usd,6,0.4083444037948991
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,1,0.006331336522252299
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,2,0.0074581442729610625
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,3,0.008554922291391655
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,4,0.00831409559141678
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,5,0.00839848825603645
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_6m,6,0.008298490936685204
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,0,0.008050113484587677
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,1,0.01000112761194718
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,2,0.010614670591250179
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,3,0.011987881040411532
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,4,0.011463407380140081
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,5,0.011012313928615666
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_2y,6,0.010564470364222055
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,0,0.0084854832004573
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,1,0.010006155409247017
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,2,0.009797969092073254
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,3,0.011307887333491988
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,4,0.010835642376800828
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,5,0.010165987607754308
drop_fiscal__setor_externo__eua__imoveis,6,6,yield_5y,6,0.009704909034009996
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,0,-1.1585942626720107
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,1,-0.660694523081815
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,2,2.201411876870768
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,3,3.356139822912183
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,4,4.190041657714146
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,5,6.222237866181981
drop_fiscal__setor_externo__eua__imoveis,6,6,asset_ibov,6,8.0738930240241409
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,0,0.1836621764421704
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,1,0.22041204772873485
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,2,0.2023303732095339
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,3,0.20497946648522572
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,4,0.18874318711018093
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,5,0.15609614744072822
drop_fiscal__setor_externo__eua__imoveis,6,6,cambio_usd,6,0.14550763311621218
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,0,0.005
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,1,0.006369403295508461
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,2,0.006963577756701913
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,3,0.007269512277438078
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,4,0.005619684084102652
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,5,0.0046864222213497606
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_6m,6,0.004323691599163064
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,0,0.009861621683401883
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,1,0.01190732503409112
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,2,0.011190292926522676
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,3,0.011708579370383346
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,4,0.008514987986821088
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,5,0.006676070943146277
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_2y,6,0.006237232856842224
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,0,0.010349935942670682
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,1,0.012104376150652059
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,2,0.010430313319491031
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,3,0.011330343418433244
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,4,0.008579335771714243
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,5,0.006543356900757175
drop_fiscal__setor_externo__eua__imoveis,7,4,yield_5y,6,0.006106300657833164
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,0,-1.9790266717977445
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,1,-3.4760845439026578
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,2,-0.45179120167120784
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,3,0.8692864967146762
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,4,2.9317606014089304
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,5,6.701096666565359
drop_fiscal__setor_externo__eua__imoveis,7,4,asset_ibov,6,9.912429510538978
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,0,0.18651891054577796
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,1,0.2380600383209085
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,2,0.22478204720298728
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,3,0.22140067411518174
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,4,0.21147229019492605
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,5,0.162040759014236
drop_fiscal__setor_externo__eua__imoveis,7,4,cambio_usd,6,0.15022665401666413
drop_fiscal__setor_externo__eua__imoveis,8,1,yield_6m,0,0.005
