sample,r,q,p,status,max_eig,break_date,design,placebo_type,instrument_free,n_C,n_NC,lambda_1,lambda_1_lo,lambda_1_hi,lambda_min,rank1_share,eig_gap,ratio_dir,p_placebo,prop_LR,prop_p_chi2,prop_p_boot,sys_min_rel_gap,p_placebo_holm,prop_p_holm,passes_cell,n_windows,replicates,verdict
full,8,5,7,ok,0.981987036110389,NA,episodio_s2,rotate,TRUE,69,77,1.0485617053488925,0.6492537371994433,2.5087464058420945,-0.685285681322017,0.40023845211640424,1.7904698456734531,3.0998721695944607,0.006993006993006993,37.600575543609516,5.979913391047863e-4,0.03592814371257485,0.26163265407802183,1,1,FALSE,NA,FALSE,fails
full,8,5,7,ok,0.981987036110389,NA,intensidade_z,permute,FALSE,49,97,0.968863164134313,0.6486313737668716,1.9357272300526682,-0.7698059720749573,0.3629303428629681,1.7256820040820213,2.4228953314649697,0.33166833166833165,27.913983171609352,0.014606543846076767,0.10778443113772455,0.2657908121636399,1,1,FALSE,NA,FALSE,fails
full,8,5,7,ok,0.981987036110389,NA,volatilidade_juros,permute,TRUE,37,109,1.680813518281403,0.7564148308871408,4.4656023402293,-0.5184232741554533,0.46458281366087645,2.2340289751216527,3.878974327413811,0.04395604395604396,26.866607035644773,0.02003679314496862,0.2435129740518962,0.20649623006303675,1,1,FALSE,NA,FALSE,fails
full,8,5,7,ok,0.981987036110389,2021-08-01,quebra_livre,rotate,TRUE,50,96,1.1322464192174047,0.7472975489517311,1.7222087175466614,-0.7374171946103516,0.38499194829973893,3.8617140272964914,2.821483810277462,0.03896103896103896,40.79855871922491,1.913260994985447e-4,0.017964071856287425,0.21998859454530337,1,1,FALSE,NA,FALSE,fails
full,8,5,8,ok,0.9916477473007124,NA,calendario,permute,TRUE,96,49,0.6336878345225576,0.5099241017631887,1.641593296991021,-0.4044039315591238,0.39907664146270316,1.7871658696581072,2.0814005230639268,0.5934065934065934,11.193718407558796,0.6707552342756031,0.8323353293413174,0.1760792852696952,1,1,FALSE,NA,FALSE,fails
full,8,5,8,ok,0.9916477473007124,NA,episodio_s2,rotate,TRUE,69,76,1.0946373487954981,0.547997218978897,2.5497817284757476,-0.6799263397742304,0.4072142258220192,2.366044665394488,3.287296336897194,0.013986013986013986,40.238012251268785,2.3420313478023127e-4,0.01996007984031936,0.29590731981603663,1,1,FALSE,NA,FALSE,fails
full,8,5,8,ok,0.9916477473007124,NA,intensidade_z,permute,FALSE,48,97,0.7661412714675881,0.5368630197309747,1.7908376033678228,-0.8647253105733473,0.2729985768320991,1.8146343973218537,2.014910632566069,0.46253746253746253,28.906126605590046,0.010760172555745438,0.07385229540918163,0.010583340696741751,1,1,FALSE,NA,FALSE,fails
full,8,5,8,ok,0.9916477473007124,NA,volatilidade_juros,permute,TRUE,36,109,1.9191424932852812,0.705459280291227,4.91902027110228,-0.5291362020204071,0.5211977996699547,2.794204949703298,4.575504004761579,0.012987012987012988,34.53080662542077,0.0017240519880463848,0.06187624750499002,0.12427284488611715,1,1,FALSE,NA,FALSE,fails
full,8,5,8,ok,0.9916477473007124,2020-03-01,quebra_livre,rotate,TRUE,67,78,1.1434698989971412,0.5571144290232797,2.7584304617941626,-0.6650753463607809,0.41632569163962424,2.396599110917297,3.417888646886851,0.006993006993006993,42.43311392765615,1.0550793270759764e-4,0.00998003992015968,0.28718389263322386,1,1,FALSE,NA,FALSE,fails
full,8,6,5,ok,0.9829725022706615,NA,calendario,permute,TRUE,98,50,0.883416379402472,0.6880752776462776,1.7040332228842834,-0.6518810759046815,0.30703251518130376,1.5054329282541261,3.1441239717892437,0.12087912087912088,37.281073230886406,0.010826019140047013,0.11976047904191617,0.1369548475255929,1,1,FALSE,NA,FALSE,fails
full,8,6,5,ok,0.9829725022706615,NA,episodio_s2,rotate,TRUE,69,79,1.129673164692038,0.867838569859046,2.553938292812515,-0.5760609740039111,0.34029593415363285,1.3768464312019837,3.3682653420027227,9.99000999000999e-4,43.65011586292449,0.0016759554714465867,0.059880239520958084,0.20241208018140613,0.28771228771228774,1,FALSE,NA,FALSE,fails
full,8,6,5,ok,0.9829725022706615,NA,intensidade_z,permute,FALSE,49,99,1.156468825991939,0.797368010850759,2.267747707078874,-0.8572238949220776,0.3597259206239337,1.817280794188436,2.8747098945112044,0.22877122877122877,40.59926610990008,0.004192304769224099,0.059880239520958084,0.19321921586925248,1,1,FALSE,NA,FALSE,fails
full,8,6,5,ok,0.9829725022706615,NA,volatilidade_juros,permute,TRUE,37,111,1.8077778903392874,0.7441572760322901,5.303179156704319,-0.6740295184014193,0.40835446983653995,2.475718356357844,4.232351457559207,0.025974025974025976,47.96066642448493,4.3083522589222275e-4,0.12974051896207583,0.12337968024529221,1,1,FALSE,NA,FALSE,fails
