q,variable,h,point,lo68,hi68,lo90,hi90
5,cds_5y,46,-5.2808642391783405,-13.828679322286112,4.10190958668065,-22.28038881366814,8.82436727906376
5,cds_5y,47,-4.671300113615523,-13.56930048668485,4.874406736300011,-21.418759468437518,9.644266531971999
5,cds_5y,48,-4.079793954298028,-12.768576389479772,5.3131874148408835,-21.0949670761883,10.28435513134288
5,asset_ibov,0,-0.9679848905934691,-3.409703274208134,0.3081095474464708,-5.03313620334802,1.5631850676433807
5,asset_ibov,1,-1.3781977229146034,-2.646876193819539,0.7154474529931429,-3.706562151791379,2.071425305750808
5,asset_ibov,2,1.8927024691324086,0.3179845602673999,4.213871531767372,-0.8442450958111779,5.704002643839158
5,asset_ibov,3,-0.10056072341812056,-0.8581759853680715,2.940117405846979,-2.1905821115107753,4.151262531871642
5,asset_ibov,4,-0.030014824072318376,-1.0385731346503284,2.602550470786229,-2.033932744996997,3.83428560498504
5,asset_ibov,5,1.1592781878194531,-0.08333432373317354,3.4959253604360736,-1.4282387130560703,4.835056966406363
5,asset_ibov,6,1.1906273022551785,-0.29501865769278707,3.276799667677624,-1.630859908274742,4.656084990487014
5,asset_ibov,7,1.2269441886594348,-0.483548841782955,3.1385236651620962,-1.7686360630070994,4.618779009974433
5,asset_ibov,8,1.71809403709313,-0.08759114942917419,3.5439838632458254,-1.4268000215475625,5.090815822172527
5,asset_ibov,9,1.882960823129554,-0.04031008881638429,3.750958768987386,-1.5425131835489836,5.285328356143764
5,asset_ibov,10,1.8507273024848903,-0.13554437893300386,3.780749514207823,-1.655682288918282,5.507475504812002
5,asset_ibov,11,1.9112703728791762,-0.09140587794057001,3.9243934476197335,-1.5054754992560628,5.74715585586327
5,asset_ibov,12,1.888795073141666,-0.16874261454208975,4.03067149792302,-1.582237676939418,5.990564170962042
5,asset_ibov,13,1.7726502973689158,-0.23817078904568056,4.0414253836804965,-1.6464392210443513,6.234890479529392
5,asset_ibov,14,1.641801807487405,-0.252788948372096,4.099870612779097,-1.7238406588134845,6.315197613053091
5,asset_ibov,15,1.48877135394387,-0.28926737324799073,4.0910272647240316,-1.6704748293977092,6.406597215074556
5,asset_ibov,16,1.2985691170489517,-0.393264724010019,4.108298841032701,-1.864852382513037,6.368457134300555
5,asset_ibov,17,1.0905069083833392,-0.49207150226945423,4.099300922986039,-1.9383519951189159,6.336994469031974
5,asset_ibov,18,0.8771300932934146,-0.6540969554564556,3.9917240819988913,-2.052808340201836,6.3075886359467415
5,asset_ibov,19,0.6544350478358617,-0.7453339547844875,3.8617520894487427,-2.1581939823107783,6.249482446757625
5,asset_ibov,20,0.42739029885448143,-0.9272308076910587,3.7272369864737,-2.250210455116808,6.112193865970693
5,asset_ibov,21,0.20385738529448907,-0.9949106823411118,3.5893597628146443,-2.4646322424156093,5.989292855513721
5,asset_ibov,22,-0.015883918225996097,-1.117605982024615,3.4426898423196555,-2.566218741321903,5.792067632034161
5,asset_ibov,23,-0.2304882703990097,-1.2813191820093648,3.2858763452970345,-2.7654909310242966,5.654426583565964
5,asset_ibov,24,-0.43610425668617925,-1.4372854461411604,3.123277187492033,-2.8775142025215144,5.477500251950769
5,asset_ibov,25,-0.6317102375886285,-1.569763036401915,2.9635095756097667,-3.010220207599317,5.201781042739658
5,asset_ibov,26,-0.816747512181009,-1.6634652034204338,2.8310820308606393,-3.10400610790741,5.082487876593134
5,asset_ibov,27,-0.9895140212687,-1.8366197599167233,2.6815164892626084,-3.209218185117607,4.92644463944841
5,asset_ibov,28,-1.1492201265979562,-1.9570780563755985,2.497409067153798,-3.296994054209528,4.749911334180511
5,asset_ibov,29,-1.2955723033492044,-2.037310483575605,2.3477016924431426,-3.346410055221671,4.5683557374437225
5,asset_ibov,30,-1.427946640380098,-2.1335582179863515,2.205798946822657,-3.440602697770716,4.38199241153801
5,asset_ibov,31,-1.5459895307461087,-2.238983319581507,2.075915043764286,-3.571920199790071,4.269282913512703
5,asset_ibov,32,-1.6496615300914699,-2.3575324973046023,1.9119162205841447,-3.571604010789262,4.143139994166329
5,asset_ibov,33,-1.738919280582691,-2.3864479130091856,1.752700774274811,-3.6237500178381374,4.029248665644997
5,asset_ibov,34,-1.8138324503683503,-2.4213094103629347,1.5794443382807248,-3.6556211866374926,3.864170518362489
5,asset_ibov,35,-1.8746502495529955,-2.487662829554118,1.45898270557367,-3.658265516844555,3.7093195922005666
5,asset_ibov,36,-1.9217039935847655,-2.504848786298367,1.4127551560131466,-3.7168930517274164,3.521080393808575
5,asset_ibov,37,-1.9554050001654226,-2.510581638771101,1.2989042211978759,-3.7148506492006583,3.4216610285117905
5,asset_ibov,38,-1.9762691416650868,-2.548691810018614,1.1671558453626953,-3.703897615473173,3.1784510895712192
5,asset_ibov,39,-1.9848899220511629,-2.550842294657898,1.0569329878883527,-3.6750449565397254,3.053766923033258
5,asset_ibov,40,-1.9819201902694457,-2.5217862399400475,1.0092850189703453,-3.6017994275130496,2.8844061983553795
5,asset_ibov,41,-1.9680722072642285,-2.4673061769447555,0.9371243073420172,-3.630288354274586,2.809304603722104
5,asset_ibov,42,-1.9441069023870958,-2.3972193560145385,0.8169291874293443,-3.6266791984672113,2.649525324847467
5,asset_ibov,43,-1.9108189879914546,-2.324170925647929,0.8047327975512366,-3.566087143530549,2.552885658473997
5,asset_ibov,44,-1.8690292613570487,-2.3326926444900833,0.7984283446627101,-3.53287490009204,2.4742637043138602
5,asset_ibov,45,-1.8195766236465645,-2.251587322837114,0.7518470101912629,-3.4627260822710166,2.4469262893220556
5,asset_ibov,46,-1.763307502032741,-2.2000447402644636,0.7081434965729643,-3.448154740505677,2.425281917124016
5,asset_ibov,47,-1.7010676656242179,-2.125605419453897,0.6542384643857403,-3.280687501530839,2.369032169604063
5,asset_ibov,48,-1.6336954092182328,-2.0583008799515654,0.6663132695764273,-3.276891634858559,2.3312420045738267
4,yield_6m,0,0.005,0.005,0.005,0.005,0.005
4,yield_6m,1,0.006143753074673623,0.005151180637180337,0.006707620558874444,0.004530493738931773,0.007307773871471827
4,yield_6m,2,0.006767971290505215,0.004773612167025955,0.0077191307164451595,0.0036040108303768657,0.008616775059727647
4,yield_6m,3,0.007675457290442498,0.005132052052085839,0.008847201893445449,0.0030323146507526253,0.009738476134820097
4,yield_6m,4,0.008581308534507023,0.005140203372793748,0.010134601595297539,0.0026893127833635777,0.01135504206957207
4,yield_6m,5,0.00922435075537635,0.0050927464219176245,0.011171088002472499,0.002539533258753186,0.013066146475559847
4,yield_6m,6,0.00994417573587491,0.005308837040823509,0.012389244712448818,0.003147079683340672,0.014671531210347439
4,yield_6m,7,0.010518532951284496,0.005585205583188087,0.013436436751082102,0.003122625893119236,0.016378879901712256
4,yield_6m,8,0.010958020218125501,0.005847534136902124,0.01440375704228695,0.0034830640148815605,0.017832662868957065
4,yield_6m,9,0.0113182061638559,0.006147415250714283,0.015138966039826096,0.0039173299300877895,0.01899147740536659
4,yield_6m,10,0.011581885700213146,0.006343444418769161,0.015657458730566665,0.004051106304428179,0.02010226256981983
4,yield_6m,11,0.011778997792239562,0.006507286983026111,0.016091645193630107,0.004056882535415685,0.020712200257369983
4,yield_6m,12,0.011905152923828207,0.006564276904169573,0.016425127027117827,0.00403702830786653,0.021447584924970585
4,yield_6m,13,0.011950538475280454,0.006441127952102176,0.016726698588889533,0.0038434904661604425,0.022124591715520416
4,yield_6m,14,0.011925474400962505,0.006244062307405243,0.016884345814921434,0.003480039107576415,0.02251905276655778
4,yield_6m,15,0.011828112000042365,0.0060463404022689056,0.01682524677541838,0.0034426967298694148,0.022697936468950068
4,yield_6m,16,0.011657589263651428,0.005707205437755875,0.016582091852683133,0.003298283428796005,0.023122901498510616
4,yield_6m,17,0.011420737624538267,0.005256030206425814,0.016556451205871743,0.002846253811528636,0.023259806893751993
4,yield_6m,18,0.011120857548918991,0.0047621655091215805,0.01620561832151968,0.002435203978612006,0.022802548765460152
4,yield_6m,19,0.01076208534953618,0.004281245557533936,0.015802086800704745,0.0017711279424649977,0.02235014205727654
4,yield_6m,20,0.010350594993527291,0.0038486151468701026,0.015290877546530694,0.0013549167409402463,0.02213159572281833
4,yield_6m,21,0.009891629527872656,0.0033203153592403236,0.014682268198664911,7.480005809027874e-4,0.02140910465873086
4,yield_6m,22,0.00939125696489032,0.002721974073312787,0.013911548044242916,3.423042323027531e-4,0.02043114577081819
4,yield_6m,23,0.008856018796881358,0.002091355542245296,0.013251929418336788,-2.1274413869180065e-4,0.019777555261812282
4,yield_6m,24,0.008292053250518964,0.0015397558872609985,0.012480610509337612,-8.143476682828686e-4,0.019185329942460385
4,yield_6m,25,0.007705721485639511,9.346865550432416e-4,0.01194593888384635,-0.0013071886655270423,0.018506807139826685
4,yield_6m,26,0.007103312882856763,4.089694994534323e-4,0.01113676394574287,-0.0016963739959678838,0.01770500671499173
4,yield_6m,27,0.00649072235552326,-1.8010652997169785e-4,0.010319918081386607,-0.0021788050508174373,0.01678314868316748
4,yield_6m,28,0.005873639085749547,-6.682438462012911e-4,0.009664518266436354,-0.0026629983840874265,0.01602934192163575
4,yield_6m,29,0.005257442753293877,-0.001171092321819577,0.00911950885629302,-0.0030489308049879964,0.015292202515138978
4,yield_6m,30,0.0046470909594523895,-0.0016592084907112318,0.008237738939953169,-0.0034938864184637032,0.01429876111286219
4,yield_6m,31,0.004047158478241069,-0.002080113726360868,0.007603093490666667,-0.004100108880507301,0.013056559776819672
4,yield_6m,32,0.00346180913396324,-0.0024332170503245224,0.0070164879387397665,-0.0047416144761915375,0.012254597536082084
4,yield_6m,33,0.002894769991327537,-0.0028209379651184772,0.006346178277760811,-0.0055643669574230985,0.011225950090532726
4,yield_6m,34,0.0023493405242924373,-0.0032061604376549153,0.005781923810724413,-0.005897865031037518,0.010342293739708512
4,yield_6m,35,0.0018283918786867318,-0.003717696283682329,0.005114005232342036,-0.0061980176618110895,0.009785674929855286
4,yield_6m,36,0.0013343728804808836,-0.004136930779230693,0.004639828406030494,-0.006615534204202927,0.008900280539594907
4,yield_6m,37,8.693221783881923e-4,-0.004515045619625252,0.004098070061636903,-0.006981511922236023,0.008211319238527096
4,yield_6m,38,4.348802849652094e-4,-0.0047790709980680916,0.003577569036871158,-0.0074729330274231984,0.007485024409870404
4,yield_6m,39,3.230663693001734e-5,-0.0051075008542737005,0.003133747406997715,-0.007880026679214554,0.006726883581592309
4,yield_6m,40,-3.375020999155891e-4,-0.005354641148688954,0.0027853951048551913,-0.008061370522887955,0.00651020791246296
4,yield_6m,41,-6.73992838267234e-4,-0.005589365868717367,0.0022934103934711555,-0.008385252328141085,0.006013445295120154
4,yield_6m,42,-9.769342657112857e-4,-0.005706287078444649,0.001978450421182174,-0.008430590828576128,0.005671079206768043
4,yield_6m,43,-0.001246394511622666,-0.005806669186234098,0.0016643670173831073,-0.008761443516217882,0.005305390314023859
4,yield_6m,44,-0.0014827182082882166,-0.005836652472603113,0.0015108033444764248,-0.008950392108459418,0.005124913870339908
4,yield_6m,45,-0.0016865025230534847,-0.006070947214225213,0.0012952977430930276,-0.009192740927634913,0.004710052017095162
4,yield_6m,46,-0.0018585730846490257,-0.006057568291907327,0.0012846117871307531,-0.009218715443868191,0.004439422709832996
4,yield_6m,47,-0.001999959834133425,-0.0061290007562016646,0.0012440722062620271,-0.009228374809139085,0.0042058918125827275
4,yield_6m,48,-0.0021118728078335087,-0.006183082674149993,0.001302717518795128,-0.009209230032073494,0.004119327899593074
4,yield_2y,0,0.008871952128680484,0.007300640900343588,0.010007307498356792,0.00660328031546314,0.011310703602872728
4,yield_2y,1,0.010762053376956774,0.008206675525255459,0.011803670380985523,0.0070936985386313685,0.013878720731815682
4,yield_2y,2,0.01035496466855034,0.006946797860897972,0.01144445182132869,0.005366718840127349,0.013503048886984448
4,yield_2y,3,0.011877402080464868,0.007815040590743012,0.012932443400320837,0.005822331469400085,0.014810849685464169
4,yield_2y,4,0.013162801534628194,0.008167676014204664,0.01440513717939922,0.005963129766469839,0.016770652729025212
4,yield_2y,5,0.013344571371490498,0.007600636027446702,0.01518900482726069,0.005361762511158589,0.01799851935959782
4,yield_2y,6,0.01371725692837506,0.0075358652831613825,0.015905095396162975,0.005083921370819522,0.01950720078315686
4,yield_2y,7,0.014162864038963718,0.007735719888536187,0.017058274387486694,0.005432309289208572,0.021340298108824214
4,yield_2y,8,0.014229097579799793,0.007650772359950302,0.0176451075868327,0.005384474812526448,0.02257781845970494
4,yield_2y,9,0.014186600160767336,0.007580596790873532,0.017993914818023777,0.0052383318668858155,0.02354325764870792
4,yield_2y,10,0.014142318052777414,0.007515114031674482,0.018258243723753485,0.004982606293710318,0.024305368372509743
4,yield_2y,11,0.014018804432350698,0.007372144255649027,0.01834441641006625,0.004665753728223945,0.02502698195317708
4,yield_2y,12,0.013823119268001081,0.007079319276205701,0.018494322689459865,0.004373952908678902,0.025776874290390526
4,yield_2y,13,0.013574249935022658,0.0068569190594093615,0.018485646149807897,0.004029708713641079,0.02614100144890136
4,yield_2y,14,0.013271507157436652,0.006487803394472719,0.01850246198500496,0.003663161745590549,0.02670641342033293
4,yield_2y,15,0.01290773595246019,0.00604079302427021,0.018274826297768425,0.0031150015278625025,0.026638158326079037
4,yield_2y,16,0.012487122871751771,0.0053938052887768295,0.017679696253484187,0.0027508740602789805,0.0257782251231307
4,yield_2y,17,0.01201515648188888,0.0047267213607449,0.017292829411104764,0.0021705967052042903,0.02530236773645469
4,yield_2y,18,0.011493551751623506,0.004141947610640219,0.016698913619234302,0.0017107753415797062,0.02471954544629113
4,yield_2y,19,0.010927629850763752,0.0035370463520614237,0.016145619576636655,9.59837054382885e-4,0.024338647969749893
4,yield_2y,20,0.010323306674833329,0.0027669885754643,0.015354515816071494,3.751977696722757e-4,0.023628193340821252
4,yield_2y,21,0.009685179955106068,0.002279254035322231,0.014620947242406018,-1.1006677314288518e-4,0.022668637709838742
4,yield_2y,22,0.00902001159066428,0.0017257215763096965,0.013823915155220254,-5.907045699576306e-4,0.02223269096412253
4,yield_2y,23,0.008334803479824912,0.0011000612262614972,0.013247382111817963,-0.0013064625191867645,0.020561633075250926
4,yield_2y,24,0.00763538958618163,4.690119787825301e-4,0.012445777699974575,-0.0018681251525229856,0.0194595194854892
4,yield_2y,25,0.006928339114795021,-1.4536823346945695e-4,0.011797355209102125,-0.002486205253352704,0.01869536106596426
4,yield_2y,26,0.006220229419715398,-7.640528986469185e-4,0.010975946826115576,-0.0028593086437236803,0.01781077519350852
4,yield_2y,27,0.005516699931961389,-0.00130761156516906,0.010261760893681894,-0.0032737551524218084,0.016980099119490756
4,yield_2y,28,0.004823185751424643,-0.0018612804103167809,0.009527397975060557,-0.004055356435790338,0.015622592676342507
4,yield_2y,29,0.0041448664507358,-0.0023295522969678153,0.00887436542074129,-0.004675909970371194,0.014661645290554455
4,yield_2y,30,0.003486240887961418,-0.002726809708321341,0.008242659176855054,-0.005260831589913988,0.013583459793771516
4,yield_2y,31,0.0028513014789833865,-0.003089250716393941,0.007593619245782334,-0.005850858199167299,0.01266001360792235
4,yield_2y,32,0.002243613722989404,-0.003595870950633634,0.006679918867500193,-0.006288630732322068,0.011653616763766375
4,yield_2y,33,0.0016662001262209409,-0.004108476958751388,0.006034396802654336,-0.006692592993834375,0.010725320620053077
4,yield_2y,34,0.0011215680552672104,-0.00452414778061336,0.005392665765045859,-0.007423853784168662,0.009719989406849126
4,yield_2y,35,6.117672183070017e-4,-0.005078595694027902,0.004868681246774721,-0.007667906162444419,0.008993060264778724
4,yield_2y,36,1.3838820904626912e-4,-0.005426576294061283,0.004226504288619433,-0.008038920799779277,0.008417140452374199
4,yield_2y,37,-2.9742149412781497e-4,-0.005743242815189991,0.0035771102092901916,-0.00835337109232672,0.00797237366343817
4,yield_2y,38,-6.949211697056493e-4,-0.0058821603939547065,0.002985962562507958,-0.008523463353490978,0.00743311180460042
4,yield_2y,39,-0.0010537507743623362,-0.00612740138582688,0.002450456848260833,-0.008778546355795626,0.007079029790083626
4,yield_2y,40,-0.0013739076668979212,-0.006236705008796309,0.0021356889118802303,-0.00921671915324116,0.006753508114887443
4,yield_2y,41,-0.0016557167094045137,-0.0062976244939959135,0.00186183839335474,-0.009531645927510208,0.006358094980308172
4,yield_2y,42,-0.001899800474937881,-0.006375133083154846,0.0017086390864403114,-0.009668745151215102,0.006013893630173015
4,yield_2y,43,-0.0021070521795840376,-0.006435480191355524,0.0016074427685832233,-0.009553608896105568,0.005737495243285404
4,yield_2y,44,-0.002278607301128877,-0.006573156606543763,0.0015156383268414956,-0.009562040393342026,0.005635232388413771
4,yield_2y,45,-0.002415814701619816,-0.0065492660185581565,0.0014116189278394293,-0.009606388183483285,0.0054447561762450206
4,yield_2y,46,-0.002520209335268159,-0.006713340263939097,0.0014189919293275052,-0.009690859065081093,0.005436520087783288
4,yield_2y,47,-0.002593485329829028,-0.0064607829406629035,0.0014932421705293674,-0.009671319017172471,0.00548367417995877
4,yield_2y,48,-0.0026374693221243497,-0.006476223833458733,0.0014869344108432957,-0.009694931528912406,0.005323123467657927
4,yield_5y,0,0.009748915574343835,0.007415840089867113,0.011749595445099072,0.00634107415368635,0.01392965265669346
4,yield_5y,1,0.011520742918422817,0.008196293464139021,0.013305046052570022,0.006667542721357795,0.016277751153372124
4,yield_5y,2,0.009845737829380662,0.006354754853625305,0.011270063847041049,0.004845369769807021,0.013718945223897234
4,yield_5y,3,0.011499606306170132,0.0073166725540316545,0.012589260896596495,0.005759248675001002,0.014906607711384376
4,yield_5y,4,0.012788008024858372,0.007863646504956499,0.013648328153288317,0.0061269970867849225,0.01665794098331251
4,yield_5y,5,0.012468280730228645,0.007171284524239962,0.01372611885514549,0.005038348929425502,0.016995525840181325
4,yield_5y,6,0.012522756937430659,0.006977403899504512,0.014282337177604524,0.0051207291954019855,0.017759228783458033
4,yield_5y,7,0.012818114020403108,0.007121588393889883,0.014947992504080125,0.005085605097214628,0.018925532589312368
4,yield_5y,8,0.0126151790204687,0.006807986096914408,0.01543584165778486,0.004701252998418407,0.019785811815051017
4,yield_5y,9,0.012332224609105888,0.006621355308030975,0.015518857188017193,0.004226340747834458,0.020534807580643546
4,yield_5y,10,0.012127708136752298,0.006458452057101254,0.01554165768827823,0.0040804213963956774,0.021151031070333514
4,yield_5y,11,0.011850607454990074,0.006084825517401277,0.015619396060857486,0.003694246335987341,0.021498321356388697
4,yield_5y,12,0.011523573506362043,0.005749146173029155,0.0155257255311397,0.003314691501886312,0.021644725096608322
4,yield_5y,13,0.011176263024488566,0.005349294544638015,0.015349054577497493,0.00286479112022084,0.021701911408671913
4,yield_5y,14,0.010797517731671905,0.004983073214484557,0.0151057211212563,0.00254431808215909,0.021501870261300005
4,yield_5y,15,0.01038022613528821,0.004509833035264281,0.014689017985387751,0.002131500404929904,0.02128182218051622
4,yield_5y,16,0.00992928940725625,0.00399775458920105,0.014451183717870221,0.0016018466959681434,0.020896293241058676
4,yield_5y,17,0.009446994475019016,0.0033773686875483936,0.014070642964299373,0.0011320766783346004,0.02047196248608494
4,yield_5y,18,0.008933890592781421,0.0027447134113452883,0.013418068902564972,4.2588519444789754e-4,0.020178929346752653
4,yield_5y,19,0.008394839101346674,0.002169461815723951,0.013057904443103339,4.341242850559625e-5,0.019756063210271953
4,yield_5y,20,0.007833810895235962,0.0016583721130071561,0.012418458513213522,-3.235252781812488e-4,0.019072883384959483
4,yield_5y,21,0.007253692639380344,0.0011271921709896265,0.011917348069516455,-8.736258828958627e-4,0.018250446840593185
4,yield_5y,22,0.006660346712715236,5.783558278885706e-4,0.01115001276843914,-0.0013305192919161781,0.017445826672942102
4,yield_5y,23,0.0060594529458082086,-3.9293297869048566e-6,0.010349731541020613,-0.002130021011441884,0.016557354153492607
4,yield_5y,24,0.005455102551121369,-3.7514630269392334e-4,0.009750887613559571,-0.00239727900046599,0.01565474954700873
4,yield_5y,25,0.004852563730074021,-9.105467788879432e-4,0.009199625830701675,-0.002889961442477224,0.01481964675858437
4,yield_5y,26,0.004257164298475537,-0.0013736068346080566,0.008554624102628524,-0.0033667969710206073,0.013910571163116957
4,yield_5y,27,0.003673008707541816,-0.001788330876468058,0.0079498169065439,-0.00385154581579147,0.012933358635433751
4,yield_5y,28,0.0031041366861090137,-0.0021961236389169314,0.0072898125885474795,-0.004362205591160237,0.01191977617728648
4,yield_5y,29,0.002554470789372691,-0.0025451422967476497,0.006698191953624402,-0.004760524940309145,0.011087502552684939
4,yield_5y,30,0.0020271905432023597,-0.0028932927157115473,0.006043472420837027,-0.005176947073523536,0.01036792226158206
4,yield_5y,31,0.0015250272612639562,-0.0032396303936395687,0.00536960107715596,-0.005531293556347038,0.009636694448326502
4,yield_5y,32,0.0010504021871300306,-0.003629183996385868,0.004776465875246179,-0.005877100275715194,0.008930754870679767
4,yield_5y,33,6.052432442238955e-4,-0.003922146902969497,0.004306749316747589,-0.0061348008554307975,0.008334142274425433
4,yield_5y,34,1.910324745705206e-4,-0.004377326297559625,0.0037299174058399998,-0.006625967941947861,0.007625119572401317
4,yield_5y,35,-1.9110539109612408e-4,-0.0047015062664442645,0.0031379584711131734,-0.006791184757432472,0.006997577577351632
4,yield_5y,36,-5.40418831899626e-4,-0.004840373850626165,0.0025800423936925936,-0.00717974112943823,0.0066802409283358635
4,yield_5y,37,-8.565142852166083e-4,-0.005059483556381427,0.002251587858915445,-0.007579809158876024,0.00625694769508614
4,yield_5y,38,-0.0011393107949764921,-0.005288008609139885,0.0019296007567932592,-0.007640900383644546,0.0058234708331808376
4,yield_5y,39,-0.001389016939660119,-0.005352592941236535,0.001686971776721552,-0.007959102473996976,0.005428152566537168
4,yield_5y,40,-0.0016061110983587347,-0.005418150855811481,0.0014885237656801773,-0.008187987734870608,0.005090277361939289
4,yield_5y,41,-0.0017913118367301293,-0.0054241889839093185,0.0012458354190215605,-0.008100406521102792,0.004812367394383138
4,yield_5y,42,-0.0019455509955668107,-0.00551501407540486,0.0012005773012430513,-0.008205333507756723,0.004427677665400356
4,yield_5y,43,-0.0020699510055758445,-0.005442562285561247,0.0012071468087919168,-0.008282281148671081,0.004223024142988516
4,yield_5y,44,-0.002165800211877115,-0.005514115226548747,0.0011946300151560096,-0.00832560435423786,0.004046336861650428
4,yield_5y,45,-0.00223452817470239,-0.005484524978008796,0.0012529451843975548,-0.00847985777826191,0.0039167172090468485
4,yield_5y,46,-0.002277683389767836,-0.005444184749887793,0.0011978680457924316,-0.0085835969568913,0.003842749569306505
4,yield_5y,47,-0.0022969113522129667,-0.005350288591494151,0.0011935764191617919,-0.008773790463343178,0.0038318262398208346
4,yield_5y,48,-0.0022939328921439527,-0.005311279700809582,0.0012179028281084703,-0.008695853695763657,0.003760853400551546
4,cambio_usd,0,0.2598934530512494,0.17725611592397145,0.31340007161447847,0.14398512922491363,0.384608067152483
4,cambio_usd,1,0.29603750365171727,0.19620447786179895,0.3726854077788848,0.15178540316355732,0.4694434086924056
4,cambio_usd,2,0.24934058330011188,0.15567338946282597,0.3311918337766333,0.10624167597537328,0.41167378125875964
4,cambio_usd,3,0.2478711411157104,0.15168544325918717,0.32345505177705336,0.09619989062496603,0.3979984065135946
4,cambio_usd,4,0.2544105509365587,0.14819448277823957,0.3240014108265997,0.09469561928112794,0.40124537950716704
4,cambio_usd,5,0.22867188636151256,0.11857322071952457,0.2954453355715134,0.06489723441052613,0.3709926340158573
4,cambio_usd,6,0.21022392134612666,0.09841628786628019,0.277758615914419,0.0447106588224989,0.3617522391021771
4,cambio_usd,7,0.19955292749204087,0.08592658903822993,0.26544301608465415,0.03817440889432818,0.35365914360687234
4,cambio_usd,8,0.17905526148438192,0.07105873331367482,0.253224635358779,0.020223450600491803,0.3311766315892577
4,cambio_usd,9,0.15832636520070753,0.056693366216093666,0.23930966938606762,0.008407309844066506,0.3175427117934363
4,cambio_usd,10,0.1411588107814364,0.04126875425279243,0.22541835811753283,-0.00884677589771251,0.3004280247380021
4,cambio_usd,11,0.12332692105546965,0.025899681108641773,0.20663928912171642,-0.02937125785527342,0.28711807167648834
4,cambio_usd,12,0.10664029707364253,0.01151996497723052,0.1885461030669562,-0.04576317195272617,0.26897541313419826
4,cambio_usd,13,0.09151845197606054,-0.005476480165090815,0.173538553212417,-0.059831092942165,0.25107066115273907
4,cambio_usd,14,0.07684720136231621,-0.019131970184967494,0.1601858226895768,-0.07021414175837233,0.23557245013466302
4,cambio_usd,15,0.06299340873689163,-0.03364035839502161,0.147141056376916,-0.08274066629315589,0.21725147575255802
4,cambio_usd,16,0.05005594193426651,-0.04729905778718272,0.1352580629688087,-0.09832123459680248,0.2031143307639139
4,cambio_usd,17,0.03768853602965247,-0.056671720863679165,0.11973640940628319,-0.11153612727848672,0.18940897844170948
4,cambio_usd,18,0.025985363702654002,-0.06605492554592998,0.10573604245992285,-0.12262581944200539,0.17744187714402126
4,cambio_usd,19,0.015043895236665961,-0.07439517247452576,0.09369266400180687,-0.1309799855928409,0.16210467760790387
4,cambio_usd,20,0.004776581991274798,-0.08072378554679409,0.08036290237844006,-0.1385696216379061,0.15170452194898545
4,cambio_usd,21,-0.004819486364256177,-0.0862959440864413,0.06767893978596487,-0.15096082593850815,0.14195533632517032
4,cambio_usd,22,-0.013685365858577268,-0.09372339021866802,0.05860514934632924,-0.1566604611901404,0.1282348390961942
4,cambio_usd,23,-0.021809018709328956,-0.1004920501424559,0.05106786731855451,-0.16330168765953781,0.12032624948591543
4,cambio_usd,24,-0.029196409631770396,-0.10474316692043298,0.042437651822833954,-0.16914132298869933,0.10857596834835787
4,cambio_usd,25,-0.035826528598619865,-0.11292454370086398,0.03459200385301424,-0.1711868855277347,0.09807467996843938
4,cambio_usd,26,-0.041683449877802946,-0.1174856964205284,0.02833242274737691,-0.1776004612838639,0.09425343246559283
4,cambio_usd,27,-0.046775655139340434,-0.11989651775367781,0.02307150388850974,-0.178543678843929,0.08646726859485772
4,cambio_usd,28,-0.051111356966323226,-0.12473976167823515,0.019940424033189946,-0.18091531948982437,0.07836838713770988
4,cambio_usd,29,-0.054699069638171005,-0.12428875158364344,0.01769098713550675,-0.17940230546225472,0.07214538029074584
4,cambio_usd,30,-0.05756056725110846,-0.12728332195176884,0.016688193869412744,-0.1818319597869792,0.0674863005354879
4,cambio_usd,31,-0.05972351229365777,-0.128661281786742,0.014130148511251312,-0.1792176178030078,0.06223905637085674
4,cambio_usd,32,-0.061217378801573345,-0.12932147013227185,0.013025604333738252,-0.18200623976175714,0.05856268730804675
4,cambio_usd,33,-0.0620776527062786,-0.12865150354845478,0.015238164447886912,-0.17679685649673357,0.058008914257381236
4,cambio_usd,34,-0.06234409878461916,-0.12676199207580155,0.012846435086074524,-0.1783993891793937,0.05719712449852062
4,cambio_usd,35,-0.06205821242348513,-0.1233958575676925,0.013631405523519038,-0.17865540843367494,0.05637177247626636
4,cambio_usd,36,-0.0612638037946926,-0.11913964781390558,0.012609139234637776,-0.1757348882818853,0.05520563124627451
4,cambio_usd,37,-0.06000640294617374,-0.11557378297817587,0.01349594673278151,-0.17076721201075795,0.056371597924564566
4,cambio_usd,38,-0.05833204133906207,-0.11277133851941323,0.015772265072646188,-0.1656108790508753,0.05696768903524437
4,cambio_usd,39,-0.05628696936639433,-0.10871358369146578,0.015834101701020002,-0.16172093833770862,0.05893655656109271
4,cambio_usd,40,-0.053917281631683,-0.10628017083755201,0.0175032071291886,-0.15732091944995033,0.06195198430953774
4,cambio_usd,41,-0.0512683220018489,-0.10288453716904807,0.019555065343024446,-0.15692704944254385,0.06033679536510812
4,cambio_usd,42,-0.04838434520985129,-0.1004312139350634,0.023158179349845705,-0.15511709734669096,0.06272055731320776
4,cambio_usd,43,-0.045308250230790985,-0.09958838750862328,0.025006737373660163,-0.15567466594509718,0.064291125590057
