window_cell,q,variable,h,point,lo68,hi68,lo90,hi90,set_type68,set_type90
pre_p4,4,asset_ibov,2,-0.7835204229105598,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,2,37.76854536709696,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,2,-0.1360047495609288,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,3,0.13803074607317645,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,3,0.005125183994543944,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,3,0.008169552187602297,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,3,-0.24959076114241766,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,3,-3.6566958444686652,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,3,43.77193226763296,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,3,-0.20558321923376421,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,4,0.12846387322661454,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,4,0.003878932036532471,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,4,0.006402361355407751,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,4,-0.2718057306039938,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,4,-1.9431642295848766,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,4,36.449218541518746,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,4,-0.1615848021892382,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,5,0.08666126210690807,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,5,0.002424676029482474,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,5,0.0038884637753973635,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,5,-0.3399486081938435,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,5,-0.15060846991872265,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,5,22.998275958693753,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,5,-0.13110090618639403,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,6,0.04755639815960303,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,6,0.0018762781512643711,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,6,0.0026526623598810005,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,6,-0.36411695700214675,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,6,-1.2065459491392942,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,6,16.372315641078437,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,6,-0.16923938322192897,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,7,0.017764856019168634,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,7,7.220232658496107e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,7,7.277914103678067e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,7,-0.41830412229398656,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,7,-0.5019725271594033,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,7,7.2979422475302265,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,7,-0.1576932497718715,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,8,-0.012490818348044094,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,8,-3.85387984198376e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,8,-0.0010828403542569043,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,8,-0.44889036293414936,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,8,-0.15178856461580437,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,8,-1.3991943556841395,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,8,-0.13263712612876602,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,9,-0.0390885502103898,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,9,-9.390046204392923e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,9,-0.0021669096477811086,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,9,-0.4492208351729419,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,9,-0.5225470936081674,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,9,-6.868109400672494,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,9,-0.1554331160608558,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,10,-0.057219034997699855,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,10,-0.0015968510559624652,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,10,-0.0032588547957989574,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,10,-0.46071121671941295,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,10,-0.3673081842388571,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,10,-11.944051012543484,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,10,-0.150951085560322,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,11,-0.06914734817035223,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,11,-0.00218075184214664,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,11,-0.004111194239598674,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,11,-0.4538228966730988,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,11,-0.4557748140111523,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,11,-15.572558039252963,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,11,-0.1271990695753069,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,12,-0.07920157767031037,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,12,-0.0025145022782485185,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,12,-0.004655939543874588,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,12,-0.42820646141840984,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,12,-0.5522954256740877,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,12,-18.115561877832146,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,12,-0.1267392457386378,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,13,-0.0859574982464866,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,13,-0.0028722086724203687,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,13,-0.005180620028988624,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,13,-0.40346003731042096,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,13,-0.4120713153025054,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,13,-20.51837912849576,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,13,-0.11428937453061341,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,14,-0.08932369997304399,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,14,-0.0031930389505281454,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,14,-0.00557555670836956,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,14,-0.3735548721203739,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,14,-0.41865518573579974,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,14,-22.125530396702597,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,14,-0.08915535905125538,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,15,-0.09287297307084647,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,15,-0.0034281591420967,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,15,-0.005884801454327777,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,15,-0.33503992199262106,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,15,-0.349655114741745,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,15,-23.59898216515016,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,15,-0.07405740769296316,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,16,-0.0962099357533992,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,16,-0.0036743388490619528,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,16,-0.006207278298810256,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,16,-0.2953004927192879,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,16,-0.15728050701633267,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,16,-25.24479319594439,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,16,-0.055779150034611896,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,17,-0.09822498189985955,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,17,-0.0038885421120383157,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,17,-0.0064528056884838175,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,17,-0.255316515827008,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,17,-0.07262211794948763,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,17,-26.46927389516453,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,17,-0.03207718960661508,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,18,-0.10042724183026183,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,18,-0.0040561009081520015,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,18,-0.006651509496859045,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,18,-0.21189223735430676,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,18,0.04252098512069103,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,18,-27.623572065150743,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,18,-0.013283914685483874,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,19,-0.10269178128265036,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,19,-0.004208901787275822,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,19,-0.0068366295379210995,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,19,-0.16705813217710472,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,19,0.2150037887466144,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,19,-28.82476931353005,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,19,0.004981034075418342,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,20,-0.10398584737644088,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,20,-0.004316074040622376,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,20,-0.006942607783247298,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,20,-0.12267410874222384,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,20,0.31032243436530144,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,20,-29.6450063026489,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,20,0.024495675566092695,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,21,-0.10473733131908762,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,21,-0.0043748855215669305,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,21,-0.006984062961394941,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,21,-0.07714561221166671,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,21,0.40238109042313663,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,21,-30.227572718026654,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,21,0.041271912950185334,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,22,-0.10499820657844904,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,22,-0.004399945086013567,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,22,-0.0069798485447741315,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,22,-0.030850680246991252,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,22,0.5195831731528882,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,22,-30.66339870651905,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,22,0.05668062401077277,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,23,-0.10423055851641486,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,23,-0.004374963235323183,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,23,-0.006895692711291471,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,23,0.014744598979641648,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,23,0.5913560092297965,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,23,-30.727564526131104,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,23,0.0716527818829638,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,24,-0.10256611762871214,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,24,-0.004302586480411481,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,24,-0.006741690006930487,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,24,0.0599225264208818,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,24,0.6518341899512948,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,24,-30.486805096147783,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,24,0.08483499893841807,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,25,-0.1001589643810787,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,25,-0.0041934032769733835,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,25,-0.006534208327210233,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,25,0.10454076299939835,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,25,0.7228842560116439,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,25,-30.02601010026116,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,25,0.09665751872526882,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,26,-0.0968490472494677,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,26,-0.004041357636531959,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,26,-0.006260719417757892,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,26,0.14762784131858495,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,26,0.7702936939849462,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,26,-29.257222156930734,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,26,0.10742867931498765,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,27,-0.0927151308110454,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,27,-0.0038503314331778545,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,27,-0.005929135660918291,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,27,0.18890989148197762,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,27,0.806934368395937,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,27,-28.21780962538984,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,27,0.11670181675611324,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,28,-0.08790495673306517,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,28,-0.0036283112589424694,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,28,-0.005552335367711172,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,28,0.22820857044713055,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,28,0.8455376209133598,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,28,-26.97127682539626,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,28,0.12462514131897492,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,29,-0.08241912705394613,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,29,-0.0033742957230057046,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,29,-0.005128106732321094,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,29,0.2649519208559142,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,29,0.8703987675643118,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,29,-25.493914461853937,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,29,0.1312276360934998,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,30,-0.07631847563934055,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,30,-0.0030917471366392517,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,30,-0.004662398541678498,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,30,0.2987981238200282,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,30,0.8852545592824704,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,30,-23.808605901019224,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,30,0.13635407718983358,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,31,-0.06970549262321449,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,31,-0.0027864586906365036,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,31,-0.004164339247171513,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,31,0.32957331689358993,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,31,0.896350247055349,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,31,-21.956509042759244,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,31,0.14009103033473935,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,32,-0.06262653475538,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,32,-0.00245974019221283,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,32,-0.003635926445193701,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,32,0.3569768742858018,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,32,0.897082676029622,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,32,-19.939867106221495,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,32,0.14241524619167892,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,33,-0.055137638774264044,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,33,-0.0021147788061930727,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,33,-0.0030822323960251626,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,33,0.3807721436199388,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,33,0.8884211530841466,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,33,-17.77728767450529,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,33,0.14328636120832206,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,34,-0.04731460003046679,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,34,-0.0017561344628080032,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,34,-0.0025101939763764753,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,34,0.40083883151755056,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,34,0.8733296237553957,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,34,-15.497927915065489,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,34,0.14279309960022876,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,35,-0.03921911204264288,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,35,-0.0013863425925851156,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,35,-0.0019237551606938563,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,35,0.4170460178756292,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,35,0.8495145431559884,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,35,-13.115964843590096,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,35,0.14094580288078448,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,36,-0.030914727360072454,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,36,-0.0010086907633878907,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,36,-0.001328018474435623,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,36,0.4292859751031707,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,36,0.8175454802878158,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,36,-10.651657448713834,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,36,0.1377658878868188,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,37,-0.02247278253045629,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,37,-6.271911064611367e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,37,-7.290114807916659e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,37,0.43751822489742376,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,37,0.7789962601971417,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,37,-8.130371047569877,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,37,0.13335214850290628,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,38,-0.013963659448145383,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,38,-2.44962298546938e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,38,-1.315426460391585e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,38,0.4417310074164597,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,38,0.733433624385163,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,38,-5.572183361656081,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,38,0.12775748126977238,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,39,-0.005458572128361775,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,39,1.3464828118147238e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,39,4.592212886875101e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,39,0.44193552393059066,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,39,0.6815226076832904,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,39,-2.9994145413753315,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,39,0.12104190868959153,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,40,0.002970505025283107,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,40,5.08026462055681e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,40,0.0010378429615217858,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,40,0.43818539314890553,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,40,0.6242838271417386,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,40,-0.43601108810708966,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,40,0.11331127985152056,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,41,0.01125205160094995,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,41,8.720241626332084e-4,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,41,0.0015995108681435206,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,41,0.430571067532017,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,41,0.5619957277860542,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,41,2.096385977447065,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,41,0.10464924437340564,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,42,0.01931556241558062,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,42,0.0012235285732060679,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,42,0.0021394549037023237,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,42,0.41921074936423,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,42,0.4953998051080972,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,42,4.575740265156279,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,42,0.09514167342231314,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,43,0.027093750667429882,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,43,0.0015594457375254398,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,43,0.002653029587660408,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,43,0.40425413555676004,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,43,0.42531147567489236,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,43,6.980324217821127,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,43,0.08490014185720872,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,44,0.03452224010972571,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,44,0.0018770164304861164,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,44,0.0031360721970551124,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,44,0.3858839552556805,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,44,0.35226748035067984,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,44,9.29013512720547,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,44,0.07402740778170733,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,45,0.0415397516111595,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,45,0.002173651609265057,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,45,0.0035846742088130818,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,45,0.36431006129435384,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,45,0.2770290407365393,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,45,11.485810504908036,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,45,0.06262621541990489,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,46,0.04809013709744339,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,46,0.00244693620765287,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,46,0.003995254274391602,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,46,0.33976662147083864,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,46,0.20034488553964622,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,46,13.549230887434055,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,46,0.05081222814368049,NA,NA,NA,NA,NA,NA
pre_p4,4,cambio_usd,47,0.05412212515155649,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_6m,47,0.002694761357990892,NA,NA,NA,NA,NA,NA
pre_p4,4,yield_2y,47,0.0043646996409493054,NA,NA,NA,NA,NA,NA
pre_p4,4,ibc_br,47,0.3125126752477548,NA,NA,NA,NA,NA,NA
pre_p4,4,asset_ibov,47,0.12284507329546246,NA,NA,NA,NA,NA,NA
pre_p4,4,cds_5y,47,15.464048566617302,NA,NA,NA,NA,NA,NA
pre_p4,4,price_ipca,47,0.03869760577478969,NA,NA,NA,NA,NA,NA
