p,variable,h,point,lo68,hi68,lo90,hi90
4,yield_5y,38,-0.0036181230162386476,-0.0054794770419137225,8.596918787521264e-5,-0.008008186706371077,0.0028458601472458947
4,yield_5y,39,-0.0035405823764412953,-0.005372282788823769,9.097603825069691e-5,-0.007912599678123433,0.0027883978245534504
4,yield_5y,40,-0.003446455071910773,-0.0054072979058535095,1.220794731545893e-4,-0.007768457099797539,0.002641401394755359
4,yield_5y,41,-0.0033374596883126418,-0.005351064104003653,1.497146961564776e-4,-0.007516632161832719,0.0026058642882286704
4,yield_5y,42,-0.003215311763045553,-0.005273945271405118,1.9573091126931117e-4,-0.007487633877448694,0.002621778856673283
4,yield_5y,43,-0.0030817115808203666,-0.0051938423407446145,2.8716118614802773e-4,-0.007317106712486192,0.002671055723544822
4,yield_5y,44,-0.002938330539483903,-0.005110169238684062,3.5933091090796466e-4,-0.007293630717437329,0.002663584997960963
4,yield_5y,45,-0.002786801211461366,-0.005044484284315745,4.5178981982222147e-4,-0.0071838795640282015,0.002646067459861593
4,yield_5y,46,-0.0026287082293318786,-0.00486174116756961,5.260612271136188e-4,-0.007084901108691807,0.0026586377660470298
4,yield_5y,47,-0.002465579089622772,-0.004779372896781053,6.618980852564547e-4,-0.006854797764608812,0.002692717481442391
4,yield_5y,48,-0.0022988766031411473,-0.004644938437001653,8.29146929290719e-4,-0.006717261813525563,0.002706871743633949
4,yield_10y,0,0.006283702339408633,0.005133383350459906,0.00751950649570384,0.004555472699180542,0.008439478852885724
4,yield_10y,1,0.007141086092845571,0.005515076383741569,0.008482611179654237,0.004593780576619569,0.00981999471536556
4,yield_10y,2,0.0065115966233576196,0.004706797194968797,0.008292777267135308,0.0038153646215242096,0.00953062938638187
4,yield_10y,3,0.007195369455166146,0.005376272794247777,0.009110959363408734,0.004306176933478253,0.010714554979657707
4,yield_10y,4,0.006957493771868297,0.0050667746779722205,0.009120718437091427,0.0036724958810348605,0.010852777894564276
4,yield_10y,5,0.006261003916465059,0.004339923683532078,0.00878419063874123,0.003037321772348243,0.01057367507175364
4,yield_10y,6,0.00605321091693833,0.00400197129290649,0.008677635193401319,0.002766060517645139,0.010625117701520933
4,yield_10y,7,0.005672299292185942,0.0036504195902177417,0.008581325865430998,0.0023207415425657964,0.01051242224642913
4,yield_10y,8,0.00500315541813088,0.003079351958158524,0.008227356565709358,0.0017319604144334793,0.010451898015960675
4,yield_10y,9,0.004520043608114101,0.0026074386282932144,0.007889980525058266,0.001376248195206784,0.01034958461701431
4,yield_10y,10,0.00405314944762114,0.002189639826835227,0.007618406745081518,9.626942969905363e-4,0.010141268644640697
4,yield_10y,11,0.0034714499060000143,0.0016809031769679603,0.007190615015646406,3.413296236026017e-4,0.009788138191902596
4,yield_10y,12,0.0029339720572824995,0.0012018320610298104,0.006747210020094301,-1.2067674045006259e-4,0.009412495966259244
4,yield_10y,13,0.0024396112619550206,7.807518837718247e-4,0.00638391055660747,-7.10259379186348e-4,0.00900228735879314
4,yield_10y,14,0.0019241559906185855,2.8084666721752696e-4,0.0059234260343009075,-0.00117746679800711,0.008787435358676701
4,yield_10y,15,0.0014234670736468116,-1.23158536375074e-4,0.005510833654394946,-0.0016091650223348042,0.008375756127529397
4,yield_10y,16,9.565016381730405e-4,-5.107286164991996e-4,0.005049380238143338,-0.002098817592633858,0.007886096166343212
4,yield_10y,17,5.037179073002164e-4,-9.560046611564977e-4,0.004573468569910525,-0.0026603447006643276,0.007387156103030638
4,yield_10y,18,6.944451269821215e-5,-0.0013744182915045046,0.00415978565434842,-0.0031459947524706796,0.006976198500411367
4,yield_10y,19,-3.3629117475055285e-4,-0.001831522874408127,0.003746462199408887,-0.003619019693876205,0.00649600026284185
4,yield_10y,20,-7.171364033302759e-4,-0.0021924826880242265,0.00336005521793888,-0.0038215315085680973,0.006098094489499685
4,yield_10y,21,-0.001073415386726266,-0.002639189332013867,0.0029593813618330306,-0.004233149470474782,0.005672184757150682
4,yield_10y,22,-0.0014015246381549218,-0.00303520377184423,0.00263015832471822,-0.004723944379375543,0.005255550217383453
4,yield_10y,23,-0.0017016179110336555,-0.0032770117343644406,0.0022879293118312134,-0.005041898066672076,0.004823356298258168
4,yield_10y,24,-0.0019741894415258535,-0.0034206695806316577,0.001980932490091319,-0.00544639651869734,0.004508207191499364
4,yield_10y,25,-0.0022183344510355823,-0.003617787090791093,0.001674489802637839,-0.005773118608426683,0.004194147283544169
4,yield_10y,26,-0.0024340848583402058,-0.0038193524166552527,0.0014229827866890884,-0.00614128602780206,0.003943413462706866
4,yield_10y,27,-0.002622019640596165,-0.003998383410050344,0.0011531347627819952,-0.006447248164876036,0.003568126000537368
4,yield_10y,28,-0.0027823922089959484,-0.0041940804977690805,9.22188897902038e-4,-0.006746780418696471,0.0033173905904277266
4,yield_10y,29,-0.002915716156652773,-0.004386644166017764,6.84628505058976e-4,-0.006927055994203149,0.003181321505373057
4,yield_10y,30,-0.003022847215999519,-0.004493340642769048,5.106766471943384e-4,-0.006958015199718852,0.0030478640906693257
4,yield_10y,31,-0.00310464963632855,-0.004559434773345718,3.254023574132025e-4,-0.0069492857468908915,0.002746379289461377
4,yield_10y,32,-0.0031620955067383476,-0.004624106960694211,2.3155422453886198e-4,-0.007165991705386085,0.0025323094539234808
4,yield_10y,33,-0.003196340355904187,-0.004661997560478327,6.46747390064897e-5,-0.007247583629455735,0.002429794916468631
4,yield_10y,34,-0.003208611578189464,-0.0046962323132268375,4.556720376937007e-5,-0.007033790257529436,0.0023214890505914828
4,yield_10y,35,-0.0032001984430496855,-0.004711252453670557,3.715963230052868e-5,-0.006901314287130341,0.002316389803352662
4,yield_10y,36,-0.003172478672767149,-0.004707982349652518,4.208187591505262e-5,-0.006943476551574021,0.0023187247659135946
4,yield_10y,37,-0.003126881551555808,-0.004817158277524401,9.307256871964357e-5,-0.006999041932370351,0.0023220409800832546
4,yield_10y,38,-0.0030648655645407735,-0.0047496959707665765,8.860331602810556e-5,-0.0069930933518172955,0.0023093752434214052
4,yield_10y,39,-0.0029879189121560087,-0.004715171196972038,8.180713844096176e-5,-0.006815768662936247,0.002322552031765721
4,yield_10y,40,-0.002897543726612839,-0.004658484877092697,7.379365415613753e-5,-0.0066489599050797345,0.0022470623693554566
4,yield_10y,41,-0.0027952390663666597,-0.004583887061710772,1.536209036370396e-4,-0.0065274966655226125,0.0022085623709312578
4,yield_10y,42,-0.0026824933181130504,-0.0045300264051516635,2.1866795240880715e-4,-0.006385863837439209,0.002224985979310649
4,yield_10y,43,-0.002560774234942702,-0.004481729343980949,2.9454165495352e-4,-0.0064275094003400585,0.0021482656867276018
4,yield_10y,44,-0.0024315175126029104,-0.0043594925432219826,3.3923974847831716e-4,-0.006477850765587633,0.0022432037278364565
4,yield_10y,45,-0.0022961188131300245,-0.0042856261696886345,4.2016048166190165e-4,-0.006383764523426391,0.0022255148586047754
4,yield_10y,46,-0.0021559265068064443,-0.0041635223685054104,5.333329824071976e-4,-0.006093940697948878,0.002212784748729244
4,yield_10y,47,-0.0020122342433140225,-0.004093402826952988,6.329653406746729e-4,-0.0059588211042818084,0.0022532564647708107
4,yield_10y,48,-0.0018662749987765868,-0.003943082474300487,7.622868201363959e-4,-0.005907816479786118,0.0022969789590767493
4,cambio_usd,0,0.13548107804129525,0.09545836142707462,0.16388363108978282,0.07907947219339599,0.19474654837419034
4,cambio_usd,1,0.15654617041194438,0.10691381578190132,0.20082583462555906,0.08033881772180883,0.24801625456336407
4,cambio_usd,2,0.14697682684672791,0.09190465265582258,0.2036923867260196,0.05767594010214798,0.2471896966686347
4,cambio_usd,3,0.1473386471100531,0.08969198965390468,0.20861622540500066,0.05317031729589215,0.2566154100836015
4,cambio_usd,4,0.13499304839786486,0.07614189004160835,0.20650481952640423,0.036163575494344756,0.2593542217777777
4,cambio_usd,5,0.11370152650061086,0.05518122951790465,0.19243196964249856,0.017990786832570833,0.24436971252096232
4,cambio_usd,6,0.10284568297379261,0.043065645412929496,0.18200956662750137,1.4400862008173137e-4,0.23841956787358903
4,cambio_usd,7,0.08937478848076014,0.03024502684323111,0.17351551219436323,-0.01256972287813598,0.23198249592313847
4,cambio_usd,8,0.0707777164970116,0.012166217876049159,0.15808644369839106,-0.03438809553541762,0.21999072264302885
4,cambio_usd,9,0.05604055058484763,-0.0013084730577359448,0.14342954065797603,-0.0466148235299748,0.20786220393448548
4,cambio_usd,10,0.0426713888605221,-0.013101206523374105,0.1332722041761993,-0.06181949439564188,0.20188506005700307
4,cambio_usd,11,0.027824755515449492,-0.027833268777080367,0.11922791555899317,-0.07685212689177255,0.19190220921064818
4,cambio_usd,12,0.01415910681148588,-0.043470431124243605,0.10867575385397912,-0.0861134368351224,0.17698944187715387
4,cambio_usd,13,0.001969478994246917,-0.05363884565480084,0.09756717324755174,-0.09829452960326879,0.164655452957535
4,cambio_usd,14,-0.009931139920831502,-0.06399674958257315,0.08787177913220307,-0.10904799366129915,0.15414882939481447
4,cambio_usd,15,-0.02107594338686293,-0.07409277569141776,0.07801620521739022,-0.11817077070096867,0.14651780070269113
4,cambio_usd,16,-0.03108030970042781,-0.08373677111561058,0.06872319038881906,-0.12748383725534412,0.13874566688689977
4,cambio_usd,17,-0.04027695743966806,-0.09137603449984305,0.05808798250639844,-0.13811598445275952,0.1302589393595293
4,cambio_usd,18,-0.04865977713467567,-0.09846781581109841,0.04738279069125061,-0.1481353260179708,0.12281214277354241
4,cambio_usd,19,-0.05608118186051768,-0.10294682283375534,0.04024486420625625,-0.1559474156502959,0.11734361779972746
4,cambio_usd,20,-0.06261925083756582,-0.10769598850744272,0.03374785674781086,-0.1645281333680051,0.11074047656237226
4,cambio_usd,21,-0.06831863033362237,-0.11305520688522415,0.028596339606041528,-0.17156923569259153,0.10713980767439009
4,cambio_usd,22,-0.0731530153328432,-0.11700256780674545,0.021295935984965392,-0.1766995226499997,0.10073289980486158
4,cambio_usd,23,-0.07715465660785441,-0.1222873354239257,0.015172090380881208,-0.18258907067686164,0.0925757313274537
4,cambio_usd,24,-0.08036666649245856,-0.12600519129384646,0.009066988655445323,-0.18654274412932348,0.08604130555480885
4,cambio_usd,25,-0.08280847330320373,-0.13043734784052696,0.0069748998027017745,-0.18760194992259188,0.08093859168536291
4,cambio_usd,26,-0.08451336455241118,-0.13098160611860946,0.0038416275980296963,-0.19087187544469242,0.07976697127013649
4,cambio_usd,27,-0.08552450974936486,-0.1323675780990278,0.0019531245346443927,-0.19371205183565132,0.07884273375227029
4,cambio_usd,28,-0.0858790948349456,-0.13450741768032448,0.0015262305599156745,-0.1965507584234853,0.07128310947475212
4,cambio_usd,29,-0.08561725128721297,-0.13534600024258536,0.0016100498589124413,-0.19524242546166473,0.0721170232828082
4,cambio_usd,30,-0.08478412507898433,-0.13430465336783975,0.001814866540576274,-0.1921277059238627,0.07068675501374296
4,cambio_usd,31,-0.08342397075656077,-0.1333358616950265,3.4072208546225355e-5,-0.19041340503395082,0.06792843095691267
4,cambio_usd,32,-0.08158132715034391,-0.1304238379772358,5.172486304154696e-4,-0.19021754996613008,0.06507431923622105
4,cambio_usd,33,-0.07930242314359097,-0.12902427836779146,0.0021037130479402005,-0.18381713915864573,0.060617918730042686
4,cambio_usd,34,-0.07663325016480745,-0.12894806800572733,0.003616521313134887,-0.18115905221639117,0.06029763844760933
4,cambio_usd,35,-0.07361916615237958,-0.1253073423901924,0.005790719392618817,-0.17712576260263782,0.05845670202231887
4,cambio_usd,36,-0.0703053244292003,-0.12245273601496987,0.00721701272273019,-0.1723402658055482,0.059752186343948854
4,cambio_usd,37,-0.0667360537148819,-0.11861382547192914,0.00899624741934759,-0.17111261246217935,0.062190516750435645
4,cambio_usd,38,-0.06295440756248455,-0.11692629967111111,0.010552392088555655,-0.17011205167048707,0.06137628781982648
4,cambio_usd,39,-0.05900215449360619,-0.11485070551087537,0.011949286461925763,-0.1631477345972076,0.06072067101173673
4,cambio_usd,40,-0.05491953103565051,-0.11296246611525647,0.01527123186534617,-0.16192030991226464,0.06011567072080827
4,cambio_usd,41,-0.050744958706189225,-0.10867461549794105,0.017986837237224287,-0.1565785659964727,0.05975666045919399
4,cambio_usd,42,-0.04651493445423772,-0.10347538877362422,0.021563155575969526,-0.15201262668211482,0.06332465902975792
4,cambio_usd,43,-0.042263904050429055,-0.10164903054631404,0.021811798001964932,-0.14843869714456404,0.06617936397697924
4,cambio_usd,44,-0.03802411462381991,-0.09697346723761491,0.023314806938202363,-0.14676889553569675,0.06868215573152917
4,cambio_usd,45,-0.033825532474484596,-0.09234323466259024,0.026088181889530722,-0.14548885209913942,0.06966006028201925
4,cambio_usd,46,-0.029695784981417735,-0.08805839460860622,0.030291508330641433,-0.14347252346009873,0.07377334677879974
4,cambio_usd,47,-0.02566010588743227,-0.0858867969805179,0.03498651306175353,-0.1379445321844421,0.07895653737396756
4,cambio_usd,48,-0.021741310375200613,-0.08223857478866436,0.03427333026629208,-0.1338565963111752,0.08538385790367545
4,embi_perc,0,0.2149105664403343,0.1685527097176238,0.2848375883948822,0.13234444071983026,0.34070515096391646
4,embi_perc,1,0.2155872999963254,0.15654465294120076,0.29501996066870256,0.11133933992325178,0.36869792176524535
4,embi_perc,2,0.1601704379271153,0.10194942427796275,0.2555836497593363,0.059104718648623156,0.32248060303027853
4,embi_perc,3,0.19482233420529949,0.13141492728674461,0.28632233136856466,0.08861162131191586,0.3561108734184919
4,embi_perc,4,0.1796258947787835,0.11636454859377286,0.2753494614134524,0.06966307988259567,0.34264152911056606
4,embi_perc,5,0.1470033352729206,0.09067781289613057,0.25225684062521264,0.04032219397292208,0.30861351627253075
4,embi_perc,6,0.1427908512679672,0.08499069960859482,0.2453971600806805,0.037495163804438264,0.3025294167318484
4,embi_perc,7,0.13046390238925265,0.0699663593122371,0.23421848665984552,0.028024591022809155,0.29492416575598024
4,embi_perc,8,0.10495916924033476,0.04984973522614156,0.21651233484010657,8.028236477889012e-5,0.27875739041902065
4,embi_perc,9,0.0903232594341869,0.038115416196054866,0.20587282215153074,-0.009524171862041958,0.2731720409379401
4,embi_perc,10,0.07740777483617489,0.024555056101731188,0.19688711355708494,-0.02106925946563375,0.2661393302422535
4,embi_perc,11,0.059085616470059166,0.009610472248846924,0.17969522204146915,-0.039978749132906055,0.2546781367475046
4,embi_perc,12,0.04341518370766229,-0.003920972558678299,0.16689787642787904,-0.052177458938416216,0.24275696020399815
4,embi_perc,13,0.030329801570419923,-0.016894347772279376,0.15176510742761248,-0.06598363748402176,0.2270926254838064
4,embi_perc,14,0.016307905608679018,-0.030096817698568597,0.1384314799452166,-0.08177251653447576,0.2168245736874349
4,embi_perc,15,0.0030424782075338915,-0.04370312696758903,0.12486818157889162,-0.09312297500818169,0.20255605912341984
4,embi_perc,16,-0.008560026344275029,-0.05340055769929427,0.11033657043146561,-0.10506624508716224,0.1924703409463767
4,embi_perc,17,-0.019587843121030252,-0.06495782168117792,0.09789116880928872,-0.11284536657802621,0.17956531952947383
4,embi_perc,18,-0.02992097268595874,-0.07660112693933166,0.08576821944429361,-0.12434893319627621,0.17015790762129956
4,embi_perc,19,-0.03912153959479483,-0.08562414062631597,0.07564856548444007,-0.13886093876157019,0.15513962519277982
4,embi_perc,20,-0.04743642278022555,-0.09681935041757492,0.06532927253834675,-0.14995710373380378,0.14177858556930314
4,embi_perc,21,-0.054944615343495144,-0.10571070348124025,0.05889230720119485,-0.16122238705618672,0.12986757080376873
4,embi_perc,22,-0.06151698368105977,-0.11184825987765647,0.05097854977840273,-0.17203257693568696,0.11944511188725411
4,embi_perc,23,-0.06720586683850417,-0.11919364823506151,0.04534907748720529,-0.1818216225351371,0.10977746543430052
4,embi_perc,24,-0.07207500900288064,-0.1246564518297297,0.03675523360422342,-0.18926112279248514,0.10236498207318724
4,embi_perc,25,-0.07611068544286043,-0.1323096301853408,0.02957235801284923,-0.19124744518399397,0.09402060483480837
4,embi_perc,26,-0.07933995648087543,-0.13516565367688035,0.02094920522601324,-0.19709711432215232,0.08678337518934082
4,embi_perc,27,-0.08181129039945387,-0.13880043796243824,0.017145520166162543,-0.19958652706582494,0.08200588238458917
4,embi_perc,28,-0.08355047304023121,-0.1427809601044024,0.00933866206406499,-0.2053706504201668,0.07827189282883244
4,embi_perc,29,-0.08459068138823582,-0.14250304129916477,0.005812673185169594,-0.21323144723129586,0.07167763926747638
