r,q,p,variable,h,point,lo68,hi68,lo90,hi90,cell
5,5,4,fiscal_primary_balance,29,4390.447728936254,-871.3134475365923,5697.257681421639,-2736.721316531031,8857.37159670271,q=5
5,5,4,fiscal_primary_balance,30,4401.326762964861,-890.1718669753164,5710.616954238834,-2575.0872962299604,8992.132705398762,q=5
5,5,4,fiscal_primary_balance,31,4394.411023461697,-906.6789985865329,5727.093868783027,-2614.2216958022314,9095.095584012532,q=5
5,5,4,fiscal_primary_balance,32,4370.670548723604,-837.0497980441858,5728.220330455643,-2814.7643552283175,9115.770964217616,q=5
5,5,4,fiscal_primary_balance,33,4331.16308918337,-763.2505199341763,5727.620959351547,-2768.1283701370153,8983.020532114206,q=5
5,5,4,fiscal_primary_balance,34,4276.95731780997,-753.7294462899164,5670.658685355747,-2787.615460553239,8892.267312450627,q=5
5,5,4,fiscal_primary_balance,35,4209.11387713136,-836.8145229060844,5672.905703959647,-2887.3721915214846,8614.900273898656,q=5
5,5,4,fiscal_primary_balance,36,4128.721579887726,-920.0025201908096,5528.3924571811785,-2867.412511639201,8500.990340723458,q=5
5,5,4,fiscal_primary_balance,37,4036.8784363195364,-979.8293043776732,5633.382238031549,-2878.8738090219986,8274.6084341032,q=5
5,5,4,fiscal_primary_balance,38,3934.672942958015,-1021.6581211744127,5517.426760688454,-2908.5508020170582,8048.178808680869,q=5
5,5,4,fiscal_primary_balance,39,3823.1922055800383,-1154.3596558759052,5384.6663379379,-2983.5774365794177,7821.612129867613,q=5
5,5,4,fiscal_primary_balance,40,3703.516061157098,-1167.3714145084032,5234.924868334636,-3022.791313975093,7727.907527783471,q=5
5,5,4,fiscal_primary_balance,41,3576.7054727954924,-1177.3707647214414,5069.04964633617,-2986.500727745312,7443.266662504359,q=5
5,5,4,fiscal_primary_balance,42,3443.801037259347,-1221.149418652949,4874.274086238858,-3175.5208073073254,7283.851616955543,q=5
5,5,4,fiscal_primary_balance,43,3305.8194598268406,-1313.0895733834395,4606.234653593582,-3097.56885335225,7124.294298281837,q=5
5,5,4,fiscal_primary_balance,44,3163.7466925602926,-1399.8314842386344,4425.096908192536,-3211.7854149958084,6938.175894554144,q=5
5,5,4,fiscal_primary_balance,45,3018.534416004583,-1455.4214473994182,4243.5586817249105,-3331.2216714345595,6691.545968704519,q=5
5,5,4,fiscal_primary_balance,46,2871.0971700244163,-1543.1968428963387,4047.23923606128,-3353.339643095827,6596.520813924125,q=5
5,5,4,fiscal_primary_balance,47,2722.308280527993,-1595.553124023815,3932.0370786699286,-3437.5959964127605,6540.678463895838,q=5
5,5,4,fiscal_primary_balance,48,2572.9969135560596,-1657.5204317252064,3689.5773012714576,-3411.7044027129164,6494.480565815123,q=5
5,5,4,dlsp_exchange_adjustment,0,-17176.435056365957,-30867.894387180175,-8237.828160236657,-38992.46057267249,-1780.542535374491,q=5
5,5,4,dlsp_exchange_adjustment,1,-12280.84370521767,-22339.633462858365,212.20827730602542,-32314.19271673973,7563.544026465131,q=5
5,5,4,dlsp_exchange_adjustment,2,7786.468915381277,-4489.69026925834,19737.215567571868,-13745.377732499499,28275.55856306664,q=5
5,5,4,dlsp_exchange_adjustment,3,-2305.5752817499874,-11550.83100624744,12984.916894127218,-20569.98196262385,20651.68754136568,q=5
5,5,4,dlsp_exchange_adjustment,4,-3165.9269494745863,-12727.280676243037,11358.928195623159,-21424.84687364129,17902.541800891682,q=5
5,5,4,dlsp_exchange_adjustment,5,6027.697427570286,-4908.148918503476,17845.038279024044,-13851.833027733708,25571.218888206957,q=5
5,5,4,dlsp_exchange_adjustment,6,4436.651093597421,-6839.600896616076,15462.838984406826,-16120.50196812475,24015.816891041435,q=5
5,5,4,dlsp_exchange_adjustment,7,3336.210231372302,-7766.050830482868,14181.609807272542,-17382.390730762865,21093.262412290514,q=5
5,5,4,dlsp_exchange_adjustment,8,6055.270803485339,-4577.211078175201,15896.834615030111,-14327.319721827369,23189.31857912343,q=5
5,5,4,dlsp_exchange_adjustment,9,5997.234747526979,-6042.833317391439,15997.44573072352,-14177.116150990816,23168.086788070494,q=5
5,5,4,dlsp_exchange_adjustment,10,4972.778995361745,-6251.130802197531,15409.062533841945,-15757.353219289964,22949.52103311305,q=5
5,5,4,dlsp_exchange_adjustment,11,5438.875768649881,-5401.644549185912,15501.775381666464,-14801.39374338775,22823.07798182946,q=5
5,5,4,dlsp_exchange_adjustment,12,5302.276871955131,-5302.274696623808,15653.077290070003,-14840.528166878077,22912.044679326125,q=5
5,5,4,dlsp_exchange_adjustment,13,4406.650929244404,-6155.401606152485,15377.577170536442,-15600.502722587024,23528.40645225418,q=5
5,5,4,dlsp_exchange_adjustment,14,3920.6700997338667,-6502.074653484918,15063.139394282338,-16567.928035102017,23597.54829726986,q=5
5,5,4,dlsp_exchange_adjustment,15,3322.8090120464876,-7183.813600881846,15160.25724730793,-17059.110737238916,24164.452476232105,q=5
5,5,4,dlsp_exchange_adjustment,16,2345.1897300460846,-7478.394409508501,14493.499277970874,-18239.83428178506,24284.792521335752,q=5
5,5,4,dlsp_exchange_adjustment,17,1411.776992236395,-8080.202612806987,14423.012788013642,-18656.215974209033,23967.136685305242,q=5
5,5,4,dlsp_exchange_adjustment,18,477.6422138467088,-8411.438104325971,14187.630005626594,-19303.684559038607,23569.19517169537,q=5
5,5,4,dlsp_exchange_adjustment,19,-606.3861344375464,-8604.805733343816,13814.106226270464,-19956.667412410643,23514.939684742218,q=5
5,5,4,dlsp_exchange_adjustment,20,-1709.0229707759229,-9423.896053236693,13166.368873488476,-21117.26257425424,22933.913003813857,q=5
5,5,4,dlsp_exchange_adjustment,21,-2789.5071472890772,-10092.544813922903,12887.919615982752,-21709.367767146006,22112.205591348873,q=5
5,5,4,dlsp_exchange_adjustment,22,-3903.541568024751,-10683.949717278389,12227.93847166777,-22648.784179558115,21889.079333784797,q=5
5,5,4,dlsp_exchange_adjustment,23,-5014.836960949115,-11214.145177321256,11812.877067316947,-22704.912150689393,21256.744345750594,q=5
5,5,4,dlsp_exchange_adjustment,24,-6089.60465585274,-11760.190616251099,11394.346341122018,-22960.772655834775,20260.195244323528,q=5
5,5,4,dlsp_exchange_adjustment,25,-7140.417150089122,-12267.521040009204,10802.136770103223,-22861.55428433657,20074.345446270218,q=5
5,5,4,dlsp_exchange_adjustment,26,-8157.706651802516,-12895.417700086542,10037.20973776555,-23308.83919722748,19420.555647323978,q=5
5,5,4,dlsp_exchange_adjustment,27,-9123.117037663804,-13581.735469569536,9679.690998288135,-23780.685449440014,18465.10348681001,q=5
5,5,4,dlsp_exchange_adjustment,28,-10035.991795942426,-13958.47576145555,9240.562612358997,-24728.21767427569,17621.05069741387,q=5
5,5,4,dlsp_exchange_adjustment,29,-10893.351834724068,-14259.6530689329,8808.855113375652,-24902.756936997775,17373.44379671171,q=5
5,5,4,dlsp_exchange_adjustment,30,-11686.881164245031,-14879.80240371637,8307.26632788141,-25673.502178436363,16929.654839901934,q=5
5,5,4,dlsp_exchange_adjustment,31,-12414.1601432552,-15135.885346828527,7738.313724996391,-26058.009605083236,16400.844821409948,q=5
5,5,4,dlsp_exchange_adjustment,32,-13074.23068760622,-15646.149809256014,7135.8932373098705,-26497.460615916894,15821.47415154521,q=5
5,5,4,dlsp_exchange_adjustment,33,-13664.201790771604,-15930.341348315991,6581.1824031077485,-26824.94205643486,15525.624422032792,q=5
5,5,4,dlsp_exchange_adjustment,34,-14183.014603640511,-16263.74619749891,5956.2963893395145,-27186.979131016953,15467.957022989167,q=5
5,5,4,dlsp_exchange_adjustment,35,-14631.033838836976,-16711.006007282587,5403.909399070567,-27175.057142550268,15106.65937695842,q=5
5,5,4,dlsp_exchange_adjustment,36,-15008.27744511716,-16566.647749559837,5010.430474645704,-27397.71020459846,14546.307872660072,q=5
5,5,4,dlsp_exchange_adjustment,37,-15315.393226290562,-16216.49833529897,4815.827189327701,-26559.008239794868,14185.514249574297,q=5
5,5,4,dlsp_exchange_adjustment,38,-15553.910432528162,-16186.249181799814,4415.332826610653,-26941.48326536203,14097.813979904035,q=5
5,5,4,dlsp_exchange_adjustment,39,-15725.518055559749,-16244.277811124048,4129.086730547581,-26773.96228412855,13337.46035614403,q=5
5,5,4,dlsp_exchange_adjustment,40,-15832.205076003613,-16443.84733828423,3890.8353503549815,-26446.821646010205,13147.111047548738,q=5
5,5,4,dlsp_exchange_adjustment,41,-15876.44514986425,-16566.11386536837,3654.8993684783595,-26248.97164932239,12631.288510043749,q=5
5,5,4,dlsp_exchange_adjustment,42,-15860.940463903858,-16530.845604018883,3421.7906970739427,-25796.788166420003,12088.721764199196,q=5
5,5,4,dlsp_exchange_adjustment,43,-15788.575169394668,-16516.173753185278,3233.2156591579596,-25464.52702838793,11656.420362632834,q=5
5,5,4,dlsp_exchange_adjustment,44,-15662.483661737959,-16439.837457636855,3030.4418369901778,-25005.649375560857,11631.744486063966,q=5
5,5,4,dlsp_exchange_adjustment,45,-15485.962194162264,-16136.177651935515,2848.9203091474496,-24374.69198218953,11404.105996276776,q=5
5,5,4,dlsp_exchange_adjustment,46,-15262.408650588986,-15680.517351943427,2649.6664920391067,-23879.614688673333,11281.538658972277,q=5
5,5,4,dlsp_exchange_adjustment,47,-14995.329410219192,-15384.27837050188,2616.318674170717,-23134.24008735544,10870.537167908102,q=5
5,5,4,dlsp_exchange_adjustment,48,-14688.302341035635,-14923.311503459576,2642.243883275339,-22763.878688630462,10384.31219525989,q=5
5,5,4,expect_focus_selic_ny,0,0.44178648130620446,0.3434272838163587,0.5570263892425151,0.2884469651897745,0.6392399336985011,q=5
5,5,4,expect_focus_selic_ny,1,0.5509392395409696,0.4127761066645629,0.6662570138835505,0.32971705655615263,0.7545648382771214,q=5
5,5,4,expect_focus_selic_ny,2,0.6364698463368055,0.43530290995009163,0.7728806220340556,0.32971543433701483,0.907875557025452,q=5
5,5,4,expect_focus_selic_ny,3,0.7128955263442543,0.47862703307717963,0.8829887879386351,0.3577942367597558,1.029025298096578,q=5
5,5,4,expect_focus_selic_ny,4,0.712840322927311,0.4707672076782523,0.9299648866698667,0.32895509558538416,1.084134067588784,q=5
5,5,4,expect_focus_selic_ny,5,0.691403934655887,0.4457117506325087,0.967416938996133,0.28167559998352815,1.134569680347328,q=5
5,5,4,expect_focus_selic_ny,6,0.681787781010676,0.4508918073790381,1.0221955760250618,0.2777738299394004,1.1988050602951423,q=5
5,5,4,expect_focus_selic_ny,7,0.6475716891983853,0.42652482231687844,1.049174647149186,0.2657425654517755,1.2583023843819685,q=5
5,5,4,expect_focus_selic_ny,8,0.6051481559051908,0.3966458197088544,1.0559756944983927,0.22351423703341744,1.2944131769460294,q=5
5,5,4,expect_focus_selic_ny,9,0.566687988201882,0.38374206963057167,1.0603155480008195,0.1884774964749314,1.3209505436425109,q=5
5,5,4,expect_focus_selic_ny,10,0.5192137537490651,0.357551305106518,1.0415582001448986,0.15332295525245684,1.331009751586085,q=5
5,5,4,expect_focus_selic_ny,11,0.46451142084901637,0.3128146150778843,1.0132989762017208,0.10903414659958234,1.3167298734830701,q=5
5,5,4,expect_focus_selic_ny,12,0.4082946982283417,0.2777990518595387,0.9816571315758491,0.07360254379530483,1.310517273566054,q=5
5,5,4,expect_focus_selic_ny,13,0.3481234273028486,0.2267573649137534,0.9475254719460269,0.02385322720967525,1.2727590227119268,q=5
5,5,4,expect_focus_selic_ny,14,0.2839831540020059,0.1821154746167933,0.8996932722508726,-0.011074261312090028,1.2224392154486243,q=5
5,5,4,expect_focus_selic_ny,15,0.21888481524956782,0.12082532089049747,0.8373298637002875,-0.06960150715191232,1.2105114952542253,q=5
5,5,4,expect_focus_selic_ny,16,0.15305253671671407,0.060238735198065774,0.7785311711973639,-0.11878759172988163,1.1686287179023358,q=5
5,5,4,expect_focus_selic_ny,17,0.08650080665543922,0.011544197600728523,0.7213585802719356,-0.19823392462633252,1.1191325276374098,q=5
5,5,4,expect_focus_selic_ny,18,0.020575499809851006,-0.04323947637459814,0.6727961190218769,-0.2598927932535636,1.0549004067893166,q=5
5,5,4,expect_focus_selic_ny,19,-0.044133827308311016,-0.0964729682885422,0.6128232239557777,-0.32063547076575455,0.9870549279762728,q=5
5,5,4,expect_focus_selic_ny,20,-0.10745814626085555,-0.15848025519907918,0.5551487004278468,-0.39131580028957713,0.9163379939498111,q=5
5,5,4,expect_focus_selic_ny,21,-0.1687932997252543,-0.21789771099948577,0.5013060878949835,-0.4586862638904849,0.8530893830547893,q=5
5,5,4,expect_focus_selic_ny,22,-0.2276769097421992,-0.28276917099685844,0.45469557242169656,-0.5065107149105565,0.7874352673210884,q=5
5,5,4,expect_focus_selic_ny,23,-0.2839119195814244,-0.33873751706114363,0.40896411964036816,-0.5737392287021604,0.7259716839697397,q=5
5,5,4,expect_focus_selic_ny,24,-0.3372086379195,-0.40359877907938124,0.36812279880749865,-0.6274905045424296,0.6916591411656405,q=5
5,5,4,expect_focus_selic_ny,25,-0.38729552240196813,-0.4462142790652699,0.3117992087260045,-0.6797321529278133,0.623857194549005,q=5
5,5,4,expect_focus_selic_ny,26,-0.4340310927573139,-0.48964279650547693,0.2762764630207251,-0.7196502132988905,0.5823000520793172,q=5
5,5,4,expect_focus_selic_ny,27,-0.4772835443221412,-0.5404347654188234,0.22694374910547338,-0.7873254812561876,0.5382439447236047,q=5
5,5,4,expect_focus_selic_ny,28,-0.516930245102289,-0.5570944511234701,0.18742451819601588,-0.830846479274459,0.4976200463226944,q=5
5,5,4,expect_focus_selic_ny,29,-0.5529100371073297,-0.5954734979951517,0.15646204326406804,-0.8993777249282943,0.4610237885520064,q=5
5,5,4,expect_focus_selic_ny,30,-0.5851910407833256,-0.6113004249465033,0.1251376801798783,-0.9344924689640707,0.4101667889375865,q=5
5,5,4,expect_focus_selic_ny,31,-0.6137560771707027,-0.6331407925891951,0.09021633296621451,-0.9425648963715773,0.36842424624458,q=5
5,5,4,expect_focus_selic_ny,32,-0.638620944628317,-0.670026563227693,0.0696776740445746,-0.9719745949618892,0.3529496571595746,q=5
5,5,4,expect_focus_selic_ny,33,-0.6598277352427054,-0.6923867542965747,0.043909439790555005,-0.9938251080172339,0.3258178102494389,q=5
5,5,4,expect_focus_selic_ny,34,-0.677435000610343,-0.711085154470265,0.016035160971272354,-1.0102553923970188,0.2864714265803372,q=5
5,5,4,expect_focus_selic_ny,35,-0.6915220222420614,-0.7160569341206232,-0.0025746849882963014,-0.996837355381427,0.26647568540259037,q=5
5,5,4,expect_focus_selic_ny,36,-0.7021875614560412,-0.7258606665684506,-0.018421862645940104,-1.007322478822012,0.25508874017293126,q=5
5,5,4,expect_focus_selic_ny,37,-0.7095446613377882,-0.7334659912971915,-0.025965107036561647,-1.0112599667245652,0.24935090747003283,q=5
5,5,4,expect_focus_selic_ny,38,-0.7137202926722427,-0.7390906888063428,-0.02752999995632669,-1.0267936365707968,0.232463002045773,q=5
5,5,4,expect_focus_selic_ny,39,-0.7148545634017883,-0.7399161212742216,-0.03370899886267848,-1.0209084172413898,0.22062493329504,q=5
5,5,4,expect_focus_selic_ny,40,-0.7130978718321928,-0.7243143506209688,-0.033566614327495185,-1.0475519949380847,0.2124082250693527,q=5
5,5,4,expect_focus_selic_ny,41,-0.7086094211963755,-0.7129051937071695,-0.03000719616014226,-1.0420971662337706,0.2178017887261497,q=5
5,5,4,expect_focus_selic_ny,42,-0.7015561493121655,-0.6995997983661031,-0.016142874667723326,-1.034311707765728,0.2152460712720768,q=5
5,5,4,expect_focus_selic_ny,43,-0.6921108802122887,-0.6952216348083113,-0.004655153571520205,-1.049774591869228,0.21274522668935786,q=5
5,5,4,expect_focus_selic_ny,44,-0.6804507814516519,-0.6750063688875881,0.001620978709640441,-1.056806418499704,0.22368372369400655,q=5
5,5,4,expect_focus_selic_ny,45,-0.6667561676361141,-0.6768674774700142,0.012480485434972443,-1.0360952469920692,0.2230554956241019,q=5
5,5,4,expect_focus_selic_ny,46,-0.6512091049955461,-0.6718391583920104,0.02912841794134858,-1.0044353718992327,0.22277459722141396,q=5
5,5,4,expect_focus_selic_ny,47,-0.6339920841794043,-0.6583758004839741,0.03797298845420556,-0.9799584284862167,0.23427189200408216,q=5
5,5,4,expect_focus_selic_ny,48,-0.6152869006577606,-0.6313389424367764,0.04531639403132283,-0.9728966210167158,0.23564113471873804,q=5
5,5,4,expect_focus_pib_ny,0,-0.17730527525954326,-0.26022861561761795,-0.11729699013807524,-0.31750807519577906,-0.06541253437970082,q=5
5,5,4,expect_focus_pib_ny,1,-0.22398127226788864,-0.3216446228639321,-0.1334367338532279,-0.3944642355040298,-0.0778076965644961,q=5
5,5,4,expect_focus_pib_ny,2,-0.27083396617715033,-0.3962449354299438,-0.14421647715959296,-0.48430253974680026,-0.07645382145688091,q=5
5,5,4,expect_focus_pib_ny,3,-0.29848930853652217,-0.44400003055609194,-0.16274880039736947,-0.5506280413802854,-0.08625959121647622,q=5
5,5,4,expect_focus_pib_ny,4,-0.29716100021075337,-0.4543131745322601,-0.16396860903374655,-0.560312269797665,-0.07917436884884735,q=5
5,5,4,expect_focus_pib_ny,5,-0.2920121436185001,-0.4761337184753965,-0.15211012533697962,-0.588014513998675,-0.06729709095130378,q=5
5,5,4,expect_focus_pib_ny,6,-0.2889708133661794,-0.4894860058931442,-0.159514842012303,-0.622480783903687,-0.07134697783007961,q=5
5,5,4,expect_focus_pib_ny,7,-0.27508185004533436,-0.4981903932825693,-0.15351282360392038,-0.6510058691979667,-0.0642480559820588,q=5
5,5,4,expect_focus_pib_ny,8,-0.2600397970384386,-0.5030427999676487,-0.1438835283396359,-0.6555505398916568,-0.05464389137726346,q=5
5,5,4,expect_focus_pib_ny,9,-0.24638310447793946,-0.5037073013909064,-0.14001391430362325,-0.6515646529156599,-0.04843629098233362,q=5
5,5,4,expect_focus_pib_ny,10,-0.22813716783310234,-0.49933684960878527,-0.13323672255143132,-0.6422730199475192,-0.03549988832007214,q=5
5,5,4,expect_focus_pib_ny,11,-0.2074551798092272,-0.4842466293758414,-0.11391920724258159,-0.6347490257643132,-0.023916450509060643,q=5
5,5,4,expect_focus_pib_ny,12,-0.1860203755972227,-0.4715894201352999,-0.10199828709688155,-0.6356196411493606,-0.010800556498927113,q=5
5,5,4,expect_focus_pib_ny,13,-0.16233874380249474,-0.4522592958502945,-0.08437683604136993,-0.6203794846369999,0.0016054237853424427,q=5
5,5,4,expect_focus_pib_ny,14,-0.13695101295678475,-0.43118145784552653,-0.06650207980692464,-0.5978303640294961,0.009344050024017073,q=5
5,5,4,expect_focus_pib_ny,15,-0.11103625747623484,-0.4073521534068018,-0.04530484886115003,-0.5724183624394482,0.03220206345948151,q=5
5,5,4,expect_focus_pib_ny,16,-0.08445931442460179,-0.3819714689889247,-0.02780343978013266,-0.543863531934698,0.04609944616427118,q=5
5,5,4,expect_focus_pib_ny,17,-0.05738950596937707,-0.35726945625726125,-0.008132844756564103,-0.5271873029702296,0.07740691674732432,q=5
5,5,4,expect_focus_pib_ny,18,-0.030435821449329544,-0.3234109151007891,0.012338084691785331,-0.49992134516058123,0.10862997564183235,q=5
5,5,4,expect_focus_pib_ny,19,-0.003757735266304351,-0.30165748615426013,0.033050872983911975,-0.4630725409983082,0.14463507406605047,q=5
5,5,4,expect_focus_pib_ny,20,0.02253221895266269,-0.2708409177932434,0.05575731771754833,-0.43233220017346097,0.16244381614334993,q=5
5,5,4,expect_focus_pib_ny,21,0.04813718801982916,-0.2463559743657238,0.07932337558189877,-0.4085617615732655,0.18933141121955907,q=5
5,5,4,expect_focus_pib_ny,22,0.07288305826155479,-0.2236773028432812,0.10546352242565797,-0.37830819384416725,0.22690433839508561,q=5
5,5,4,expect_focus_pib_ny,23,0.09667439249682504,-0.19494928861342556,0.13288510287959682,-0.36046115279996593,0.2536014006407212,q=5
5,5,4,expect_focus_pib_ny,24,0.1193619749394732,-0.1698617910207991,0.1606231214322585,-0.3397790898264325,0.2720778729044571,q=5
5,5,4,expect_focus_pib_ny,25,0.1408272487176918,-0.14677381417812702,0.17734762533446,-0.31497957666854776,0.30561127183890763,q=5
5,5,4,expect_focus_pib_ny,26,0.16100193867241586,-0.12228133391218081,0.19261592605611477,-0.28521488913808013,0.3304991456715405,q=5
5,5,4,expect_focus_pib_ny,27,0.17981296106229863,-0.1019786740998711,0.2125104286767044,-0.2728483686752362,0.35903721788025517,q=5
5,5,4,expect_focus_pib_ny,28,0.1971980925756006,-0.08606295390183055,0.22961278686741685,-0.2398404379349868,0.37576287387162227,q=5
5,5,4,expect_focus_pib_ny,29,0.2131222712122242,-0.07148209586654652,0.2481520266730863,-0.21127684161370058,0.3915150648940541,q=5
5,5,4,expect_focus_pib_ny,30,0.22755929333822036,-0.05887755510161794,0.26684490059443755,-0.1934606130630968,0.4094380933078004,q=5
5,5,4,expect_focus_pib_ny,31,0.24049102517522347,-0.04816752774230555,0.28371092962401306,-0.1653348316548635,0.4219948320817202,q=5
5,5,4,expect_focus_pib_ny,32,0.2519147710216271,-0.036776510138501285,0.29620496450906875,-0.14729779115442948,0.4416511006682314,q=5
5,5,4,expect_focus_pib_ny,33,0.26183808698386285,-0.028006044791993763,0.3038143432873208,-0.13623329974128195,0.449428898465331,q=5
5,5,4,expect_focus_pib_ny,34,0.2702760696215951,-0.01594679026027676,0.3145694754228437,-0.12715463317895453,0.448971034422507,q=5
5,5,4,expect_focus_pib_ny,35,0.2772536290673294,-0.006016156331524497,0.3144670450956349,-0.12042680888981942,0.44121995861435265,q=5
5,5,4,expect_focus_pib_ny,36,0.2828040511484846,-0.0015612708412217013,0.3210053387029617,-0.11752045360267968,0.44755221451321564,q=5
5,5,4,expect_focus_pib_ny,37,0.28696706438879976,-6.249650897326915e-5,0.32495396251437936,-0.11320520497206184,0.46393497460317235,q=5
5,5,4,expect_focus_pib_ny,38,0.2897890228871243,0.0027711867057320207,0.32747091519016996,-0.10662524668429747,0.45710357888298303,q=5
5,5,4,expect_focus_pib_ny,39,0.29132228462532905,0.004288738157614914,0.32625674166635005,-0.10139530781228304,0.4673981498946807,q=5
5,5,4,expect_focus_pib_ny,40,0.29162399892484336,0.003614145676622225,0.31970184935698287,-0.09550661677631739,0.47423635769310907,q=5
5,5,4,expect_focus_pib_ny,41,0.2907556260034304,0.006272605700194467,0.31870175805059153,-0.09565203880968197,0.47709348308759864,q=5
5,5,4,expect_focus_pib_ny,42,0.28878240978245534,0.005714456091748813,0.315316754149015,-0.09132570577068276,0.4698476978256654,q=5
5,5,4,expect_focus_pib_ny,43,0.2857725538228649,0.002444507620284607,0.30563926196851393,-0.08907589696628364,0.472099084665195,q=5
5,5,4,expect_focus_pib_ny,44,0.2817966150926681,8.060214350757555e-4,0.3049818757871662,-0.09478254736184237,0.47502551517503355,q=5
5,5,4,expect_focus_pib_ny,45,0.2769269790456221,-0.0025676642339965815,0.29882816276975405,-0.09446791848071201,0.46503644746856665,q=5
5,5,4,expect_focus_pib_ny,46,0.2712372364056303,-0.0067104951972430825,0.29601957644222865,-0.09325250642306353,0.4505920862805779,q=5
5,5,4,expect_focus_pib_ny,47,0.26480162451468947,-0.009019461440081802,0.28763365050201306,-0.09907772106715403,0.44931020200563654,q=5
5,5,4,expect_focus_pib_ny,48,0.25769454188207813,-0.01614329781495504,0.27722616591800986,-0.09681823338930534,0.43340113893858745,q=5
5,5,4,expect_focus_cambio_ny,0,0.07929170059568283,0.060060880369260265,0.09486873110320691,0.04944773170003622,0.10851680923838171,q=5
5,5,4,expect_focus_cambio_ny,1,0.09397936404876689,0.0693892994569752,0.12435752394774267,0.05487541840353368,0.14437887029688978,q=5
5,5,4,expect_focus_cambio_ny,2,0.08694529719790463,0.056724865720665506,0.1239064348461145,0.03813166151274679,0.1504541799628396,q=5
5,5,4,expect_focus_cambio_ny,3,0.09013333516524474,0.05570547248950433,0.12896200138465452,0.03590779821859367,0.1613380176552223,q=5
5,5,4,expect_focus_cambio_ny,4,0.07946730367567496,0.045408171089567836,0.12283296815289951,0.015923730395699914,0.15740982680262364,q=5
5,5,4,expect_focus_cambio_ny,5,0.06155803356561569,0.024657511849616138,0.11162213121452617,-0.004894514368802333,0.14698286926807902,q=5
5,5,4,expect_focus_cambio_ny,6,0.05035391028768602,0.01211312020837984,0.10792572334300192,-0.019868610675476104,0.14279890405925127,q=5
5,5,4,expect_focus_cambio_ny,7,0.0365871191485687,-0.0017838581101507426,0.0985347247430484,-0.03483295475193166,0.13321384220811036,q=5
5,5,4,expect_focus_cambio_ny,8,0.020816196670441416,-0.015163548099972984,0.08584386290991976,-0.050539654193963945,0.12175659967491764,q=5
5,5,4,expect_focus_cambio_ny,9,0.008438577104463732,-0.026470455953811672,0.07646528985088927,-0.06021700264935782,0.11406251548951425,q=5
5,5,4,expect_focus_cambio_ny,10,-0.0031197252383750977,-0.03767779088869677,0.06811719375839889,-0.07159086352323915,0.10742166834174946,q=5
5,5,4,expect_focus_cambio_ny,11,-0.015048486171849394,-0.04769045257768507,0.058045254116484916,-0.0829941295180417,0.09844576962527483,q=5
5,5,4,expect_focus_cambio_ny,12,-0.025530320584688786,-0.057877307654126256,0.04905605565764099,-0.09200525554504851,0.08833949988149528,q=5
5,5,4,expect_focus_cambio_ny,13,-0.034977345811646784,-0.06632633426131662,0.040556783918264463,-0.09939064383185504,0.08121774474691161,q=5
5,5,4,expect_focus_cambio_ny,14,-0.04408826845716818,-0.07464425574688484,0.033237766227175565,-0.10743603527630258,0.07531147887621296,q=5
5,5,4,expect_focus_cambio_ny,15,-0.052330299611115995,-0.08271191333924571,0.02637037037239212,-0.11524921218703839,0.070612174597143,q=5
5,5,4,expect_focus_cambio_ny,16,-0.059631549255895484,-0.08807631559073248,0.01879191713997327,-0.1246643810911929,0.06451480777617387,q=5
5,5,4,expect_focus_cambio_ny,17,-0.06628605924053421,-0.09373328869065825,0.01426287427242749,-0.13045670214412353,0.05753548209258402,q=5
5,5,4,expect_focus_cambio_ny,18,-0.07219076827723739,-0.09833265581667976,0.009073876358322398,-0.13611967575422687,0.05150497337442153,q=5
5,5,4,expect_focus_cambio_ny,19,-0.07727000071176872,-0.10201506219737734,0.003995708090870128,-0.14054769472446565,0.04825463906773015,q=5
5,5,4,expect_focus_cambio_ny,20,-0.08163796008943797,-0.10636899375280534,-2.9347916173136384e-4,-0.14588610033450702,0.04643663259702554,q=5
5,5,4,expect_focus_cambio_ny,21,-0.08530713137685059,-0.11092687079871509,-0.0024270005539481078,-0.14949852636678454,0.04194376916831524,q=5
5,5,4,expect_focus_cambio_ny,22,-0.08825659706361584,-0.11479153784534277,-0.003976961741681466,-0.15425979512074045,0.038706158407377164,q=5
5,5,4,expect_focus_cambio_ny,23,-0.09053911771214672,-0.11632813297627809,-0.00595602695829655,-0.1596292054864597,0.037091354593725485,q=5
5,5,4,expect_focus_cambio_ny,24,-0.0921920564416963,-0.11876854268383769,-0.007431284954243721,-0.161173652043211,0.03436903385316251,q=5
5,5,4,expect_focus_cambio_ny,25,-0.09322988441585324,-0.118782216646696,-0.007071685702314584,-0.16508344658249763,0.030391142879527423,q=5
5,5,4,expect_focus_cambio_ny,26,-0.09369070368341184,-0.11927028089396616,-0.008867229383258807,-0.16700659840917367,0.02734142569554777,q=5
5,5,4,expect_focus_cambio_ny,27,-0.0936152868161728,-0.12023840906700306,-0.008682248843276124,-0.16639270947955162,0.026394604648957126,q=5
5,5,4,expect_focus_cambio_ny,28,-0.09303415505280352,-0.11916878525824315,-0.007553944966312601,-0.16756262106430575,0.025449440645337253,q=5
5,5,4,expect_focus_cambio_ny,29,-0.091983795738173793,-0.11976004824408568,-0.006219284573877339,-0.16546543478777007,0.024315597422128785,q=5
5,5,4,expect_focus_cambio_ny,30,-0.09050401546089772,-0.11727380338537792,-0.005765301224289582,-0.1644093263805685,0.025222631426199446,q=5
