variant,sample,response,horizon,point,lower_68,upper_68,lower_90,upper_90
add_credito,pre_covid,asset_ibov,15,-7.396820038308458,-48.12874702439494,21.082040577856993,-114.73542500908984,94.14436932444738
add_credito,pre_covid,asset_ibov,16,-7.418789595235581,-48.06898873834841,21.785387370761846,-131.74287214904942,95.88390821160422
add_credito,pre_covid,asset_ibov,17,-7.110525303614248,-51.23583228881197,24.300851071939704,-141.7512013619748,96.51245510253679
add_credito,pre_covid,asset_ibov,18,-6.941479220082663,-53.4285603540681,24.95648704585122,-147.41447145225783,100.23136984739466
add_credito,pre_covid,asset_ibov,19,-6.820718392067976,-56.79763001413002,25.617659343715083,-157.5697815695073,100.63173906653702
add_credito,pre_covid,asset_ibov,20,-7.709818271800895,-58.2332606700525,28.53235030201933,-165.25162329557733,102.95300216761103
add_credito,pre_covid,asset_ibov,21,-9.922255573274597,-59.72941578330226,29.386279109372396,-171.3868308125855,97.74767082249313
add_credito,pre_covid,asset_ibov,22,-11.985436346449234,-61.87692368444179,30.37466448868406,-185.8617914948183,100.01424605958952
add_credito,pre_covid,asset_ibov,23,-13.35943223038924,-62.46436744982927,28.471097545967716,-194.06787546539488,110.65277757319647
add_credito,pre_covid,asset_ibov,24,-13.901814992527159,-62.54375294234743,28.968741500779633,-203.1630904461706,112.30419676219253
add_credito,pre_covid,asset_ibov,25,-13.748766808085294,-64.02044525334095,31.11557156098556,-206.578528990695,119.68471409993028
add_credito,pre_covid,asset_ibov,26,-13.493946552646587,-62.70395848795293,32.75492559786905,-202.63313352597996,120.88101028655076
add_credito,pre_covid,asset_ibov,27,-13.330013563144878,-66.32679014722784,34.854952520018,-217.7496102347558,123.95850677716162
add_credito,pre_covid,asset_ibov,28,-13.015942658637613,-67.8533197031865,37.22599514840981,-221.9522910344346,125.30250408667767
add_credito,pre_covid,asset_ibov,29,-12.586675055448367,-67.88246136068025,37.05763633401176,-227.30543297484834,131.60756136043437
add_credito,pre_covid,asset_ibov,30,-12.414068784976248,-68.68248012949049,37.189564035042395,-229.94946682669536,136.8561411814542
add_credito,pre_covid,asset_ibov,31,-12.511652522508223,-67.93655569418034,39.3457827608264,-244.53876197658423,134.5831458364901
add_credito,pre_covid,asset_ibov,32,-13.027419131068948,-66.4726518440073,39.366467739849085,-246.09642985743224,141.24665423992968
add_credito,pre_covid,asset_ibov,33,-13.959125307505191,-67.02166932626018,37.40849643775251,-246.21998178685124,140.18066567284504
add_credito,pre_covid,asset_ibov,34,-14.96058244398218,-69.0951333507301,36.15609813524538,-255.1159885697631,145.6142633930528
add_credito,pre_covid,asset_ibov,35,-15.691943854377815,-72.96955694652436,38.74540264645075,-257.9797726347351,169.27897369788639
add_credito,pre_covid,asset_ibov,36,-16.14193593308379,-75.72958655803625,39.01662656036085,-262.96809905868747,168.08909827085986
add_credito,pre_covid,asset_ibov,37,-16.43730341079814,-76.63474195586419,40.68871953628349,-265.5808338946309,165.96363225765663
add_credito,pre_covid,asset_ibov,38,-16.670480413560572,-80.86258933395477,39.86695646759631,-246.43860149716556,170.59129225523233
add_credito,pre_covid,asset_ibov,39,-16.94552412881524,-79.65169347715455,40.76020628102775,-237.79363085035294,169.1608850832928
add_credito,pre_covid,asset_ibov,40,-17.192164488455248,-81.00339570983635,41.88819503621983,-249.370536626034,168.37954888614794
add_credito,pre_covid,asset_ibov,41,-17.380708923061075,-79.97680099315441,40.58316337676962,-250.06127665009666,164.0744183626724
add_credito,pre_covid,asset_ibov,42,-17.590045212190525,-79.5563009173613,42.150174678929524,-254.61559178094916,167.78641114697623
add_credito,pre_covid,asset_ibov,43,-17.862150004580425,-79.96236599887071,42.083517463908926,-247.04071445968393,160.5093575248335
add_credito,pre_covid,asset_ibov,44,-18.214279734701346,-81.9533861207625,41.08156177061033,-254.399736104922,164.78028085661435
add_credito,pre_covid,asset_ibov,45,-18.637120372416994,-80.55645073547261,42.212534660446224,-257.115028697341,169.7698258123698
add_credito,pre_covid,asset_ibov,46,-19.04257247284645,-79.38891795218309,41.51731392599284,-270.8764069680522,168.5452796505169
add_credito,pre_covid,asset_ibov,47,-19.323961636720984,-77.81559989201136,40.812224669345355,-272.7754212901841,167.51540855217203
add_credito,pre_covid,asset_ibov,48,-19.473058786748158,-80.20916177447154,39.75881793397169,-281.3321436582502,167.6060206210065
add_credito,pre_covid,cambio_usd,0,0.11599280143256334,-0.13106813128393488,0.3843566881667405,-0.5803930492348974,0.86362594684174665
add_credito,pre_covid,cambio_usd,1,0.07842917694434208,-0.19606897087650424,0.438933501393518,-0.8468563825358197,0.9773219727185398
add_credito,pre_covid,cambio_usd,2,-0.06870899680701008,-0.3142498505896232,0.2965302316040319,-1.2704088225793968,0.7405293432283536
add_credito,pre_covid,cambio_usd,3,-0.12794114976985047,-0.38617804352364654,0.25154600610892763,-1.446239292336907,0.8375266438069731
add_credito,pre_covid,cambio_usd,4,-0.09796670648012146,-0.3327013243678244,0.26784807316775994,-1.2425637702626262,0.8853256666154321
add_credito,pre_covid,cambio_usd,5,-0.17712838044678084,-0.42586680686598705,0.19581410068288305,-1.3711854786746778,0.8155592158398479
add_credito,pre_covid,cambio_usd,6,-0.1540037595003691,-0.3891485012964453,0.19001860409565088,-1.1692437931441013,0.8793806912601028
add_credito,pre_covid,cambio_usd,7,-0.15606546599404206,-0.40817231999268794,0.17206701639695296,-1.2886152700168425,0.7948168239131033
add_credito,pre_covid,cambio_usd,8,-0.21336021051369744,-0.44962569010756054,0.125436282223097,-1.330807795927802,0.697890276173683
add_credito,pre_covid,cambio_usd,9,-0.22524214190874298,-0.5080369799935913,0.10294653187815034,-1.4157422297231033,0.6534999722893661
add_credito,pre_covid,cambio_usd,10,-0.16284940496576486,-0.3994191726028491,0.13675430738909605,-1.4835760929010147,0.7606512404378849
add_credito,pre_covid,cambio_usd,11,-0.11876889102331521,-0.3591461420763267,0.1446445163888247,-1.1298946612616716,0.6915548378330761
add_credito,pre_covid,cambio_usd,12,-0.10282685512473094,-0.37597256464774204,0.1673562806412199,-1.1246517737974084,0.6397694105704996
add_credito,pre_covid,cambio_usd,13,-0.08119850876783626,-0.34955244225254267,0.18190105694296055,-1.3389712464576184,0.7450062302358718
add_credito,pre_covid,cambio_usd,14,-0.0824757675820673,-0.3302428810512499,0.18379087631562088,-1.275438772763942,0.6511692746258261
add_credito,pre_covid,cambio_usd,15,-0.06769782348326213,-0.31582471796628414,0.2130147477393708,-1.1404419068746188,0.7173621866046668
add_credito,pre_covid,cambio_usd,16,-0.04333258527367863,-0.284158207197314,0.21054875205549978,-0.9474432058333738,0.8033790703122753
add_credito,pre_covid,cambio_usd,17,-0.01452598198943636,-0.2707674165837509,0.2121976406300698,-0.915424991996191,0.7845941679087437
add_credito,pre_covid,cambio_usd,18,-0.002828924566717307,-0.2587383849695204,0.2130054082937019,-0.907225760803648,0.8111758368359837
add_credito,pre_covid,cambio_usd,19,0.00923879123078329,-0.26618723179750664,0.20890722898734165,-0.8408994382687712,0.8732081326965077
add_credito,pre_covid,cambio_usd,20,0.028011969791992494,-0.23995249652025502,0.24108571562284006,-0.7458029382314768,0.9052884658725249
add_credito,pre_covid,cambio_usd,21,0.03744177123978291,-0.2276639948105711,0.24682317482041186,-0.7508995383123278,0.9445192032922629
add_credito,pre_covid,cambio_usd,22,0.05089241001775654,-0.2226429472109601,0.23774761888299104,-0.7580261038148619,1.0013659177450174
add_credito,pre_covid,cambio_usd,23,0.06345836037840889,-0.21717486285661314,0.2530071674829031,-0.8511743583297864,0.9349743381521598
add_credito,pre_covid,cambio_usd,24,0.05693118633497386,-0.21911889989108804,0.24858434395936807,-0.8056768524450787,1.0083490252476024
add_credito,pre_covid,cambio_usd,25,0.03805952009920648,-0.21160368952739433,0.2334681033075193,-0.8154021796399092,0.9284896722706752
add_credito,pre_covid,cambio_usd,26,0.0201196022645268,-0.23460959496154782,0.1989851137130981,-0.8454103445819598,0.806749157164323
add_credito,pre_covid,cambio_usd,27,8.388597662452844e-4,-0.24616514864437417,0.19217009588665268,-0.7822881759548732,0.9365366431541968
add_credito,pre_covid,cambio_usd,28,-0.015430955648543871,-0.24390221399842743,0.19100154385846987,-0.717632601163069,0.9312308347544334
add_credito,pre_covid,cambio_usd,29,-0.02636925043594486,-0.24653275727285923,0.17021567497499587,-0.7035940330407308,0.8719900043035088
add_credito,pre_covid,cambio_usd,30,-0.03640308593797111,-0.24962329974906355,0.15980556692736272,-0.7057681437943079,0.8705441888315686
add_credito,pre_covid,cambio_usd,31,-0.04589356765746175,-0.25180786811137496,0.15522162595434347,-0.6837115844121087,0.8944990368381716
add_credito,pre_covid,cambio_usd,32,-0.05013261262064267,-0.2677711150599715,0.1528210698300273,-0.6584195602100407,0.8512728603186789
add_credito,pre_covid,cambio_usd,33,-0.05084159987737806,-0.25385093226927985,0.17213774401352303,-0.6702622225959948,0.8313854783485809
add_credito,pre_covid,cambio_usd,34,-0.04937140332261933,-0.24375829716483877,0.17751014900072737,-0.6637356316853855,0.880128644105183
add_credito,pre_covid,cambio_usd,35,-0.0451767039112452,-0.235783069871321,0.16612133887653432,-0.6689383609092858,1.0038124784216789
add_credito,pre_covid,cambio_usd,36,-0.04223163653486665,-0.22859983592362623,0.1767657320539658,-0.74869099466658,1.0637802756621626
add_credito,pre_covid,cambio_usd,37,-0.04259883170643493,-0.22297899314768,0.17811140704264786,-0.6868161957796999,1.0180099387225672
add_credito,pre_covid,cambio_usd,38,-0.04130398452917224,-0.2218835708849218,0.18933215030313408,-0.7079691712076446,1.042096713046865
add_credito,pre_covid,cambio_usd,39,-0.037335758064443614,-0.227717144812253,0.19296992921406123,-0.7319133463680314,1.00253421471421
add_credito,pre_covid,cambio_usd,40,-0.03320915529161815,-0.2149553551955216,0.2075948759804698,-0.6932713540349112,0.9484534434990578
add_credito,pre_covid,cambio_usd,41,-0.02768355793353905,-0.2335739029099809,0.20996481408349715,-0.7316509596285635,1.0111770861637954
add_credito,pre_covid,cambio_usd,42,-0.021855396026637594,-0.23109436260469332,0.2107431628932228,-0.6957715127784768,0.8875951878012089
add_credito,pre_covid,cambio_usd,43,-0.016753325647740888,-0.2265840307679059,0.21409148358224206,-0.7811073943500052,0.7988516357390569
add_credito,pre_covid,cambio_usd,44,-0.011693692624092058,-0.22215311707110202,0.22073549495591882,-0.8192279428717885,0.7591799948495944
add_credito,pre_covid,cambio_usd,45,-0.005881764421339466,-0.23030351563002452,0.21954419381767704,-0.7711675853574147,0.7297579694530536
add_credito,pre_covid,cambio_usd,46,-1.4453167777415108e-4,-0.21127155629109173,0.22140157237673777,-0.7910683619259412,0.7900185561459412
add_credito,pre_covid,cambio_usd,47,0.004586916650514392,-0.19968230040629584,0.22380123509227443,-0.8113973792458598,0.7777902964050147
add_credito,pre_covid,cambio_usd,48,0.008237696096359971,-0.20096414056962725,0.2394736231066281,-0.8104943336550902,0.7646301794692351
add_imoveis,full,yield_6m,0,0.005,0.005,0.005,0.005,0.005
add_imoveis,full,yield_6m,1,0.006421956322496011,0.005064743348325702,0.0070525017169158245,0.004251122868513976,0.007885323984490902
add_imoveis,full,yield_6m,2,0.006804679876616664,0.0042848669383781755,0.007484527916993331,0.0029339113406907725,0.008375229102481547
add_imoveis,full,yield_6m,3,0.006930311058361205,0.003870152794759937,0.00792739079372903,0.00195918639632239,0.009319404955048951
add_imoveis,full,yield_6m,4,0.005782660286947588,0.0017370648959481754,0.006886890287283306,-4.350036931499152e-4,0.009052625536438144
add_imoveis,full,yield_6m,5,0.005111346334586576,8.575451928865158e-4,0.006546704628279753,-0.0020584457165906114,0.008751725343126794
add_imoveis,full,yield_6m,6,0.005284910007303174,7.700393735526426e-4,0.007094635626657099,-0.001997374590871414,0.009727448237357508
add_imoveis,full,yield_6m,7,0.005388292121278123,4.847200815007443e-4,0.007522745475256077,-0.0025788527583936937,0.010508494863571772
add_imoveis,full,yield_6m,8,0.0045778446945392345,-1.859258082643509e-4,0.007228442627429158,-0.003993278622270747,0.01041998329076612
add_imoveis,full,yield_6m,9,0.003945933829378413,-8.075048958574975e-4,0.0072856425720474755,-0.004976356235897293,0.010476460837445222
add_imoveis,full,yield_6m,10,0.002933780967779911,-0.001747940057786936,0.0068967747775035716,-0.006196191693161113,0.009901160111693157
add_imoveis,full,yield_6m,11,0.0013192199264430544,-0.0031264010418514563,0.006128952934898664,-0.008115269439069381,0.009584245733055784
add_imoveis,full,yield_6m,12,4.8230795852862877e-4,-0.004077425350298983,0.006226711625161487,-0.009797241997607398,0.009982089185638076
add_imoveis,full,yield_6m,13,-7.837178729775635e-4,-0.005054067749363409,0.005687822223644464,-0.01127819675471215,0.00964579907645013
add_imoveis,full,yield_6m,14,-0.002033676064802462,-0.00629310752219637,0.005036239056092125,-0.012943446569661605,0.009553758110312803
add_imoveis,full,yield_6m,15,-0.0027505886234431864,-0.0068928394806395624,0.0048889640482138175,-0.014201811388969931,0.010154607627311898
add_imoveis,full,yield_6m,16,-0.003715705294814502,-0.007779864245020922,0.004481176925124224,-0.015550393190168797,0.009680304894966853
add_imoveis,full,yield_6m,17,-0.004587237679373574,-0.008496718114783964,0.004174287022454711,-0.016591321494701577,0.009219925822747763
add_imoveis,full,yield_6m,18,-0.005236572414355175,-0.009203840042997333,0.0038742630193310972,-0.016964654725270884,0.009375170928926441
add_imoveis,full,yield_6m,19,-0.005960411864741248,-0.009883390600314124,0.0035241550179168865,-0.017384244513508892,0.008638529950928661
add_imoveis,full,yield_6m,20,-0.006602667125265293,-0.010570184846177302,0.0033529667666018143,-0.018219614436619874,0.00820134618204533
add_imoveis,full,yield_6m,21,-0.007049813847519725,-0.010925032137753332,0.003061810922533809,-0.018036554495371813,0.008473663653081788
add_imoveis,full,yield_6m,22,-0.0074655241081139564,-0.011529350658745162,0.002982452885561362,-0.01847731259047926,0.008177167660569168
add_imoveis,full,yield_6m,23,-0.007857895737630877,-0.012198255606986593,0.0028498584969956693,-0.01908932888977586,0.008200627691518391
add_imoveis,full,yield_6m,24,-0.00810723708891268,-0.012601771158752642,0.0027352205449492784,-0.019756856613981483,0.008243912653182443
add_imoveis,full,yield_6m,25,-0.008371671150552488,-0.013098405133528068,0.0025494155481759696,-0.02044692004139075,0.007971044552357432
add_imoveis,full,yield_6m,26,-0.008612666916943615,-0.013220889335284744,0.0024632701564244763,-0.021148543656403833,0.007895860387115157
add_imoveis,full,yield_6m,27,-0.008740808908580427,-0.013286885378391206,0.002205581637483703,-0.020884245696296225,0.007821161799744684
add_imoveis,full,yield_6m,28,-0.008886511965262574,-0.013436906941040088,0.0020248982802020254,-0.02186888569630476,0.007783570739837034
add_imoveis,full,yield_6m,29,-0.0090036407314538075,-0.013410921724287237,0.001792760677634156,-0.02200505745214648,0.0077546939420895244
add_imoveis,full,yield_6m,30,-0.009055004423427042,-0.013304982878718622,0.0018209578746095094,-0.02236023176195741,0.0073715070554689075
add_imoveis,full,yield_6m,31,-0.009118599430211066,-0.01353065511675914,0.0017815375516479974,-0.02311950960036264,0.006633721800426415
add_imoveis,full,yield_6m,32,-0.00915680237317997,-0.013358192507010262,0.0017200317373918343,-0.023874119872942037,0.007038665315782219
add_imoveis,full,yield_6m,33,-0.009152370531585487,-0.013471368060652538,0.0016884351763591249,-0.023624147743198057,0.00684070523701301
add_imoveis,full,yield_6m,34,-0.00914394151387025,-0.013282908639592639,0.0015232341125354827,-0.023549158690136216,0.006808699093467912
add_imoveis,full,yield_6m,35,-0.009111833777417307,-0.013033588947880089,0.0013164004009492574,-0.023652283553786065,0.006854049953830065
add_imoveis,full,yield_6m,36,-0.00904269404585562,-0.013049695648303774,0.001291284230983921,-0.02372116004396383,0.006926451138942536
add_imoveis,full,yield_6m,37,-0.008959713768698084,-0.012784524760962868,0.0013452823439948996,-0.023950500083977658,0.006906749242291865
add_imoveis,full,yield_6m,38,-0.008851883613169815,-0.012506410084148246,0.001414284416868796,-0.02411042195504818,0.0073937339590706115
add_imoveis,full,yield_6m,39,-0.008709164571595582,-0.012279433528848846,0.0013460295756678798,-0.02348793533278227,0.007355715347633054
add_imoveis,full,yield_6m,40,-0.008549087613779134,-0.011814661894708985,0.0013798686097439448,-0.023010597347469058,0.0070297886045612296
add_imoveis,full,yield_6m,41,-0.008363381277117615,-0.0113818009515894,0.001511677981809111,-0.02247271868688409,0.007112488212538721
add_imoveis,full,yield_6m,42,-0.008145587659247455,-0.011067591932063262,0.001710497264503503,-0.02217119084639877,0.007118354334917363
add_imoveis,full,yield_6m,43,-0.007908830123608646,-0.010744595007122847,0.0017594326083924822,-0.021638899413645517,0.007028703839678897
add_imoveis,full,yield_6m,44,-0.007647611584791928,-0.010426369071841348,0.001965125061242099,-0.021029805266420794,0.007238685541188012
add_imoveis,full,yield_6m,45,-0.007360102623185112,-0.010084500421904462,0.0021504335420640783,-0.020352583309912586,0.006766139580291404
add_imoveis,full,yield_6m,46,-0.00705604940631721,-0.009695767661954582,0.0022241935652020286,-0.01961122009101336,0.007059848549871978
add_imoveis,full,yield_6m,47,-0.0067330032624370265,-0.009144930517661787,0.0024042168543751525,-0.018558321917926203,0.007395946112034682
add_imoveis,full,yield_6m,48,-0.006391607467221147,-0.008662105436288552,0.0025259505336141445,-0.017089257688186765,0.00798293827235787
add_imoveis,full,yield_2y,0,0.010659351737028252,0.009436530395548554,0.01335450451572016,0.008756418686402681,0.015725418860215147
add_imoveis,full,yield_2y,1,0.013254622189883901,0.010132389096847291,0.01632786662133544,0.009060212629245676,0.019911978402617984
add_imoveis,full,yield_2y,2,0.012115957993673081,0.008044155455652208,0.014407787560081903,0.006361990188944862,0.017646177881626365
add_imoveis,full,yield_2y,3,0.011966774779634745,0.007524984079387201,0.014348897995171143,0.004763482439624196,0.01833643737504663
add_imoveis,full,yield_2y,4,0.009260559216553882,0.004084858999160609,0.012065186342687767,0.0016048220756683144,0.015444587426411228
add_imoveis,full,yield_2y,5,0.007504392637446025,0.0021545178762014164,0.009894190733795383,-2.774464710252571e-4,0.01396282379801909
add_imoveis,full,yield_2y,6,0.007576577743414066,0.0022309440711530777,0.010528673423962763,-6.738965490593145e-4,0.013778252903745077
add_imoveis,full,yield_2y,7,0.0075414625093212315,0.0018643126632796776,0.010182636512090835,-0.0011664924206188437,0.01456905800643025
add_imoveis,full,yield_2y,8,0.005811449321403272,1.9809102812962703e-4,0.008360821942162049,-0.003282465396410869,0.012768145312098146
add_imoveis,full,yield_2y,9,0.004838543703486695,-7.885316886927656e-4,0.008038086621996341,-0.004206614160531169,0.011770635015396203
add_imoveis,full,yield_2y,10,0.003273392505059536,-0.0020345178322803393,0.00703958291271849,-0.00610510179705737,0.01028494270127177
add_imoveis,full,yield_2y,11,8.085917055957413e-4,-0.003861537946364881,0.005369259834063497,-0.00833919658408038,0.008458702009871321
add_imoveis,full,yield_2y,12,2.1388449097977735e-5,-0.004613030514461381,0.005383782148604844,-0.008699007378804193,0.009373846119568941
add_imoveis,full,yield_2y,13,-0.0015301961700864867,-0.006019585004062791,0.00436923704339726,-0.010239310613971231,0.008330029925162253
add_imoveis,full,yield_2y,14,-0.003144564174363441,-0.007190729938641797,0.003164256320666097,-0.012312889576672946,0.007152986284951314
add_imoveis,full,yield_2y,15,-0.003646307950987533,-0.00751694200726271,0.00300826726380253,-0.012340924180605188,0.007437305139567237
add_imoveis,full,yield_2y,16,-0.004676009332272756,-0.008380834731672065,0.0022389751336079305,-0.013673115596740129,0.007331193692422816
add_imoveis,full,yield_2y,17,-0.005632078232557098,-0.009302338603247463,0.0018063240563202469,-0.014630825434465316,0.006121403043116676
add_imoveis,full,yield_2y,18,-0.006107723582200273,-0.009397536587244017,0.0015429125903319127,-0.01467051748489358,0.006222808954926448
add_imoveis,full,yield_2y,19,-0.006730920992922773,-0.010095880676370014,0.0012803004770574322,-0.015423424853224149,0.005991368635246938
add_imoveis,full,yield_2y,20,-0.007241302916770812,-0.010911172060605802,9.591811546118962e-4,-0.0163935598562205,0.00564300148585061
add_imoveis,full,yield_2y,21,-0.007372932086544753,-0.010777146046599134,7.810239256816498e-4,-0.016651360227005873,0.005555474377649348
add_imoveis,full,yield_2y,22,-0.007520394169500362,-0.010979146207894148,7.722155304383269e-4,-0.017669463645443043,0.005532736996387291
add_imoveis,full,yield_2y,23,-0.007685348735802156,-0.01121859173787237,7.335231920316077e-4,-0.0182714026049867,0.005316656220677552
add_imoveis,full,yield_2y,24,-0.007623151688633649,-0.011219896569287978,7.996840382255121e-4,-0.01789355308409324,0.0056662344996611215
add_imoveis,full,yield_2y,25,-0.007656339390779554,-0.011300491199033891,8.879259163060767e-4,-0.01807454514208033,0.005420819379810655
add_imoveis,full,yield_2y,26,-0.007694867802295224,-0.01134640525164142,7.441547323357807e-4,-0.018379738122553738,0.0049741774730100025
add_imoveis,full,yield_2y,27,-0.007547949340302787,-0.011243712710428183,6.587532392963936e-4,-0.019129667430459373,0.004715218679883703
add_imoveis,full,yield_2y,28,-0.007480879034159006,-0.01135402542865407,7.366243743190912e-4,-0.01900980160203297,0.004683115402166485
add_imoveis,full,yield_2y,29,-0.007404779913236959,-0.011438220868711935,7.417465937574102e-4,-0.01870153016821185,0.004697434208479131
add_imoveis,full,yield_2y,30,-0.007230204031244631,-0.011112814254450524,9.856464738212702e-4,-0.01877629477358872,0.005152541148210103
add_imoveis,full,yield_2y,31,-0.007116992529000325,-0.011224508379469214,0.0010305734099389232,-0.01887976577183165,0.005014289437279252
add_imoveis,full,yield_2y,32,-0.00699738582899061,-0.0110595155573026,0.001133002107907549,-0.019386274099298446,0.004953554678743815
add_imoveis,full,yield_2y,33,-0.006825292719042504,-0.010765884993892756,0.001078163579545181,-0.019023470612466228,0.004947452842493899
add_imoveis,full,yield_2y,34,-0.006683906895588714,-0.010456119588621637,0.0011733370038149898,-0.018632662089890152,0.00509133054939298
add_imoveis,full,yield_2y,35,-0.0065343058298821975,-0.010373099512082692,0.0011568697356294099,-0.018228841907250527,0.004969813178984045
add_imoveis,full,yield_2y,36,-0.006344833915967443,-0.010156752589407413,0.001191523819118158,-0.017909484762845172,0.004746091328572224
add_imoveis,full,yield_2y,37,-0.0061661780166333505,-0.009733215306670318,0.0012186912126679853,-0.017357394312532897,0.00482556397042138
add_imoveis,full,yield_2y,38,-0.005975121438223389,-0.009284434978762244,0.0015491437819005638,-0.01680921694390152,0.0049545128672629024
add_imoveis,full,yield_2y,39,-0.005749802519408277,-0.008937404020772834,0.0015340847449342603,-0.01633515176212098,0.005417240656115692
add_imoveis,full,yield_2y,40,-0.005527771215908933,-0.008501546571140134,0.001691986354790479,-0.015557862619573919,0.005747654218207297
add_imoveis,full,yield_2y,41,-0.005291733297621869,-0.00813628556607841,0.001924359707204674,-0.01517177010799921,0.005724850074485439
add_imoveis,full,yield_2y,42,-0.005027205028438016,-0.007875558091219231,0.002107877891444244,-0.01454934031305074,0.005555286749503455
add_imoveis,full,yield_2y,43,-0.004761159411428669,-0.007515370419910797,0.0023101568644379082,-0.013994044523573196,0.005604234924492752
add_imoveis,full,yield_2y,44,-0.004482097533318026,-0.00697958539396807,0.00221107144070867,-0.013947107277811111,0.005797897048053183
add_imoveis,full,yield_2y,45,-0.00418369411134988,-0.006617569834753794,0.0024940203259441597,-0.013507369154033137,0.006004724303533645
add_imoveis,full,yield_2y,46,-0.00388450088763024,-0.006117325123655759,0.0028068817942065783,-0.012674074198769087,0.006106073301796695
add_imoveis,full,yield_2y,47,-0.003577814496576645,-0.00558291308414132,0.002873742251728366,-0.012215747935876837,0.006331448472749156
add_imoveis,full,yield_2y,48,-0.0032616708980595568,-0.005149965100451883,0.0031258236442660925,-0.011503039469380113,0.006331828133706874
add_imoveis,full,yield_5y,0,0.011583305935815883,0.009773177941318035,0.01588613282512689,0.008644309971456297,0.01959104427074025
add_imoveis,full,yield_5y,1,0.013997603182735876,0.010256719565520012,0.018487485253365195,0.009058748944357787,0.02362920054302053
add_imoveis,full,yield_5y,2,0.011871170497238686,0.007607493510646232,0.015193861805924169,0.005552787866235809,0.01986387348602598
add_imoveis,full,yield_5y,3,0.011846641100465018,0.007216436834160886,0.015407097968436121,0.004875613477258401,0.02019175850732429
add_imoveis,full,yield_5y,4,0.009324120414730297,0.004191180480995467,0.012649075210945084,0.0019254509168501832,0.01697598882094201
add_imoveis,full,yield_5y,5,0.007293226790533373,0.002112796841220382,0.010054648389836131,-5.940409511554861e-4,0.014691081106500734
add_imoveis,full,yield_5y,6,0.0072528354303521446,0.0019376873798343103,0.010660168275083348,-5.00553406479084e-4,0.014323429234816339
add_imoveis,full,yield_5y,7,0.007268261435723361,0.0017065272403933567,0.010355833353467132,-8.562902076639237e-4,0.01494654464193144
add_imoveis,full,yield_5y,8,0.00532095575333547,-3.270088661664934e-4,0.008234696985771414,-0.002955078693191741,0.012736955256614403
add_imoveis,full,yield_5y,9,0.004380388547809242,-0.0011698342173173141,0.007573323565131479,-0.004362487568393932,0.011752043930258084
add_imoveis,full,yield_5y,10,0.0029957219927908736,-0.0023334379609339095,0.0065478057843413005,-0.005425754394321145,0.010167266296458225
add_imoveis,full,yield_5y,11,6.565017446135923e-4,-0.004220743869929914,0.0045416009943228175,-0.0081713804745976535,0.00835202031510632
add_imoveis,full,yield_5y,12,-4.7944264002302286e-5,-0.004560839874771506,0.004547235438644876,-0.008278983050448704,0.008609869581231862
add_imoveis,full,yield_5y,13,-0.0014890903251863986,-0.005803148004851157,0.0034663948848255425,-0.009674815585786851,0.007884466586956289
add_imoveis,full,yield_5y,14,-0.0030650268432117567,-0.007066588486582253,0.0023261362570312916,-0.011514988912164036,0.006569107787863197
add_imoveis,full,yield_5y,15,-0.0034656219483181322,-0.007245764144765261,0.00206727393752372,-0.011867846469896075,0.006953370550207812
add_imoveis,full,yield_5y,16,-0.004350927051199414,-0.007756939344087824,0.0016164620410491345,-0.012613812420649136,0.006541785308667799
add_imoveis,full,yield_5y,17,-0.005250916298993051,-0.008933595326895721,8.015712513646179e-4,-0.013457211912314339,0.005896607029057234
add_imoveis,full,yield_5y,18,-0.005617439746954822,-0.00891329311019175,6.193053922980356e-4,-0.013841655159742849,0.00545054619135892
add_imoveis,full,yield_5y,19,-0.00608994430849351,-0.009353875129191301,3.8999043289589887e-4,-0.014381732032366343,0.005046775712875316
add_imoveis,full,yield_5y,20,-0.006515807005192149,-0.009873565515446873,3.571660143388469e-5,-0.015235304140824546,0.004596109307612718
add_imoveis,full,yield_5y,21,-0.006530700107420385,-0.009642030326905977,-1.8395069210037182e-5,-0.01510183586194075,0.003926279876138836
add_imoveis,full,yield_5y,22,-0.0065527149734873995,-0.009755654962861744,2.2428992469423613e-4,-0.015521939176458206,0.0036258432561261595
add_imoveis,full,yield_5y,23,-0.006629708551357217,-0.01024381240096945,2.6710132443565375e-4,-0.016013875964738796,0.00360119312703601
add_imoveis,full,yield_5y,24,-0.006474290740034117,-0.009907142472308608,4.348475897779004e-4,-0.015774998060386344,0.0034560677874921923
add_imoveis,full,yield_5y,25,-0.00640961135964686,-0.010023010895253759,4.599516445504351e-4,-0.016353090183126938,0.00357882764762792
add_imoveis,full,yield_5y,26,-0.006365772643422072,-0.009782763727695808,3.408326235478885e-4,-0.016274321548117095,0.003719770796821713
add_imoveis,full,yield_5y,27,-0.0061320679765631105,-0.009481550476793728,5.342631190516351e-4,-0.016399683219600197,0.0038752394017543407
add_imoveis,full,yield_5y,28,-0.0059784546610484966,-0.00947144720635296,5.379361559630822e-4,-0.016233545294162755,0.0038206011757940896
add_imoveis,full,yield_5y,29,-0.0058324027088246825,-0.00925975319288583,6.249481658461591e-4,-0.01607457306515825,0.003954704405503945
add_imoveis,full,yield_5y,30,-0.0055852442254299564,-0.009069119798266074,7.572201310024866e-4,-0.01659543022538096,0.00416808179044711
