tag,instrument,r,q,sample,var,h,point,lo90,hi90,sig90
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_6m,40,-0.01650927448915828,-0.1852780756654017,0.1435902384006605,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,0,0.004788816040633155,-0.02052050854737068,0.0404301416740366,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,1,-0.001643578818659583,-0.04720317696627469,0.05432689729332439,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,2,-0.0033734816419161407,-0.0375171516975434,0.05139569377557016,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,3,-0.006633884092190603,-0.040321303518709474,0.06578199032640368,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,4,-0.007033366460925098,-0.044952132512179166,0.06729316094785295,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,5,-0.003737216065294919,-0.05372330156394803,0.06543118831001432,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,6,-0.0019110586065388716,-0.05740364169637902,0.057943496258627256,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,7,-7.262930113239787e-4,-0.06603598756548813,0.057306601990624796,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,8,0.00404659977691233,-0.06349106868709818,0.07223411121912897,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,9,0.004846490747872664,-0.06500376621423352,0.07226807115929149,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,10,0.006983190167484565,-0.06553552987214495,0.07235293170996136,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,11,0.012459726355885966,-0.08152077052052092,0.08194079515543927,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,12,0.014517511447388895,-0.10072560949671469,0.0835749097120195,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,13,0.014679644934470751,-0.09446032543285532,0.09566097602438085,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,14,0.0171149600290665,-0.09970381306414128,0.08966460362870159,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,15,0.017355840953260468,-0.11333043786218468,0.10708667844351419,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,16,0.015045656801135633,-0.09910559344131604,0.09679336119246584,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,17,0.01666760578312902,-0.11509311815339973,0.10137430121063028,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,18,0.01739304109412688,-0.131211045334804,0.10316487288327586,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,19,0.015302993696074492,-0.13192027640591003,0.11106582707581435,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,20,0.01617828579527169,-0.13595754327215748,0.10784754566624193,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,21,0.01596673587135186,-0.1476626352584842,0.11369615700329996,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,22,0.013755710757840585,-0.14220256362418313,0.11381740561037705,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,23,0.01356261239872721,-0.15069166789398225,0.12760046770441888,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,24,0.011967403260345195,-0.1509858027501742,0.14721301701742742,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,25,0.00914290074256983,-0.15273105817567822,0.12286916121763751,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,26,0.006868713627489014,-0.15893753992260887,0.1243069951450316,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,27,0.003575199198364924,-0.16502203224263717,0.1330887644781461,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,28,3.417654379056047e-4,-0.15976396171081972,0.14405328443276702,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,29,-0.0018631742929895992,-0.15498677963229124,0.14461890907119965,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,30,-0.004668981410606718,-0.16550661305855557,0.13804415325600106,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,31,-0.007232846699663722,-0.16855712961409658,0.1478433767287257,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,32,-0.009075386860964698,-0.17092855982712005,0.15286403270519028,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,33,-0.011269237724750565,-0.16657978822135192,0.1550284213913078,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,34,-0.01299189423992781,-0.1520598245187197,0.15216414013143226,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,35,-0.014295709434685533,-0.16059078284073366,0.14199834289350519,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,36,-0.016028478827536184,-0.18007422852175298,0.13324541513332444,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,37,-0.017596473902063436,-0.19005150852632857,0.12874975211660752,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,38,-0.0189217636940678,-0.20338875550814098,0.12344447535428553,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,39,-0.02063799559012747,-0.21003954144845885,0.12352481123934095,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_2y,40,-0.02189169974844374,-0.2195705793403584,0.14005271531094798,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,0,1.7370932060360066e-4,-0.046465098629236604,0.06275975278640429,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,1,-0.004783230645521948,-0.0677289454259367,0.07464327646510312,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,2,-0.00828910809054794,-0.051192623026860784,0.070170385525799725,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,3,-0.012354277573020926,-0.06147882635490431,0.0849519376227962,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,4,-0.0103482559447889,-0.06308517212447985,0.07116712168707223,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,5,-0.0058878468606005045,-0.05618736126724822,0.0736740583347485,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,6,-0.004522624799592343,-0.06883455581804857,0.06170759419978259,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,7,-0.0017378212903006332,-0.07221909565061169,0.06664429677885735,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,8,0.0034581129220622483,-0.06695444410969338,0.06612735393875396,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,9,0.002529006990334315,-0.07037260763115849,0.07400186890005972,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,10,0.004817866705923638,-0.06813436894177131,0.06774247796230108,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,11,0.011297551213858437,-0.08469375666457354,0.06878312719649703,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,12,0.01267511177270148,-0.09803675992305673,0.08505318923522473,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,13,0.012559163991381047,-0.08840145178301645,0.08986576473275572,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,14,0.015823897519633624,-0.09451536150909677,0.09488011717252162,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,15,0.01577209031828829,-0.11282333248329478,0.10264950064038157,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,16,0.013015200249462174,-0.10127486288377346,0.09489001402243162,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,17,0.015195190435425242,-0.09941686360252318,0.08901857892418577,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,18,0.016072809603984353,-0.11971414157304924,0.09267461167870097,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,19,0.013434041081831683,-0.11652920200956841,0.10585189486540533,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,20,0.01445515449921055,-0.11892459810325293,0.10064235370679339,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,21,0.014435858060549102,-0.11695273690877832,0.10105705266130682,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,22,0.01240208715995502,-0.12237561736815131,0.09585303004207671,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,23,0.012567525433949463,-0.1326394477310814,0.09978350267146154,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,24,0.011304434879379061,-0.1321982973179365,0.11407300376404216,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,25,0.008612951989291314,-0.13600698039901707,0.10986529856435737,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,26,0.006334687379533375,-0.1282473364085729,0.10292077530340196,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,27,0.0030351156734006804,-0.13452247176804874,0.11178379870277878,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,28,-1.5419494072732776e-4,-0.14987870976496445,0.1236200289055143,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,29,-0.0022592615010577524,-0.16064100217257013,0.12537421274781055,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,30,-0.005075932793008975,-0.13928676981716387,0.11694734453446995,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,31,-0.007559858605534625,-0.13070535334812244,0.11619202868367816,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,32,-0.009192715296057698,-0.12975168262278328,0.12997897471993866,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,33,-0.011142184387557586,-0.14126010408666903,0.13187770380180372,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,34,-0.012413892176313834,-0.13723865780792796,0.12294847568124621,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,35,-0.013155733208265616,-0.15088851576159676,0.1257217638341399,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,36,-0.014489468352731152,-0.15513513195444623,0.12501815606313252,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,37,-0.01562204571392284,-0.17333371745967857,0.11648774079848964,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,38,-0.016499529386172197,-0.17549940759442845,0.11454653001282777,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,39,-0.01797909409508183,-0.1835199603533745,0.11686709458491623,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,yield_5y,40,-0.018993934401670156,-0.19384998901154965,0.11861380170847732,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,0,-0.14540229426765947,-1.7501218945495816,1.301253685381303,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,1,-0.2544224748742039,-1.5233439235497874,1.4169983244444182,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,2,-0.024484315523118853,-0.9277130671002305,0.9758463474645993,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,3,-0.16299655300663074,-1.199952664004302,1.1849350603113846,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,4,-0.10754142986300654,-1.2213120954818935,0.9727406422827021,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,5,0.016976307144859436,-1.0683346248988181,1.0291480689932389,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,6,-0.20477114039842165,-1.1576267382506502,0.8340091090198538,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,7,-0.06423323585625515,-0.9517049212436038,0.8788687684035347,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,8,-0.034896255230594864,-1.076133440344793,1.0059376569343148,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,9,-0.16888474488257557,-0.9374282795023812,0.7242576487906566,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,10,-0.1350350636166656,-1.0515067883688864,0.8702303596627843,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,11,-0.08046937509930338,-1.0226352214102565,0.8786386412898154,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,12,-0.08588847487514817,-1.091649185910921,0.9218750856503369,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,13,0.025556940364607667,-1.4681967182562492,1.0291295090276094,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,14,0.10248385489244005,-1.2544943324946847,1.1194055663142597,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,15,0.0976413932823782,-1.0255165827061428,1.168445023677968,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,16,0.06686767927039813,-1.240294026083616,1.013507664432085,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,17,0.0273015141522278,-1.0642673960192752,1.0499030588655944,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,18,0.02777890728072974,-1.2672518393229917,1.017539876165292,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,19,0.02032973365334416,-1.2392180217320137,1.1353041866595739,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,20,-0.026712692281406998,-1.304924164800305,1.138689944081342,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,21,-0.0388486124558956,-1.2514596208708062,0.9350404181444283,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,22,-0.031791612646920195,-1.3066489295682364,1.07329374384036,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,23,-0.08273259492929765,-1.3542126788596776,1.0506564838927925,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,24,-0.072409852053696,-1.5386526927340933,1.1447694271628184,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,25,-0.04450662374439724,-1.4556640067230486,1.1108371668942143,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,26,-0.081090622926391,-1.5151562191396308,1.2588491329618652,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,27,-0.09185317843613705,-1.3035338637169416,1.2244548598414091,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,28,-0.08579132775280243,-1.3636221205333967,1.346534687268396,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,29,-0.13221980794521465,-1.3941294772228547,1.3796904198078104,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,30,-0.14880991774938157,-1.6289365785697552,1.3237830711468832,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,31,-0.14600807987541076,-1.6592516820357885,1.3357388248524988,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,32,-0.17906666170043078,-1.7468649847567643,1.337431337287692,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,33,-0.18457484435930435,-1.5712631299453872,1.3394726797900105,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,34,-0.16983735129572336,-1.7509389301346938,1.5111016421787722,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,35,-0.16776749470327598,-1.8445816611426626,1.4117474104467929,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,36,-0.14808984160059063,-1.7854310891854497,1.349617570340218,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,37,-0.12074905360675933,-1.6980116301313437,1.4911899715423178,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,38,-0.10355818254789044,-1.8562964047763026,1.6322121212081702,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,39,-0.08559086853213926,-1.843396078451886,1.7319764284132413,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_core_ipca_ex0,40,-0.078663241514475,-1.9987577625302602,1.6613366570874841,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,0,-0.4082297696109863,-2.781250432524003,2.5190341207186866,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,1,-0.31090290338682575,-2.2343209964891813,2.0487355302037136,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,2,-0.27025683817433194,-1.9091969846746026,2.0408090148736284,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,3,-0.3285802873580749,-2.4997199662661567,2.5678856249156583,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,4,-0.047621371319655666,-1.5217949407914966,1.950404785629827,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,5,0.1760976422198709,-1.9793686862740578,1.845047139641953,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,6,-0.1462607361478397,-1.5501883113152797,1.5990205077191808,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,7,0.025592897161466052,-2.2297626618756414,1.2216187334940838,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,8,-0.026655870903818095,-2.675991874223117,1.5885349386216128,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,9,-0.31906862823563137,-2.2469760084150177,1.2821293408498633,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,10,-0.31087615436660987,-2.114758644936045,1.4126372345649008,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,11,-0.24990214056047436,-2.4806697546510663,1.4745412646437404,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,12,-0.23548561130064166,-2.071908501563271,1.5744092161423506,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,13,-0.07520304958915319,-2.477500854356657,1.5608097188109462,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,14,0.06460633543072578,-2.40884312612132,1.840060166160408,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,15,0.07630310590142673,-2.0919541355823608,2.0875691637567737,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,16,0.02868225554728302,-2.261813863735774,2.051071694677184,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,17,-0.11978500317531503,-2.146768158013405,1.6205762524591487,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,18,-0.13445969847064046,-2.3077468618792523,1.5636545364739638,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,19,-0.22326750339150736,-2.001225924090931,1.6783910686233738,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,20,-0.40256450649889447,-2.331989796758445,1.6441042759245037,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,21,-0.3981340597663887,-2.1283556231805467,1.5546587245128778,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,22,-0.3659474971867937,-2.158821504124757,1.655540110806102,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,23,-0.4297535923244606,-2.3715490897279334,1.7467776458061135,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,24,-0.38888603131875593,-2.38752654323549,1.8000726231015476,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,25,-0.29196498258513454,-2.2382152970359233,1.9235864221598904,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,26,-0.32753468768325306,-1.868450775777575,2.3005293409430156,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,27,-0.3333832041750564,-2.515400067208309,1.916090570327212,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,28,-0.3106119165263748,-2.6053438608905615,2.267180219858589,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,29,-0.38312164582902586,-2.1324041086375733,2.215082742476484,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,30,-0.4318776974801149,-2.2270950727508936,2.6696574752459457,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,31,-0.44434438306439555,-2.4280910831108695,2.530439758320355,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,32,-0.5030490574397513,-2.371454836563708,2.7878142392806393,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,33,-0.5015133357771236,-2.563458450967113,2.414579085427974,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,34,-0.45125616820662406,-2.737952828212647,2.6048874480504924,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,35,-0.4180572778003722,-2.6600367689176716,3.1461952635797816,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,36,-0.3453557240097618,-2.4637230762804414,3.002529219499473,FALSE
z_jk_raw_purif_r8q8_pre_covid,z_jk_raw_purif,8,8,pre_covid,price_ipca,37,-0.2610232312859462,-2.4596415423888023,2.8958191893204845,FALSE
