instrument,r,q,sample,cfg,var,esign,f_factor,wald_mp,h0,h6,h12,h24,peak_h,peak_val,sign_h0,sign_ok_h0,share_sign_ok,n_sig90
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,asset_ibov,-1,4.214421099329528,4.587386916152006,0.04783506741519805,-0.0013228623705880778,-0.008898318217284894,-0.010702831990199412,2,0.12750029266014484,1,FALSE,0.5853658536585366,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,cambio_usd,-1,4.214421099329528,4.587386916152006,0.016677662909660287,-0.15667350555832996,0.1562020226778791,0.26085869633646985,3,-0.3639935972325938,1,FALSE,0.4878048780487805,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,yield_6m,1,4.214421099329528,4.587386916152006,0.005,0.002575544394174075,0.014334929756494816,0.015116302416600674,20,0.017962520104125464,1,TRUE,0.7560975609756098,1
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,yield_5y,1,4.214421099329528,4.587386916152006,1.7370932060360066e-4,-0.004522624799592343,0.01267511177270148,0.011304434879379061,40,-0.018993934401670156,1,TRUE,0.5121951219512195,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,spread_icc_juridica,1,4.214421099329528,4.587386916152006,0.023165332907173073,-0.06529297976794605,-0.05655115745548494,0.1878475456199532,36,0.3471315531244813,1,TRUE,0.6829268292682927,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,spread_icc_fisica,1,4.214421099329528,4.587386916152006,0.03322399496235371,-0.0476337281359692,0.05236246913700501,0.7884104207466434,33,1.0115786428563998,1,TRUE,0.8292682926829268,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,credit_outstanding,-1,4.214421099329528,4.587386916152006,-0.16273722109585442,0.22228643045818508,0.41493793821532066,-1.6356341363229054,35,-3.191104179969151,-1,TRUE,0.7073170731707317,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,credito_pessoa_fisica,-1,4.214421099329528,4.587386916152006,0.18484785044579066,0.471129465401976,0.9003526062881795,-0.41191616999816105,40,-2.439480472143718,1,FALSE,0.4634146341463415,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,price_ipca,-1,4.214421099329528,4.587386916152006,-0.4082297696109863,-0.1462607361478397,-0.23548561130064166,-0.38888603131875593,32,-0.5030490574397513,-1,TRUE,0.8780487804878049,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,price_core_ipca_ex0,-1,4.214421099329528,4.587386916152006,-0.14540229426765947,-0.20477114039842165,-0.08588847487514817,-0.072409852053696,1,-0.2544224748742039,-1,TRUE,0.8048780487804879,0
z_jk_raw_purif,8,8,pre_covid,r8q8·pre_covid,cds_5y,-1,4.214421099329528,4.587386916152006,628.2605262514494,-2812.2889363497193,6658.359117970701,9955.980719702558,21,10378.62103324112,1,FALSE,0.36585365853658536,0
z_bruto,6,5,full,r6q5·full,asset_ibov,-1,4.8218075229485695,5.389953334537411,-0.009439672377799538,0.00968524582526211,0.016057782419279285,0.008202973438729945,2,0.03449719821439855,-1,TRUE,0.024390243902439025,0
z_bruto,6,5,full,r6q5·full,cambio_usd,-1,4.8218075229485695,5.389953334537411,0.2256366814737977,0.18961068517355933,0.061448787949164495,-0.05417961012416615,1,0.2819782143162381,1,FALSE,0.5609756097560976,7
z_bruto,6,5,full,r6q5·full,yield_6m,1,4.8218075229485695,5.389953334537411,0.005,0.004930787287051825,5.676791561481507e-5,-0.004488078439704143,40,-0.00867725103530919,1,TRUE,0.3170731707317073,2
z_bruto,6,5,full,r6q5·full,yield_5y,1,4.8218075229485695,5.389953334537411,0.009679438226031335,0.008291312541509053,0.0016469290974403762,-0.0037981173161208584,1,0.010956469979061257,1,TRUE,0.36585365853658536,7
z_bruto,6,5,full,r6q5·full,spread_icc_juridica,1,4.8218075229485695,5.389953334537411,-0.028901520367907985,-0.031870087243422815,0.013940152017389545,0.07739267393839548,25,0.0776872809168102,-1,FALSE,0.7317073170731707,1
z_bruto,6,5,full,r6q5·full,spread_icc_fisica,1,4.8218075229485695,5.389953334537411,0.011924272896033313,-0.013704609186781364,0.05071341768005673,0.1128088724643751,24,0.1128088724643751,1,TRUE,0.8048780487804879,0
z_bruto,6,5,full,r6q5·full,credit_outstanding,-1,4.8218075229485695,5.389953334537411,0.3088318753575514,0.28308669174887946,-0.24283148274667488,-0.9861972216083426,35,-1.159600729721233,1,FALSE,0.7560975609756098,1
z_bruto,6,5,full,r6q5·full,credito_pessoa_fisica,-1,4.8218075229485695,5.389953334537411,5.534654194727651e-4,0.06518349685897817,-0.24093791866988123,-0.6212486534208916,40,-0.9326355073278392,1,FALSE,0.8048780487804879,0
z_bruto,6,5,full,r6q5·full,price_ipca,-1,4.8218075229485695,5.389953334537411,0.043850508970123186,0.09920296836693508,0.00658958928032527,-0.005476466243472191,5,0.17801603382239525,1,FALSE,0.4634146341463415,0
z_bruto,6,5,full,r6q5·full,price_core_ipca_ex0,-1,4.8218075229485695,5.389953334537411,0.08531459420613156,0.09271001006131993,0.067746598069074,0.08560891013605954,5,0.12287880163469841,1,FALSE,0,0
z_bruto,6,5,full,r6q5·full,cds_5y,-1,4.8218075229485695,5.389953334537411,4201.56443267203,3195.188201144017,838.3140245171415,-1692.8247333412799,1,4463.525857163199,1,FALSE,0.6341463414634146,7
z_bruto,6,5,pre_covid,r6q5·pre_covid,asset_ibov,-1,9.762191641606597,11.617880750934251,-0.10895533843918832,-0.007549846433614265,-0.012417714883204358,-0.01431235653431542,0,-0.10895533843918832,-1,TRUE,0.7804878048780488,1
z_bruto,6,5,pre_covid,r6q5·pre_covid,cambio_usd,-1,9.762191641606597,11.617880750934251,0.03520086995480876,-0.08378977182543368,0.0392087998316467,-0.0074752824334026234,5,-0.11858688750888102,1,FALSE,0.6341463414634146,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,yield_6m,1,9.762191641606597,11.617880750934251,0.005,0.004701152897588471,0.007040788637666945,0.0040154275240152,12,0.007040788637666945,1,TRUE,0.7560975609756098,4
z_bruto,6,5,pre_covid,r6q5·pre_covid,yield_5y,1,9.762191641606597,11.617880750934251,0.006356885766811462,-7.595524307705541e-4,0.00394703429817714,-6.298791921889421e-4,40,-0.00821486203838602,1,TRUE,0.4146341463414634,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,spread_icc_juridica,1,9.762191641606597,11.617880750934251,-0.019723839252263283,0.04661321762068031,0.0840051987446296,0.1882668750479539,34,0.2292767408125461,-1,FALSE,0.9512195121951219,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,spread_icc_fisica,1,9.762191641606597,11.617880750934251,0.06657276908302506,0.23577069431047448,0.3353150772515489,0.6043077423988665,32,0.6602952890446362,1,TRUE,1,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,credit_outstanding,-1,9.762191641606597,11.617880750934251,-0.00560837198549935,-0.4885060612175973,-0.7120033789772995,-1.5914313370008148,34,-1.9970366419734042,-1,TRUE,1,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,credito_pessoa_fisica,-1,9.762191641606597,11.617880750934251,0.13173631557452659,-0.014296255876788955,-0.13528330059142668,-0.8094166232350153,40,-1.3578154252457897,1,FALSE,0.8536585365853658,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,price_ipca,-1,9.762191641606597,11.617880750934251,-0.19055052617359305,-0.14583738726907966,-0.19270808086613941,-0.19709081992915153,9,-0.24768927342328367,-1,TRUE,0.975609756097561,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,price_core_ipca_ex0,-1,9.762191641606597,11.617880750934251,-0.09453450953000302,-0.0606979370758675,-0.033215350312826526,-0.019382965748231826,0,-0.09453450953000302,-1,TRUE,0.8048780487804879,0
z_bruto,6,5,pre_covid,r6q5·pre_covid,cds_5y,-1,9.762191641606597,11.617880750934251,3245.902495854437,582.1700942168047,3819.7319455314682,2970.0241001883064,15,4077.3947803476144,1,FALSE,0.12195121951219512,0
z_bruto,7,6,full,r7q6·full,asset_ibov,-1,4.186266226912522,6.934281920579811,-0.024873166017515907,0.01195110292232466,0.01539833766123086,3.252837190025667e-4,2,0.025385785336300776,-1,TRUE,0.43902439024390244,0
z_bruto,7,6,full,r7q6·full,cambio_usd,-1,4.186266226912522,6.934281920579811,0.19347659034128506,0.1434698190476137,0.03255706876410146,-0.0515480640293807,1,0.2510607218572549,1,FALSE,0.5121951219512195,5
z_bruto,7,6,full,r7q6·full,yield_6m,1,4.186266226912522,6.934281920579811,0.005,0.0025146092788298035,-0.002097873401523747,-0.007311751057014675,31,-0.007801828507930006,1,TRUE,0.24390243902439024,3
z_bruto,7,6,full,r7q6·full,yield_5y,1,4.186266226912522,6.934281920579811,0.010174293708651437,0.005387689092291357,-5.75407642452908e-4,-0.004679642659301818,1,0.011531626462358571,1,TRUE,0.2926829268292683,5
z_bruto,7,6,full,r7q6·full,spread_icc_juridica,1,4.186266226912522,6.934281920579811,-0.019220030267580377,-0.004253467655836176,0.03947470702342963,0.04524721770751993,20,0.05183748826053045,-1,FALSE,0.7073170731707317,0
z_bruto,7,6,full,r7q6·full,spread_icc_fisica,1,4.186266226912522,6.934281920579811,-0.0010436208468773975,0.019622661259631687,0.08760200036523742,0.036772151431418536,11,0.09227237407073315,-1,FALSE,0.6341463414634146,0
z_bruto,7,6,full,r7q6·full,credit_outstanding,-1,4.186266226912522,6.934281920579811,0.038461875909323595,-0.039099691741006914,-0.5433722764850435,-1.3710704529084294,27,-1.3953003908008466,1,FALSE,0.8536585365853658,0
z_bruto,7,6,full,r7q6·full,credito_pessoa_fisica,-1,4.186266226912522,6.934281920579811,-0.10251166898948005,-0.1210331348387772,-0.43920422876485565,-0.9615783386658916,30,-1.0129240093385339,-1,TRUE,1,0
z_bruto,7,6,full,r7q6·full,price_ipca,-1,4.186266226912522,6.934281920579811,-0.08740913325153155,0.12650089636521414,-0.03468978640615779,-0.022334702051191837,5,0.20895049556278752,-1,TRUE,0.4878048780487805,0
z_bruto,7,6,full,r7q6·full,price_core_ipca_ex0,-1,4.186266226912522,6.934281920579811,0.03232312632120996,0.11716491408191948,0.0738658584638302,0.051952474239331324,5,0.14290255207132868,1,FALSE,0,3
z_bruto,7,6,full,r7q6·full,cds_5y,-1,4.186266226912522,6.934281920579811,3786.6289624252513,2046.936321004168,66.43363274562506,-2101.3597469975784,1,4139.014561105372,1,FALSE,0.6829268292682927,5
z_bruto,7,6,pre_covid,r7q6·pre_covid,asset_ibov,-1,5.972613632871797,10.749761770000548,-0.002503203580197592,-0.035889658880260335,-0.0019079753876413547,-0.00896823311741125,2,0.10217164672830187,-1,TRUE,0.7073170731707317,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,cambio_usd,-1,5.972613632871797,10.749761770000548,0.013872516925081577,-0.0019720134156301842,0.09452121972385748,0.03679198527090157,4,-0.1370963999546466,1,FALSE,0.5121951219512195,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,yield_6m,1,5.972613632871797,10.749761770000548,0.005,0.0015465512731465494,0.007108452618726304,0.004235604594749664,15,0.007320794392113853,1,TRUE,0.7317073170731707,1
z_bruto,7,6,pre_covid,r7q6·pre_covid,yield_5y,1,5.972613632871797,10.749761770000548,0.003263274955398737,0.0015423197754721543,0.0073971301408086625,0.002377527525607245,11,0.007967164827091509,1,TRUE,0.6097560975609756,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,spread_icc_juridica,1,5.972613632871797,10.749761770000548,0.017436790693818358,-0.020921740760157858,-0.0403328918292885,0.09089630887004012,37,0.14283097201025505,1,TRUE,0.7804878048780488,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,spread_icc_fisica,1,5.972613632871797,10.749761770000548,0.06031616643685796,-0.005147242755524201,-0.03817375036517219,0.3269664213816904,35,0.3953516561702415,1,TRUE,0.8292682926829268,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,credit_outstanding,-1,5.972613632871797,10.749761770000548,-0.026883367511676415,0.07089785341547472,0.33299084654114797,-0.8033371954798807,37,-1.3162204342397232,-1,TRUE,0.7804878048780488,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,credito_pessoa_fisica,-1,5.972613632871797,10.749761770000548,0.13748126602883826,0.11668854630264569,0.5220964603699807,-0.2956930912125899,40,-0.9832283783529072,1,FALSE,0.5853658536585366,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,price_ipca,-1,5.972613632871797,10.749761770000548,-0.16440178940438252,-0.053247230262156664,-0.1721174031283438,-0.1780050150182853,3,-0.2700703509742586,-1,TRUE,0.9024390243902439,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,price_core_ipca_ex0,-1,5.972613632871797,10.749761770000548,0.014894823396012705,-0.06061612048329388,-0.04222436291905507,-0.02371123832735862,1,-0.12430189193218187,1,FALSE,0.7073170731707317,0
z_bruto,7,6,pre_covid,r7q6·pre_covid,cds_5y,-1,5.972613632871797,10.749761770000548,1593.5177665357464,742.0234513313449,3666.9898404031055,3058.529234610949,12,3666.9898404031055,1,FALSE,0.2682926829268293,0
z_bruto,8,8,full,r8q8·full,asset_ibov,-1,3.7825870310557193,10.012317327952148,-0.017572313707486135,0.015296354705226108,0.020562827984868838,-0.0021996329056343652,2,0.026772466647425906,-1,TRUE,0.4878048780487805,0
z_bruto,8,8,full,r8q8·full,cambio_usd,-1,3.7825870310557193,10.012317327952148,0.14800709710683213,0.10388066437563503,-0.0016588746339254942,-0.04341810627418453,1,0.20857756658356003,1,FALSE,0.4146341463414634,5
z_bruto,8,8,full,r8q8·full,yield_6m,1,3.7825870310557193,10.012317327952148,0.005,0.003980316074929724,8.95665249327988e-5,-0.005106492610942036,1,0.005346432415512326,1,TRUE,0.3170731707317073,4
z_bruto,8,8,full,r8q8·full,yield_5y,1,3.7825870310557193,10.012317327952148,0.008470835198757869,0.004643884381066262,-0.0011716024865791553,-0.003669794264701587,1,0.009611267540791692,1,TRUE,0.2682926829268293,5
z_bruto,8,8,full,r8q8·full,spread_icc_juridica,1,3.7825870310557193,10.012317327952148,-0.0021174030622373246,0.014901330518340097,0.04895977982013088,0.020765086112219968,12,0.04895977982013088,-1,FALSE,0.6829268292682927,0
z_bruto,8,8,full,r8q8·full,spread_icc_fisica,1,3.7825870310557193,10.012317327952148,0.02985622305696092,0.05990741224252592,0.11385167673170347,0.013280477112189692,11,0.11656247398000058,1,TRUE,0.6585365853658537,0
z_bruto,8,8,full,r8q8·full,credit_outstanding,-1,3.7825870310557193,10.012317327952148,0.15227226431993035,0.3130563782259399,0.0071058236435384,-0.75010211457468,26,-0.7689239652331481,1,FALSE,0.6829268292682927,0
z_bruto,8,8,full,r8q8·full,credito_pessoa_fisica,-1,3.7825870310557193,10.012317327952148,0.034160380893921705,0.20364312453959865,0.021687489613975153,-0.5408312468781595,28,-0.5789217873625963,1,FALSE,0.6829268292682927,0
z_bruto,8,8,full,r8q8·full,price_ipca,-1,3.7825870310557193,10.012317327952148,-0.06979506462057655,0.07012568749781811,-0.10369025478982052,-0.032149880852025664,5,0.14580082436057484,-1,TRUE,0.5365853658536586,0
z_bruto,8,8,full,r8q8·full,price_core_ipca_ex0,-1,3.7825870310557193,10.012317327952148,0.030805219503993723,0.07584148377448267,0.019834398054832534,-0.017184501491182346,5,0.10677480855211326,1,FALSE,0.34146341463414637,1
z_bruto,8,8,full,r8q8·full,cds_5y,-1,3.7825870310557193,10.012317327952148,3194.239802475044,1899.4278948876727,3.877721311979496,-1257.6548330345006,1,3777.4167817107905,1,FALSE,0.5853658536585366,5
z_bruto,8,8,pre_covid,r8q8·pre_covid,asset_ibov,-1,5.779637901873906,7.587179415197819,0.08077884406494269,-0.0013546310036563185,-0.010418075804303102,-0.014987801041171344,2,0.08626379795949075,1,FALSE,0.6341463414634146,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,cambio_usd,-1,5.779637901873906,7.587179415197819,-0.053057278533462704,-0.05486725324839375,0.17780961187710603,0.18545713737549613,14,0.23565707833030594,-1,TRUE,0.4878048780487805,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,yield_6m,1,5.779637901873906,7.587179415197819,0.005,0.006433709606112956,0.015402940078954897,0.010744889877209245,40,-0.019233764549764425,1,TRUE,0.7317073170731707,1
z_bruto,8,8,pre_covid,r8q8·pre_covid,yield_5y,1,5.779637901873906,7.587179415197819,-0.0016723497557634998,7.997968385190616e-4,0.012692148589963792,0.0058173882314036295,40,-0.020024818356712576,-1,FALSE,0.5121951219512195,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,spread_icc_juridica,1,5.779637901873906,7.587179415197819,0.030420295718586825,-0.049299809939614754,-0.008053196614737967,0.2379239525461859,34,0.34318827697666193,1,TRUE,0.7317073170731707,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,spread_icc_fisica,1,5.779637901873906,7.587179415197819,0.07072257236732218,0.028146009161233287,0.2214042325059233,0.8866639059704946,29,0.9917777399217913,1,TRUE,0.975609756097561,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,credit_outstanding,-1,5.779637901873906,7.587179415197819,-0.14521910067873955,0.18501349992592342,-0.010504978589498393,-2.1171454248841703,33,-3.1451068862045295,-1,TRUE,0.8292682926829268,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,credito_pessoa_fisica,-1,5.779637901873906,7.587179415197819,0.23388724670092564,0.544596046330148,0.6713671710939062,-0.8639519209477475,38,-2.451093735222376,1,FALSE,0.5365853658536586,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,price_ipca,-1,5.779637901873906,7.587179415197819,-0.23964573258080019,-0.15067952039240562,-0.28071403549803053,-0.41527743630201996,23,-0.433624463554593,-1,TRUE,0.9512195121951219,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,price_core_ipca_ex0,-1,5.779637901873906,7.587179415197819,-0.0423068759427919,-0.15316560436171447,-0.0911306603532259,-0.09929458977518209,1,-0.27367589372413936,-1,TRUE,0.8780487804878049,0
z_bruto,8,8,pre_covid,r8q8·pre_covid,cds_5y,-1,5.779637901873906,7.587179415197819,-481.3828523961767,316.7909118635974,7464.004675091434,7746.793360004562,18,9406.867326112188,-1,TRUE,0.3902439024390244,0
z_jk,6,5,full,r6q5·full,asset_ibov,-1,8.270692938202027,5.473533304545747,-0.0751407193864746,-2.048546490944007e-4,0.010799018825478022,0.007440653018829674,0,-0.0751407193864746,-1,TRUE,0.07317073170731707,1
z_jk,6,5,full,r6q5·full,cambio_usd,-1,8.270692938202027,5.473533304545747,0.2335806167715691,0.2070033164436081,0.06019532749860666,-0.06530337844296864,1,0.3140293032672225,1,FALSE,0.6097560975609756,8
z_jk,6,5,full,r6q5·full,yield_6m,1,8.270692938202027,5.473533304545747,0.005,0.004249649296520812,6.73324780155179e-4,-0.0022485320054340986,40,-0.00694956671545252,1,TRUE,0.34146341463414637,3
z_jk,6,5,full,r6q5·full,yield_5y,1,8.270692938202027,5.473533304545747,0.011505506685651359,0.008446668172091852,0.002057067125652103,-0.0026419384969004417,1,0.012895678329802618,1,TRUE,0.3902439024390244,8
