sample,r,q,p,instrument,mp_var,response_var,theory_sign,tier,score_h,h0,h6,h12,h24,peak_h,peak_val,sign_at_score_h,consistent,mechanical
pre_covid,5,4,6,z_jk,juros_selic,embi_perc,-1,soft,0,0.7838877806097484,0.12433750335223252,0.18734629764502486,-0.11347477208840286,0,0.7838877806097484,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,yield_6m,1,hard,0,0.0062834426177916835,0.004241477699829125,0.0035974948978016712,-0.0017982351971792803,3,0.006629405510101394,1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,yield_2y,1,hard,0,0.009654599358324642,0.0018570070214979353,0.001842951485282812,-0.0037829209898693704,0,0.009654599358324642,1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,yield_5y,1,hard,0,0.011380404635029125,-2.5936737546307576e-4,5.461336295847681e-4,-0.003713214941814246,0,0.011380404635029125,1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,asset_ibov,-1,hard,0,-0.14640915889350486,-0.010852303645319859,-0.03925188435413139,-0.042008426663559154,0,-0.14640915889350486,-1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,price_ipca,-1,ext,24,-0.08432407535854466,-0.08009006656213026,-0.0027986041468497924,0.04992527520438407,2,0.24563732991192438,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,pib,-1,ext,24,0.0952408582697073,0.1354425160103423,-9.359982538814648e-4,-0.3733811584299418,24,-0.3733811584299418,-1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,vendas_varejo,-1,ext,24,-1.2458115287837694,-1.5354183072434269,-1.7330922948176979,-1.3672718747827883,14,-1.7679862679016,-1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,cambio_usd,-1,soft,0,0.13221821264065095,-0.08369261493294473,-0.06303776971795849,-0.09145776822683399,1,0.14292335093826533,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,cds_5y,-1,soft,0,5732.23584937634,319.5041733568724,908.9033195407028,-1011.1388355891447,0,5732.23584937634,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_3m,embi_perc,-1,soft,0,0.5507978010880293,0.08813326816037813,0.13742531653388057,-0.07991372156052927,0,0.5507978010880293,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,yield_6m,1,hard,0,0.005,0.0033751224908295514,0.002862678245533188,-0.0014309315024915994,3,0.005275297248143963,1,TRUE,TRUE
pre_covid,5,4,6,z_jk_purif,yield_6m,yield_2y,1,hard,0,0.007682571438615089,0.0014776987190427949,0.0014665141367444503,-0.0030102295986263643,0,0.007682571438615089,1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,yield_5y,1,hard,0,0.009055867402055441,-2.0638954729106004e-4,4.3458153659140664e-4,-0.0029547615596108166,0,0.009055867402055441,1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,asset_ibov,-1,hard,0,-0.11650393566016234,-0.008635635196692464,-0.03123437798491941,-0.03342787482821242,0,-0.11650393566016234,-1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,price_ipca,-1,ext,24,-0.067100219169488,-0.06373103999975568,-0.0022269672193118255,0.039727644733334344,2,0.19546397162631657,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,pib,-1,ext,24,0.07577979434940652,0.1077624156095025,-7.448139543675403e-4,-0.29722858670714336,24,-0.29722858670714336,-1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,vendas_varejo,-1,ext,24,-0.9913447170315768,-1.2217970312133204,-1.379094550740716,-1.0879958312274014,14,-1.406861155137722,-1,TRUE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,cambio_usd,-1,soft,0,0.10521160189023818,-0.066597739506658,-0.050161809021272735,-0.07277679911317214,1,0.11373013141997607,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,cds_5y,-1,soft,0,4561.381553119789,254.24293081963577,723.25266165965,-804.6057687596974,0,4561.381553119789,1,FALSE,FALSE
pre_covid,5,4,6,z_jk_purif,yield_6m,embi_perc,-1,soft,0,0.4382930143488819,0.07013135435567373,0.10935511382308023,-0.06359071485291526,0,0.4382930143488819,1,FALSE,FALSE
