sample,rung,instrument,degrau,var,h,point
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,38,0.4668590047811248
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,39,0.5733462819411231
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,40,0.6729769166600693
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,41,0.7639083306147189
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,42,0.8456796411366102
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,43,0.9180366599425913
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,44,0.9799081709199379
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,45,1.0307839800495315
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,46,1.0706380468864267
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,47,1.0990771657693899
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipca_difusao,48,1.1158536554454197
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,0,-0.012422390899492415
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,1,-0.0058498746741345135
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,2,0.05429739691776003
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,3,0.007175861841732071
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,4,0.026406792718316485
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,5,0.05124755534327105
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,6,0.0016468409024150393
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,7,0.002551478542401475
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,8,-4.7935733480864656e-5
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,9,-0.03323677276477895
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,10,-0.03315309301958116
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,11,-0.03245744633521929
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,12,-0.04386773621144771
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,13,-0.04019968774530814
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,14,-0.03697459904251205
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,15,-0.040237992214581346
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,16,-0.03868524292075846
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,17,-0.03753251347104225
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,18,-0.03880345411179496
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,19,-0.03834549480053319
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,20,-0.03753463805945078
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,21,-0.03681391228667197
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,22,-0.035414161559865154
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,23,-0.03376485647791125
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,24,-0.031660351922944543
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,25,-0.029391764835705297
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,26,-0.027131179343958096
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,27,-0.02439285026862094
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,28,-0.021552788585580837
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,29,-0.018758924651867057
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,30,-0.015579784345529804
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,31,-0.012284778340868649
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,32,-0.009061680323273957
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,33,-0.005651040247929007
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,34,-0.00220143514186416
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,35,0.0011154384206162632
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,36,0.004424881216890803
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,37,0.0076703384410868125
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,38,0.010731797798831799
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,39,0.01365139796506804
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,40,0.016415033875480108
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,41,0.018949462172488055
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,42,0.021252485574404636
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,43,0.0233217953205565
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,44,0.025119348081965906
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,45,0.026629668301277755
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,46,0.027853973008795517
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,47,0.028779482655725025
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex0,48,0.029395111293336922
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,0,-0.03404673769730306
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,1,0.05162773489326398
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,2,0.01343223547427437
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,3,-0.030338397346933933
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,4,0.0037159689159748832
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,5,-0.013830580325260447
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,6,-0.0470709151556787
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,7,-0.05019545527480233
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,8,-0.06638859708254763
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,9,-0.08863075841700935
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,10,-0.08543114705171473
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,11,-0.07983186379814972
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,12,-0.07854220549217344
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,13,-0.06772537839830135
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,14,-0.05669723008696556
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,15,-0.05115953988654065
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,16,-0.044163226095988835
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,17,-0.036915247616449924
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,18,-0.03184448207961949
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,19,-0.02661326226278762
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,20,-0.020295099643684172
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,21,-0.01405730007511184
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,22,-0.008148217045491069
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,23,-0.0018188257438826758
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,24,0.004626009204062961
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,25,0.010362676811316463
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,26,0.015865502988041524
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,27,0.021393055332762728
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,28,0.026325550961804382
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,29,0.030826203016840217
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,30,0.03523618983574525
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,31,0.03916665905770764
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,32,0.04254956246735729
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,33,0.04561761755562228
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,34,0.04818463209283862
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,35,0.05012978562110055
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,36,0.05159346912350353
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,37,0.05253650326087029
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,38,0.052875066762010654
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,39,0.052684878448256145
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,40,0.051994286157133786
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,41,0.050766483162865896
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,42,0.04903927823828897
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,43,0.046861949942895234
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,44,0.04423841655216226
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,45,0.0411970235706294
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,46,0.03779270837708687
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,47,0.0340588168012161
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_ex1,48,0.030028958045042298
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,0,-0.04789130950091277
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,1,1.5746335141198138e-4
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,2,0.013375959700159286
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,3,-0.034572781595326035
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,4,-0.01040419730655472
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,5,-0.008150336450330522
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,6,-0.046525398027936926
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,7,-0.04611346292898282
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,8,-0.054215209346131506
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,9,-0.07813595517977481
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,10,-0.07533706256242316
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,11,-0.07185470950210598
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,12,-0.07469872534931785
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,13,-0.06617067964524279
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,14,-0.05815399192061405
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,15,-0.05474086122235192
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,16,-0.048333348137065704
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,17,-0.04237562482516293
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,18,-0.038127467025276376
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,19,-0.03295439119905644
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,20,-0.027435021982094927
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,21,-0.021885466014119084
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,22,-0.016154539866946097
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,23,-0.010333307046410849
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,24,-0.004299913450379711
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,25,0.0014363018471939132
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,26,0.006876428879686023
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,27,0.01239365697478681
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,28,0.017552790619852002
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,29,0.022300229974893004
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,30,0.026975727105124758
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,31,0.03129639492919347
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,32,0.035130464412862154
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,33,0.03868320687704479
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,34,0.041811277936544745
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,35,0.044386888558823376
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,36,0.046520040680232654
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,37,0.048172464530436894
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,38,0.049265474107830116
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,39,0.049853595675266406
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,40,0.049950424094339474
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,41,0.04952372491812932
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,42,0.04860048149270742
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,43,0.04721336093868922
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,44,0.045366207389814596
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,45,0.04308182920871774
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,46,0.04040113346897131
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,47,0.03735344727591574
pre_covid,residual+jk,z_jk_bs_purif,3,price_core_ipca_dw,48,0.03396891127227461
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,0,-0.1489024826159501
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,1,-0.00405052351344058
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,2,-0.08819627748141738
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,3,-0.16715878134284715
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,4,-0.0478914434606015
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,5,-0.03872596262384776
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,6,-0.09902611615931925
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,7,-0.08960321996458079
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,8,-0.10433162068695087
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,9,-0.14999638803304935
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,10,-0.13435121602628555
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,11,-0.11290847140823802
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,12,-0.10887206703567874
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,13,-0.08152985353007856
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,14,-0.05522543066596236
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,15,-0.04384813437592072
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,16,-0.02807525524453802
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,17,-0.013293200652248963
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,18,-0.003992115493996898
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,19,0.006367374543735173
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,20,0.01797686129970557
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,21,0.02918710386645676
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,22,0.03991548082825966
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,23,0.05059725920599403
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,24,0.061193010133638655
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,25,0.07014950902157735
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,26,0.07785599860661764
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,27,0.08527032122664913
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,28,0.0912488931678451
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,29,0.09585431318448748
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,30,0.1000436813406547
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,31,0.1031272884475384
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,32,0.10485397662336027
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,33,0.10583771626265281
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,34,0.10578524190957335
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,35,0.10443074659762963
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,36,0.1021431985202991
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,37,0.09891590547292937
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,38,0.09460519585828499
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,39,0.08942031661309634
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,40,0.08347353352848097
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,41,0.0767282017152107
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,42,0.06929829859986911
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,43,0.061319454100937795
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,44,0.05283213505216635
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,45,0.043917777539746246
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,46,0.03470718854888378
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,47,0.025287936793537656
pre_covid,residual+jk,z_jk_bs_purif,3,price_inpc,48,0.0157393801250292
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,0,-0.29001658627282184
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,1,-0.10231098247884259
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,2,-0.03432416716728227
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,3,-0.22482409966009848
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,4,-0.11456724938638516
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,5,-0.08565686711003917
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,6,-0.20848604712658556
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,7,-0.18122503323766784
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,8,-0.19315320001872724
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,9,-0.2628372903084045
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,10,-0.23786578562284313
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,11,-0.21807207420598118
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,12,-0.21877882836803367
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,13,-0.17967427631515812
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,14,-0.14687481548050488
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,15,-0.12799462592377586
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,16,-0.09877368619082053
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,17,-0.07433168633714765
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,18,-0.05496773030680684
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,19,-0.03278872806484441
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,20,-0.011769604652133801
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,21,0.009284562507491295
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,22,0.030495653600825432
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,23,0.0504177262535401
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,24,0.07055116166272656
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,25,0.08911630222851036
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,26,0.10553165754621374
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,27,0.12149825139690025
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,28,0.13562908791344808
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,29,0.14752647698324667
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,30,0.15850190180478016
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,31,0.167720458966083
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,32,0.17472674577572117
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,33,0.18028294962821814
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,34,0.18401030894565706
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,35,0.18555507613047423
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,36,0.18533960171324443
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,37,0.18331807719973336
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,38,0.1793284830973963
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,39,0.1736139717914352
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,40,0.16628981598916517
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,41,0.15734666846462914
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,42,0.14694112154353856
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,43,0.13524232366887273
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,44,0.12234448584181186
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,45,0.10838580717862789
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,46,0.09355179364508846
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,47,0.07799964060412445
pre_covid,residual+jk,z_jk_bs_purif,3,price_igp_m,48,0.061878619004987256
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,0,0.414156614497663
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,1,0.7279067323795901
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,2,0.5181450362822416
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,3,0.4599179692055252
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,4,0.42205635004906966
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,5,0.22353672294485866
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,6,0.15681318121042778
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,7,0.09432250199432933
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,8,-0.010423047328485568
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,9,-0.058039793887759476
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,10,-0.08246892597430806
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,11,-0.09772689877537395
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,12,-0.1022129387917704
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,13,-0.10457689461120914
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,14,-0.09872837806467274
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,15,-0.10314262945700994
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,16,-0.11413353085196254
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,17,-0.11619141102632745
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,18,-0.12443643653887636
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,19,-0.13741812561950373
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,20,-0.14148641761763045
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,21,-0.146485323924878
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,22,-0.15455531313063697
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,23,-0.15686665969068242
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,24,-0.15801299656309306
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,25,-0.1608883848181906
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,26,-0.16045406640777696
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,27,-0.1578735951514095
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,28,-0.15539948948385995
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,29,-0.1508065756660609
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,30,-0.1439543441410051
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,31,-0.13633048420056107
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,32,-0.12741178138209056
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,33,-0.11682966832712412
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,34,-0.10537007838829093
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,35,-0.09321282024136038
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,36,-0.08009431647197902
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,37,-0.06632509010313904
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,38,-0.052259700231543534
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,39,-0.0378280191504689
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,40,-0.023133085668449845
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,41,-0.008508569084981205
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,42,0.0059637589251295055
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,43,0.020235944623049437
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,44,0.03406001956752316
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,45,0.04729251102433975
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,46,0.05988950450409914
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,47,0.07169197282475512
pre_covid,residual+jk,z_jk_bs_purif,3,price_ipp,48,0.08256079096779809
