var,h,point,lo68,hi68,lo90,hi90,sign,sig68,sig90
price_core_ipca_ex1,44,0.04423841655216226,0.008838764275738058,0.11490135562271431,-0.030889088927885243,0.17259596217047857,1,TRUE,FALSE
price_core_ipca_ex1,45,0.0411970235706294,0.0053095924446648155,0.11124022445344547,-0.03880244905105899,0.17646750591883173,1,TRUE,FALSE
price_core_ipca_ex1,46,0.03779270837708687,-4.714268597160558e-4,0.10780235151003506,-0.0449291127317797,0.1798358102098789,1,FALSE,FALSE
price_core_ipca_ex1,47,0.0340588168012161,-0.00511487894261284,0.10665160437920089,-0.04847008868928148,0.17912967417828907,1,FALSE,FALSE
price_core_ipca_ex1,48,0.030028958045042298,-0.009858492484546897,0.10184288555369334,-0.05570720391624716,0.17539510980432385,1,FALSE,FALSE
price_core_ipca_dw,0,-0.04789130950091277,-0.07471917277299847,0.010555403613302528,-0.11179825366580926,0.039417361157640836,-1,FALSE,FALSE
price_core_ipca_dw,1,1.5746335141198138e-4,-0.042443934016789406,0.038928984238513396,-0.07691722035311367,0.0699451063636268,1,FALSE,FALSE
price_core_ipca_dw,2,0.013375959700159286,-0.03446044254808037,0.03741687147639484,-0.0584900417292587,0.060989394077749025,1,FALSE,FALSE
price_core_ipca_dw,3,-0.034572781595326035,-0.07679089535499163,0.006449001864398884,-0.11308784350809636,0.03313474816117551,-1,FALSE,FALSE
price_core_ipca_dw,4,-0.01040419730655472,-0.05941673760311687,0.022838492518647738,-0.090127663045329,0.05124788818774697,-1,FALSE,FALSE
price_core_ipca_dw,5,-0.008150336450330522,-0.062150636992617844,0.014327657164341139,-0.09528518822596056,0.04203012311700652,-1,FALSE,FALSE
price_core_ipca_dw,6,-0.046525398027936926,-0.09342371543834797,-0.012239002519587896,-0.12820838431052642,0.014386268951040195,-1,TRUE,FALSE
price_core_ipca_dw,7,-0.04611346292898282,-0.09408170754857173,-0.009960358735803466,-0.1299693360483528,0.015704307100525745,-1,TRUE,FALSE
price_core_ipca_dw,8,-0.054215209346131506,-0.09789100441570034,-0.01710496350087492,-0.13761483651960715,0.005748460340867982,-1,TRUE,FALSE
price_core_ipca_dw,9,-0.07813595517977481,-0.11505217870614552,-0.03343902344994852,-0.15827925609712917,-0.010704946556489403,-1,TRUE,TRUE
price_core_ipca_dw,10,-0.07533706256242316,-0.11400797690215739,-0.030060475602347602,-0.1588148984967585,-0.008321215306358192,-1,TRUE,TRUE
price_core_ipca_dw,11,-0.07185470950210598,-0.11586545384274591,-0.029452922712917544,-0.15719879452005672,-0.008186347770600233,-1,TRUE,TRUE
price_core_ipca_dw,12,-0.07469872534931785,-0.11838727714342541,-0.033938184353114124,-0.16276674990204798,-0.011964204726766344,-1,TRUE,TRUE
price_core_ipca_dw,13,-0.06617067964524279,-0.11330425314331401,-0.02714717050139555,-0.1588372792631044,-0.003148408108174769,-1,TRUE,TRUE
price_core_ipca_dw,14,-0.05815399192061405,-0.10971792496985447,-0.022048493714898462,-0.1572610063837556,5.186588820867489e-4,-1,TRUE,FALSE
price_core_ipca_dw,15,-0.05474086122235192,-0.10838368356788561,-0.020992602580781707,-0.1603917395145954,0.0020063374249333944,-1,TRUE,FALSE
price_core_ipca_dw,16,-0.048333348137065704,-0.10651415350539048,-0.016324034636520466,-0.15698453609153126,0.011726033578743689,-1,TRUE,FALSE
price_core_ipca_dw,17,-0.04237562482516293,-0.10240077694740411,-0.012028611745343372,-0.150920111746296,0.019111862513631745,-1,TRUE,FALSE
price_core_ipca_dw,18,-0.038127467025276376,-0.09749144746252407,-0.007301167238291375,-0.14565621426890596,0.024887556923676613,-1,TRUE,FALSE
price_core_ipca_dw,19,-0.03295439119905644,-0.09425609166282761,-0.0030731142128642692,-0.13784078029719005,0.03116152283162029,-1,TRUE,FALSE
price_core_ipca_dw,20,-0.027435021982094927,-0.08760584585596623,0.002330182507032747,-0.13299534648452202,0.03717059029007246,-1,FALSE,FALSE
price_core_ipca_dw,21,-0.021885466014119084,-0.08291988802757158,0.009119641884946112,-0.12630503226181466,0.04593697972306471,-1,FALSE,FALSE
price_core_ipca_dw,22,-0.016154539866946097,-0.07633977619412374,0.014339222629104476,-0.11986296215428813,0.052807870531819054,-1,FALSE,FALSE
price_core_ipca_dw,23,-0.010333307046410849,-0.0693409685168185,0.01974760314225482,-0.1166003246272149,0.058100792836615116,-1,FALSE,FALSE
price_core_ipca_dw,24,-0.004299913450379711,-0.06273714751224041,0.026358752666684512,-0.11192664562042114,0.06536332580207639,-1,FALSE,FALSE
price_core_ipca_dw,25,0.0014363018471939132,-0.05592434066209867,0.03320819599625928,-0.10801176461032311,0.07200431640580769,1,FALSE,FALSE
price_core_ipca_dw,26,0.006876428879686023,-0.04976246210064121,0.03973765670579282,-0.10130321889571602,0.07800413705724259,1,FALSE,FALSE
price_core_ipca_dw,27,0.01239365697478681,-0.04252181339942504,0.045950130193284644,-0.09306957104023433,0.08362474743977091,1,FALSE,FALSE
price_core_ipca_dw,28,0.017552790619852002,-0.03555076221978791,0.05008467338053845,-0.08589607480001825,0.0969567589051175,1,FALSE,FALSE
price_core_ipca_dw,29,0.022300229974893004,-0.030999794166093546,0.05633636619385279,-0.07812335368414586,0.09907463314240857,1,FALSE,FALSE
price_core_ipca_dw,30,0.026975727105124758,-0.02428765372547433,0.06236513926450656,-0.07051265483198048,0.10342129101248979,1,FALSE,FALSE
price_core_ipca_dw,31,0.03129639492919347,-0.019764555278450266,0.06829462465515235,-0.05639062420497279,0.11180086373974968,1,FALSE,FALSE
price_core_ipca_dw,32,0.035130464412862154,-0.014894464913229346,0.07369789113150244,-0.04529678159582451,0.11723057885619702,1,FALSE,FALSE
price_core_ipca_dw,33,0.03868320687704479,-0.007741758581181456,0.07735780193146426,-0.04062996138786575,0.12196736236237715,1,FALSE,FALSE
price_core_ipca_dw,34,0.041811277936544745,-0.0029067046120590675,0.08225504290681801,-0.03283054792493751,0.12472194768495455,1,FALSE,FALSE
price_core_ipca_dw,35,0.044386888558823376,0.001964987228700254,0.08487385651690861,-0.024283523588007557,0.12946929456636788,1,TRUE,FALSE
price_core_ipca_dw,36,0.046520040680232654,0.0055176019366710944,0.0882119511832966,-0.018837159022416575,0.1336947233753244,1,TRUE,FALSE
price_core_ipca_dw,37,0.048172464530436894,0.007483958560231192,0.09038452818445229,-0.014182902998760401,0.13682119778632254,1,TRUE,FALSE
price_core_ipca_dw,38,0.049265474107830116,0.009602016194236335,0.09337290898854621,-0.013096230394931054,0.13900001502947265,1,TRUE,FALSE
price_core_ipca_dw,39,0.049853595675266406,0.012344152044169813,0.09696581945669512,-0.010361319671759715,0.14293673010081748,1,TRUE,FALSE
price_core_ipca_dw,40,0.049950424094339474,0.013315500378009066,0.09912608649208114,-0.009295495117386704,0.14762787169608155,1,TRUE,FALSE
price_core_ipca_dw,41,0.04952372491812932,0.013558509163626449,0.10097853167549355,-0.011594972116477822,0.15315050353520418,1,TRUE,FALSE
price_core_ipca_dw,42,0.04860048149270742,0.013654917777854547,0.10303866713908914,-0.010434004689680313,0.15610710430090033,1,TRUE,FALSE
price_core_ipca_dw,43,0.04721336093868922,0.013100714627752662,0.10300576293390837,-0.010330572314713966,0.16003351244111427,1,TRUE,FALSE
price_core_ipca_dw,44,0.045366207389814596,0.012213301208484587,0.10413916589672949,-0.012839250977116084,0.16051245057125452,1,TRUE,FALSE
price_core_ipca_dw,45,0.04308182920871774,0.011299751759304102,0.10193030022266861,-0.017261054953996203,0.1602513168377379,1,TRUE,FALSE
price_core_ipca_dw,46,0.04040113346897131,0.007733103266328093,0.1000437386164246,-0.018273248877711656,0.1640850871535587,1,TRUE,FALSE
price_core_ipca_dw,47,0.03735344727591574,0.004160786693026626,0.09790450824555122,-0.018862282687876705,0.1678329788055618,1,TRUE,FALSE
price_core_ipca_dw,48,0.03396891127227461,0.0011037321554557417,0.09781841268015162,-0.02363569722295735,0.16857660635959598,1,TRUE,FALSE
price_inpc,0,-0.1489024826159501,-0.20675317658964906,0.023252677474945846,-0.3055553403813765,0.11246703131742622,-1,FALSE,FALSE
price_inpc,1,-0.00405052351344058,-0.1089842661491504,0.11201274364306146,-0.1925697005041478,0.2018598750260866,-1,FALSE,FALSE
price_inpc,2,-0.08819627748141738,-0.19794577872795782,0.012920009123945798,-0.2772047619521933,0.08402359145426885,-1,FALSE,FALSE
price_inpc,3,-0.16715878134284715,-0.2625203733479493,-0.05794479249642581,-0.3656695959817767,0.006148279137736935,-1,TRUE,FALSE
price_inpc,4,-0.0478914434606015,-0.17130881955930854,0.03970067535414445,-0.2628054444925355,0.10276084162693558,-1,FALSE,FALSE
price_inpc,5,-0.03872596262384776,-0.172302475304267,0.017303036238447662,-0.26195774453858806,0.07902440521164161,-1,FALSE,FALSE
price_inpc,6,-0.09902611615931925,-0.20428822710875155,-0.029700137989610454,-0.2908473476568877,0.024206710011751797,-1,TRUE,FALSE
price_inpc,7,-0.08960321996458079,-0.1906888072237964,-0.0057200008150421035,-0.28362342064018814,0.04564850268946915,-1,TRUE,FALSE
price_inpc,8,-0.10433162068695087,-0.19838958270811557,-0.02649743251627053,-0.27920689727379355,0.01751087083269221,-1,TRUE,FALSE
price_inpc,9,-0.14999638803304935,-0.22711511468227735,-0.06031599450976102,-0.298242509206245,-0.011831749360231115,-1,TRUE,TRUE
price_inpc,10,-0.13435121602628555,-0.2145409968663107,-0.04106086539717867,-0.29200976594173805,0.005385362112617526,-1,TRUE,FALSE
price_inpc,11,-0.11290847140823802,-0.19746719207373092,-0.031380395249653574,-0.2765112699525026,0.018882156587834896,-1,TRUE,FALSE
price_inpc,12,-0.10887206703567874,-0.19571888287058478,-0.030065002998573506,-0.2949477116559824,0.018002082435124668,-1,TRUE,FALSE
price_inpc,13,-0.08152985353007856,-0.17501791528941227,-0.006741652765650783,-0.2693386652683751,0.04156009824356836,-1,TRUE,FALSE
price_inpc,14,-0.05522543066596236,-0.1553523431029269,0.010095561684725612,-0.245952360364022,0.06701806821781585,-1,FALSE,FALSE
price_inpc,15,-0.04384813437592072,-0.14735619973610117,0.01577228681110413,-0.2384131385269438,0.08334024721047441,-1,FALSE,FALSE
price_inpc,16,-0.02807525524453802,-0.13746586306394754,0.026241459154539213,-0.22187762210272285,0.09432827881187267,-1,FALSE,FALSE
price_inpc,17,-0.013293200652248963,-0.12192984821907872,0.041466300636067814,-0.19943548798165103,0.11492033518278724,-1,FALSE,FALSE
price_inpc,18,-0.003992115493996898,-0.11382058137203926,0.05096562899793969,-0.19101763040542025,0.12427123186762075,-1,FALSE,FALSE
price_inpc,19,0.006367374543735173,-0.10114400237747524,0.06297758413849736,-0.17948704163460197,0.13451453903215202,1,FALSE,FALSE
price_inpc,20,0.01797686129970557,-0.08458539848237268,0.0737956209949028,-0.16854749628872565,0.14939967785725375,1,FALSE,FALSE
price_inpc,21,0.02918710386645676,-0.07026626271222948,0.08502875717363194,-0.15470814795387333,0.16742272402559324,1,FALSE,FALSE
price_inpc,22,0.03991548082825966,-0.059392049299835235,0.09897500735384947,-0.1415779216542017,0.17958250848424823,1,FALSE,FALSE
price_inpc,23,0.05059725920599403,-0.04649603272932551,0.10690645383267056,-0.12545966653120583,0.1908412175763237,1,FALSE,FALSE
price_inpc,24,0.061193010133638655,-0.03226259373475083,0.11525546042122857,-0.10940634205307298,0.2035019614082701,1,FALSE,FALSE
price_inpc,25,0.07014950902157735,-0.02347924530833448,0.12631594142727304,-0.10133823789074156,0.21666188559746258,1,FALSE,FALSE
price_inpc,26,0.07785599860661764,-0.01369486063501502,0.13616596281616616,-0.08642555453587412,0.225106666809975,1,FALSE,FALSE
price_inpc,27,0.08527032122664913,-0.0022336774315892794,0.14510608160178493,-0.06977230178092145,0.23397076193979463,1,FALSE,FALSE
price_inpc,28,0.0912488931678451,0.004798721225177636,0.15513473394430866,-0.05760225756171424,0.24575892633555652,1,TRUE,FALSE
price_inpc,29,0.09585431318448748,0.009151226742536565,0.16167135558329895,-0.05229061980120328,0.2554996492030578,1,TRUE,FALSE
price_inpc,30,0.1000436813406547,0.014640130251766761,0.16923975654284276,-0.045226767799389694,0.25953460472959483,1,TRUE,FALSE
price_inpc,31,0.1031272884475384,0.018811211090186096,0.17384285580077477,-0.04321668946228826,0.26562639008861244,1,TRUE,FALSE
price_inpc,32,0.10485397662336027,0.021918278007772837,0.1847890988036385,-0.03945438877925635,0.27680794742828924,1,TRUE,FALSE
price_inpc,33,0.10583771626265281,0.02255408125935224,0.18686142587410404,-0.031904025204442514,0.28271845385716216,1,TRUE,FALSE
price_inpc,34,0.10578524190957335,0.022809136243579824,0.19176315497227925,-0.022820377256920973,0.2949394837040589,1,TRUE,FALSE
price_inpc,35,0.10443074659762963,0.022406425574113157,0.1927892245982857,-0.02576008544500191,0.29072772555961446,1,TRUE,FALSE
price_inpc,36,0.1021431985202991,0.020826620699926895,0.1895457837575135,-0.025757928566435585,0.3005704890089289,1,TRUE,FALSE
price_inpc,37,0.09891590547292937,0.019083060180240963,0.18727529088937409,-0.028359411039743068,0.30823640420707066,1,TRUE,FALSE
price_inpc,38,0.09460519585828499,0.01742122169190561,0.1871163556809062,-0.03047910921211597,0.30178160624981276,1,TRUE,FALSE
price_inpc,39,0.08942031661309634,0.013566377273965813,0.18497598263824272,-0.035160512724691756,0.3025016134034171,1,TRUE,FALSE
price_inpc,40,0.08347353352848097,0.009998953776319486,0.18555977104049687,-0.04240974012769747,0.30121710323808903,1,TRUE,FALSE
price_inpc,41,0.0767282017152107,0.0036832215313554397,0.18206664188516908,-0.04454493033817888,0.3061537767694211,1,TRUE,FALSE
price_inpc,42,0.06929829859986911,-0.001060703605429457,0.17462438216266915,-0.05223957913010122,0.3092708816245431,1,FALSE,FALSE
price_inpc,43,0.061319454100937795,-0.006369091005061286,0.17047937318292206,-0.06124339646763238,0.302151454121331,1,FALSE,FALSE
price_inpc,44,0.05283213505216635,-0.01174171019533075,0.16572750681462028,-0.06538825849726536,0.295172557406669,1,FALSE,FALSE
price_inpc,45,0.043917777539746246,-0.019289678661982917,0.15783188476274335,-0.08253821085614163,0.28466660431461066,1,FALSE,FALSE
price_inpc,46,0.03470718854888378,-0.02640104041823817,0.14581386392031737,-0.09771507207023374,0.279789727821086,1,FALSE,FALSE
price_inpc,47,0.025287936793537656,-0.03511342281902406,0.13692226423837628,-0.09822266514447987,0.26750672225440836,1,FALSE,FALSE
price_inpc,48,0.0157393801250292,-0.04351852485811586,0.12415751457351872,-0.11371527183631829,0.25788058812190934,1,FALSE,FALSE
price_igp_m,0,-0.29001658627282184,-0.38163282005989746,-0.052849574057015285,-0.5180883858828168,0.06268328819828299,-1,TRUE,FALSE
price_igp_m,1,-0.10231098247884259,-0.23852808122916905,0.09687246131501277,-0.3800850143465859,0.20930263036573538,-1,FALSE,FALSE
price_igp_m,2,-0.03432416716728227,-0.1983500173761392,0.07909022887293199,-0.31854639963285264,0.1985203319507742,-1,FALSE,FALSE
price_igp_m,3,-0.22482409966009848,-0.3677769016847735,-0.056542648182481565,-0.5256152019574188,0.05341393639508801,-1,TRUE,FALSE
price_igp_m,4,-0.11456724938638516,-0.2810906543128396,0.04189204957904143,-0.45015986241827327,0.14155939689885305,-1,FALSE,FALSE
price_igp_m,5,-0.08565686711003917,-0.27265949723263044,0.04130950618332635,-0.4593200925482651,0.1286340388157982,-1,FALSE,FALSE
price_igp_m,6,-0.20848604712658556,-0.36803242918878537,-0.05813364516976133,-0.5251843535355195,0.024814382411111065,-1,TRUE,FALSE
price_igp_m,7,-0.18122503323766784,-0.3444997598567856,-0.03169134188661478,-0.4894417960918081,0.05318111472067087,-1,TRUE,FALSE
price_igp_m,8,-0.19315320001872724,-0.35935371477032546,-0.04495481709558166,-0.4932499570068997,0.028068302756016433,-1,TRUE,FALSE
price_igp_m,9,-0.2628372903084045,-0.40343260648030455,-0.09786564841296586,-0.5502684667017259,-0.030156627164917803,-1,TRUE,TRUE
price_igp_m,10,-0.23786578562284313,-0.384828091572145,-0.0695517671833655,-0.5253951705110704,-0.0025022276074220568,-1,TRUE,TRUE
price_igp_m,11,-0.21807207420598118,-0.36225194591389853,-0.0670080278951395,-0.5250615352347369,0.013257568676441546,-1,TRUE,FALSE
price_igp_m,12,-0.21877882836803367,-0.3741276853690405,-0.06903959285968757,-0.5425071032015232,0.008008935276272455,-1,TRUE,FALSE
price_igp_m,13,-0.17967427631515812,-0.3444038477258359,-0.03766898371375847,-0.5128636223174117,0.043861021983160824,-1,TRUE,FALSE
price_igp_m,14,-0.14687481548050488,-0.3224194662165492,-0.01201308735712337,-0.48173999146940344,0.06934533257209372,-1,TRUE,FALSE
price_igp_m,15,-0.12799462592377586,-0.31229619025963873,0.0017734328822189868,-0.47758006443350937,0.09478608650486986,-1,FALSE,FALSE
price_igp_m,16,-0.09877368619082053,-0.29174851681982106,0.027061495308565452,-0.44883046828230133,0.12117955436523682,-1,FALSE,FALSE
price_igp_m,17,-0.07433168633714765,-0.2618706999354516,0.0469935024452557,-0.4292045977940503,0.1522266058200672,-1,FALSE,FALSE
price_igp_m,18,-0.05496773030680684,-0.24049793699432093,0.06548784734897278,-0.4160559216240728,0.18153935827149764,-1,FALSE,FALSE
price_igp_m,19,-0.03278872806484441,-0.21886649981699555,0.08033374878082718,-0.41022075194356156,0.20614544002804278,-1,FALSE,FALSE
price_igp_m,20,-0.011769604652133801,-0.19573317651091843,0.10035441025095976,-0.3869398476203229,0.23770747507601286,-1,FALSE,FALSE
price_igp_m,21,0.009284562507491295,-0.17242937906527364,0.12082228421859789,-0.38515993436879475,0.2544550963463206,1,FALSE,FALSE
price_igp_m,22,0.030495653600825432,-0.15821301225515577,0.14326187159107537,-0.350812586198445,0.285112699745477,1,FALSE,FALSE
price_igp_m,23,0.0504177262535401,-0.13869031244813515,0.1672429405747823,-0.3178398413924115,0.3043399391818485,1,FALSE,FALSE
price_igp_m,24,0.07055116166272656,-0.12083831200432227,0.1844680379176247,-0.3059457780268037,0.3525119476146773,1,FALSE,FALSE
price_igp_m,25,0.08911630222851036,-0.10384715724244985,0.20594905522936918,-0.2858563596804567,0.3802721247717019,1,FALSE,FALSE
price_igp_m,26,0.10553165754621374,-0.08773484484553175,0.2247421608328598,-0.2590501355639321,0.4062442429619355,1,FALSE,FALSE
price_igp_m,27,0.12149825139690025,-0.06386321806157291,0.24495113510018474,-0.23241210836689158,0.43050699348241717,1,FALSE,FALSE
price_igp_m,28,0.13562908791344808,-0.04827382260018061,0.26004974776165185,-0.20134811013641615,0.4554142649275328,1,FALSE,FALSE
price_igp_m,29,0.14752647698324667,-0.03792813665906883,0.2790909289497721,-0.16591233231406996,0.4702392378978724,1,FALSE,FALSE
price_igp_m,30,0.15850190180478016,-0.016988259951825818,0.29241292545363373,-0.14247645224048733,0.4903124534755697,1,FALSE,FALSE
price_igp_m,31,0.167720458966083,-0.003617010870386809,0.30585120026717016,-0.11620679381032045,0.49351909062152627,1,FALSE,FALSE
price_igp_m,32,0.17472674577572117,0.004179819868092812,0.3117817189736235,-0.10043452451065582,0.5094188190003133,1,TRUE,FALSE
price_igp_m,33,0.18028294962821814,0.010983092758081056,0.3231583813805859,-0.08659395532260246,0.49634912547664756,1,TRUE,FALSE
price_igp_m,34,0.18401030894565706,0.02040846226455735,0.33125604377433177,-0.08362281267081023,0.49432727598240034,1,TRUE,FALSE
price_igp_m,35,0.18555507613047423,0.028071835327179547,0.3417468740771156,-0.07763544126643179,0.49465804724134305,1,TRUE,FALSE
price_igp_m,36,0.18533960171324443,0.030810736387444176,0.3477162420463975,-0.059039188706270104,0.5106754543867623,1,TRUE,FALSE
price_igp_m,37,0.18331807719973336,0.03346096119951273,0.3434895033271177,-0.05681004418986476,0.5241600927981946,1,TRUE,FALSE
price_igp_m,38,0.1793284830973963,0.027711550186197108,0.3407467059044535,-0.05939843448159286,0.52790518605385,1,TRUE,FALSE
price_igp_m,39,0.1736139717914352,0.025986983956567226,0.3365357511763717,-0.05781088352551761,0.5439832990852027,1,TRUE,FALSE
price_igp_m,40,0.16628981598916517,0.020995210835481525,0.32909454993046233,-0.05303110262033767,0.5465348453350597,1,TRUE,FALSE
price_igp_m,41,0.15734666846462914,0.014699786844449973,0.32100572449930137,-0.05846520956777235,0.5419790329223109,1,TRUE,FALSE
price_igp_m,42,0.14694112154353856,0.00859864918394036,0.3182155464805178,-0.06897973945061402,0.5436114620315374,1,TRUE,FALSE
price_igp_m,43,0.13524232366887273,0.0010325926580263803,0.3046873056841865,-0.08180837322105225,0.5353705931157844,1,TRUE,FALSE
price_igp_m,44,0.12234448584181186,-0.005109999528291237,0.30230871687962046,-0.10245268053417239,0.5265736782752511,1,FALSE,FALSE
price_igp_m,45,0.10838580717862789,-0.0158723070478011,0.2869559275654731,-0.12618380955777225,0.517848039193309,1,FALSE,FALSE
price_igp_m,46,0.09355179364508846,-0.026761312926915665,0.2713595143120416,-0.14196912509197943,0.522804026145218,1,FALSE,FALSE
price_igp_m,47,0.07799964060412445,-0.03640588274240552,0.2495603618615985,-0.15141710858091073,0.5147765095626147,1,FALSE,FALSE
price_igp_m,48,0.061878619004987256,-0.050102213534269135,0.2416445058413909,-0.1625979497639131,0.5119534894534828,1,FALSE,FALSE
price_ipp,0,0.414156614497663,0.08483608004041485,0.5984188119682093,-0.10566609156857479,0.7969837185611139,1,TRUE,FALSE
price_ipp,1,0.7279067323795901,0.3367052461148515,0.8891955219020519,0.16738114135996912,1.1596315699229294,1,TRUE,TRUE
price_ipp,2,0.5181450362822416,0.12429818518536176,0.6481646007512849,-0.05264830466921702,0.899978430432771,1,TRUE,FALSE
price_ipp,3,0.4599179692055252,0.024282055751207912,0.6306331291514438,-0.18147121268849933,0.8726865854371576,1,TRUE,FALSE
price_ipp,4,0.42205635004906966,0.008652501911987437,0.6149300535993115,-0.2151444689444281,0.8560120500329003,1,TRUE,FALSE
price_ipp,5,0.22353672294485866,-0.1922504082826842,0.43775281152192247,-0.4188441486024311,0.6529455149183689,1,FALSE,FALSE
price_ipp,6,0.15681318121042778,-0.23037095824867668,0.3622018630178264,-0.4295320953942944,0.5909552362472389,1,FALSE,FALSE
price_ipp,7,0.09432250199432933,-0.2537347978943303,0.29206350550968546,-0.4575249788861009,0.4999499894302359,1,FALSE,FALSE
price_ipp,8,-0.010423047328485568,-0.3318631586337113,0.20229133269898567,-0.5366376229895462,0.40841928995201027,-1,FALSE,FALSE
price_ipp,9,-0.058039793887759476,-0.3699575737829401,0.16380502605630293,-0.5695653830532538,0.368387275441638,-1,FALSE,FALSE
price_ipp,10,-0.08246892597430806,-0.36166663020511775,0.1393518553456865,-0.5699945266476392,0.2991693886890953,-1,FALSE,FALSE
price_ipp,11,-0.09772689877537395,-0.37387683538637917,0.10563905663273343,-0.5563160946470191,0.26247608909703196,-1,FALSE,FALSE
price_ipp,12,-0.1022129387917704,-0.3646036293665048,0.08835017134872448,-0.559020082815656,0.2610092460936459,-1,FALSE,FALSE
price_ipp,13,-0.10457689461120914,-0.35328475286631206,0.07485060045923624,-0.5520408325722825,0.2246420426345827,-1,FALSE,FALSE
price_ipp,14,-0.09872837806467274,-0.3316553653090859,0.07515828544298006,-0.543511356595376,0.20689398288400734,-1,FALSE,FALSE
price_ipp,15,-0.10314262945700994,-0.3268522148217032,0.05778062048410122,-0.570646976093095,0.20663356551463208,-1,FALSE,FALSE
price_ipp,16,-0.11413353085196254,-0.3403895902091925,0.05239880208453517,-0.5867489306814798,0.19702620712003013,-1,FALSE,FALSE
price_ipp,17,-0.11619141102632745,-0.3474784009379094,0.05131870818186224,-0.593973624412847,0.1948316136217093,-1,FALSE,FALSE
price_ipp,18,-0.12443643653887636,-0.3557587796192164,0.04646590269436006,-0.6081043490876644,0.1901419324084789,-1,FALSE,FALSE
price_ipp,19,-0.13741812561950373,-0.36743783742155334,0.033936115210609435,-0.6179312576489734,0.18264399021851338,-1,FALSE,FALSE
price_ipp,20,-0.14148641761763045,-0.3780948223730305,0.03548607332537431,-0.6374358729637152,0.18425551830667522,-1,FALSE,FALSE
price_ipp,21,-0.146485323924878,-0.3847291162283509,0.03988924054636147,-0.6432361616925812,0.17316756140602282,-1,FALSE,FALSE
price_ipp,22,-0.15455531313063697,-0.3988750220258135,0.03813678728414196,-0.6368371453849699,0.17616317338628634,-1,FALSE,FALSE
price_ipp,23,-0.15686665969068242,-0.396648082089292,0.04080540753686639,-0.6462142064535453,0.17201969478420678,-1,FALSE,FALSE
price_ipp,24,-0.15801299656309306,-0.38468398258997155,0.04219330026496162,-0.6384600613731071,0.19829030244585263,-1,FALSE,FALSE
price_ipp,25,-0.1608883848181906,-0.38808908017106386,0.04582608015629513,-0.6272760851570596,0.19131538033711185,-1,FALSE,FALSE
price_ipp,26,-0.16045406640777696,-0.3851676442810361,0.05001848639033872,-0.6263331805489604,0.18604713973310946,-1,FALSE,FALSE
price_ipp,27,-0.1578735951514095,-0.380750854175986,0.05163454797740375,-0.6192049603307992,0.19954547013315016,-1,FALSE,FALSE
price_ipp,28,-0.15539948948385995,-0.3673294995800472,0.05251717111945093,-0.6155062943465248,0.20322759019395492,-1,FALSE,FALSE
price_ipp,29,-0.1508065756660609,-0.3611289833813032,0.05911568633063878,-0.5914086988181435,0.20483522788841557,-1,FALSE,FALSE
price_ipp,30,-0.1439543441410051,-0.35268083426073576,0.08012951717207656,-0.5739120154241315,0.21039068749381643,-1,FALSE,FALSE
price_ipp,31,-0.13633048420056107,-0.3341851733276392,0.08901525801675815,-0.5591209610754695,0.22340051830699126,-1,FALSE,FALSE
price_ipp,32,-0.12741178138209056,-0.32786799836863983,0.09806633468824168,-0.5481740683819617,0.228766769689463,-1,FALSE,FALSE
price_ipp,33,-0.11682966832712412,-0.30257174481775917,0.10567081505352294,-0.5433310244695427,0.23868549890701835,-1,FALSE,FALSE
price_ipp,34,-0.10537007838829093,-0.2802451533126613,0.12027847499909249,-0.5364729146303607,0.2617171747247961,-1,FALSE,FALSE
price_ipp,35,-0.09321282024136038,-0.24897115210587528,0.12879803371689275,-0.4966055306252985,0.27970383736000826,-1,FALSE,FALSE
price_ipp,36,-0.08009431647197902,-0.2284333915407774,0.1379425947424065,-0.4684567231667506,0.29722218432372477,-1,FALSE,FALSE
price_ipp,37,-0.06632509010313904,-0.20923814568952082,0.14637747826192776,-0.4320924879291462,0.30890216025788075,-1,FALSE,FALSE
price_ipp,38,-0.052259700231543534,-0.19103418720703902,0.1595398796133177,-0.39794402012265256,0.3318458991706947,-1,FALSE,FALSE
price_ipp,39,-0.0378280191504689,-0.16724974315402166,0.17150788253147953,-0.4126933805017751,0.3384964612993451,-1,FALSE,FALSE
price_ipp,40,-0.023133085668449845,-0.14643828648474078,0.1857684971831109,-0.38057764096281665,0.3514282701952809,-1,FALSE,FALSE
price_ipp,41,-0.008508569084981205,-0.13025971329405506,0.19968909186546044,-0.35820431480425496,0.37542444787112733,-1,FALSE,FALSE
price_ipp,42,0.0059637589251295055,-0.12041286993872069,0.2152361611499159,-0.3347821286465601,0.4161912388652838,1,FALSE,FALSE
price_ipp,43,0.020235944623049437,-0.1070966061690137,0.2315406811439785,-0.3138446106427346,0.43311684057079797,1,FALSE,FALSE
price_ipp,44,0.03406001956752316,-0.09223873495521295,0.2409911105557495,-0.29424516130051903,0.45891448484415354,1,FALSE,FALSE
price_ipp,45,0.04729251102433975,-0.07516680925303311,0.26078148574273674,-0.2766416831516307,0.490253829917495,1,FALSE,FALSE
price_ipp,46,0.05988950450409914,-0.06315788681759019,0.2738603878913944,-0.26238138002415107,0.49947807703547564,1,FALSE,FALSE
price_ipp,47,0.07169197282475512,-0.058108544592950784,0.2865608358296418,-0.25077584768849476,0.5310738301550818,1,FALSE,FALSE
