tag,r,q,sample,mp_var,var,h,point,lo68,hi68,lo90,hi90,sign,sig68,sig90
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,3,-0.20404560901508398,-0.9309379756586116,0.05755830774879915,-1.417403757360974,0.31506494410074803,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,4,-0.16662371161084555,-0.810637451923522,0.0929475763771061,-1.2168167253004796,0.41148973008510753,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,5,-0.18744038156239481,-0.7886480231582346,0.1301300712283822,-1.1608978658066365,0.4370502561795207,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,6,-0.1648188118308665,-0.6781707167684002,0.19292667083642445,-1.0565205534032969,0.4413045239538972,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,7,-0.03890554158496971,-0.5928671359042091,0.31127116611145245,-0.9525230309032487,0.5768599157786168,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,8,-0.09831415437178734,-0.6423150809409475,0.2565714277446823,-1.01486307176997,0.5324585580476507,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,9,-0.16276041700358065,-0.6375981242720058,0.21593276170455325,-0.9803211974223579,0.4942625798369163,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,10,-0.18118279661785316,-0.6396629543349224,0.20272747317782985,-0.9652144777325448,0.5000415904888366,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,11,-0.32567599057201974,-0.7525125013567813,0.1242907004342261,-1.163213301885459,0.3841630841449417,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,12,-0.36842385841396685,-0.7532300677059566,0.09927945185173133,-1.1455831441608426,0.35004959874831987,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,13,-0.28028783174399957,-0.6700134336815372,0.1739774475841011,-1.0274525846886842,0.45437830377012295,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,14,-0.25626537498428265,-0.6616643053990905,0.17968089479612706,-1.0097497814074845,0.4317648536007616,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,15,-0.22888848658408065,-0.6168894659576641,0.18258560165563603,-0.9877392848950707,0.46228337031036326,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,16,-0.1517524009370928,-0.543558983553011,0.22746227814946327,-0.8971412225946882,0.5352854014110517,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,17,-0.13371488153241815,-0.5239946497410485,0.23388764773917659,-0.8525704603630596,0.5352380746584594,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,18,-0.1331792688768734,-0.5443755704655033,0.22870113808462716,-0.8589236693970118,0.5202693997839251,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,19,-0.11227076483947884,-0.5213711125974215,0.2503977083109121,-0.846882191472291,0.5338976789116636,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,20,-0.11471475955097127,-0.5180528563656821,0.2671925011683629,-0.8973166941878821,0.536740935044372,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,21,-0.10975582093808786,-0.5406279246321883,0.26519895770787927,-0.8744080968563347,0.5084300594679128,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,22,-0.10190612928754787,-0.5305274140521689,0.2545724747100404,-0.8643615107777339,0.5614285810327226,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,23,-0.10043106728893954,-0.5382242834202674,0.24788087900031225,-0.902383620527837,0.559018526572186,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,24,-0.08479296624990829,-0.5213950036845175,0.24279379503762114,-0.89657212395987,0.5559931476897925,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,25,-0.08106923719483947,-0.5060299453345993,0.2370372168700883,-0.87727076059553,0.5390312209051827,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,26,-0.08413884034567086,-0.49671264397468906,0.24169896230449894,-0.8648485339817144,0.5345893306917772,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,27,-0.07987773084887043,-0.47752169257039034,0.22999011864761587,-0.8669697320277265,0.5187065355049862,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,28,-0.08386177433930975,-0.470086294196637,0.22555068699305952,-0.8594204247976424,0.49034189801633415,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,29,-0.08768134239250201,-0.48041538933325,0.2210395492774378,-0.8653367624926253,0.48202084294193487,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,30,-0.08855216141946798,-0.4838650810613912,0.21537227728022304,-0.8368080955818271,0.49658395371662434,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,31,-0.09477674374219346,-0.485395526064846,0.2008381943814787,-0.8462078796611257,0.4619377702541253,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,32,-0.10017410584949298,-0.486130717831142,0.18428133278327227,-0.8492758352487421,0.43129975989950753,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,33,-0.10423212935233077,-0.476975393105379,0.17605579963203488,-0.8532452905289913,0.45286719771615236,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,34,-0.11042841865009845,-0.46717962435769606,0.17077575056406802,-0.8323048310521326,0.4383515884875758,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,35,-0.11388539553763068,-0.4690679007897869,0.16749778450197897,-0.8272441717450032,0.42695960363143437,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,36,-0.11482978750140964,-0.4427625042168694,0.15735953687425075,-0.8062466893682483,0.41802432069939527,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,37,-0.11636124863811392,-0.44524337042906004,0.15154359112888635,-0.8075576823838706,0.41096786310666866,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,38,-0.11566220236701562,-0.43527627807888225,0.15021760182883342,-0.8125938490966422,0.41179268149599163,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,39,-0.11292518760857218,-0.4244875899974039,0.14343667875648713,-0.7918018536415863,0.4107472183265724,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,ibc_br,40,-0.10978678490454064,-0.410933060711426,0.13962523009212582,-0.770108364699913,0.4003002450152958,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,0,0.12004472417067609,0.0791393616789485,0.18015472785066597,0.04927444830818123,0.24246840415779902,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,1,0.16981180776517252,0.11479926391355003,0.2570002168771415,0.07245153892554668,0.33781641587263334,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,2,0.1343842020796586,0.07097758752164307,0.22502303537497148,0.035232696893990174,0.2935246117140513,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,3,0.12424186033072653,0.06643489281277717,0.20679389605280213,0.022963663455888652,0.2899011297385157,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,4,0.11815107483053967,0.054059314524445845,0.202391792466589,0.0113642317858584,0.26692266186138025,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,5,0.08725566984087767,0.017750215271628303,0.15875107909267952,-0.029581727549475866,0.22978615783520062,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,6,0.07492567789291832,0.0014760330175037318,0.15704635072904338,-0.04902377918830277,0.22734263985463382,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,7,0.05629239571959681,-0.016355942975540085,0.14708062062140653,-0.06321349778513588,0.2183528389647962,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,8,0.028057086616367168,-0.0421936909587234,0.11873007575611688,-0.09281897797071242,0.17914620131932427,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,9,0.015254107037299023,-0.05173038932761197,0.09923604607317192,-0.09663292587078083,0.16156525017894127,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,10,0.008866999024045535,-0.06045702806567885,0.08716176717158881,-0.10247044276520513,0.15618716489648135,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,11,-0.0013307863099065302,-0.06909881664729994,0.07318675595980081,-0.11404969536047095,0.13673664375288566,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,12,-0.01244136634809748,-0.07981593342994736,0.06546520434411066,-0.12480039070525847,0.12607556792437197,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,13,-0.029504537847789156,-0.09226751252742431,0.049781036457437214,-0.14093499866950926,0.1090829842776437,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,14,-0.043074175513233295,-0.10510206371382433,0.035024130809364826,-0.14621790189438766,0.09882181870892039,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,15,-0.049584925787579136,-0.1105688779112975,0.026263988338210552,-0.1494004921204481,0.08703868224825449,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,16,-0.057293459092716485,-0.11578240038007406,0.02176486859859237,-0.15595898480244236,0.07192344991730683,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,17,-0.06234034979118553,-0.11607019530387185,0.015226129935866087,-0.1695932735607439,0.0660906141408285,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,18,-0.06430190792467813,-0.11554967394466557,0.010621567470972459,-0.17395854343700323,0.06425933176729967,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,19,-0.06595018605184758,-0.11873609766191463,0.00876166177137275,-0.1731174122451845,0.05781090097335825,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,20,-0.06455257045030204,-0.12164401531625225,0.008684328279448211,-0.17314756043935736,0.05567722661032355,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,21,-0.06001206825408316,-0.11755984093473618,0.010369492291034933,-0.1720120648174122,0.05243437606350473,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,22,-0.054338886846485746,-0.10937702451799795,0.01326709279307937,-0.17014541466523656,0.054057998672912354,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,23,-0.04787692323158041,-0.10561996310142316,0.01825074053469985,-0.16694771585834522,0.05837823819694738,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,24,-0.0404029996003913,-0.10234500356156592,0.020578340739011654,-0.16225326219718236,0.06191670905559244,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,25,-0.03260199299636675,-0.09760993652393359,0.02388038829840882,-0.157415828433067,0.06404569386360505,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,26,-0.02407091359457576,-0.08992044212704134,0.029727033935516654,-0.15187414801998303,0.06747384824384202,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,27,-0.015337776518734372,-0.0850335840187396,0.03697056220692054,-0.14788261310709763,0.07353262367606979,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,28,-0.007458901166768104,-0.08007492664136302,0.04305472327656356,-0.1399280897993527,0.08068259264298062,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,29,2.757594138803594e-4,-0.0723834678735373,0.049071513219662674,-0.12758526620421143,0.08719000857725616,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,30,0.007799668725232173,-0.06729412752473031,0.05424491313828611,-0.12051601991946251,0.09152939419508425,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,31,0.014517727395931011,-0.06027035101998513,0.05964069132623734,-0.1159877589381039,0.09806606438169697,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,32,0.02072464158895813,-0.05619885525176505,0.06426952632364906,-0.11206842052534573,0.1048818054490957,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,33,0.026322458306614505,-0.04872007771684914,0.06961942952581045,-0.10280465787619336,0.11031773934750698,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,34,0.030885517906759176,-0.044543808526109514,0.07513239761065355,-0.09908436893586206,0.11641578329419469,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,35,0.03452384581184511,-0.041884070321988376,0.0782080021957075,-0.09508428417257671,0.12010488265630455,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,36,0.03742891517815266,-0.0384530031467196,0.08010431657001862,-0.08909126386007932,0.12362390287724971,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,37,0.03945470549112838,-0.032525399106777715,0.08066095801855809,-0.08158216985860896,0.13547579058707612,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,38,0.040656265379036986,-0.028788482551655996,0.08486588526616227,-0.07337094735914035,0.13695538329014292,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,39,0.04114008443086359,-0.026098579683244208,0.08658318303583507,-0.06850934893022047,0.13576127072528868,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cambio_usd,40,0.04088089237647946,-0.022875281410501335,0.08477967049448303,-0.06364138386213954,0.1324366473807759,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,0,2589.893883818414,1930.863038025514,4219.339738361132,1274.798882733389,5404.610309970452,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,1,3091.888265486319,2103.5709218914776,4970.537205129921,1466.271867087716,6336.455525478725,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,2,2175.166360612323,1160.8605263248653,3706.971318560636,648.5685923752944,5006.20646071368,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,3,2300.6342254954384,1358.4188581014907,3744.9862830902234,748.5850842044708,4893.2786928795695,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,4,2086.6649135449197,1079.442764241358,3381.2607986366197,321.56555921675675,4502.7403542354205,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,5,1637.9445858016268,466.6494393426315,2846.9022747513,-270.13121542355503,3862.772596936333,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,6,1589.874914422518,378.8695765832836,2939.0945835111943,-311.4394270792636,3809.9235840128727,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,7,1116.5848281370143,78.86608810728023,2508.846177797349,-739.9737679618984,3512.0831736254027,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,8,854.2598729793384,-263.1404798226047,2096.237601303946,-871.5045430387195,2975.7015858934906,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,9,705.8939676520995,-331.1921394393884,1863.988112248028,-980.0994710668983,2842.853702107412,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,10,457.204587415152,-583.9112454742238,1548.9616368863708,-1272.1368551605917,2533.652073319736,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,11,350.4544995258802,-649.0613688974719,1399.7148284156892,-1383.7010763789228,2391.2159272955973,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,12,43.06085556251536,-914.5812117409569,1224.9755406464024,-1569.6224984038768,2093.837032125176,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,13,-358.5223507942217,-1178.013277129449,942.565973546645,-1945.620990985412,1809.119912768947,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,14,-553.7438223721499,-1344.1833216374969,718.4602279639607,-2148.7073883331755,1619.8910692345062,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,15,-753.0651492701774,-1498.2476079037633,596.0919535024567,-2367.496987203028,1415.1656689267502,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,16,-962.8181007737049,-1680.986376238649,501.83883576399273,-2575.32631405431,1161.6369204346179,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,17,-1050.327830265133,-1720.1822030012072,321.8562919043642,-2735.643221586874,1168.5881278249508,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,18,-1188.3332892271055,-1857.0712065663495,257.5878207804749,-2904.2234534433737,965.8050374830243,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,19,-1283.6149757557023,-1978.4980884544623,183.75909414865654,-3059.7865931110246,909.0541004599783,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,20,-1274.9381995854546,-2034.1374247094698,170.86992240648152,-3158.9740157183255,913.9607324578681,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,21,-1283.9875135241496,-2058.935871475115,137.63267727194983,-3153.670454525038,868.1706973909784,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,22,-1244.785108586991,-2100.8653443222993,120.48259879964587,-3130.6904509726733,857.4577680397612,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,23,-1169.6507253487086,-2107.6495510031095,135.8469482472622,-3112.5033238447504,806.8570849758459,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,24,-1113.6453945138255,-2092.708810438921,109.36269250397326,-3121.448078557614,750.5421524551217,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,25,-1022.8661589039907,-2039.1254149464291,140.62322411145897,-3164.640855129286,713.698661410766,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,26,-918.1164619676548,-2018.200638077588,185.69487039469436,-3165.769142901479,703.5904326840923,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,27,-817.8992928051651,-1990.376217881982,214.09933933062274,-3089.4413754961065,726.865030995928,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,28,-708.8033641768833,-1909.0122249840779,244.3969183251357,-3057.2549274617822,806.2331054224492,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,29,-609.1419881226199,-1806.9726881840897,274.4224143360837,-2984.150291638258,875.4219877213941,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,30,-505.36012470197693,-1749.2819920897277,279.7989671540048,-2862.733641901682,878.5067479344073,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,31,-400.17159631439495,-1685.6723449532008,355.50107534698935,-2759.4555175566784,931.1649876724846,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,32,-312.7091429435857,-1621.310951595135,380.25955446713,-2611.801484950381,1050.2584720333762,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,33,-226.13448291235923,-1490.9437485169315,409.92423996088917,-2503.630547749946,1001.9478842229374,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,34,-148.48725294928664,-1390.1849308837104,441.75809269520397,-2360.3034982519566,1030.1258916434372,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,35,-91.06936305065231,-1272.1360869833484,458.5483609033698,-2273.9897523591476,1070.7936753215483,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,36,-36.66976897068163,-1185.7127524278978,502.6310671676772,-2240.035292100242,1115.517614167102,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,37,7.786797004485334,-1145.5532112905591,537.0497438429093,-2213.0649923764236,1156.1342144219582,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,38,36.97832602425253,-1118.3124179478195,557.1152576357088,-2183.5783478245953,1214.1318880352596,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,39,61.24109803550963,-1064.9666873425474,609.5300250098586,-2131.14343718365,1245.6575322903116,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,cds_5y,40,75.18344164957227,-1040.2544373874723,631.5163404958452,-1985.4390760009653,1260.6070448195999,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,0,0.18503395569948097,0.12901435676322082,0.34225975701982947,0.06370590921592947,0.45168238549230544,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,1,0.2149029095097953,0.1332157895823498,0.3852704140286374,0.07586797611976195,0.5154256022277411,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,2,0.13066819936941249,0.04744527874537691,0.27810447562476015,-0.0034951799784713514,0.37424183463934724,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,3,0.1478628289625152,0.07343529774705622,0.288746332011673,0.014872133204725519,0.37830714036854274,1,TRUE,TRUE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,4,0.14033007460522065,0.05592159517469248,0.2680520005605951,-0.008384134535552206,0.35898190862313134,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,5,0.10717914162987918,0.009321238469039187,0.22229348498590176,-0.05745295482153005,0.3094598993012085,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,6,0.10471116715630731,0.004354728424980671,0.22605649524261096,-0.04927182664899139,0.3214745942716886,1,TRUE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,7,0.06455750835093543,-0.02511278895135327,0.19409584937574162,-0.08683360173698931,0.2776997380514787,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,8,0.05018038188917138,-0.03693718779431931,0.16699494599171463,-0.10303000683020064,0.2446847047864186,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,9,0.041149911201626324,-0.046905952618163826,0.15054627574216542,-0.11454606784282596,0.23417756950050064,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,10,0.02331429603229136,-0.06564051556513607,0.12712195137581397,-0.13220544165207193,0.21883685466576744,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,11,0.021396922289948283,-0.06785572690474871,0.12353459316895435,-0.14309963456696145,0.20262002928924228,1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,12,-0.0014737945634110128,-0.08735611490229894,0.10693018527571443,-0.15659758003606103,0.18765880160705745,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,13,-0.03178778394357321,-0.11308484082223276,0.0809462399278933,-0.18402187190344027,0.16505256382862918,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,14,-0.04360062816355307,-0.12397792720936471,0.07146571171278325,-0.2043502980962799,0.14925979941254722,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,15,-0.05958753874823282,-0.14219438739367438,0.06088703588898308,-0.2145864607172219,0.1333487376490482,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,16,-0.07668802885060824,-0.1589398852174129,0.050345269634861904,-0.24295928951309248,0.12213584413466516,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,17,-0.08270317539230428,-0.1677545204820111,0.04278322861913278,-0.24702685752997752,0.11691589455473875,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,18,-0.09451660977491663,-0.18092422635317734,0.032201373011371,-0.2584793687078489,0.10083791223009189,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,19,-0.10250113439537857,-0.1897773572012407,0.024872575551230187,-0.276254714736759,0.09630227250919075,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,20,-0.10158240458612017,-0.18595309606439378,0.028005267985183657,-0.28442049467438485,0.09512554773755222,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,21,-0.10358946173884183,-0.19239621185647895,0.021862077550051054,-0.29829040304033066,0.09552584651875176,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,22,-0.10182784242815027,-0.19377513226159143,0.021013343989596648,-0.30599141672781083,0.08840755952950398,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,23,-0.096781132745283,-0.19428322654248958,0.020867970684592813,-0.30243744386174976,0.08602895453469049,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,24,-0.09409927012690356,-0.19337585465777188,0.016388999839224476,-0.30120070484516737,0.07986081397369962,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,25,-0.08817990907502363,-0.19236138724256457,0.019794507036816754,-0.30011288130744784,0.07874395467855694,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,26,-0.08099332536805572,-0.19194545601930235,0.02225268166765033,-0.3042511049728054,0.08458208234540018,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,27,-0.07448430902862788,-0.18897785267695524,0.0222924888717905,-0.30459176076339056,0.08603992321682337,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,28,-0.0667182234594659,-0.18368865840114618,0.024004132998427356,-0.29969309271629613,0.08607794931857914,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,29,-0.05979112984420931,-0.17953762640949247,0.02689260664982017,-0.2956462845903169,0.0872088076783728,-1,FALSE,FALSE
r8q8_full_yield_6m,8,8,full,yield_6m,embi_perc,30,-0.05244662174845515,-0.1738298769520993,0.028216130183776382,-0.2822415498426279,0.08781763633438232,-1,FALSE,FALSE
