r,q,var,h,point,lo68,hi68,lo90,hi90,sign,sig68,sig90
8,4,trab_tx_desemprego,15,0.14776599740150553,-0.07951818880730414,0.2695132739189556,-0.16591326965968536,0.4658147957874277,1,FALSE,FALSE
8,4,trab_tx_desemprego,16,0.16987163459774204,-0.06875791272352202,0.2922207895378924,-0.16520770575817117,0.5007969896725708,1,FALSE,FALSE
8,4,trab_tx_desemprego,17,0.18619246403471645,-0.06688342671299957,0.30977339044119395,-0.16903353896552878,0.5324673678445088,1,FALSE,FALSE
8,4,trab_tx_desemprego,18,0.20328533950248667,-0.05467195100488778,0.3249290636961274,-0.15925194770678272,0.5460618995496486,1,FALSE,FALSE
8,4,trab_tx_desemprego,19,0.21992810662530152,-0.0437943584588504,0.34100208455354614,-0.16125472470019528,0.5655200760966514,1,FALSE,FALSE
8,4,trab_tx_desemprego,20,0.23381957061683734,-0.04197360109205848,0.3551689390413273,-0.1657378857431439,0.5764842610827176,1,FALSE,FALSE
8,4,trab_tx_desemprego,21,0.2489638891032292,-0.03555002527890227,0.3641969336379535,-0.16576413005906646,0.6112112570111112,1,FALSE,FALSE
8,4,trab_tx_desemprego,22,0.2623673174077176,-0.038346259250120585,0.3887476336670857,-0.16180869274557694,0.6472342046324702,1,FALSE,FALSE
8,4,trab_tx_desemprego,23,0.2731448817422959,-0.03958599240989991,0.3985817923546934,-0.16347035990242947,0.6731233629993596,1,FALSE,FALSE
8,4,trab_tx_desemprego,24,0.2839595277386285,-0.040461814965246055,0.41013489965887384,-0.1654842567158398,0.7027105374418144,1,FALSE,FALSE
8,4,trab_tx_desemprego,25,0.2920823134987722,-0.03565319259611282,0.4228727194214488,-0.15864796950027688,0.7095418231241889,1,FALSE,FALSE
8,4,trab_tx_desemprego,26,0.2981330692748315,-0.028517520601611935,0.43463960314805106,-0.17140683148267225,0.7254475000541156,1,FALSE,FALSE
8,4,trab_tx_desemprego,27,0.3040850664342914,-0.024717067843798027,0.4451285589140835,-0.17057692790443418,0.7360773878101808,1,FALSE,FALSE
8,4,trab_tx_desemprego,28,0.3075317208487045,-0.02100742858312241,0.45660741614860256,-0.18030395560634552,0.751387173259167,1,FALSE,FALSE
8,4,trab_tx_desemprego,29,0.30964437624341695,-0.019672508309519915,0.4722475297499188,-0.17668141256882852,0.772262243861057,1,FALSE,FALSE
8,4,trab_tx_desemprego,30,0.3114102755261674,-0.017200027657846756,0.4848620697253999,-0.17978968458448233,0.7877600150362499,1,FALSE,FALSE
8,4,trab_tx_desemprego,31,0.311279479010458,-0.012140977556885136,0.49573895444332544,-0.1812828045605036,0.7892129702099427,1,FALSE,FALSE
8,4,trab_tx_desemprego,32,0.31035803233660536,-0.013824319632850565,0.5113185924790096,-0.1725922334308428,0.7759764395168786,1,FALSE,FALSE
8,4,trab_tx_desemprego,33,0.30891577284479665,-0.014037858277034753,0.5174736438434588,-0.16814493760353455,0.7778231073931979,1,FALSE,FALSE
8,4,trab_tx_desemprego,34,0.3062331296516556,-0.015179548271600458,0.5154443085867636,-0.15775131813901894,0.7951655015505233,1,FALSE,FALSE
8,4,trab_tx_desemprego,35,0.30306546469903484,-0.014243925736913602,0.5064265716811764,-0.15665705870033214,0.8099848352941622,1,FALSE,FALSE
8,4,trab_tx_desemprego,36,0.29923881447429146,-0.01042405836608995,0.5091076445696747,-0.16025443757864163,0.822235029187414,1,FALSE,FALSE
8,4,trab_tx_desemprego,37,0.2945427461635828,-0.013446896739621277,0.492662726376435,-0.16055877655507572,0.8267662206779788,1,FALSE,FALSE
8,4,trab_tx_desemprego,38,0.289446574868862,-0.010411519896750833,0.49434315657095074,-0.16242551825146903,0.8192150714482551,1,FALSE,FALSE
8,4,trab_tx_desemprego,39,0.28366954995608756,-0.00938739437955055,0.49130005081591377,-0.1574976456420511,0.8155822245220615,1,FALSE,FALSE
8,4,trab_tx_desemprego,40,0.2772730469598358,-0.007193367338198516,0.48017132359702563,-0.16229383629600155,0.8058649072431047,1,FALSE,FALSE
8,4,price_ipca,0,-0.005482447814088817,-0.17610197016779025,0.152147833804001,-0.33630080823173136,0.26349790279763674,-1,FALSE,FALSE
8,4,price_ipca,1,0.011585979009485435,-0.11787765159502377,0.10398640524833508,-0.20276008898094022,0.1764404894751308,1,FALSE,FALSE
8,4,price_ipca,2,0.052797987447504253,-0.04766282209033702,0.13997625710722558,-0.14501610700836862,0.2070354725069651,1,FALSE,FALSE
8,4,price_ipca,3,0.047713277029672804,-0.0650437247879414,0.12826269982263072,-0.12295052083958397,0.18549179108368904,1,FALSE,FALSE
8,4,price_ipca,4,0.09782387749408095,0.010088205157492836,0.20667809806720744,-0.05598634875523116,0.3198094271884678,1,TRUE,FALSE
8,4,price_ipca,5,0.13124588252493227,0.042370024825859984,0.23815482667152554,-0.02070516749826645,0.3641697165983143,1,TRUE,FALSE
8,4,price_ipca,6,0.06614625726926739,-0.02155340147114551,0.1699453445972904,-0.09063034603267134,0.2731642737241188,1,FALSE,FALSE
8,4,price_ipca,7,0.0959289079876774,0.0020275947422657512,0.19002626656641278,-0.057090275934827184,0.3103866044325289,1,TRUE,FALSE
8,4,price_ipca,8,0.05958654202103567,-0.03393150769380813,0.15246271665350533,-0.09950858285911522,0.2322809094022056,1,FALSE,FALSE
8,4,price_ipca,9,5.369949417832223e-4,-0.08859506914368141,0.0770497170596568,-0.1613661200921586,0.14952440609065742,1,FALSE,FALSE
8,4,price_ipca,10,-0.01023618303487731,-0.0869784042275785,0.07701600901245281,-0.17402304864255297,0.1485484515002193,-1,FALSE,FALSE
8,4,price_ipca,11,-0.04428594627633998,-0.11628416844048975,0.041716662891653725,-0.19724558604732043,0.1051729873069522,-1,FALSE,FALSE
8,4,price_ipca,12,-0.06678995708339201,-0.14095424509292553,0.015262996938924115,-0.21838848636129457,0.07704413659652204,-1,FALSE,FALSE
8,4,price_ipca,13,-0.05064010480516048,-0.1194579862058128,0.03493691783452618,-0.19121493755703858,0.10895350160664538,-1,FALSE,FALSE
8,4,price_ipca,14,-0.03526037515002602,-0.10940969086794132,0.05227127233714593,-0.17562173259117675,0.11659240465128146,-1,FALSE,FALSE
8,4,price_ipca,15,-0.033332628209279236,-0.11717557448758915,0.042264644854347035,-0.18639910579115337,0.11155309132627284,-1,FALSE,FALSE
8,4,price_ipca,16,-0.025153317284765695,-0.1090830843034986,0.046590050245686285,-0.1779629969595623,0.1137849008171903,-1,FALSE,FALSE
8,4,price_ipca,17,-0.01786582964906119,-0.10394425794474178,0.0566873323346032,-0.17290602844131653,0.12839300765686693,-1,FALSE,FALSE
8,4,price_ipca,18,-0.02613069785306297,-0.11648859308938343,0.043125219062163,-0.19487612142586738,0.11551689976914674,-1,FALSE,FALSE
8,4,price_ipca,19,-0.02260162592288387,-0.11643729857284571,0.045455005718832486,-0.19316156679657628,0.10569604021705363,-1,FALSE,FALSE
8,4,price_ipca,20,-0.021995324662694653,-0.11566866141878578,0.04713306631529632,-0.19085738339199737,0.11059118735780045,-1,FALSE,FALSE
8,4,price_ipca,21,-0.024042710576716128,-0.12092273339894302,0.040264606537685,-0.192884463753844,0.10371647675443069,-1,FALSE,FALSE
8,4,price_ipca,22,-0.016049999321758626,-0.11970547655555197,0.04515890043550717,-0.18721103744386225,0.09865214086516605,-1,FALSE,FALSE
8,4,price_ipca,23,-0.011903788035777385,-0.11840063216304718,0.04753967942686715,-0.18217542509907286,0.106041746239386,-1,FALSE,FALSE
8,4,price_ipca,24,-0.0058183656486242175,-0.11157650285609994,0.04909786212109878,-0.18158321305626876,0.11144486906243845,-1,FALSE,FALSE
8,4,price_ipca,25,0.0029813730736711836,-0.10518700362556915,0.05256483582066811,-0.17628084839436933,0.12109268807897361,1,FALSE,FALSE
8,4,price_ipca,26,0.0064828287983683345,-0.10215183151587538,0.05783614593541936,-0.16840379036932634,0.12256202968272387,1,FALSE,FALSE
8,4,price_ipca,27,0.012205267530271185,-0.09970452035553415,0.06276238153936171,-0.17016471339254938,0.12736338110290196,1,FALSE,FALSE
8,4,price_ipca,28,0.01796742104572216,-0.09336087349376837,0.06386654229784244,-0.16124563650495907,0.13022329970133598,1,FALSE,FALSE
8,4,price_ipca,29,0.020484381860288208,-0.09101779549630586,0.06807498359054828,-0.16128665892893257,0.1362332012017081,1,FALSE,FALSE
8,4,price_ipca,30,0.02466664043768429,-0.08460531289989076,0.07141271278324768,-0.16020610965813464,0.13390349075063732,1,FALSE,FALSE
8,4,price_ipca,31,0.028019940830298153,-0.08168868007072923,0.07194605456536649,-0.15143528251104235,0.13982394351240068,1,FALSE,FALSE
8,4,price_ipca,32,0.028865881878251263,-0.07894553257152094,0.07456018670581842,-0.15210073068408522,0.1472156607563869,1,FALSE,FALSE
8,4,price_ipca,33,0.031226292342935405,-0.07581383575486421,0.08020858496788956,-0.1516473596043442,0.1587155656417404,1,FALSE,FALSE
8,4,price_ipca,34,0.03328486650802291,-0.07352522130269527,0.08448242453270116,-0.14440246008454155,0.16212493535623462,1,FALSE,FALSE
8,4,price_ipca,35,0.033791414201496985,-0.06992782879355221,0.08764123819362227,-0.14457350220600465,0.16699276536325086,1,FALSE,FALSE
8,4,price_ipca,36,0.035609976663114266,-0.06693536481326984,0.09057490497246165,-0.14262868911116014,0.17388404310608652,1,FALSE,FALSE
8,4,price_ipca,37,0.03710677504568717,-0.06517660403187549,0.0948634135327073,-0.14525545742654852,0.17638913183615162,1,FALSE,FALSE
8,4,price_ipca,38,0.037593935068621805,-0.06476028496902468,0.10187436139447213,-0.1439432460970077,0.17594216356556325,1,FALSE,FALSE
8,4,price_ipca,39,0.0388593505570985,-0.061685959327024364,0.1043838744127034,-0.14160830792471948,0.18547157944311435,1,FALSE,FALSE
8,4,price_ipca,40,0.03968533104933803,-0.059341034704700965,0.10228699974744876,-0.1354618513704786,0.1949440452892576,1,FALSE,FALSE
7,7,asset_ibov,0,-0.015660994819734615,-0.05152361131837149,-5.164164431357793e-4,-0.07797734305088704,0.017371282089565003,-1,TRUE,FALSE
7,7,asset_ibov,1,-0.008187959381253307,-0.02634962433879522,0.0024065711532887174,-0.03986739428982978,0.012991426142158997,-1,FALSE,FALSE
7,7,asset_ibov,2,0.017764121465443747,0.0015258475471246645,0.03486558255304248,-0.010542253962141857,0.051722752319997,1,TRUE,FALSE
7,7,asset_ibov,3,0.012352536927897576,-0.005195084307343084,0.026508430560005805,-0.014950730900543704,0.04223787260225053,1,FALSE,FALSE
7,7,asset_ibov,4,0.010998091790320805,-0.006177565409782364,0.02415856840331059,-0.014929269494888094,0.038813284034441314,1,FALSE,FALSE
7,7,asset_ibov,5,0.009775899720018785,-0.006346612298460443,0.0234336550558554,-0.01696934661820354,0.03624523977925749,1,FALSE,FALSE
7,7,asset_ibov,6,0.01270384935277482,-0.004988594968426132,0.02150717695727521,-0.014572564642856094,0.033417224573295316,1,FALSE,FALSE
7,7,asset_ibov,7,0.013461625615803906,-0.0032657853907221636,0.022856150856273617,-0.012185288917966353,0.03162045099799024,1,FALSE,FALSE
7,7,asset_ibov,8,0.011554859273086365,-0.0015541977807468407,0.022609195622267108,-0.009981327724789093,0.03228531391354619,1,FALSE,FALSE
7,7,asset_ibov,9,0.012364171438215369,-3.3794632716662354e-4,0.02369916851221506,-0.008325915430671156,0.03459462759129084,1,FALSE,FALSE
7,7,asset_ibov,10,0.011768356914730485,-9.40761241758116e-4,0.020793317969063987,-0.008656291379787618,0.032269219464940664,1,FALSE,FALSE
7,7,asset_ibov,11,0.010813059461322246,-0.0012636849912227648,0.01976853075282756,-0.00903403238880056,0.029174157528033002,1,FALSE,FALSE
7,7,asset_ibov,12,0.014678118230406415,0.001690311249211787,0.02379328104246296,-0.006438394632070892,0.032075989943200274,1,TRUE,FALSE
7,7,asset_ibov,13,0.013453278924377437,-2.0025594229308342e-4,0.020906103313571477,-0.0075995903781534875,0.030193421278368972,1,FALSE,FALSE
7,7,asset_ibov,14,0.011186651615179198,-0.001275599481779864,0.01988337096148922,-0.00893544493076741,0.028408738005699593,1,FALSE,FALSE
7,7,asset_ibov,15,0.010730206744680997,-0.0011325463815061287,0.020194007988268772,-0.00792156994835829,0.029014465048471934,1,FALSE,FALSE
7,7,asset_ibov,16,0.0089365481833285,-0.0023731530626568257,0.01835593563213723,-0.0098604036806184,0.027043918989606987,1,FALSE,FALSE
7,7,asset_ibov,17,0.007369776932941671,-0.003263812630319257,0.016905354367444045,-0.010923070299472292,0.025474911323944232,1,FALSE,FALSE
7,7,asset_ibov,18,0.007273594912780202,-0.0026474051156815583,0.017295775884259415,-0.009644397194377182,0.02514343560236689,1,FALSE,FALSE
7,7,asset_ibov,19,0.006169620463066558,-0.0029607325943076996,0.016025375099815373,-0.009371096095011962,0.023899207228188068,1,FALSE,FALSE
7,7,asset_ibov,20,0.004560332129554635,-0.0036963426041977067,0.014787027821176997,-0.010074111387835058,0.02252011932239034,1,FALSE,FALSE
7,7,asset_ibov,21,0.0034427616871161235,-0.0033915687987566686,0.014067768651315635,-0.0106705834181445,0.022467836634315078,1,FALSE,FALSE
7,7,asset_ibov,22,0.0024414382346281778,-0.0031658795238913087,0.013483487206208055,-0.010860628609295599,0.022099763051116245,1,FALSE,FALSE
7,7,asset_ibov,23,0.0012785513116598563,-0.004100978172908116,0.012878332766190052,-0.010568526984259908,0.019445070305296096,1,FALSE,FALSE
7,7,asset_ibov,24,4.2030341921213854e-4,-0.004326448513784139,0.01207043600013533,-0.011361197930252235,0.019418166005387982,1,FALSE,FALSE
7,7,asset_ibov,25,-2.5230259846201794e-4,-0.004705765488707666,0.011232126267327128,-0.011092748086518774,0.018368568365587125,-1,FALSE,FALSE
7,7,asset_ibov,26,-8.690178789949061e-4,-0.004996928424325968,0.010868393099675964,-0.01152481269408145,0.017300838172611688,-1,FALSE,FALSE
7,7,asset_ibov,27,-0.0014156384942159692,-0.005265761717479273,0.010500452346833014,-0.012067157753543608,0.015891842542970817,-1,FALSE,FALSE
7,7,asset_ibov,28,-0.0017706679957941482,-0.005737197443296222,0.009701501634491542,-0.012198477042065031,0.01535506541384312,-1,FALSE,FALSE
7,7,asset_ibov,29,-0.0020245695394685587,-0.0060829795427212365,0.009266377295776632,-0.012294562054390657,0.015344028910229615,-1,FALSE,FALSE
7,7,asset_ibov,30,-0.0023311361408101016,-0.006327494087670764,0.008607945342127799,-0.013012222460066855,0.014600383419997934,-1,FALSE,FALSE
7,7,asset_ibov,31,-0.002522190787948958,-0.006598134743271847,0.008281787230406379,-0.012702465346288976,0.014524962321908669,-1,FALSE,FALSE
7,7,asset_ibov,32,-0.0025954267230917805,-0.00685684822812994,0.007739869107574872,-0.01342830444027342,0.013608747060684457,-1,FALSE,FALSE
7,7,asset_ibov,33,-0.0027029857575076254,-0.007061548077477449,0.007647837758674565,-0.013407570603072717,0.013050380289124919,-1,FALSE,FALSE
7,7,asset_ibov,34,-0.0027298236394532305,-0.007129562464220935,0.0070391380841386166,-0.014026676076411858,0.012056117961654808,-1,FALSE,FALSE
7,7,asset_ibov,35,-0.0027248262916869086,-0.007355855820203441,0.006634203589143781,-0.013882067297399379,0.01140618717967703,-1,FALSE,FALSE
7,7,asset_ibov,36,-0.0027670397369454875,-0.007757154718273169,0.006222937905369617,-0.013701981936800937,0.011046477504220258,-1,FALSE,FALSE
7,7,asset_ibov,37,-0.002778406975741102,-0.00798470031872111,0.005827378725447144,-0.014260018540801127,0.01098709243602809,-1,FALSE,FALSE
7,7,asset_ibov,38,-0.0027824670748416752,-0.008461562553402826,0.005268132852257056,-0.014139593252225621,0.010550031516975986,-1,FALSE,FALSE
7,7,asset_ibov,39,-0.0028092545488266163,-0.008715035828507698,0.00496869996498544,-0.014838268721527232,0.010846563997623425,-1,FALSE,FALSE
7,7,asset_ibov,40,-0.002822303840671753,-0.008796610700761555,0.004566212253811097,-0.014741828461520234,0.010553726386644006,-1,FALSE,FALSE
7,7,cambio_usd,0,0.11503015970981363,0.07754498563226889,0.18318205361966988,0.05216471189328854,0.24372604249658222,1,TRUE,TRUE
7,7,cambio_usd,1,0.15813917967975052,0.1090831807327682,0.24533584631434252,0.07436874564940245,0.3286082656258341,1,TRUE,TRUE
7,7,cambio_usd,2,0.12752972268779628,0.07233349300364345,0.21492863013729932,0.036460950457026985,0.29183321973236287,1,TRUE,TRUE
7,7,cambio_usd,3,0.11131606391944038,0.05610133494553631,0.1949761921611949,0.01808051777048494,0.26402667937842095,1,TRUE,TRUE
7,7,cambio_usd,4,0.10253336966463009,0.036936265735199876,0.1860101172511163,0.005714284863921952,0.2545795090783566,1,TRUE,TRUE
7,7,cambio_usd,5,0.0780763469653318,0.015395132898513466,0.1575976673629354,-0.022100638448414586,0.23181290974678048,1,TRUE,FALSE
7,7,cambio_usd,6,0.06799870283016565,0.0035540453396910978,0.15439503774671515,-0.0371931897257617,0.2260883085096261,1,TRUE,FALSE
7,7,cambio_usd,7,0.05585655879964391,-0.008182115018160178,0.1461146706578657,-0.052644332807326305,0.2134246151336397,1,FALSE,FALSE
7,7,cambio_usd,8,0.028668310732718243,-0.034774929549588954,0.1173520857843243,-0.08112546121527135,0.18311947921803404,1,FALSE,FALSE
7,7,cambio_usd,9,0.011280291847208064,-0.05126694743499887,0.09930016127794425,-0.10268979686505941,0.16152287038120938,1,FALSE,FALSE
7,7,cambio_usd,10,0.006381915816386691,-0.05930745092460391,0.08550974015499871,-0.10657997808150628,0.15285776215776095,1,FALSE,FALSE
7,7,cambio_usd,11,-0.005098968574724104,-0.07555109485997295,0.072150846944692,-0.1205462622326009,0.13659771321128636,-1,FALSE,FALSE
7,7,cambio_usd,12,-0.015031563481495692,-0.08504188995204784,0.06403201517054816,-0.13135962969220003,0.12476426239233797,-1,FALSE,FALSE
7,7,cambio_usd,13,-0.02793963245463081,-0.09190979531250992,0.051831328127454654,-0.14771174608134655,0.11653122625997576,-1,FALSE,FALSE
7,7,cambio_usd,14,-0.04125700771916008,-0.10060153582613786,0.03468432297808055,-0.1571331003628382,0.10228300393804653,-1,FALSE,FALSE
7,7,cambio_usd,15,-0.04919809236162148,-0.10811737147196845,0.028463175722443217,-0.16862133646412933,0.09668757035273512,-1,FALSE,FALSE
7,7,cambio_usd,16,-0.05584961520022729,-0.1169601475278493,0.021624674389477672,-0.17067030664567615,0.08780135499657292,-1,FALSE,FALSE
7,7,cambio_usd,17,-0.06206758311433485,-0.12138883847658954,0.015818797051119413,-0.17665211666265498,0.06948320185929145,-1,FALSE,FALSE
7,7,cambio_usd,18,-0.0650829175390242,-0.12189922917535917,0.007645038938191636,-0.1780070193042688,0.0659493651530198,-1,FALSE,FALSE
7,7,cambio_usd,19,-0.06625197003209364,-0.12159868179432601,0.0040828771869285746,-0.18375752253062974,0.05855720935952993,-1,FALSE,FALSE
7,7,cambio_usd,20,-0.0661407675457981,-0.12265398796860667,0.004960510714239005,-0.18419267858546637,0.055832765302875655,-1,FALSE,FALSE
7,7,cambio_usd,21,-0.06332303649375087,-0.12132821374623293,0.004913028170125253,-0.18665550578743945,0.053125862001990584,-1,FALSE,FALSE
7,7,cambio_usd,22,-0.058859459627958584,-0.11760662985652652,0.006318343087177751,-0.18434670106655363,0.05321643102474247,-1,FALSE,FALSE
7,7,cambio_usd,23,-0.054209071953178346,-0.1118454941558916,0.009264919781899902,-0.17584818850009093,0.05431490455269882,-1,FALSE,FALSE
7,7,cambio_usd,24,-0.048871165789011205,-0.10833002943462633,0.012439471632990546,-0.170291998280318,0.05404277817271324,-1,FALSE,FALSE
7,7,cambio_usd,25,-0.04311521770486332,-0.10345677143197587,0.016776798641579986,-0.16570970803407,0.05603170091274276,-1,FALSE,FALSE
7,7,cambio_usd,26,-0.036917257879152746,-0.09734551359706309,0.020297279591190428,-0.15623577953098022,0.058601689701600644,-1,FALSE,FALSE
7,7,cambio_usd,27,-0.03051590995913738,-0.09381341550531429,0.02370155749077721,-0.1510683265731226,0.06729219346839849,-1,FALSE,FALSE
7,7,cambio_usd,28,-0.02431778587309054,-0.08943223538760717,0.02687675753788764,-0.14078458922564627,0.07120997444288707,-1,FALSE,FALSE
7,7,cambio_usd,29,-0.018011525286023802,-0.08357085547671032,0.03465654683948291,-0.1305423619055109,0.0710156281894741,-1,FALSE,FALSE
7,7,cambio_usd,30,-0.011777538174026492,-0.07895778389276849,0.04051080236071806,-0.12708780384648638,0.07504129272702985,-1,FALSE,FALSE
7,7,cambio_usd,31,-0.005978162341068681,-0.07423620478275106,0.04480005524461296,-0.11893874428351225,0.08132561226330363,-1,FALSE,FALSE
7,7,cambio_usd,32,-4.4077193894140424e-4,-0.06739535440425669,0.047872586864891035,-0.1123338852738975,0.08601590379815256,-1,FALSE,FALSE
7,7,cambio_usd,33,0.004732882117320435,-0.05989418854746586,0.05144973840196826,-0.10398246646546774,0.08727122973073191,1,FALSE,FALSE
7,7,cambio_usd,34,0.00931559398548937,-0.05544426396746295,0.05522061176423922,-0.10169833182133173,0.09314958965660393,1,FALSE,FALSE
7,7,cambio_usd,35,0.013370170419708406,-0.05011258993780256,0.05764225745083124,-0.09497916868676845,0.0997468806857331,1,FALSE,FALSE
7,7,cambio_usd,36,0.016948524565353826,-0.04586871782420578,0.06241782982361245,-0.0895570092638398,0.10609568190390176,1,FALSE,FALSE
7,7,cambio_usd,37,0.020027084790264032,-0.04243522976609527,0.06642534413136035,-0.07962082385670712,0.1103369857954262,1,FALSE,FALSE
7,7,cambio_usd,38,0.02263646121404472,-0.03860065948723973,0.06848641602430543,-0.07352360267610611,0.11591276415096641,1,FALSE,FALSE
7,7,cambio_usd,39,0.02478756031082734,-0.033642187045873566,0.07126480422447655,-0.06767732136654096,0.12100651591290737,1,FALSE,FALSE
7,7,cambio_usd,40,0.026519228516483428,-0.029516773699198764,0.07226877182900954,-0.06452646374884269,0.12319580255201323,1,FALSE,FALSE
7,7,embi_perc,0,0.18384100583253016,0.1309265278234141,0.35356786981818294,0.0824943679799475,0.4659176536125924,1,TRUE,TRUE
7,7,embi_perc,1,0.18622395301893271,0.1233096679831905,0.3552179343689467,0.060777877578263695,0.47576358609280794,1,TRUE,TRUE
7,7,embi_perc,2,0.12106071394828911,0.05013671719780749,0.2642951207148475,0.002239143534807971,0.35494611736120574,1,TRUE,TRUE
7,7,embi_perc,3,0.12955129156407513,0.0588723562577665,0.26973602927022533,0.011602090430298457,0.3739315031486775,1,TRUE,TRUE
7,7,embi_perc,4,0.11648533237366372,0.04145604249391431,0.24226638854348007,-0.0038422924373290035,0.3427244913539018,1,TRUE,FALSE
7,7,embi_perc,5,0.11073774941598838,0.0304412534704708,0.2319561573560719,-0.028238667665998474,0.3167145149071071,1,TRUE,FALSE
7,7,embi_perc,6,0.09654400924881465,0.019851807951893362,0.2159798528456211,-0.03856427872629973,0.3036923245011532,1,TRUE,FALSE
7,7,embi_perc,7,0.07839729041160061,4.65475485474145e-4,0.19266367239382137,-0.06505920168651147,0.28637398985032186,1,TRUE,FALSE
7,7,embi_perc,8,0.06601376665559765,-0.018086574161535907,0.17618293255001916,-0.0788836813042934,0.2784049624858166,1,FALSE,FALSE
7,7,embi_perc,9,0.04818338427569351,-0.03562760393677307,0.1526819994136489,-0.10839725843614033,0.24563976681831265,1,FALSE,FALSE
7,7,embi_perc,10,0.039572919798326216,-0.04776569816115235,0.14358523320386704,-0.11378075177167116,0.22347772448376427,1,FALSE,FALSE
7,7,embi_perc,11,0.033302164958657024,-0.05655501503517505,0.1315335093107042,-0.1285859150172861,0.21515996941138316,1,FALSE,FALSE
7,7,embi_perc,12,0.009903754975883274,-0.07704892293382962,0.11510725053973835,-0.15085589380351236,0.1916311440503543,1,FALSE,FALSE
7,7,embi_perc,13,-0.01313948500217543,-0.0947684531272189,0.09566536147501672,-0.17262805859562136,0.1764124540430562,-1,FALSE,FALSE
7,7,embi_perc,14,-0.0324123121653576,-0.11500902945502565,0.08066952807102314,-0.18949827741313416,0.15901903411441715,-1,FALSE,FALSE
7,7,embi_perc,15,-0.052047943891998016,-0.13574424572837887,0.06610462770884713,-0.20985463606567376,0.14587598225967602,-1,FALSE,FALSE
7,7,embi_perc,16,-0.06973070773913151,-0.1462915264713772,0.05275793397055004,-0.23038238740793227,0.13121089251967022,-1,FALSE,FALSE
7,7,embi_perc,17,-0.08465777181725122,-0.16349217481599135,0.04233057126515169,-0.24667500798823577,0.11430510587211357,-1,FALSE,FALSE
7,7,embi_perc,18,-0.09830005668724598,-0.17548480788859613,0.036537965141226494,-0.2611316538373975,0.09935372415159884,-1,FALSE,FALSE
7,7,embi_perc,19,-0.10804661559297574,-0.185009850610634,0.02835558232307119,-0.2863971730022142,0.09646496507469716,-1,FALSE,FALSE
7,7,embi_perc,20,-0.11428700109279906,-0.19130871270428276,0.017924170649906285,-0.3047234363430809,0.09121077238818978,-1,FALSE,FALSE
7,7,embi_perc,21,-0.1181743670624451,-0.20201924415962746,0.018907906039815528,-0.3132787118539128,0.08675394815675945,-1,FALSE,FALSE
7,7,embi_perc,22,-0.11956757842463081,-0.20299566226267562,0.015400139995870286,-0.31701265357495795,0.08895847083338074,-1,FALSE,FALSE
7,7,embi_perc,23,-0.11951141928405269,-0.19986036535736756,0.01686509502684646,-0.32449218466389246,0.08939278195323383,-1,FALSE,FALSE
7,7,embi_perc,24,-0.11862137168707625,-0.20706384006235584,0.013802294542794335,-0.32226410583811393,0.08727724216469339,-1,FALSE,FALSE
7,7,embi_perc,25,-0.11640333914188032,-0.2033771963828674,0.013305882316644205,-0.3225516764476986,0.08251941316707687,-1,FALSE,FALSE
7,7,embi_perc,26,-0.1128001025232666,-0.2035883116347219,0.011898078152917515,-0.3203075650497461,0.07891488316462973,-1,FALSE,FALSE
7,7,embi_perc,27,-0.10810284465369789,-0.20045060611605403,0.011407580056011562,-0.3144315593889084,0.074406817976433,-1,FALSE,FALSE
7,7,embi_perc,28,-0.10299291322926679,-0.19930033098868916,0.012399016958089185,-0.30963993047810706,0.07841040300820365,-1,FALSE,FALSE
7,7,embi_perc,29,-0.09717907810667029,-0.20107999462343198,0.011415256619389327,-0.30860083816526723,0.07972517475255153,-1,FALSE,FALSE
7,7,embi_perc,30,-0.09055715930390232,-0.19636002725107993,0.013745647664206617,-0.309439306148598,0.08265419883782833,-1,FALSE,FALSE
7,7,embi_perc,31,-0.08401205929068656,-0.19238099468857103,0.014788036370903397,-0.3083799428655708,0.08210286827321367,-1,FALSE,FALSE
7,7,embi_perc,32,-0.07751296144035362,-0.18576866827466015,0.01819259153764946,-0.30185040167198957,0.07967900734064588,-1,FALSE,FALSE
7,7,embi_perc,33,-0.07086454479226018,-0.1799615113583859,0.02089325952078722,-0.2971019821482453,0.08077369719707769,-1,FALSE,FALSE
7,7,embi_perc,34,-0.06464789598816913,-0.17008585223649073,0.023656885643564406,-0.28453924441666384,0.0846847476144303,-1,FALSE,FALSE
7,7,embi_perc,35,-0.05883781819590112,-0.16250890777239452,0.025236610682044917,-0.28146711443694417,0.0887404483429349,-1,FALSE,FALSE
7,7,embi_perc,36,-0.05322179285433217,-0.15653808220187004,0.02783199035693964,-0.27624955114090927,0.0964445344548657,-1,FALSE,FALSE
7,7,embi_perc,37,-0.04798373225879284,-0.1560171397631216,0.030830227607068696,-0.26831907053691195,0.09817877161885266,-1,FALSE,FALSE
7,7,embi_perc,38,-0.0431148599846871,-0.14810391967552416,0.030080070319884883,-0.2666993953892404,0.09826390771781579,-1,FALSE,FALSE
7,7,embi_perc,39,-0.03856571844379983,-0.14084687964363607,0.03558254041980676,-0.2628489738487809,0.10235592191112794,-1,FALSE,FALSE
7,7,embi_perc,40,-0.03437040124458043,-0.13421452051836583,0.04029318737700853,-0.24302856921099844,0.10924831710347245,-1,FALSE,FALSE
7,7,credit_outstanding,0,0.1294777686202675,-0.0013782819772312415,0.32940216844155507,-0.09723858745132485,0.47642478669021593,1,FALSE,FALSE
