instrument,r,q,sample,cfg,var,h,point,lo68,hi68,lo90,hi90,sig90
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,7,0.03343953327649552,-0.044324152273605144,0.07676455263693177,-0.11911533897693734,0.1231311925881477,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,8,0.04487527055698427,-0.03363978877577587,0.0905603916599406,-0.09029725332673083,0.13811948932032853,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,9,0.05290295211533384,-0.026943877730158015,0.10428043621275804,-0.08863492483569396,0.15534241635407245,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,10,0.057925482432404446,-0.020136484525341572,0.11295353456699843,-0.07311561703707514,0.1637499069975805,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,11,0.05978712839784484,-0.016707620689705233,0.11755920668721302,-0.06767824974690109,0.17364876892280515,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,12,0.059088356723146565,-0.011856580818825301,0.12149080294333069,-0.06081219155343617,0.17778745312643016,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,13,0.05828480117304804,-0.008979274070090927,0.12385495702962562,-0.05375526972579813,0.1846988910280142,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,14,0.05722022061205804,-0.0070085187063488735,0.1277004223757285,-0.048734083388426615,0.18832200234620966,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,15,0.056233427636862086,-0.003421390959305909,0.1262531945251247,-0.0432561047910126,0.19362474291726892,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,16,0.0556301606928008,-1.824875127929471e-4,0.12831778503016691,-0.04107077046576755,0.18841593771622242,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,17,0.055294204995845295,0.0020176335827841157,0.1254451804816653,-0.039525667981613694,0.19313083477441714,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,18,0.05482364062537147,0.0041102920705503665,0.12359508893702925,-0.0326001337022112,0.18633269950099515,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,19,0.053562237791168456,0.003845280321572683,0.11963064485103343,-0.030802257762177078,0.18868131878596942,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,20,0.05156080286085598,0.0022801109625069076,0.11404014030490717,-0.030084293141394207,0.18000458545950748,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,21,0.04885660469863229,0.001039375480981027,0.11003184422724459,-0.029167795653857947,0.17296335971438526,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,22,0.04545157802441298,-0.0013638915121209397,0.10724022152195016,-0.031692966020124586,0.1701027568090095,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,23,0.041628459011130436,-0.003787931509939141,0.10060949314587816,-0.03484800564494859,0.16733082382947614,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,24,0.03777464796688076,-0.007894236762590177,0.09809007133765874,-0.04149397400267868,0.15838045941943227,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,25,0.03384903676245692,-0.011038590358931682,0.094608328147467,-0.04717954092891568,0.14826783153765508,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,26,0.02971940149167817,-0.016248152868450962,0.09023289311916331,-0.051604243165175825,0.14253494249201418,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,27,0.025568207961665704,-0.021193668280363308,0.08415308705597402,-0.056119208441935554,0.1357224493424165,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,28,0.021397279685063816,-0.026397062847817364,0.0786183681110957,-0.06158691626973553,0.12527350088205286,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,29,0.01712395491247331,-0.032248244171337266,0.07226856537098195,-0.07168401703701628,0.11831541190701204,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,30,0.01283545164348189,-0.03558186356559087,0.06474109491182792,-0.07449381468580227,0.11235305339063135,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,31,0.00858030726010864,-0.04069280904861305,0.05921851792946378,-0.07977873202765667,0.10614152710283373,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,32,0.004380960959496908,-0.0461435487584469,0.053288140739561944,-0.08831301020875129,0.09737410774808283,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,33,2.7611938550397625e-4,-0.050177468431571656,0.047811125272528475,-0.09214674515192799,0.09308366164241236,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,34,-0.0036731205197283925,-0.05414750123637411,0.041900694276189414,-0.0983340648420607,0.08353038658236436,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,35,-0.007409390719724618,-0.058662876926527656,0.036889370066608994,-0.09780421937066237,0.07937816974730655,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,36,-0.010909547510560495,-0.06108488187220768,0.03194120062696358,-0.10238949337066258,0.06972485530642375,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,37,-0.01414780955330932,-0.06268106478799002,0.02735369086236964,-0.10941808933059045,0.06503925992053104,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,38,-0.01709793314859261,-0.06500329686626308,0.023192623036360886,-0.11224116997020678,0.06014979687085215,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,39,-0.019751992183394174,-0.06681303511116916,0.021171710437782834,-0.11773808615907343,0.054163904416984696,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_juridica,40,-0.02210886053135424,-0.06961336514576329,0.019411448793657138,-0.12006712778757028,0.048714498312128866,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,0,-0.023729080100391237,-0.05592769961604932,0.02991276315781499,-0.08750204671436171,0.08687306909128292,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,1,-0.04124646710245489,-0.08380528847586383,-0.0016828050844282885,-0.12142977288806384,0.03460958361777826,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,2,-0.021334111948416362,-0.07650971180413152,0.030241806041483427,-0.12257708546410225,0.06887154264275654,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,3,-0.0025683819839490535,-0.07773366737744906,0.05553659675788562,-0.1406436084959915,0.10360372737142891,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,4,0.025711727268600288,-0.07379420243970375,0.08738200047557228,-0.15308516134468245,0.14395035018355806,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,5,0.04591182363298243,-0.0676026182672242,0.11059104737397868,-0.16100612196135997,0.17038085206041417,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,6,0.056457158930642945,-0.061602481589339925,0.13340664693913187,-0.1583499363056214,0.1998237983323773,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,7,0.07285213351129856,-0.05431465556901801,0.16026792709240797,-0.1622256478345815,0.2265382311967529,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,8,0.09456157599488327,-0.03282744668735747,0.1847832390622588,-0.13023760476036617,0.26185053486244125,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,9,0.10613358050785116,-0.02208276962198228,0.20271878446071867,-0.12012205229322005,0.2906176656819592,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,10,0.11731572223835712,-0.011780812120082178,0.21775735577665667,-0.10799119112352523,0.3173378936252972,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,11,0.12336315910582364,-0.0031344964337289595,0.23136958162278265,-0.09524885756621994,0.33220080415931047,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,12,0.11830068655928255,-0.003339441683084116,0.22719571083991008,-0.0897546155526538,0.34377295073041003,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,13,0.11067840884792637,-0.005868502383228256,0.22394977246834946,-0.08827030279406525,0.33773633602658576,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,14,0.10335316857831521,-0.0071968665246093825,0.22300125782799396,-0.07949536948386694,0.34874723258989365,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,15,0.09562377580702724,-0.0076684168418892015,0.22038285748921158,-0.0833170554420621,0.352861043654618,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,16,0.08815743340597396,-0.009183188823377143,0.21098546943414848,-0.08418057422402665,0.3485082109875049,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,17,0.08255723712360928,-0.008483089730571219,0.21233513841391027,-0.07848471764900679,0.346371924916662,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,18,0.07807489451612665,-0.008071350896299394,0.208482307832271,-0.07873162141758351,0.3296310042830405,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,19,0.07227182091108528,-0.013480112965149102,0.20122120071094185,-0.07788608252301718,0.3219201477921782,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,20,0.06528878489406344,-0.01387741111617051,0.19276701368422516,-0.08707775920034949,0.30401606039310175,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,21,0.05758914461891869,-0.019854991394840715,0.18393912781797267,-0.10472000532416934,0.2917066789949869,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,22,0.04914789952055914,-0.025322884585480734,0.174075882830197,-0.11462137925647466,0.27731127662424365,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,23,0.04010853483443814,-0.032599765705352265,0.16578809252129875,-0.1129151196822046,0.26996436670545404,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,24,0.03132163021666278,-0.040497312841177066,0.16458322850003904,-0.1237020251264156,0.2557259963006876,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,25,0.023073978947707095,-0.05307707050014496,0.14983629610226185,-0.12444637221767393,0.2442035317731321,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,26,0.015003721840822893,-0.06289158275450016,0.1343562092146405,-0.14310481841227085,0.22765994156900218,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,27,0.00723228031245714,-0.07003094644018139,0.12085019430210711,-0.15289429514543126,0.20515045093517098,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,28,-2.609394754323504e-4,-0.08375506655505115,0.10696714499505947,-0.1663168776215819,0.19693781123301538,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,29,-0.007558801954476125,-0.0941002630195664,0.09905567781243323,-0.1825146810158339,0.18739123141253225,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,30,-0.014588722160296264,-0.10286028332813961,0.08841913184804423,-0.1979342293068409,0.17738065202684208,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,31,-0.021434560028548846,-0.11621864409391608,0.08066491831731365,-0.21045992365853075,0.16298131288347115,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,32,-0.02800659414544674,-0.12189456561338136,0.07098043859726387,-0.22034248334853662,0.15638219272544707,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,33,-0.034216459241899956,-0.13295570200980394,0.060325146497384484,-0.2302960402104193,0.1466875381095817,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,34,-0.040092604380511716,-0.14486190241382502,0.05496298126205235,-0.2398566553665355,0.1348789866737652,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,35,-0.04558141147634633,-0.15779193762992932,0.04729916617088335,-0.2591154372679168,0.1187146362703631,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,36,-0.05058495026020861,-0.1626999659136069,0.04186812395573607,-0.2726259125612152,0.10614769381785023,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,37,-0.05506437641769724,-0.16866445538243424,0.033716032409684044,-0.28355557232390666,0.09397467539290366,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,38,-0.059027212130891175,-0.1740274612013775,0.02653942035271594,-0.2980311303050832,0.08462920197185866,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,39,-0.062452595861065094,-0.1794887619971357,0.021817706400153177,-0.3061709378767609,0.07488263616091222,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,spread_icc_fisica,40,-0.06531571952972545,-0.18430553915104544,0.019531661596184864,-0.30397970260422513,0.06783985061514664,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,0,-0.0344667406382948,-0.125167109125961,0.24171784087689385,-0.26648036379410267,0.39884142608638995,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,1,0.04411587927528604,-0.025790833323830586,0.35557140526829933,-0.1483956457428104,0.5641393870252863,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,2,-0.0038990146434825235,-0.1325114009244222,0.3204382921941981,-0.3106238682329615,0.5030823360241597,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,3,-0.036823341434011336,-0.2084912506988812,0.2798785816123966,-0.4117139870127324,0.4536539245586823,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,4,0.06338450478120539,-0.14472490130636478,0.37003807269663824,-0.39852923577206506,0.5859379934873861,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,5,0.001912599440911933,-0.266485558925262,0.3323812984505702,-0.5458859526562371,0.5458294384403573,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,6,-0.03157635800441483,-0.33200607077348165,0.3325246677486531,-0.6517414284636093,0.565080433517312,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,7,-0.022037432658195133,-0.340008026965945,0.3857915993854073,-0.6895149911497461,0.6079972888297235,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,8,-0.11231344374854624,-0.46377812672179536,0.31898370559849043,-0.8749667551115853,0.5769075493931586,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,9,-0.1683918697105824,-0.5307158309340717,0.2846793020933269,-0.9943256885889682,0.5557039865481024,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,10,-0.20449859313100838,-0.5893248186383702,0.2708135688706497,-1.0652271787020213,0.5658435910613723,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,11,-0.2849180742928725,-0.6704831893868548,0.24226942929508605,-1.2157519916629544,0.5141287895710872,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,12,-0.38380370654191864,-0.7970278997425491,0.19671419606428847,-1.3197674684626604,0.48233765347492064,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,13,-0.46680803699233886,-0.9046201037458781,0.17278651183055965,-1.435933724068329,0.476164217982614,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,14,-0.5580866045201027,-1.0026702262589564,0.1387902810202349,-1.5708580833261592,0.43674657088749913,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,15,-0.6502947985319474,-1.0916490743854925,0.09930821121000234,-1.7759762140566622,0.4269184658694517,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,16,-0.7228691416149013,-1.1599087342030034,0.09211815811480419,-1.786161703468728,0.4088745877873639,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,17,-0.8000111306419089,-1.2471253488082867,0.07438027842860287,-1.9568047806377478,0.38487015569515726,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,18,-0.8717419304705931,-1.307819685833738,0.030841759892972456,-2.0665851994232467,0.3678661330799904,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,19,-0.932409268367318,-1.3651614593123598,0.014576119283938758,-2.1400719737588174,0.3683090793900678,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,20,-0.9934026921018968,-1.397236366487678,7.047793229216579e-4,-2.2243542397838962,0.34883157337818427,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,21,-1.044917934166012,-1.4611766193072393,-0.02339396823954572,-2.3018144764639734,0.3486530239037297,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,22,-1.0876899675242746,-1.5018346269085425,-0.035795600198716214,-2.364255205482713,0.3389215808234131,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,23,-1.1249120629330367,-1.5306002176672406,-0.04692421013442509,-2.4127108959683463,0.3262554136980542,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,24,-1.1542649265434912,-1.5553164273166493,-0.04789694484063331,-2.444691468184995,0.28354529296019476,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,25,-1.1754039939874228,-1.5835560301591995,-0.04032131278476235,-2.519299782776455,0.29322100348558067,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,26,-1.1893497262982722,-1.6098497378924606,-0.06894011809922573,-2.5001177569476933,0.25712043009806546,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,27,-1.1977187383863774,-1.5886064695041364,-0.0586917098376432,-2.553023063744213,0.2406928664794765,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,28,-1.2002473515834056,-1.572858156550486,-0.0786666720145201,-2.619521015863671,0.2372681126561847,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,29,-1.196866083067727,-1.5691098974798363,-0.08876859209820186,-2.605229042050362,0.23639453747251205,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,30,-1.188666232183555,-1.5642427144347757,-0.07538358944207463,-2.5792952817262673,0.26437205549466897,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,31,-1.1761840326063755,-1.5629035736577275,-0.07776973243075287,-2.5912958730365308,0.25223671575275053,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,32,-1.159236358315141,-1.5434805877136646,-0.08510035841965796,-2.605770991934676,0.24825536128778022,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,33,-1.138213590701509,-1.5051011828765546,-0.07582300124026345,-2.600380655613315,0.24732904506852427,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,34,-1.1141565676047183,-1.4865175920687086,-0.07329811100980271,-2.5838826793804004,0.2448689073145318,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,35,-1.086956279353124,-1.452479309013903,-0.07644090762817815,-2.577003803734769,0.2599542612209335,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,36,-1.0566391048040136,-1.447609109113235,-0.06529820586323903,-2.5002386653754094,0.27202834663852954,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,37,-1.023881363542023,-1.4254426259538007,-0.048436590505591154,-2.4785311861287274,0.2708121395582896,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,38,-0.9888178111113644,-1.3933718283267202,-0.0340406285364954,-2.4306095090933697,0.28680315126399536,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,39,-0.951592035181259,-1.355673521026183,-0.018045496745643423,-2.3795735759095193,0.3097459980275232,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credit_outstanding,40,-0.9125392363907081,-1.287677874429259,-0.003360957027578601,-2.3302519493411857,0.3370794856042889,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,0,-0.05945591726101984,-0.1747023589481836,0.06911671215171733,-0.3097072366301146,0.12644452914148277,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,1,-0.009943120733790778,-0.12870898763994276,0.1339833303054121,-0.26827975577837837,0.21152864478545028,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,2,0.019048024588319556,-0.17391502643645584,0.1627495413787106,-0.36781206471215694,0.25654485167664876,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,3,-0.0011139925216174795,-0.25416206566782684,0.16861839864466435,-0.4972853852457043,0.2954860886065845,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,4,0.0325872733598187,-0.2683359953152183,0.21951393329479538,-0.546017829826152,0.358605479778776,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,5,0.01161887094196512,-0.34944825320215106,0.2178808385572043,-0.6211559184752496,0.3767013232520033,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,6,0.015930175535250335,-0.38077096639631236,0.2630660292287931,-0.6411561332541499,0.4409715857289352,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,7,0.027683054858407274,-0.38485857563235687,0.2947120093429511,-0.6870638997099583,0.47047561203643823,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,8,-0.02014163837302796,-0.4606766490455941,0.28697154755873827,-0.803994677334365,0.46945649758013613,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,9,-0.043583224827614675,-0.48342389339117464,0.3016167616958258,-0.9256261619083966,0.5200586424173779,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,10,-0.0854876400624427,-0.5060882342955555,0.2948607838939525,-1.014012072388712,0.5597840023648414,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,11,-0.16071891137594552,-0.5932441986792237,0.2637840744704959,-1.1383289391451474,0.5474659110661451,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,12,-0.230898621458564,-0.6698326086953403,0.2416435746389327,-1.2377780278649892,0.5301987253503423,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,13,-0.2906688806500024,-0.7314984194186209,0.2335803282924278,-1.3544931857015003,0.52990723252869,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,14,-0.3562461845460496,-0.8237535499391841,0.2047404621995357,-1.4568506787253666,0.5120947803908316,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,15,-0.4191569429470188,-0.9087576366340875,0.18471589736111713,-1.5702294585039267,0.4922022896963117,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,16,-0.46840494551100287,-0.9564173846886517,0.18055279986153783,-1.6352805659644103,0.47137401594579287,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,17,-0.5221466032545252,-1.0157353049466133,0.1683350638903073,-1.7126433497353624,0.46222294432199496,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,18,-0.5749179963320139,-1.0817948968389879,0.16209831861660556,-1.8660962904710177,0.4504460116492536,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,19,-0.6219229042093377,-1.1303793955088548,0.13929692841036984,-1.877351336723009,0.4515927628608172,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,20,-0.6698726533805099,-1.1848597595979693,0.107751941377803,-1.9845922649712608,0.46852031013472656,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,21,-0.7126383622451216,-1.2327460660257548,0.09635206630597896,-2.080285762740449,0.44187090622024694,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,22,-0.7510026040697615,-1.2961888442803597,0.08245980172091472,-2.150756507114979,0.4355503641054827,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,23,-0.7856702257535764,-1.33911087900383,0.0703952193262333,-2.204266882588074,0.4384701611498385,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,24,-0.814560989154478,-1.3603007736044164,0.049784130729303745,-2.2533063596125174,0.41064547383237143,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,25,-0.8390500143239943,-1.3985232582487213,0.016422546814373988,-2.359715209738626,0.3684991052297135,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,26,-0.859550125848263,-1.4569337935093074,0.0037603116450036556,-2.4210991752547315,0.35643806693310975,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,27,-0.8760875559273185,-1.5024568059837478,-0.016202054681485185,-2.4856204012544794,0.3576229106073513,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,28,-0.8885911392757739,-1.526566369998373,-0.03229290382512882,-2.4873935922086083,0.3431114006240963,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,29,-0.8973617557522351,-1.5503330973327833,-0.05952171543661443,-2.520586057586872,0.30851871034641304,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,30,-0.9028754763234725,-1.5594452993047199,-0.07029842522498218,-2.5891038072044164,0.3167370557925558,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,31,-0.9049087217883556,-1.562837253876424,-0.07073996438023276,-2.6222897915298753,0.32900744567863044,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,32,-0.9034656922562667,-1.568779943403976,-0.07164947012735487,-2.6454569668960723,0.3016733483570011,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,33,-0.8989122724024634,-1.5645854917479816,-0.08967046910154595,-2.6480733259000417,0.28330688275627003,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,34,-0.8913709283769222,-1.5466325673430235,-0.07850926833020991,-2.6487011698981395,0.271516423852893,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,35,-0.8805720410858586,-1.5407476950780727,-0.06719478398741455,-2.6557087163898903,0.28240024164492217,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,36,-0.8667418946431193,-1.515693384140329,-0.08022252772118296,-2.619627601438683,0.2807204121574323,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,37,-0.8502301192730544,-1.475223589136188,-0.07241415261884548,-2.5441371631244976,0.29100973520542744,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,38,-0.8309474888636204,-1.4336263482232048,-0.06804817500226848,-2.5006726312407994,0.2822269946629783,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,39,-0.8090754413757062,-1.4274923475818158,-0.057927583003820574,-2.452490553457407,0.30296471598442165,FALSE
z_jk_raw_purif,7,6,full,r7q6·full,credito_pessoa_fisica,40,-0.7849203937741356,-1.3749096775135314,-0.044546719142170205,-2.4469519273149047,0.3021438891828354,FALSE
