sample,r,q,p,status,max_eig,break_date,design,placebo_type,instrument_free,n_C,n_NC,lambda_1,lambda_1_lo,lambda_1_hi,lambda_min,rank1_share,eig_gap,ratio_dir,p_placebo,prop_LR,prop_p_chi2,prop_p_boot,sys_min_rel_gap
full,8,8,5,ok,0.9804083490210781,NA,intensidade_z,permute,FALSE,49,99,4.759452684531259,2.3939946932318596,11.506956111444435,-4.0536536741380855,0.3012555571758819,2.912169710084054,2.3236989719325725,0.4035964035964036,82.2825731645043,1.1161731079914687e-5,0.017964071856287425,0.1115099132179036
full,8,8,5,ok,0.9804083490210781,NA,volatilidade_juros,permute,TRUE,37,111,7.883729170744021,2.9709197569832493,24.5398080799204,-1.8108281277695515,0.4269984296400145,1.7385337307449205,3.308668160922763,0.10789210789210789,72.32030928900393,2.1037616837967332e-4,0.1596806387225549,0.1404802783144327
full,8,8,5,ok,0.9804083490210781,2019-01-01,quebra_livre,rotate,TRUE,81,67,3.916310137238877,2.5620762822249503,11.637812280425546,-2.7864656029567803,0.29814233266454293,1.374779301411753,2.476228978614169,0.43356643356643354,74.86081424303809,1.0190707288579367e-4,0.08183632734530938,0.12497744616611588
full,8,8,6,ok,0.9764370706395482,NA,calendario,permute,TRUE,98,49,3.725171708075406,1.9222500354905188,9.491789512240324,-3.7566979604056936,0.3357087960533009,3.3424232339328297,2.0004020628184294,0.2937062937062937,47.35420104984421,0.07936073929232476,0.5588822355289421,0.11089773300043758
full,8,8,6,ok,0.9764370706395482,NA,episodio_s2,rotate,TRUE,69,78,3.6101508551089885,2.278965420061087,11.172916712377623,-3.2502495811542134,0.2912457058638036,1.4247810140295076,2.438255573669398,0.42357642357642356,73.19638530794197,1.6417522427883603e-4,0.10179640718562874,0.06325085635591148
full,8,8,6,ok,0.9764370706395482,NA,intensidade_z,permute,FALSE,49,98,4.358392294643312,1.9645720550735386,10.254281996142613,-4.049328618050212,0.29414041875919283,2.5991701980174446,2.3860989979423666,0.3826173826173826,77.51399559340568,4.6941104629529226e-5,0.033932135728542916,0.06107265258637492
full,8,8,6,ok,0.9764370706395482,NA,volatilidade_juros,permute,TRUE,37,110,8.573496687593547,3.5092182186958505,23.37114031303942,-1.8103007464567815,0.45819432532950616,1.8383621612331051,3.2608877780961674,0.06293706293706294,61.3533472695636,0.0038421782808985747,0.29740518962075846,0.12290571841560144
full,8,8,6,ok,0.9764370706395482,2020-03-01,quebra_livre,rotate,TRUE,67,80,3.7092033711217267,2.3512158527595215,12.2171098011022,-3.0774182377874664,0.29763074484356367,1.4009528259214339,2.3931175560092193,0.4115884115884116,71.42039631497391,2.7079483220164373e-4,0.11776447105788423,0.055215123315837944
full,8,8,7,ok,0.9770192401191725,NA,calendario,permute,TRUE,97,49,3.331298887068559,1.6811753755105467,7.890756930246004,-3.5823802283353348,0.33344518401226264,3.349996571778789,1.939531269605299,0.32667332667332666,45.19338731966245,0.11607431719271719,0.5728542914171657,0.06309054636789166
full,8,8,7,ok,0.9770192401191725,NA,episodio_s2,rotate,TRUE,69,77,2.9598214947661696,1.86821401982554,9.898710387400946,-2.8989874921726733,0.2843659283106294,1.6261882502974796,2.5203470547050255,0.4825174825174825,76.59388858528854,6.154386751971017e-5,0.08383233532934131,0.092693303873662
full,8,8,7,ok,0.9770192401191725,NA,intensidade_z,permute,FALSE,49,97,4.115284504609059,1.8972645908787626,9.739223127068744,-4.060195641838929,0.3044838170600678,3.200065937030484,2.396243699634566,0.3646353646353646,77.89744324318208,4.190453855823783e-5,0.03592814371257485,0.10575266512730616
full,8,8,7,ok,0.9770192401191725,NA,volatilidade_juros,permute,TRUE,37,109,7.531208787872149,3.387919712222616,20.210570094094987,-1.625176682010865,0.42498463309811496,1.4835381754873562,2.98535863118918,0.08391608391608392,62.350052157561386,0.0030004608273111774,0.17764471057884232,0.21077310332531837
full,8,8,7,ok,0.9770192401191725,2022-10-01,quebra_livre,rotate,TRUE,36,110,3.568284003550485,2.090866749877474,7.2019695345621315,-3.689362542075056,0.31405532352429555,3.400979507511654,2.2785161397906872,0.37962037962037964,53.96277356902882,0.021253084388045598,0.25948103792415167,0.1441317614481363
full,8,8,8,ok,0.981143605907411,NA,calendario,permute,TRUE,96,49,3.127329457501984,1.6594634917338746,7.944134278839569,-3.0858505614841345,0.34508661414473396,2.856362813973042,1.9426204068398376,0.3246753246753247,40.90810032423344,0.22703304295209384,0.720558882235529,0.057814231747776536
full,8,8,8,ok,0.981143605907411,NA,episodio_s2,rotate,TRUE,69,76,3.1113003622633415,1.5686065597605112,8.99099302690912,-2.72411501064391,0.3282840282376655,1.9567330098188127,2.8530198284021435,0.36063936063936064,78.5902469106657,3.4103913833639655e-5,0.0658682634730539,0.163905554539966
full,8,8,8,ok,0.981143605907411,NA,intensidade_z,permute,FALSE,48,97,3.344896625258352,1.4074871566259037,9.09648219609662,-4.163237572497943,0.2866031100977158,2.8208241282266275,2.270875145742032,0.4075924075924076,77.27145494552124,5.0425509462537166e-05,0.05588822355289421,0.15204716277376057
full,8,8,8,ok,0.981143605907411,NA,volatilidade_juros,permute,TRUE,36,109,7.000652977405584,3.2470372097350184,19.288234090744623,-1.233805405588438,0.4633172154095626,1.8000828757531004,3.052937886631398,0.0899100899100899,52.59466336171801,0.02841920364103216,0.31137724550898205,0.157388993673995
full,8,8,8,ok,0.981143605907411,2022-10-01,quebra_livre,rotate,TRUE,36,109,3.2826695574904767,1.918558063261567,6.256761425938432,-3.042723255842782,0.3133509761515035,3.066757599733082,2.549753584223527,0.37162837162837165,51.53024912569923,0.035408517636816655,0.25748502994011974,0.06864431140414846
pre_covid,7,5,5,ok,1.0032498416662126,NA,calendario,permute,TRUE,52,27,0.8625860453313239,0.7470001793345035,2.054207911777943,-0.49101293722053463,0.3409985633962357,1.1326407692724336,2.954315665469858,0.46153846153846156,13.276692713215432,0.5048616361401199,0.626746506986028,0.15233166067874337
pre_covid,7,5,5,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,5,5,ok,1.0032498416662126,NA,intensidade_z,permute,FALSE,26,53,1.5833167577860152,0.9555406033076757,3.9578102088778877,-0.7002610799755264,0.3590099833157287,1.3340766793239254,4.178237974531868,0.028971028971028972,29.33112623853665,0.009423265420741627,0.12974051896207583,0.2971624140956333
pre_covid,7,5,5,ok,1.0032498416662126,NA,volatilidade_juros,permute,TRUE,20,59,1.5611966887442363,0.9522835909050009,3.7398884217311203,-0.5308255550587513,0.4327781786591148,1.9147442190153026,3.563043074676568,0.14485514485514486,14.784276837441961,0.39305842812474484,0.6626746506986028,0.12801338952007596
pre_covid,7,5,5,ok,1.0032498416662126,2018-05-01,quebra_livre,rotate,TRUE,20,59,1.4261853354286285,0.2569076336143702,3.6658202954335772,-0.951170164757824,0.4467398966167662,44.881792373289,3.2319374241843435,0.4245754245754246,28.367652689212463,0.012710735229275646,0.10978043912175649,0.22824046876161833
pre_covid,7,5,6,ok,0.9961434692050952,NA,calendario,permute,TRUE,52,26,0.8120959385401579,0.6605349350151297,1.9618971120641016,-0.5336696816273325,0.3552914921312051,1.6786422867858888,2.736096003685652,0.5374625374625375,9.843346742193528,0.7735445614949055,0.8063872255489022,0.14248936588342878
pre_covid,7,5,6,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,5,6,ok,0.9961434692050952,NA,intensidade_z,permute,FALSE,26,52,1.6195837338255967,0.8747361431195337,3.7212821823512563,-0.578673820491455,0.3924098850724292,1.3867376185879163,4.3887730582841895,0.017982017982017984,26.63603898248722,0.02146048936936206,0.18163672654690619,0.333610638279024
pre_covid,7,5,6,ok,0.9961434692050952,NA,volatilidade_juros,permute,TRUE,20,58,1.3302362698994756,0.6284684205410078,3.73758742286852,-0.6574608168917246,0.35195638596995,1.341201840118889,3.0344594707441823,0.2707292707292707,18.21494160322322,0.1971659141890485,0.5269461077844312,0.24254177787484454
pre_covid,7,5,6,ok,0.9961434692050952,2018-05-01,quebra_livre,rotate,TRUE,20,58,1.3413685321222508,0.6157207156499005,3.345560181326407,-0.7273363499785803,0.3683635029284887,2.0025675933573295,3.0605696190953453,0.3646353646353646,23.225153856935407,0.056703261316355565,0.18962075848303392,0.20279898493879123
pre_covid,7,5,7,ok,0.9889588658198609,NA,calendario,permute,TRUE,51,26,0.8153239960082009,0.6784985913386121,1.7716682005170263,-0.6637739218561233,0.28972906968921963,1.3044633566591926,2.747327856771582,0.45054945054945056,15.49455955167432,0.3452042299205459,0.4530938123752495,0.20863039449918921
pre_covid,7,5,7,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,5,7,ok,0.9889588658198609,NA,intensidade_z,permute,FALSE,26,51,1.4552003983614217,0.9166900858034659,2.8830588238307215,-0.7880882391749275,0.4017574779804585,1.599241562949723,3.942822891111302,0.027972027972027972,27.97431480271894,0.01434000658482109,0.07984031936127745,0.38041459291710245
pre_covid,7,5,7,ok,0.9889588658198609,NA,volatilidade_juros,permute,TRUE,19,58,0.914965380491265,0.2764770156281333,2.7835293543549735,-0.8183121170067261,0.29498699595535244,1.525567493144916,2.174414712799429,0.5494505494505495,17.25477713277628,0.24285486197935416,0.4590818363273453,0.22150032287837612
pre_covid,7,5,7,ok,0.9889588658198609,2017-04-01,quebra_livre,rotate,TRUE,33,44,1.3962021166158811,0.9385953094950958,2.468290486579499,-0.7471202750050239,0.42016724452686455,2.862245473045544,4.366788910144393,0.012987012987012988,29.543034567304083,0.008816726291060192,0.03792415169660679,0.13795357561011368
pre_covid,7,5,8,ok,0.989499593504883,NA,calendario,permute,TRUE,50,26,0.7885112434557157,0.7101014110413197,1.6771413754752604,-0.37644985818745136,0.36667885091055785,1.7099707187246815,2.608876107105032,0.5514485514485514,8.079186326993874,0.8851598894341122,0.8702594810379242,0.027384869507935613
pre_covid,7,5,8,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,5,8,ok,0.989499593504883,NA,intensidade_z,permute,FALSE,25,51,1.3103738365623232,0.6446381279617471,2.8445215560713653,-0.6871410269540724,0.41114303694761967,2.3601549479382076,3.3268872715615063,0.11988011988011989,20.143666216379337,0.12567663363161202,0.3253493013972056,0.205936830559746
pre_covid,7,5,8,ok,0.989499593504883,NA,volatilidade_juros,permute,TRUE,19,57,1.0096067071965653,0.46205136969571325,3.033878508117611,-0.7028000375385435,0.35800897088210265,1.697694325338701,2.314750092371311,0.5114885114885115,14.390445104152425,0.4210460732467565,0.5169660678642715,0.26415594682432697
pre_covid,7,5,8,ok,0.989499593504883,2017-05-01,quebra_livre,rotate,TRUE,32,44,1.4519516336098328,0.9966553849147516,2.6061384556849205,-0.6440063185792554,0.43284280898867716,1.8677734945396545,4.594309629201037,0.23576423576423577,29.119645920881247,0.010067644861172122,0.06387225548902195,0.3200375349190907
pre_covid,7,6,5,ok,1.0032498416662126,NA,calendario,permute,TRUE,52,27,0.8973112373020096,0.8096260693676871,2.2090923602867747,-0.5430568845140428,0.26365267322514657,1.1676601367544333,3.1476333345715064,0.5564435564435565,17.662713210182588,0.6096161549031809,0.7065868263473054,0.1719885793738016
pre_covid,7,6,5,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,6,5,ok,1.0032498416662126,NA,intensidade_z,permute,FALSE,26,53,1.6246461794596154,1.1930479062592492,4.255819955641053,-0.7067530870371228,0.305913183393207,1.2887123836940115,4.3597590234152195,0.04095904095904096,33.416346144032,0.030354861154721167,0.26147704590818366,0.1711084888465286
pre_covid,7,6,5,ok,1.0032498416662126,NA,volatilidade_juros,permute,TRUE,20,59,1.5694368686008906,1.1134995056212336,4.622192564435373,-0.653277773828836,0.3170061798118202,1.3258760981136501,3.5704771049508857,0.2627372627372627,21.41787043446862,0.3729144174259689,0.7125748502994012,0.24686812293310637
pre_covid,7,6,5,ok,1.0032498416662126,2018-05-01,quebra_livre,rotate,TRUE,20,59,1.550729576614395,0.6427526542829483,4.195124826275843,-1.0566525051986044,0.3435553875521774,1.9342653350636079,3.5808515390610065,0.5174825174825175,40.54776485785293,0.004256206858073395,0.09580838323353294,0.3449469837799847
pre_covid,7,6,6,ok,0.9961434692050952,NA,calendario,permute,TRUE,52,26,0.8130734283341534,0.7820752642339872,2.01115213095787,-0.6559398051849986,0.29362187974145615,1.338258909891249,2.7429689835659166,0.7362637362637363,12.093763219897154,0.9128109013459353,0.9281437125748503,0.02645311328661205
pre_covid,7,6,6,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,6,6,ok,0.9961434692050952,NA,intensidade_z,permute,FALSE,26,52,1.6725546262477873,1.2300071287151892,3.902000581041091,-0.5992273579019314,0.3237919424390317,1.3225049986937272,4.624444388126901,0.015984015984015984,32.50583578151246,0.0381977135899275,0.24550898203592814,0.16039430518240017
pre_covid,7,6,6,ok,0.9961434692050952,NA,volatilidade_juros,permute,TRUE,20,58,1.4002460078457863,0.8264039481953194,3.822791579700136,-0.7046888083456271,0.3045927747077425,1.2256412210980547,3.1393284137056643,0.3116883116883117,25.660057050663916,0.1773349258923594,0.5249500998003992,0.1664918533773226
pre_covid,7,6,6,ok,0.9961434692050952,2018-05-01,quebra_livre,rotate,TRUE,20,58,1.3909641779476447,0.7486554262529209,3.483194323101678,-0.7990216118414345,0.3471278162431347,1.768432158282661,3.1789747234279,0.3166833166833167,28.01952009818233,0.10893809292980094,0.281437125748503,0.18948615858890966
pre_covid,7,6,7,ok,0.9889588658198609,NA,calendario,permute,TRUE,51,26,0.8409008582837398,0.8165220856920105,1.8335735441771694,-0.7519731181960452,0.26193891239742667,1.1952479738194424,2.857455858848035,0.6303696303696303,18.932503469176876,0.5262171979179157,0.6487025948103793,0.19224308463626164
pre_covid,7,6,7,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,6,7,ok,0.9889588658198609,NA,intensidade_z,permute,FALSE,26,51,1.5705976841195923,1.0561148762086108,2.9872453013647484,-0.8548523346900065,0.35338742007298696,1.726005221021331,4.319486255261139,0.03196803196803197,34.74571364998939,0.02150116809200702,0.1277445109780439,0.20567276227945333
pre_covid,7,6,7,ok,0.9889588658198609,NA,volatilidade_juros,permute,TRUE,19,58,1.0517310673674527,0.5731538842818935,3.1727807736113975,-0.820627548336351,0.26626728800133,1.1615713618698889,2.383293232190802,0.5944055944055944,23.994635138479808,0.24262658914858057,0.4471057884231537,0.09535023388383455
pre_covid,7,6,7,ok,0.9889588658198609,2017-04-01,quebra_livre,rotate,TRUE,33,44,1.4206729065398505,1.0594891309051937,2.547069605531891,-0.8142940518516022,0.3768347407693694,1.9379819447759354,4.511822840315225,9.99000999000999e-4,34.94234908662884,0.020413478995628672,0.08183632734530938,0.2801075400739723
pre_covid,7,6,8,ok,0.989499593504883,NA,calendario,permute,TRUE,50,26,1.0458129544386665,0.9614958204888548,1.8093758238781454,-1.2812654977735691,0.2695057762128257,1.4317640145133035,4.441332583731088,0.1958041958041958,30.45378760041011,0.06282681492279561,0.25149700598802394,0.16541220008388044
pre_covid,7,6,8,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,6,8,ok,0.989499593504883,NA,intensidade_z,permute,FALSE,25,51,1.4881728272644477,1.0779951452820007,3.0963911040269227,-1.022278919933789,0.33487125765401266,1.7003499666477149,3.8720498138546664,0.08491508491508491,36.38212171494349,0.013864360359411012,0.12974051896207583,0.2238195241863919
pre_covid,7,6,8,ok,0.989499593504883,NA,volatilidade_juros,permute,TRUE,19,57,1.1720686384791654,0.6643247202490299,3.131209391306971,-0.987814442724324,0.31005994800785525,1.9104547286684908,2.609661943446611,0.5434565434565435,25.73401694537931,0.17477727697683373,0.3652694610778443,0.2772123759056135
pre_covid,7,6,8,ok,0.989499593504883,2017-05-01,quebra_livre,rotate,TRUE,32,44,1.4965165244337264,1.0847743182901093,2.7694937998790286,-0.6827812673138511,0.37001859874543475,1.8972217096749557,4.881893372661424,0.13286713286713286,37.097575501056276,0.011390708640957084,0.08782435129740519,0.07993212112646882
pre_covid,7,7,5,ok,1.0032498416662126,NA,calendario,permute,TRUE,52,27,4.751282159994528,2.058937315418193,10.367594690218656,-1.2340043976075372,0.49165114620199946,3.0436847688646997,2.6518987510861427,0.08091908091908091,25.00102649109217,0.5744044590952996,0.7465069860279441,0.1348380103525286
pre_covid,7,7,5,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,7,5,ok,1.0032498416662126,NA,intensidade_z,permute,FALSE,26,53,8.06836749977344,2.908732663037087,19.476707705621834,-1.5366384387908871,0.5246345606081618,3.2206591885688614,3.5897325257199375,0.015984015984015984,42.36169345245793,0.03030993436937406,0.2654690618762475,0.17573716461883443
pre_covid,7,7,5,ok,1.0032498416662126,NA,volatilidade_juros,permute,TRUE,20,59,7.388360124813868,2.4435807618118126,17.959792211901753,-1.8488162730832702,0.5119857020608412,3.1560028781613836,2.8005584216606514,0.07992007992007992,32.59511752339607,0.2107604355858153,0.6506986027944112,0.14351020026199635
pre_covid,7,7,5,ok,1.0032498416662126,2018-05-01,quebra_livre,rotate,TRUE,20,59,6.054752976597856,1.1499288143498485,17.06132570358674,-3.0210347337597336,0.5021166225740938,6.69953956589511,2.862723931722932,0.14785214785214784,49.534019943241354,0.005148606978560091,0.16167664670658682,0.08854947251805087
pre_covid,7,7,6,ok,0.9961434692050952,NA,calendario,permute,TRUE,52,26,4.391373538598103,1.7978807366888079,9.336068282235665,-1.3983826559381,0.5532036452127965,4.228363181412518,2.7287905838007624,0.056943056943056944,27.58534698093318,0.4325822963704209,0.6926147704590818,0.09093048742258
pre_covid,7,7,6,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,7,6,ok,0.9961434692050952,NA,intensidade_z,permute,FALSE,26,52,7.449327931357829,2.636480810321242,16.7647457394508,-1.8703572928705838,0.5659504458486923,4.64221453555198,3.781949269648642,0.01098901098901099,40.43735331171878,0.0466038851162354,0.31137724550898205,0.16100709586754772
pre_covid,7,7,6,ok,0.9961434692050952,NA,volatilidade_juros,permute,TRUE,20,58,5.739279314171779,1.5540667746952557,14.189321390817945,-2.036677223721327,0.4899420363670344,3.99340591113143,2.6051869492712156,0.15584415584415584,40.97994980731314,0.04136897804602312,0.31137724550898205,0.07560831473205422
pre_covid,7,7,6,ok,0.9961434692050952,2018-05-01,quebra_livre,rotate,TRUE,20,58,6.283641226021937,1.4461485996716714,15.951861422365603,-1.3673449536800166,0.5895113350066764,6.827912203378006,2.783927383660266,0.04595404595404595,36.01287570583336,0.11501784929519344,0.36127744510978044,0.03501397857785157
pre_covid,7,7,7,ok,0.9889588658198609,NA,calendario,permute,TRUE,51,26,3.6050960312478035,1.7683552537187985,7.284849203370004,-1.0399855588731286,0.5449476656484714,3.848504063941272,2.6887174963367655,0.02097902097902098,31.485107627903997,0.2516901684271336,0.5389221556886228,0.05962899603788621
pre_covid,7,7,7,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,7,7,ok,0.9889588658198609,NA,intensidade_z,permute,FALSE,26,51,4.263576251302782,1.7097112801635017,9.332671019538648,-1.091508436856417,0.5280324005646749,2.9756468680223316,2.8386797601122926,0.04695304695304695,40.00135004059764,0.051221999278371545,0.2634730538922156,0.28582528255371364
pre_covid,7,7,7,ok,0.9889588658198609,NA,volatilidade_juros,permute,TRUE,19,58,3.8161699837155645,0.8991586645153531,10.295706191824706,-1.4511683615173214,0.49367470503699845,4.010515511075303,2.074427995868131,0.13286713286713286,34.0423170052262,0.16482068724284202,0.41317365269461076,0.19792346850299136
pre_covid,7,7,7,ok,0.9889588658198609,2018-05-01,quebra_livre,rotate,TRUE,20,57,4.933913567333088,1.0818744276416976,11.049129253760906,-1.7137494267166022,0.544873802955649,7.22628397317274,2.5461903493825857,0.015984015984015984,38.73951944769023,0.0668943821215472,0.3772455089820359,0.038168995169250416
pre_covid,7,7,8,ok,0.989499593504883,NA,calendario,permute,TRUE,50,26,2.563710644200392,1.480494641589619,5.058572422909151,-0.6645037647963743,0.49913922602335636,2.581553768399295,2.1397708547955268,0.08491508491508491,41.45994810308998,0.03717740903626689,0.3013972055888224,0.09834366465327718
pre_covid,7,7,8,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,7,7,8,ok,0.989499593504883,NA,intensidade_z,permute,FALSE,25,51,2.2206163621737076,0.9143203087961381,5.739845276397299,-1.1130457065794765,0.42684778907372795,2.754211111936392,2.1926749019199168,0.22477522477522477,45.0001281514229,0.01626004671347911,0.18363273453093812,0.17127134093021712
pre_covid,7,7,8,ok,0.989499593504883,NA,volatilidade_juros,permute,TRUE,19,57,2.4902316131893762,0.6653678246770973,6.819405089400388,-1.07170425733784,0.4785663369874131,2.7713416977453353,1.7080179599399252,0.21078921078921078,36.29948576444114,0.10890363212867446,0.32934131736526945,0.09970787094658408
pre_covid,7,7,8,ok,0.989499593504883,2015-05-01,quebra_livre,rotate,TRUE,56,20,3.507652586295201,2.1420937048434405,5.58244712111504,-0.9795532453663612,0.6171009973705981,5.380692410369469,4.052490902470766,0.012987012987012988,57.03033519357325,6.374978208079635e-4,0.18962075848303392,0.052594934506522674
pre_covid,8,5,5,ok,1.0012398235443114,NA,calendario,permute,TRUE,52,27,0.853181803280071,0.7644428030634431,1.978456941553869,-1.0998387784446546,0.27317918678256575,1.3259172566364374,2.9063329221996668,0.5104895104895105,18.24026554189994,0.19605599198599155,0.47105788423153694,0.2487038899937587
pre_covid,8,5,5,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,8,5,5,ok,1.0012398235443114,NA,intensidade_z,permute,FALSE,26,53,1.5847130752257415,0.9933306691227058,3.856040780682682,-0.5170280253531878,0.41283199493630784,1.2786651978872456,4.179965904106382,0.03896103896103896,22.917612748955154,0.06162359454394329,0.2834331337325349,0.2737452756985578
pre_covid,8,5,5,ok,1.0012398235443114,NA,volatilidade_juros,permute,TRUE,20,59,1.794976743375798,0.7051168611112523,4.714649582788294,-0.7112434987129332,0.44175334690252227,1.7872635885003745,4.149098842666517,0.06793206793206794,26.611526132084286,0.02161723292585976,0.2894211576846307,0.311853551122144
pre_covid,8,5,5,ok,1.0012398235443114,2018-05-01,quebra_livre,rotate,TRUE,20,59,1.254091870955769,0.2390770538215819,3.3223227632747125,-1.1252129808517222,0.3371031679182183,7.892735616087075,2.839835962495768,0.5944055944055944,37.7088548809694,5.756902777479112e-4,0.021956087824351298,0.4334430423210604
pre_covid,8,5,6,ok,1.0004213610615593,NA,calendario,permute,TRUE,52,26,0.8674293354931346,0.7152890145753558,1.706858130848621,-1.2050203638813808,0.28844486754495424,1.4022917359252431,3.100350018325925,0.42857142857142855,20.293041044874208,0.1211699120650341,0.3073852295409182,0.16502524779523506
pre_covid,8,5,6,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,8,5,6,ok,1.0004213610615593,NA,intensidade_z,permute,FALSE,26,52,1.402993013241925,0.9574953846192304,3.1291761973032592,-0.6793903610042271,0.404663998408482,1.6923806166940432,3.5489099686510537,0.0989010989010989,18.774692015444757,0.17373824999522644,0.39520958083832336,0.21293358762108922
pre_covid,8,5,6,ok,1.0004213610615593,NA,volatilidade_juros,permute,TRUE,20,58,1.016253226842026,0.5196120737978087,3.190847677812726,-0.897376427372963,0.3218672276374986,1.3694098950078488,2.3546535300098728,0.5544455544455544,19.058177166300457,0.16273816145436198,0.45109780439121755,0.19279685475757669
pre_covid,8,5,6,ok,1.0004213610615593,2018-04-01,quebra_livre,rotate,TRUE,21,57,1.1714441582217232,0.5718781073256685,2.947514308835487,-0.937238483852816,0.3313183562817898,1.3958847722297159,2.7162089641045992,0.3026973026973027,24.737073196682058,0.037253549780702076,0.17165668662674652,0.23312872764648548
pre_covid,8,5,7,ok,0.9967900156784064,NA,calendario,permute,TRUE,51,26,0.6434057896321271,0.6206133514414796,1.6613990907138714,-1.1569077756782558,0.21216207347205002,1.1445603218811977,2.1037977544167275,0.7392607392607392,16.08358807775016,0.30829634143238044,0.3393213572854291,0.08962436642052987
pre_covid,8,5,7,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,8,5,7,ok,0.9967900156784064,NA,intensidade_z,permute,FALSE,26,51,1.250043148810334,0.754579895795331,2.404377322476004,-0.5979438696302055,0.4813951902491859,2.920521447882111,3.186146820839911,0.08191808191808192,17.018674073471303,0.2551840810187291,0.3812375249500998,0.25450738564112246
pre_covid,8,5,7,ok,0.9967900156784064,NA,volatilidade_juros,permute,TRUE,19,58,0.5011008628035578,0.26024320683220337,1.9631067079937206,-0.7408205191272013,0.23277027252315263,2.018843087002813,1.5611792653629508,0.913086913086913,9.50505147689452,0.7974015219859105,0.8043912175648703,0.19273094368285906
pre_covid,8,5,7,ok,0.9967900156784064,2017-10-01,quebra_livre,rotate,TRUE,27,50,1.1274003491625246,0.7863439491118754,2.3251467443906293,-0.5652191330414169,0.40442269345032344,1.5202939952030208,2.8382715792892106,0.08591408591408592,15.24654497617362,0.36151159016327583,0.5049900199600799,0.29691141510726754
pre_covid,8,5,8,ok,1.0105249196033776,NA,calendario,permute,TRUE,50,26,0.8358563798522909,0.7132458201902041,1.6423067550050567,-0.9811916865073397,0.2616639006473605,1.3759349443482285,2.831180157684985,0.3546453546453546,18.600172526841614,0.1807962730473477,0.2375249500998004,0.20486000258824308
pre_covid,8,5,8,regime_unavailable,NA,NA,episodio_s2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
pre_covid,8,5,8,ok,1.0105249196033776,NA,intensidade_z,permute,FALSE,25,51,1.1788628483991204,0.8321679404809307,2.647088525277935,-0.5242724422535763,0.371052377021763,1.2777184437560543,2.8921840439757758,0.13886113886113885,14.75341067637879,0.395216198029065,0.48502994011976047,0.2067903999912797
pre_covid,8,5,8,ok,1.0105249196033776,NA,volatilidade_juros,permute,TRUE,19,57,0.49254237933213424,0.2674029235998515,1.625647530476502,-1.0242302850564386,0.19707350725231548,2.432268858544001,1.5511235765688711,0.922077922077922,17.061018450153636,0.2529407583333257,0.32934131736526945,0.21991152811119744
pre_covid,8,5,8,ok,1.0105249196033776,2016-12-01,quebra_livre,rotate,TRUE,37,39,1.0761892087094427,0.8727467558509233,2.1469041580575414,0.003436536193271998,0.45572397873734605,1.4545834936363904,3.1977966826228004,9.99000999000999e-4,8.630277544692074,0.8539811555365397,0.844311377245509,0.1350072127575138
