var,h,lp,lp_se,lp_t,dfm,dfm_sig90,razao_lp_dfm
asset_ifnc,23,-4.394683232363969,2.5189927617296335,-1.744619237947479,39.88224096381629,FALSE,-0.11019148187663541
asset_ifnc,24,-8.420104035588064,3.4671438635882192,-2.428541868139825,41.01560681006157,FALSE,-0.2052902465781031
asset_ibov,0,-1.0394121680001422,1.1704230054687037,-0.888065394428831,-1.6725830882120496,FALSE,0.6214412756685519
asset_ibov,1,-1.7797310108221416,1.6362587277563174,-1.0876831277548369,-3.108949919114354,FALSE,0.5724540623443473
asset_ibov,2,0.3568378201033147,2.457491971091403,0.14520406345207246,-1.372488962009846,FALSE,-0.25999321668916625
asset_ibov,3,2.1143423807347723,2.7404152862185542,0.7715408651264357,-0.775572261108824,FALSE,-2.7261707087253595
asset_ibov,4,1.5058006152872532,2.483095452784697,0.606420753418301,-0.055903523771204125,FALSE,-26.935701252930503
asset_ibov,5,0.08638975206165923,1.59645326335798,0.05411354910568883,1.2293387383878887,FALSE,0.07027335051277055
asset_ibov,6,-2.0586228351328284,1.6277345450972385,-1.2647165604081034,2.359558675711419,FALSE,-0.872460963282527
asset_ibov,7,-0.9178460963051385,1.8592007689876058,-0.4936777735978105,3.5736663874065537,FALSE,-0.2568359765028959
asset_ibov,8,-1.2007202070222411,2.818472709907616,-0.4260180355131408,5.363848283379157,FALSE,-0.22385424486052063
asset_ibov,9,0.2510541775886486,3.143784231455943,0.07985731815709914,6.792600306302201,FALSE,0.03695995145713485
asset_ibov,10,0.3212078714432937,3.041941035383001,0.10559306301703231,8.098280839641218,FALSE,0.039663711076920904
asset_ibov,11,-0.45522400303679206,2.0007058070796324,-0.22753170477436074,9.787788617548403,FALSE,-0.0465093823359269
asset_ibov,12,-1.4793535132554554,1.6124346260356501,-0.9174657312418368,11.519647019034771,FALSE,-0.12842003846220368
asset_ibov,13,-0.8244076535699515,1.835094153917593,-0.44924542526060085,12.992394897669781,FALSE,-0.06345309391094717
asset_ibov,14,-0.3538883195399376,1.801746702923892,-0.19641402366139712,14.515645475144515,FALSE,-0.02437978525625395
asset_ibov,15,-2.911524471304056,1.7268292067459325,-1.686052366922021,15.687542139901328,FALSE,-0.18559468687568215
asset_ibov,16,-3.361923373689506,2.0741208988542805,-1.620890747278325,16.58812853442298,FALSE,-0.2026704439089066
asset_ibov,17,-1.331167404205462,2.60457715326732,-0.5110877220648177,17.469806705348418,FALSE,-0.0761981758961261
asset_ibov,18,-1.3098909949136215,2.074198092448238,-0.6315168255542642,18.20308869968684,FALSE,-0.07195982047465145
asset_ibov,19,0.8110029732398744,2.306457804299074,0.3516227228298832,18.80237176917425,FALSE,0.043133014451372666
asset_ibov,20,1.5417934987683657,2.6177818641884945,0.5889694324268373,19.340834065500363,FALSE,0.07971701186964701
asset_ibov,21,1.2092372539503777,2.765501519492249,0.43725785194014133,19.71070110943939,FALSE,0.06134927658008461
asset_ibov,22,-0.8537838645253396,2.641586057608197,-0.32320880179780753,19.976640837900547,FALSE,-0.04273911071702826
asset_ibov,23,-1.7157361569650311,2.2253788993417003,-0.7709860812792694,20.17847150524099,FALSE,-0.08502805361245523
asset_ibov,24,-5.252028108224222,1.2944790495746017,-4.057252305435279,20.26242599512615,FALSE,-0.2592003597934189
asset_imat,0,-0.29266122142260087,1.56027218693842,-0.18757061996782967,-0.31491940972181787,FALSE,0.9293210020973981
asset_imat,1,-0.8371907954313474,2.1843190998000304,-0.38327311953092863,-0.484649590517331,FALSE,1.7274146348451513
asset_imat,2,0.560484538454507,2.599668146600631,0.21559849444145623,1.0257804345148696,FALSE,0.5463981565602597
asset_imat,3,-0.5666859140293332,2.4415340635224507,-0.23210239926440507,1.6882289861839324,FALSE,-0.3356688687772553
asset_imat,4,-1.5998977236227803,2.292295056226099,-0.6979458073153805,2.039049036834293,FALSE,-0.7846293515857211
asset_imat,5,-2.120301725439731,2.7783499390311164,-0.7631514287142447,2.44138570814692,FALSE,-0.8684828941057
asset_imat,6,-5.2370288317826725,3.224972079404102,-1.6238989680649734,2.829488907911288,FALSE,-1.850874487311073
asset_imat,7,-4.840023760459895,4.2583607387211915,-1.1365931769118696,3.0180187306498705,FALSE,-1.6037089867290821
asset_imat,8,-5.350864928058491,4.594372460062339,-1.164656321308762,3.5558059810645184,FALSE,-1.5048247729356081
asset_imat,9,-3.897172816115781,3.429369990038586,-1.1364107190055428,3.9039131266720863,FALSE,-0.9982734476056205
