var,grupo,tcode,h,point,lo68,hi68,lo90,hi90,sign,sig68,sig90
energia_outros,energia,1,15,-13.699956679770454,-24.761340905945122,15.568780952670089,-38.28372779297712,37.32601909961584,-1,FALSE,FALSE
energia_outros,energia,1,16,-13.837671087059928,-26.405724200548295,13.961663673671492,-38.398776607018476,35.809481596183055,-1,FALSE,FALSE
energia_outros,energia,1,17,-13.827489490270336,-26.009994353726388,12.394117606563679,-39.03002050199408,34.51343575096529,-1,FALSE,FALSE
energia_outros,energia,1,18,-13.687700971609582,-27.019447152788242,11.043960021034387,-39.35143559261524,32.437916275626634,-1,FALSE,FALSE
energia_outros,energia,1,19,-13.417803356673035,-27.34673247542207,9.234297196129534,-39.41323566948649,30.608488992883526,-1,FALSE,FALSE
energia_outros,energia,1,20,-13.042225426521998,-26.982924182284425,8.392699586470831,-39.51256943439757,28.27656702627515,-1,FALSE,FALSE
energia_outros,energia,1,21,-12.569689424156536,-26.963931879844644,7.919970211926735,-39.488891053704556,25.928491231424257,-1,FALSE,FALSE
energia_outros,energia,1,22,-12.019516344512734,-27.749621612944427,7.103494702786852,-38.95872396363259,24.20373077244267,-1,FALSE,FALSE
energia_outros,energia,1,23,-11.40475761021178,-26.732527864391944,6.416037637223333,-38.27987267204801,21.94601090826596,-1,FALSE,FALSE
energia_outros,energia,1,24,-10.732677391638143,-26.49605104770214,5.988014441071214,-37.92833974385994,20.62787181945783,-1,FALSE,FALSE
energia_outros,energia,1,25,-10.0184456493236,-25.873239362720202,5.234810873422066,-37.70901150432889,20.269762985328214,-1,FALSE,FALSE
energia_outros,energia,1,26,-9.272430520974316,-25.478047842318034,5.1121302826918855,-37.49175434940864,19.774195555756922,-1,FALSE,FALSE
energia_outros,energia,1,27,-8.50197644558278,-24.556717108118892,5.37730939227067,-37.52998482999646,18.62463341406731,-1,FALSE,FALSE
energia_outros,energia,1,28,-7.717443130972327,-23.89552015893407,5.387774329690808,-36.59258513611708,17.77678497787959,-1,FALSE,FALSE
energia_outros,energia,1,29,-6.927085797048202,-23.420753146087577,5.744869015974862,-36.19257071180303,17.036883595535304,-1,FALSE,FALSE
energia_outros,energia,1,30,-6.1375563511718,-23.18003901611191,6.183936240714894,-35.89644411006668,17.449535085126605,-1,FALSE,FALSE
energia_outros,energia,1,31,-5.356129071194527,-22.51949052498122,6.003646359270833,-35.13187218766652,17.531737997731128,-1,FALSE,FALSE
energia_outros,energia,1,32,-4.589035617135045,-21.602668747675466,6.747858471140298,-34.00501748748128,17.099894995613493,-1,FALSE,FALSE
energia_outros,energia,1,33,-3.8415726572183173,-20.899358335143866,6.675412386284307,-32.250026438856985,17.407115490436624,-1,FALSE,FALSE
energia_outros,energia,1,34,-3.1188021513522513,-20.198292979987833,6.561926080405413,-31.810413124004715,17.47354113202549,-1,FALSE,FALSE
energia_outros,energia,1,35,-2.4250845656585036,-19.38686261664433,7.0709025429020125,-31.541408935381213,17.375013609468738,-1,FALSE,FALSE
energia_outros,energia,1,36,-1.7641011779313176,-18.51024992047064,7.929308150663136,-30.420031515278794,17.599596461310945,-1,FALSE,FALSE
energia_outros,energia,1,37,-1.1390589806998188,-17.937088884766936,8.138104740170972,-29.557805295810667,17.86806388559704,-1,FALSE,FALSE
energia_outros,energia,1,38,-0.5525914142464611,-17.457885038547165,8.668081256515137,-28.914535972520333,17.587639535617356,-1,FALSE,FALSE
energia_outros,energia,1,39,-0.006772772785381728,-16.865943779109863,8.826389831235572,-28.50951064800879,18.09101467802138,-1,FALSE,FALSE
energia_outros,energia,1,40,0.49681460024894825,-15.632617091678673,9.088925775546711,-27.96244017254637,18.77107235221733,1,FALSE,FALSE
energia_outros,energia,1,41,0.9570761028819171,-14.617594739834516,8.922606880664237,-27.25127002130801,18.62832851568327,1,FALSE,FALSE
energia_outros,energia,1,42,1.3733808813698567,-13.860677224461009,9.03640481441622,-25.83914042353393,18.660070649622842,1,FALSE,FALSE
energia_outros,energia,1,43,1.7455258346827214,-13.115117678757539,9.38670227344774,-24.65435549613125,18.617507105173114,1,FALSE,FALSE
energia_outros,energia,1,44,2.07370545202606,-12.566054828185662,9.352706660914047,-24.03288536223653,18.555911995289136,1,FALSE,FALSE
energia_outros,energia,1,45,2.3584800585969976,-12.128490014265426,9.54594131469391,-23.20807429130831,18.642660778085993,1,FALSE,FALSE
energia_outros,energia,1,46,2.6007436908139954,-12.064579405741261,9.70162121707437,-22.338555271373206,19.451090930134434,1,FALSE,FALSE
energia_outros,energia,1,47,2.8016893714772513,-11.334484787733416,9.965728469211442,-21.48634587733447,19.26079973754173,1,FALSE,FALSE
energia_outros,energia,1,48,2.962775039266601,-10.73092802941722,10.13485619314884,-20.690363786708687,19.665892922805707,1,FALSE,FALSE
pib,atividade,4,0,0.13644577769842403,-0.047664416273341725,0.31329579617808,-0.1445830477164145,0.4647976864578906,1,FALSE,FALSE
pib,atividade,4,1,0.2271304638127969,-0.04152914073381859,0.394894996036432,-0.17241527527961042,0.598858395919819,1,FALSE,FALSE
pib,atividade,4,2,0.3045213927945989,-0.05648803528702791,0.4646185969650409,-0.2286846144153876,0.6732789079716266,1,FALSE,FALSE
pib,atividade,4,3,0.33317309359801595,-0.07449841067540011,0.5146967369868256,-0.2739385913160986,0.7204549373957668,1,FALSE,FALSE
pib,atividade,4,4,0.3611272731906867,-0.04781189534255732,0.5672086447517988,-0.2685320446027756,0.8257906490936906,1,FALSE,FALSE
pib,atividade,4,5,0.38526160976462,-0.04520684928123856,0.6414220775172313,-0.26609365800699286,0.9078675532310243,1,FALSE,FALSE
pib,atividade,4,6,0.40866139803665824,-0.0048401491456458185,0.7239303642783634,-0.22717909741226228,1.0138092988711076,1,FALSE,FALSE
pib,atividade,4,7,0.43039812389147336,0.026003229207352797,0.7869617881376457,-0.2020929349800494,1.0933914739816017,1,TRUE,FALSE
pib,atividade,4,8,0.44014380513044404,0.04945842636481317,0.8268687582230485,-0.19685364594861532,1.1345293740050886,1,TRUE,FALSE
pib,atividade,4,9,0.44867336391989365,0.06724019719807293,0.851735538832183,-0.18732039926027566,1.1769345025366282,1,TRUE,FALSE
pib,atividade,4,10,0.4573713327976181,0.08198568722563769,0.890964620029819,-0.16120901254291892,1.2262100072859803,1,TRUE,FALSE
