variante,var,bloco,h,point,lo68,hi68,lo90,hi90,sig68,sig90
loglevel,asset_smll,acoes,6,-4.993721390812123,-7.193406357942863,-2.595334397571692,-8.906677502814947,-1.2666607559212841,TRUE,TRUE
loglevel,asset_smll,acoes,7,-3.819363796088193,-6.285727118050399,-1.8062335819977304,-8.0043688369422,-0.46632231805953306,TRUE,TRUE
loglevel,asset_smll,acoes,8,-3.211356684555755,-5.8878939026026575,-1.3826266687653275,-7.448097815805951,-0.11674617962612063,TRUE,TRUE
loglevel,asset_smll,acoes,9,-3.246698667146619,-5.917083873744957,-1.5081817574757208,-7.365263048308633,-0.18146646137713254,TRUE,TRUE
loglevel,asset_smll,acoes,10,-2.876985047164049,-5.484351060675366,-1.3031599235700886,-7.097972184398555,0.1246729958714129,TRUE,FALSE
loglevel,asset_smll,acoes,11,-2.541981331237708,-5.242069138802283,-0.9277808453525602,-6.773993778474451,0.36690236045462776,TRUE,FALSE
loglevel,asset_smll,acoes,12,-2.0112629973979224,-4.634977387158726,-0.46364588865096784,-6.4241766380080065,0.8635604897979406,TRUE,FALSE
loglevel,asset_smll,acoes,13,-1.5480240948510748,-4.300410723713288,-0.16008780242372947,-5.921348379835101,1.0400540741086926,TRUE,FALSE
loglevel,asset_smll,acoes,14,-1.4130592135980113,-4.16943604984241,-0.06687847597180603,-5.7796524902581385,1.145268345035856,TRUE,FALSE
loglevel,asset_smll,acoes,15,-1.290385827502527,-3.9643182701665776,0.049088840478727906,-5.472403009939829,1.1861012221234009,FALSE,FALSE
loglevel,asset_smll,acoes,16,-1.1767355060232965,-3.8383845081208934,0.1274861237524844,-5.405202494834625,1.3372363859468015,FALSE,FALSE
loglevel,asset_smll,acoes,17,-1.0116657919073013,-3.6400477851687882,0.3111256939815938,-5.21975777300176,1.496300800527031,FALSE,FALSE
loglevel,asset_smll,acoes,18,-0.7559034758593097,-3.442840891837834,0.5292751226358481,-5.003778169705695,1.8105996923176952,FALSE,FALSE
loglevel,asset_smll,acoes,19,-0.5536271816939609,-3.254413004713168,0.65529370676683,-4.870640714831157,1.8862151215423166,FALSE,FALSE
loglevel,asset_smll,acoes,20,-0.3756978049324289,-3.1451671384234765,0.7888985219073892,-4.605570313359865,2.111903483809814,FALSE,FALSE
loglevel,asset_smll,acoes,21,-0.2070720244787716,-2.9698062748958427,1.009208474753917,-4.430898016452889,2.2412121516670047,FALSE,FALSE
loglevel,asset_smll,acoes,22,-0.061028692317410815,-2.7694104404211024,1.2224976454092211,-4.27622691449295,2.3254630142797184,FALSE,FALSE
loglevel,asset_smll,acoes,23,0.10691784092580203,-2.5738124653447243,1.3981532432360801,-3.984881027022491,2.483639263586366,FALSE,FALSE
loglevel,asset_smll,acoes,24,0.26765820868484,-2.3588000375318816,1.5457875749698502,-3.800961826746931,2.6001593950629283,FALSE,FALSE
loglevel,asset_smll,acoes,25,0.4151377319411953,-2.166423883087874,1.642767817693589,-3.612653292579827,2.868942027141074,FALSE,FALSE
loglevel,asset_smll,acoes,26,0.5621644496615952,-2.0045372583583374,1.7997867200934814,-3.443980993814285,3.0426615348260553,FALSE,FALSE
loglevel,asset_smll,acoes,27,0.695880413090233,-1.8396585677589095,1.8716193130079823,-3.221658161302779,3.2116868193782238,FALSE,FALSE
loglevel,asset_smll,acoes,28,0.8282232085021768,-1.660857617905216,1.9902340538020027,-3.0536212837664607,3.3101006880246153,FALSE,FALSE
loglevel,asset_smll,acoes,29,0.9573789898478013,-1.5068622286784688,2.1189026834891345,-2.731060896099663,3.399136850601928,FALSE,FALSE
loglevel,asset_smll,acoes,30,1.0752236318503305,-1.3495529894247669,2.2793601581756433,-2.4986190422617787,3.460897573209632,FALSE,FALSE
loglevel,asset_smll,acoes,31,1.1856080784662604,-1.1394656445984297,2.370660147454278,-2.368696133419805,3.63455578883386,FALSE,FALSE
loglevel,asset_smll,acoes,32,1.283608056195451,-0.9679106160481519,2.4469441187997356,-2.3222334800133178,3.73153532111119,FALSE,FALSE
loglevel,asset_smll,acoes,33,1.3693985874788428,-0.8160110802291446,2.503494045083191,-2.226343690672471,3.8608849694004808,FALSE,FALSE
loglevel,asset_smll,acoes,34,1.445108575715559,-0.6717634433100824,2.5625268563720205,-2.047755821186806,3.963407513922028,FALSE,FALSE
loglevel,asset_smll,acoes,35,1.508437501745763,-0.5104657574863004,2.679150669147612,-1.9350899310536507,4.049208692866549,FALSE,FALSE
loglevel,asset_smll,acoes,36,1.561138796418815,-0.41735334188545026,2.7760967987663734,-1.8190042171667562,4.062484429009853,FALSE,FALSE
loglevel,asset_smll,acoes,37,1.6033793719577139,-0.32932926985358435,2.812089639797254,-1.7439156220848062,4.059483434675771,FALSE,FALSE
loglevel,asset_smll,acoes,38,1.6346903647772804,-0.2792561651075362,2.8783157378212594,-1.689830352814182,4.216978644622954,FALSE,FALSE
loglevel,asset_smll,acoes,39,1.6562826932791763,-0.2607277566723687,2.9046235832727234,-1.599506640489631,4.217308111667697,FALSE,FALSE
loglevel,asset_smll,acoes,40,1.667663956538723,-0.15186453114347787,3.0022463665780847,-1.5243920584145312,4.138349125004411,FALSE,FALSE
loglevel,asset_smll,acoes,41,1.6690499420815685,-0.14274874949132701,2.994391724495091,-1.4752757767443259,4.1764528026906405,FALSE,FALSE
loglevel,asset_smll,acoes,42,1.6609939978316168,-0.13738579992173086,2.963126385285096,-1.4165689636843926,4.20677066612885,FALSE,FALSE
loglevel,asset_smll,acoes,43,1.6434770200039361,-0.15189163028257074,2.969118656163036,-1.3298085272067055,4.340023927836439,FALSE,FALSE
loglevel,asset_smll,acoes,44,1.6172515858488001,-0.15006111638253516,2.9631994577744774,-1.2725172434342642,4.389494952675563,FALSE,FALSE
loglevel,asset_smll,acoes,45,1.582863949310842,-0.18251883790771048,2.922936363400337,-1.300067524637054,4.303914361167161,FALSE,FALSE
loglevel,asset_smll,acoes,46,1.540834326510998,-0.1969830403454892,2.8535719976754894,-1.2904325093380593,4.214265268108237,FALSE,FALSE
loglevel,asset_smll,acoes,47,1.4919917507453029,-0.202123252751408,2.8423185792709775,-1.255947427182846,4.212326057251739,FALSE,FALSE
loglevel,asset_smll,acoes,48,1.4369077828829235,-0.27490152618566244,2.8181665178386432,-1.3510924837345264,4.175968719052775,FALSE,FALSE
loglevel,yield_2y,guarda,0,0.006994379602991708,0.006054887192461978,0.007755746452307366,0.005531012589469701,0.008383684382999385,TRUE,TRUE
loglevel,yield_2y,guarda,1,0.00941227041436948,0.007731878937896846,0.01022874003076026,0.006805102868011881,0.011245341907837735,TRUE,TRUE
loglevel,yield_2y,guarda,2,0.010028390871903761,0.007615152432736504,0.010895002335288527,0.006853099154334604,0.012312966635295193,TRUE,TRUE
loglevel,yield_2y,guarda,3,0.011289750315534421,0.00842167723649121,0.012446105416194151,0.0072116917937617014,0.014112951146156797,TRUE,TRUE
loglevel,yield_2y,guarda,4,0.010242187330560752,0.007126723202069838,0.011769689748469567,0.0055905377749520336,0.013593018963871883,TRUE,TRUE
loglevel,yield_2y,guarda,5,0.009636656748673878,0.006337665524384484,0.011678029268150751,0.0042101511054681295,0.013497353098992346,TRUE,TRUE
loglevel,yield_2y,guarda,6,0.00920432475480031,0.0058585327137686384,0.01181841169731012,0.0037552301697561475,0.014093475280854749,TRUE,TRUE
loglevel,yield_2y,guarda,7,0.008247829947996707,0.004864331508855998,0.011431956920439485,0.0027310545122693317,0.014019623783313973,TRUE,TRUE
loglevel,yield_2y,guarda,8,0.007778623322730306,0.0043286495406413255,0.011438877356436249,0.002234158011446116,0.014216680530449667,TRUE,TRUE
loglevel,yield_2y,guarda,9,0.007129316864611627,0.0039169385772869925,0.011500564255631203,0.0017704968696086135,0.014457019674780107,TRUE,TRUE
loglevel,yield_2y,guarda,10,0.006462623258547229,0.0034720255886704406,0.011260165838896132,8.688795186648685e-4,0.014329568197047208,TRUE,TRUE
loglevel,yield_2y,guarda,11,0.005901308685362694,0.002907004443660425,0.011110564452572807,4.649157885457953e-4,0.014388517982255558,TRUE,TRUE
loglevel,yield_2y,guarda,12,0.0050798726656978545,0.0022466008485708968,0.010588638829433275,-3.5200610079256795e-4,0.014381364907676046,TRUE,FALSE
loglevel,yield_2y,guarda,13,0.004362870841429259,0.0015561611104935715,0.010129151151469385,-9.050346398531188e-4,0.014159727312410737,TRUE,FALSE
loglevel,yield_2y,guarda,14,0.0036609730563043562,0.0011611441221447611,0.009770842728669384,-0.0016743531344283382,0.013772054214496487,TRUE,FALSE
loglevel,yield_2y,guarda,15,0.0029298604107441464,5.533538465402463e-4,0.009139046556272045,-0.002406479140332181,0.013718051844311135,TRUE,FALSE
loglevel,yield_2y,guarda,16,0.0022578770668248657,5.9608203438986945e-5,0.008793758059571279,-0.0032993890341271323,0.013148632230558514,TRUE,FALSE
loglevel,yield_2y,guarda,17,0.0014744453472891736,-5.601154351444996e-4,0.008338044709614176,-0.0039021495454324012,0.012536387141927096,FALSE,FALSE
loglevel,yield_2y,guarda,18,6.78848459151696e-4,-0.0010921183871638296,0.0077526055035032565,-0.00447635028041992,0.011942626694301689,FALSE,FALSE
loglevel,yield_2y,guarda,19,-8.519443117202644e-5,-0.001932346064789134,0.007344619565250111,-0.005256599815576735,0.011558856025490876,FALSE,FALSE
loglevel,yield_2y,guarda,20,-8.596135979734169e-4,-0.0025523889181907427,0.006809364291747307,-0.006019156705410497,0.011135383109878164,FALSE,FALSE
loglevel,yield_2y,guarda,21,-0.0015806054612135334,-0.0031619617212684864,0.0062284365995621885,-0.0065314650195887666,0.010337160589152624,FALSE,FALSE
loglevel,yield_2y,guarda,22,-0.0022831605904859655,-0.003688806526754755,0.0057610540629502065,-0.007203035482272579,0.010025684831946808,FALSE,FALSE
loglevel,yield_2y,guarda,23,-0.002976335754167408,-0.004351567085704418,0.005041962001584699,-0.007902955485883458,0.009596073180890369,FALSE,FALSE
loglevel,yield_2y,guarda,24,-0.0036311070367372167,-0.0050969624062692735,0.00433076430292751,-0.008532956045947537,0.008807103509701245,FALSE,FALSE
loglevel,yield_2y,guarda,25,-0.00426351363850701,-0.00580198636421525,0.003861804769969855,-0.00920311353953559,0.008135642751399852,FALSE,FALSE
loglevel,yield_2y,guarda,26,-0.004857381517331918,-0.006384385418063323,0.0032431774248187824,-0.009742551073714426,0.007293476428555527,FALSE,FALSE
loglevel,yield_2y,guarda,27,-0.00540789262334901,-0.006769823273398275,0.00269514006945071,-0.010319080871920691,0.006503785640314903,FALSE,FALSE
loglevel,yield_2y,guarda,28,-0.0059229567027636355,-0.007397875275051694,0.0020313876754164905,-0.010857287085184842,0.0061304607600378876,FALSE,FALSE
loglevel,yield_2y,guarda,29,-0.0063903332369448385,-0.007799603569112969,0.0015806027615059791,-0.01132071802314756,0.005510687583393316,FALSE,FALSE
loglevel,yield_2y,guarda,30,-0.00681106299606087,-0.008152179986293777,0.001229231043335483,-0.011917346690214482,0.004914875951585916,FALSE,FALSE
loglevel,yield_2y,guarda,31,-0.007183504000672516,-0.008517055009894072,8.267782328633503e-4,-0.012457298361753206,0.004418583253134108,FALSE,FALSE
loglevel,yield_2y,guarda,32,-0.007502628077689718,-0.008804978158418734,4.0165140275538584e-4,-0.012948667905011745,0.0039887989574567745,FALSE,FALSE
loglevel,yield_2y,guarda,33,-0.007772018136550908,-0.009047089479970143,3.0404171340232467e-6,-0.013263683080945783,0.0036237030485202675,FALSE,FALSE
loglevel,yield_2y,guarda,34,-0.007990344766281493,-0.009183258819892714,-3.2245217600176783e-4,-0.013685675651328232,0.003268216932011833,TRUE,FALSE
loglevel,yield_2y,guarda,35,-0.008158035753495035,-0.00942798279255044,-5.196054104846589e-4,-0.013930920922902575,0.002995984820567884,TRUE,FALSE
loglevel,yield_2y,guarda,36,-0.008277346830622262,-0.009508754880346762,-6.630214942249337e-4,-0.014235384787176796,0.0025538152024143297,TRUE,FALSE
loglevel,yield_2y,guarda,37,-0.008347775075979561,-0.009674622966066863,-8.298474372349807e-4,-0.01437407455947614,0.0024608605286253653,TRUE,FALSE
loglevel,yield_2y,guarda,38,-0.008371307842524522,-0.00968559102235814,-9.728332414916495e-4,-0.014831258103409411,0.002206563531886298,TRUE,FALSE
loglevel,yield_2y,guarda,39,-0.008349477875055937,-0.009749649557566239,-9.966283048482576e-4,-0.014680199287488422,0.0019241200418729926,TRUE,FALSE
loglevel,yield_2y,guarda,40,-0.008283396463668904,-0.009886874670563497,-9.58938315560635e-4,-0.014514542992997176,0.0016664104433495644,TRUE,FALSE
loglevel,yield_2y,guarda,41,-0.008175613201871192,-0.009850318383824656,-9.77551913726547e-4,-0.014584367879007524,0.0014905085394805852,TRUE,FALSE
loglevel,yield_2y,guarda,42,-0.008028053483240084,-0.00978038753200355,-9.395982114371849e-4,-0.014214936854370553,0.0014379610966237981,TRUE,FALSE
loglevel,yield_2y,guarda,43,-0.00784319578381307,-0.009619511269892033,-7.563307001924715e-4,-0.014286832907205714,0.0013433382197074236,TRUE,FALSE
loglevel,yield_2y,guarda,44,-0.007623982468275903,-0.009597792286408793,-6.821423241907838e-4,-0.01430580697058895,0.001374743215011515,TRUE,FALSE
loglevel,yield_2y,guarda,45,-0.0073730331813847,-0.009710108661234602,-5.52318084100531e-4,-0.014044738893930571,0.0015108145026751286,TRUE,FALSE
loglevel,yield_2y,guarda,46,-0.007093422159853094,-0.009607489333893651,-3.8502112758786e-4,-0.01362100907739314,0.0018219847586066703,TRUE,FALSE
loglevel,yield_2y,guarda,47,-0.006788150446870528,-0.009417740861905577,-2.516500498701417e-4,-0.013633745202012607,0.0019629112246885004,TRUE,FALSE
loglevel,yield_2y,guarda,48,-0.0064601410095591495,-0.009205220031176466,-4.9106840033610096e-5,-0.01331126480929644,0.002343043153932891,TRUE,FALSE
loglevel,yield_5y,guarda,0,0.006697239607011724,0.005534054352528562,0.008061222064175906,0.004764105293398482,0.009084740129229326,TRUE,TRUE
loglevel,yield_5y,guarda,1,0.00933266511067448,0.007385865861429948,0.010874145352517585,0.006330338984520808,0.012267013491215098,TRUE,TRUE
loglevel,yield_5y,guarda,2,0.009610591028018957,0.00705770227364089,0.011166265859776828,0.006016559183920759,0.012623405463488415,TRUE,TRUE
loglevel,yield_5y,guarda,3,0.010931542052095122,0.007835949475321196,0.012704929297507548,0.006582828659222865,0.014160228657322492,TRUE,TRUE
loglevel,yield_5y,guarda,4,0.010223953543451852,0.007021608947647519,0.011910148046033306,0.0055062373147277445,0.013917429669822864,TRUE,TRUE
loglevel,yield_5y,guarda,5,0.009251494536874617,0.0059450184076861945,0.01121165515563953,0.0040367083336262,0.013250321534421999,TRUE,TRUE
loglevel,yield_5y,guarda,6,0.008626161246668335,0.00524095900462487,0.01104060016099614,0.0035428877040233984,0.01332522998981445,TRUE,TRUE
loglevel,yield_5y,guarda,7,0.007445021701746292,0.004345538227603682,0.010384150113345045,0.002397646209240646,0.012796861199259454,TRUE,TRUE
loglevel,yield_5y,guarda,8,0.006816835763660691,0.003769298568427914,0.010026916771038055,0.0018366277921469164,0.012741289741535074,TRUE,TRUE
loglevel,yield_5y,guarda,9,0.006242465154261974,0.0033505195238767594,0.010185241357562758,0.001451608837585816,0.01290867742980422,TRUE,TRUE
loglevel,yield_5y,guarda,10,0.005574139204041171,0.0029191508826566324,0.009810852601710466,9.424414040225269e-4,0.01247227979822902,TRUE,TRUE
loglevel,yield_5y,guarda,11,0.005006075513388878,0.0024214765041354704,0.009434510003532426,2.579137598824848e-4,0.012288808423145487,TRUE,TRUE
loglevel,yield_5y,guarda,12,0.004170453297369227,0.0016991720819637753,0.008920064815416474,-5.683403499930153e-4,0.011833526424180393,TRUE,FALSE
loglevel,yield_5y,guarda,13,0.0034397022627199857,0.0011067130515718146,0.008255660804996571,-0.0010741916264101856,0.011531237806382115,TRUE,FALSE
loglevel,yield_5y,guarda,14,0.0028203171957456507,5.504815374708517e-4,0.00785093178278831,-0.001618221636838943,0.011414615097330131,TRUE,FALSE
loglevel,yield_5y,guarda,15,0.0021956254714102274,8.70063107608349e-5,0.007563055851426748,-0.002154273210662176,0.010996042518166098,TRUE,FALSE
loglevel,yield_5y,guarda,16,0.0016314562461811255,-2.995916248852751e-4,0.00722902651816199,-0.00265810820356841,0.010761808751134836,FALSE,FALSE
loglevel,yield_5y,guarda,17,9.693632354060709e-4,-6.796955321692956e-4,0.006790156728303794,-0.0034020157078622814,0.010332606768220308,FALSE,FALSE
loglevel,yield_5y,guarda,18,2.7727082652312303e-4,-0.0011834757376387916,0.006370218976416257,-0.00405365928848669,0.01001909037258883,FALSE,FALSE
loglevel,yield_5y,guarda,19,-3.7050618540129186e-4,-0.0017338600236766538,0.005892518766537633,-0.004463054981774265,0.009537503005028446,FALSE,FALSE
loglevel,yield_5y,guarda,20,-0.0010149019439208782,-0.002324769101829942,0.005313263495581108,-0.005044058784792003,0.009157877082750654,FALSE,FALSE
loglevel,yield_5y,guarda,21,-0.0016085306849951723,-0.002825901531691055,0.00490334011217822,-0.005527747465247557,0.008520686695625551,FALSE,FALSE
loglevel,yield_5y,guarda,22,-0.0021770154165723903,-0.003314547028805257,0.0044983467752720665,-0.006105685790695391,0.007916041739504965,FALSE,FALSE
loglevel,yield_5y,guarda,23,-0.0027409366651183426,-0.003711990168816381,0.004039984943265911,-0.006742381139282216,0.007475090673442789,FALSE,FALSE
loglevel,yield_5y,guarda,24,-0.0032699436468159072,-0.004324462777104735,0.003621847393167325,-0.007386945808563379,0.007151418309327817,FALSE,FALSE
loglevel,yield_5y,guarda,25,-0.003775645208168127,-0.0049024394646486995,0.003191689741037011,-0.0077815088531218496,0.006274253949393574,FALSE,FALSE
loglevel,yield_5y,guarda,26,-0.004248750951605153,-0.005365806437472418,0.0026903375352507366,-0.0083454981017451,0.00594659960767029,FALSE,FALSE
loglevel,yield_5y,guarda,27,-0.0046824575747092525,-0.005727948791137394,0.0021710941780800886,-0.008921957254199756,0.005288200004787103,FALSE,FALSE
loglevel,yield_5y,guarda,28,-0.005086803133054926,-0.0061610602920439145,0.001659967403478494,-0.00918298597258654,0.005100538512561477,FALSE,FALSE
loglevel,yield_5y,guarda,29,-0.005451933156826452,-0.006417488366349033,0.0012861183089968296,-0.009788843365409606,0.004489904800603669,FALSE,FALSE
loglevel,yield_5y,guarda,30,-0.005776932924202823,-0.006722332598408965,9.468430716541646e-4,-0.010217966724981497,0.003989842743230751,FALSE,FALSE
loglevel,yield_5y,guarda,31,-0.006061822692013864,-0.007057582608717677,6.556140638218263e-4,-0.01042193096724414,0.003580237972586561,FALSE,FALSE
loglevel,yield_5y,guarda,32,-0.006301594354301378,-0.007230410843408867,3.689796121155741e-4,-0.010916869588797146,0.003084251046541719,FALSE,FALSE
loglevel,yield_5y,guarda,33,-0.0064994956763887125,-0.007295223387442688,7.236599669954438e-5,-0.011192044301374878,0.0027806174096856877,FALSE,FALSE
loglevel,yield_5y,guarda,34,-0.006655317940647217,-0.007447250794287431,-1.743825846259917e-4,-0.011257939204156587,0.0023725983049102404,TRUE,FALSE
loglevel,yield_5y,guarda,35,-0.006769076640087166,-0.007621331563639862,-3.396506302160028e-4,-0.01148692828830587,0.002245619827762461,TRUE,FALSE
loglevel,yield_5y,guarda,36,-0.0068432765834679134,-0.0077929578733147,-4.6011290174169156e-4,-0.011643618055862006,0.0022509505486984745,TRUE,FALSE
loglevel,yield_5y,guarda,37,-0.006877758054651798,-0.007897240129343574,-5.27635278490552e-4,-0.011756869361752248,0.0021670158920956504,TRUE,FALSE
loglevel,yield_5y,guarda,38,-0.006874170919012357,-0.007954762718855075,-5.803464898396658e-4,-0.012222845906890593,0.001883239724177722,TRUE,FALSE
loglevel,yield_5y,guarda,39,-0.006834205741245254,-0.008015367598889106,-6.026372190627896e-4,-0.012186199676352382,0.0017529641330023648,TRUE,FALSE
loglevel,yield_5y,guarda,40,-0.006758737089289272,-0.00812203465008587,-6.468265025204678e-4,-0.011917027297037995,0.001622438652776688,TRUE,FALSE
loglevel,yield_5y,guarda,41,-0.00664995199431665,-0.008142537757504216,-6.110561246120619e-4,-0.011774805747355106,0.0015698950627858047,TRUE,FALSE
loglevel,yield_5y,guarda,42,-0.0065095967982690545,-0.008006000078347687,-6.243107688879647e-4,-0.01179586026098673,0.0015286135291154137,TRUE,FALSE
loglevel,yield_5y,guarda,43,-0.006339689166616096,-0.007968949779339525,-5.121225734661157e-4,-0.011629281147351851,0.0014786998437484372,TRUE,FALSE
loglevel,yield_5y,guarda,44,-0.006142797652824114,-0.00792465031349626,-4.4888871828663887e-4,-0.011575469567214794,0.0013754720996322265,TRUE,FALSE
loglevel,yield_5y,guarda,45,-0.005921153962687571,-0.007800835847027058,-2.3905595792440788e-4,-0.011423092709633414,0.0015331513275394922,TRUE,FALSE
loglevel,yield_5y,guarda,46,-0.005677326299212511,-0.007775645239308155,-1.600483888514177e-4,-0.011190237382511613,0.001786403453385341,TRUE,FALSE
loglevel,yield_5y,guarda,47,-0.0054138837460099174,-0.007531805022537541,-4.2390169435482537e-5,-0.010939646391354502,0.0017600789136023292,TRUE,FALSE
loglevel,yield_5y,guarda,48,-0.005133246420686663,-0.007273399106489687,1.0467257013050784e-4,-0.011029269502068112,0.002002205268258399,FALSE,FALSE
loglevel,cambio_usd,guarda,0,0.11675966232827772,0.08175736333824879,0.1470960481417138,0.0586349211490711,0.1743588152298872,TRUE,TRUE
loglevel,cambio_usd,guarda,1,0.1550225443459972,0.10318276716344325,0.20109871565288276,0.07645108042129009,0.24706025052584107,TRUE,TRUE
loglevel,cambio_usd,guarda,2,0.14786267336038922,0.08583896779296056,0.19631066236127337,0.051274876688345676,0.2420585166358277,TRUE,TRUE
loglevel,cambio_usd,guarda,3,0.16363931029499626,0.08852173888645895,0.20961463609952197,0.048106121021865504,0.25490356195031355,TRUE,TRUE
loglevel,cambio_usd,guarda,4,0.14936221611532238,0.06567861938364196,0.19341515355609518,0.02604793727826761,0.23634073057927768,TRUE,TRUE
loglevel,cambio_usd,guarda,5,0.11617808439749064,0.03171271259453961,0.16513811098554454,-0.005509365109376601,0.211813643646551,TRUE,FALSE
loglevel,cambio_usd,guarda,6,0.09557523964553355,0.013452345506710936,0.14904441383136657,-0.02173864504719592,0.1996763248661065,TRUE,FALSE
loglevel,cambio_usd,guarda,7,0.06390798391038961,-0.016595549241200668,0.1169143979120359,-0.05176752360289191,0.17204323019641773,FALSE,FALSE
loglevel,cambio_usd,guarda,8,0.04219133646790092,-0.03469874705705205,0.098391705915469,-0.07233277436633764,0.1567611961677719,FALSE,FALSE
loglevel,cambio_usd,guarda,9,0.03351073045604132,-0.035604034187376024,0.09280454891291587,-0.0815276927767935,0.14905766348499286,FALSE,FALSE
loglevel,cambio_usd,guarda,10,0.01885034338950441,-0.050515916100563774,0.075757979237418685,-0.09657058226084946,0.13481231559300935,FALSE,FALSE
loglevel,cambio_usd,guarda,11,0.005925353605608864,-0.058088773136490114,0.06457881992676609,-0.10782926077192202,0.12029890480030445,FALSE,FALSE
loglevel,cambio_usd,guarda,12,-0.010145114298508529,-0.07008195194030747,0.052619587449560336,-0.11821963488859918,0.10502631767849409,FALSE,FALSE
loglevel,cambio_usd,guarda,13,-0.02732841053362824,-0.08188397492177785,0.03604838018171823,-0.13248204258459512,0.08497294175475846,FALSE,FALSE
loglevel,cambio_usd,guarda,14,-0.038306221514674006,-0.09045987996655902,0.02502465936924804,-0.1382811350615003,0.07528349297510746,FALSE,FALSE
loglevel,cambio_usd,guarda,15,-0.04609071150365396,-0.0936334639416289,0.016143320658766686,-0.1427966539619293,0.06071503935141304,FALSE,FALSE
loglevel,cambio_usd,guarda,16,-0.05257079200257508,-0.09711237667585212,0.011211666059859121,-0.1454970549981841,0.04960070815788191,FALSE,FALSE
loglevel,cambio_usd,guarda,17,-0.059043899588930845,-0.10124839090493304,0.005608160950927005,-0.14774425349358167,0.04139030257697606,FALSE,FALSE
loglevel,cambio_usd,guarda,18,-0.06548604021543,-0.10531192078065656,7.736557733430663e-4,-0.153174474965092,0.03674426742117318,FALSE,FALSE
loglevel,cambio_usd,guarda,19,-0.07036340691609158,-0.10975493625580403,-0.0024331795533745013,-0.15901901407903715,0.031048988702012288,TRUE,FALSE
loglevel,cambio_usd,guarda,20,-0.07387035943036564,-0.11155043529314033,-0.004459577329810352,-0.1604134384002933,0.027771542343114897,TRUE,FALSE
loglevel,cambio_usd,guarda,21,-0.07614687543394523,-0.11206574640622077,-0.005815863237838272,-0.16193451342955884,0.02633684461348473,TRUE,FALSE
loglevel,cambio_usd,guarda,22,-0.07748281193552366,-0.11596092243416654,-0.0067927719853075694,-0.16224567052894337,0.026557910266744717,TRUE,FALSE
loglevel,cambio_usd,guarda,23,-0.07857646073542345,-0.11589478549976409,-0.006638494517559568,-0.16442537826625087,0.02561064993247642,TRUE,FALSE
loglevel,cambio_usd,guarda,24,-0.0791056245522551,-0.11650192393923475,-0.007052626786623165,-0.1689622937461232,0.024970080259252188,TRUE,FALSE
loglevel,cambio_usd,guarda,25,-0.07894397047304245,-0.11414676752618891,-0.005946077108747743,-0.1686263128792679,0.027129422761264982,TRUE,FALSE
loglevel,cambio_usd,guarda,26,-0.07818075964359678,-0.11307524771305348,-0.0038020372011380544,-0.16907260680027203,0.02614746328723218,TRUE,FALSE
loglevel,cambio_usd,guarda,27,-0.0767238037834053,-0.11140255503863156,-0.0022378064705475477,-0.16826693773606435,0.027465285765230975,TRUE,FALSE
loglevel,cambio_usd,guarda,28,-0.07480234506977965,-0.10808995420153122,-4.998634789829277e-4,-0.16765755789918857,0.029505402523839524,TRUE,FALSE
loglevel,cambio_usd,guarda,29,-0.07245533554157857,-0.10331164827308374,0.0023147444712003453,-0.16566373635410034,0.027774910229081975,FALSE,FALSE
loglevel,cambio_usd,guarda,30,-0.06965211365730192,-0.10116633343109212,0.003586180401914665,-0.16378566005289938,0.026928868389249894,FALSE,FALSE
loglevel,cambio_usd,guarda,31,-0.06649759317763118,-0.09854722039853066,0.005018008909728139,-0.1606961132123236,0.029579555007994172,FALSE,FALSE
loglevel,cambio_usd,guarda,32,-0.06298923285376978,-0.09449352496123621,0.006480161838137294,-0.15603103294087645,0.032843905870953594,FALSE,FALSE
loglevel,cambio_usd,guarda,33,-0.05918793841564287,-0.09097125456607662,0.00745174646307314,-0.15414461708788912,0.03497214169404209,FALSE,FALSE
loglevel,cambio_usd,guarda,34,-0.05516695026218693,-0.08475526139495812,0.009547022104210075,-0.15073836877388302,0.03597765727207075,FALSE,FALSE
loglevel,cambio_usd,guarda,35,-0.050939294184443124,-0.0797187353214395,0.012820142453292209,-0.1420503553794667,0.041788774774682104,FALSE,FALSE
loglevel,cambio_usd,guarda,36,-0.046557545894940634,-0.07683389066905649,0.014734633040899388,-0.14009196855656772,0.04701185259989591,FALSE,FALSE
loglevel,cambio_usd,guarda,37,-0.04205499931038978,-0.07358762942103336,0.017861241048362037,-0.131031917874881,0.0489073944812325,FALSE,FALSE
loglevel,cambio_usd,guarda,38,-0.03746162832113109,-0.07024585336327116,0.018434326466145404,-0.1272126647758044,0.05484797319388304,FALSE,FALSE
loglevel,cambio_usd,guarda,39,-0.03282637201826908,-0.06747431676761993,0.02127934622815535,-0.12154146793071391,0.059159603628712,FALSE,FALSE
loglevel,cambio_usd,guarda,40,-0.028178861455095832,-0.06420142282258648,0.02544675427224738,-0.11238955699680539,0.06175432339899153,FALSE,FALSE
loglevel,cambio_usd,guarda,41,-0.023555222986650293,-0.06183674642009971,0.027114592953064936,-0.1102317310221576,0.061692594959242744,FALSE,FALSE
loglevel,cambio_usd,guarda,42,-0.018991906486590708,-0.05891830670269836,0.029160562019842084,-0.10478237058985887,0.0656778389806556,FALSE,FALSE
loglevel,cambio_usd,guarda,43,-0.014515897936239239,-0.055872963062322464,0.032904908851228994,-0.10167586338061715,0.07293800049619932,FALSE,FALSE
