cell_id,cell,reference_cell,comparison,var,h,point,reference_point,difference_vs_reference
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,0,0.005,0.005,0
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,0,0.080416836618313,0.07385066727034836,0.00656616934796464
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,0,18.07157584991548,15.079590684412734,2.9919851655027454
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,1,-0.043785339360979975,-0.252294399458986,0.20850906009800604
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,1,0.08029055566024956,0.0336420094821823,0.04664854617806726
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,1,0.0059163380072104746,0.0064693816337407836,-5.53043626530309e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,1,0.1243199481189311,0.10223543572163696,0.022084512397294143
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,1,18.672146282079147,17.794677317896795,0.8774689641823521
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,2,0.08371977679840051,-0.07904575224034009,0.1627655290387406
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,2,0.1019055512188333,0.05416787643149354,0.04773767478733976
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,2,0.006734824759013376,0.007040935355332527,-3.0611059631915124e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,2,0.10474226197998207,0.08939677298812929,0.015345488991852785
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,2,11.52294994913547,17.114927299680055,-5.591977350544585
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,3,0.1514297583355865,-8.188739538152467e-4,0.15224863228940175
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,3,0.0358923216264764,0.056509460552425755,-0.020617138925949352
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,3,0.008410471491271295,0.007395038263445101,0.0010154332278261942
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,3,0.09631258841129947,0.073702440389673,0.022610148021626475
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,3,18.467800564081625,15.670321378661104,2.7974791854205208
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,4,0.21598519074610167,0.03945857128421164,0.17652661946189002
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,4,0.11382988094446445,0.04966322435352474,0.0641666565909397
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,4,0.008691621694450162,0.007659274110403121,0.001032347584047041
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,4,0.09204614789940986,0.059271209191639654,0.03277493870777021
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,4,17.917093015319345,14.48888311831288,3.4282098970064645
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,5,0.13947582385022492,0.06368835857793313,0.07578746527229178
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,5,0.14765157248415797,0.04189783866159604,0.10575373382256192
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,5,0.009002738591970415,0.007852981993100916,0.0011497565988694992
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,5,0.06230631117025532,0.04691234526601473,0.015393965904240588
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,5,15.629796253255837,13.559871207255812,2.0699250460000247
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,6,0.017614484376325124,0.08113370466155315,-0.06351922028522802
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,6,0.06934079871377637,0.03461945131208061,0.03472134740169576
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,6,0.009465976979332805,0.00797911328746002,0.0014868636918727845
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,6,0.05434716839013879,0.03590231982625928,0.018444848563879512
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,6,15.82547723103288,12.779393991509483,3.046083239523396
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,7,-0.05807435594028579,0.09501375801185004,-0.15308811395213584
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,7,0.05518944667617853,0.028153410463676837,0.027036036212501696
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,7,0.009641820005197909,0.008041875234729044,0.0015999447704688648
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,7,0.045373040829245634,0.02584232352994511,0.019530717299300525
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,7,15.220601136514706,12.075477237862296,3.1451238986524093
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,8,-0.1150820365252616,0.10658872977819459,-0.22167076630345617
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,8,0.03131899973148615,0.02233767946499511,0.008981320266491039
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,8,0.009684589134193407,0.008046149972380753,0.0016384391618126538
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,8,0.027882774376996686,0.016548751506264413,0.011334022870732274
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,8,15.510285555464574,11.410386348327703,4.09989920713687
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,9,-0.16148424206094536,0.11637254504434538,-0.2778567871052907
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,9,-0.0015698387147292485,0.01701067576971902,-0.01858051448444827
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,9,0.00976840739475244,0.007996724662633448,0.0017716827321189923
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,9,0.021937507478514865,0.007948905550752339,0.013988601927762526
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,9,14.180267947826117,10.765267292179486,3.4150006556466312
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,10,-0.1902953146767797,0.12461634746782907,-0.31491166214460875
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,10,-0.016737074239674486,0.012069021490490876,-0.028806095730165363
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,10,0.009841182563534827,0.007898050082967952,0.0019431324805668747
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,10,0.011454010137904865,9.747826676360775e-6,0.011444262311228505
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,10,14.34563966837425,10.129896078907814,4.215743589466436
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,11,-0.15875457397368475,0.13147476731075589,-0.29022934128444067
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,11,-0.02120898171750066,0.007460325477686515,-0.028669307195187177
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,11,0.009723719569285028,0.00775433098689301,0.0019693885823920173
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,11,1.7565466585140951e-4,-0.007290428067361853,0.007466082733213262
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,11,14.620931558112067,9.498370871907328,5.122560686204739
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,12,-0.10789768444137837,0.1370633411174701,-0.24496102555884847
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,12,-0.013388833870531037,0.003162013831699827,-0.016550847702230864
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,12,0.009538168082620656,0.007569647460729459,0.001968520621891198
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,12,-0.006476422459517867,-0.01397017554869901,0.007493753089181142
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,12,13.5717159258757,8.867392873204542,4.704323052671159
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,13,-0.06010619331724854,0.14147769491602502,-0.20158388823327356
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,13,-0.009389033799699619,-8.342257274994071e-4,-0.008554808072200212
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,13,0.009289727119407813,0.007348025364911082,0.0019417017544967313
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,13,-0.0166166215437319,-0.020046685352404794,0.003430063808672893
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,13,13.391577166350288,8.235539802312578,5.15603736403771
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,14,-0.021567361646808968,0.14480041765156454,-0.1663677792983735
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,14,-0.0018186162154576,-0.00453103047567196,0.0027124142602143603
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,14,0.008897841268760979,0.0070934571106321094,0.0018043841581288694
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,14,-0.024026986294141857,-0.02553610612701962,0.001509119832877763
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,14,12.175220173750976,7.602826018665429,4.572394155085547
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,15,0.017305379294450612,0.14710454642720056,-0.12979916713274994
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,15,0.0018423285684423286,-0.007929492508788888,0.009771821077231216
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,15,0.008427097756656178,0.006809893062950687,0.0016172046937054912
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,15,-0.03234366349195331,-0.030453882337578217,-0.0018897811543750961
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,15,10.836189590843961,6.970346914025484,3.8658426768184775
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,16,0.03967172093642661,0.14845612906998262,-0.10878440813355601
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,16,-4.1634815854265164e-4,-0.01103092926556129,0.010614581107018638
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,16,0.007865389732804477,0.0065012203016362805,0.0013641694311681968
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,16,-0.04110670085482428,-0.03481524925259796,-0.006291451602226314
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,16,9.5864963514767,6.339968905690415,3.2465274457862856
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,17,0.03113923855213751,0.14891636243349396,-0.11777712388135644
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,17,-0.0056256154212308,-0.013837580991029155,0.008211965569798356
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,17,0.0072457244976162445,0.006171238232743755,0.0010744862648724898
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,17,-0.04716489235646205,-0.038635755219218276,-0.008529137137243771
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,17,7.982264885291491,5.714066921486927,2.268197963804564
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,18,0.010014020532347359,0.14854331428223494,-0.1385292937498876
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,18,-0.015391096810910236,-0.01635286238589585,9.617655749856128e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,18,0.006585750651518647,0.005823635379024647,7.621152724939994e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,18,-0.05325966420512514,-0.041931698836557174,-0.011327965368567963
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,18,6.839712015256073,5.09531205583,1.7443999594260733
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,19,-0.014642748542650182,0.14739320836150221,-0.1620359569041524
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,19,-0.02464996587995736,-0.018581438364940916,-0.006068527515016443
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,19,0.00588419311398658,0.005461968889409747,4.222242245768334e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,19,-0.057499471822615174,-0.04472043537110324,-0.012779036451511933
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,19,5.6330159358994045,4.486506307038323,1.1465096288610814
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,20,-0.03885115144947089,0.14552130371333136,-0.18437245516280226
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,20,-0.03319420068976069,-0.020529226311666492,-0.0126649743780942
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,20,0.005177244332771631,0.005089647074618633,8.759725815299726e-5
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,20,-0.06070820872169017,-0.04702055230343284,-0.013687656418257331
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,20,4.567112352525894,3.8904576508442643,0.6766547016816293
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,21,-0.05703990131642388,0.14298243465283622,-0.2000223359692601
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,21,-0.03947040517936882,-0.022203360172612985,-0.017267045006755834
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,21,0.004465427453689483,0.004709914832884652,-2.44487379195169e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,21,-0.06293076379961095,-0.0488519343030038,-0.014078829496607145
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,21,3.713488957590557,3.309887761886567,0.40360119570399
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,22,-0.0661573774231497,0.13983128712801873,-0.20598866455116843
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,22,-0.0422166539497161,-0.02361212878223347,-0.01860452516748263
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,22,0.003753105473529306,0.004325841721730759,-5.727362482014528e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,22,-0.06356959519768277,-0.05023574284312258,-0.013333852354560187
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,22,2.8162385762357474,2.7473653295907425,0.06887324664500483
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,23,-0.06345078539257146,0.13612248086275902,-0.19957326625533048
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,23,-0.04280147303502669,-0.02476489441471462,-0.01803657862031207
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,23,0.003048334866331885,0.003940312438255633,-8.919775719237479e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,23,-0.06385857666975217,-0.05119433357272659,-0.01266424309702558
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,23,2.035814243510593,2.2052591285288674,-0.1694448850182746
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,24,-0.05461648171397252,0.13191051446677102,-0.18652699618074353
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,24,-0.04102869444441884,-0.025671996199464895,-0.015356698244953945
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,24,0.002350278440464151,0.003556019502297214,-0.0012057410618330627
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,24,-0.06329416888656697,-0.05175113031155084,-0.01154303857501613
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,24,1.196831251868453,1.6857062515990724,-0.48887499973061943
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,25,-0.04445313086975938,0.12724961804020998,-0.17170274890996937
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,25,-0.038230383681275806,-0.02634464268347585,-0.011885740997799956
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,25,0.0016633236797424207,0.003175457965396332,-0.0015121342856539112
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,25,-0.06227449755302375,-0.05193047028716189,-0.010344027265861859
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,25,0.33915323171555267,1.1905919811846504,-0.8514387494690977
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,26,-0.03566189150462603,0.12219354691319645,-0.15785543841782249
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,26,-0.035449120666658486,-0.026794797420444036,-0.00865432324621445
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,26,9.88019118362521e-4,0.0028009219882605824,-0.0018129028698980613
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,26,-0.06093751987286589,-0.05175743169601402,-0.009180088176851876
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,26,-0.505054327274011,0.7215386140483623,-1.2265929413223733
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,27,-0.03111098731868598,0.11679534152819972,-0.1479063288468857
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,27,-0.03321188502369696,-0.027035060913464148,-0.00617682411023281
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,27,3.3096746016153436e-4,0.0024345031420002087,-0.002103535681838674
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,27,-0.059057565528859435,-0.051257651929258255,-0.00779991359960118
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,27,-1.3694844565683626,0.2799011940140192,-1.6493856505823818
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,28,-0.0318915129585977,0.11110707187811784,-0.14299858483671554
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,28,-0.0319557361808824,-0.02707855163943283,-0.004877184541449569
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,28,-3.0030318744903473e-4,0.0020780902963742336,-0.0023783934838232683
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,28,-0.05689754547210015,-0.05045714273268044,-0.006440402739419711
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,28,-2.1666191586347536,-0.13323141573130257,-2.033387742903451
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,29,-0.03807920629761341,0.10517957994654908,-0.1432587862441625
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,29,-0.03142805215010468,-0.026938788327034585,-0.0044892638230700915
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,29,-8.997881122922397e-4,0.0017333709636427315,-0.0026331590759349714
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,29,-0.05420923620748949,-0.04938210701093649,-0.0048271291965530025
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,29,-2.908968473271462,-0.517031332167694,-2.3919371411037678
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,30,-0.04751993923887625,0.09906222986769407,-0.14658216910657032
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,30,-0.031451251912801494,-0.026629575185325827,-0.004821676727475667
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,30,-0.001459572337214415,0.0014018339706194753,-0.0028614063078338903
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,30,-0.05105763441248313,-0.04805876080515825,-0.002998873607324877
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,30,-3.5580099864933663,-0.8709232681154471,-2.6870867183779192
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,31,-0.057665695041166226,0.09280267271674031,-0.15046836775790653
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,31,-0.03151088567513566,-0.02616489139185802,-0.005345994283277637
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,31,-0.001974362169683044,0.0010847733348785299,-0.003059135504561574
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cambio_usd,31,-0.047490922776579625,-0.046513163069451524,-9.777597071281008e-4
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,cds_5y,31,-4.09430882759424,-1.194573707209505,-2.899735120384735
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,ibc_br,32,-0.0668863048632453,0.08644663072076911,-0.1533329355840144
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,price_ipca,32,-0.031098583013240682,-0.02555878583787871,-0.0055397971753619706
p6_common,"VAR(6), amostra comum de 147 resíduos",p2_common,efeito da ordem de defasagem na amostra comum,yield_6m,32,-0.002439728115521463,7.832932241950427e-4,-0.0032230213397165058
