cell_id,cell,var,h,level,point,lo,hi,set_type,casedummy,ahat,bhat,chat,delta
production,ibc5_fx_cds_level_trend_p2,yield_6m,8,0.68,0.007280275302439216,0.0038920918804064685,0.009725905649785168,interval,1,0.0197767862012638,-2.6932022564393846e-4,7.486328066146535e-7,1.3311180102221647e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,8,0.68,0.026159451691862328,-0.007693997467204129,0.06412370195007104,interval,1,0.0197767862012638,-0.0011159982009581561,-9.757225551575208e-6,2.0173182391458857e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,8,0.68,12.947021656870392,6.872201616872652,19.524238304567156,interval,1,0.0197767862012638,-0.5220367488008196,2.6535404406020975,0.06260835921774999
production,ibc5_fx_cds_level_trend_p2,ibc_br,9,0.68,-0.08892834022655773,-0.7021551429467868,0.3762290667170983,interval,1,0.0197767862012638,0.006445770327011356,-0.00522445683113735,4.548398181771222e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,9,0.68,0.018375019175710237,-0.00066911114798012805,0.03471647220039025,interval,1,0.0197767862012638,-6.73347380250751e-4,-4.593984981668211e-7,4.89738398008257e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,9,0.68,0.007180147741531372,0.003591457430873585,0.00978765080858664,interval,1,0.0197767862012638,-2.6459576321537177e-4,6.951922284437288e-7,1.5016245628678027e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,9,0.68,0.017224038698690772,-0.015813456443966232,0.05456209248372719,interval,1,0.0197767862012638,-7.663234905489377e-4,-1.706371318497138e-5,1.937113322002568e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,9,0.68,12.102727654358773,6.156310310531361,18.444831174350053,interval,1,0.0197767862012638,-0.4865315154535411,2.2456956901302005,0.05906234138230118
production,ibc5_fx_cds_level_trend_p2,ibc_br,10,0.68,-0.07571573073058435,-0.6798430870293346,0.3863593121148101,interval,1,0.0197767862012638,0.005804165870024378,-0.005194643985083057,4.4462179538543023e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,10,0.68,0.013406750972680513,-0.004531489708446347,0.029006768151874435,interval,1,0.0197767862012638,-4.840423489920779e-4,-2.59953734126431e-6,4.399389724993125e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,10,0.68,0.007036116927617262,0.0032715155858036296,0.009790861876339648,interval,1,0.0197767862012638,-2.583318463490144e-4,6.334693928981424e-7,1.6623387844527037e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,10,0.68,0.00911870120397788,-0.023275866131402558,0.046099262614758864,interval,1,0.0197767862012638,-4.513734326380137e-4,-2.1220496842270098e-5,1.8824308922281007e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,10,0.68,11.3035188859351,5.47945413731806,17.435341571628324,interval,1,0.0197767862012638,-0.4531810155814697,1.8893981022393742,0.05590814361520563
production,ibc5_fx_cds_level_trend_p2,ibc_br,11,0.68,-0.06439088094335987,-0.6602776583597012,0.39548117692600576,interval,1,0.0197767862012638,0.005236823400161114,-0.005164260472865836,4.3595422036249557e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,11,0.68,0.008825580721755795,-0.008121785494072768,0.023859317532292888,interval,1,0.0197767862012638,-3.1123780645541863e-4,-3.832350752906375e-6,4.000352981211075e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,11,0.68,0.006852210738276058,0.0029363890289989046,0.009739658462129566,interval,1,0.0197767862012638,-2.506914811091141e-4,5.656047385119529e-7,1.8102842748790886e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,11,0.68,0.0017770597007291796,-0.03011444171244514,0.03861068889175822,interval,1,0.0197767862012638,-1.6802846397836557e-4,-2.2995247337118542e-5,1.8473219256324252e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,11,0.68,10.53616323136021,4.830925964808573,16.47822395908895,interval,1,0.0197767862012638,-0.42142650217559807,1.574332647257306,0.053059336038049784
production,ibc5_fx_cds_level_trend_p2,ibc_br,12,0.68,-0.054714152003598325,-0.6428772738417327,0.40352420468544326,interval,1,0.0197767862012638,0.00473363447532024,-0.005130425461255959,4.2826060522105754e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,12,0.68,0.004601662262142807,-0.011460551752611292,0.019222919461730124,interval,1,0.0197767862012638,-1.5351468659883702e-4,-4.356930091839841e-6,3.682310586822159e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,12,0.68,0.0066324412870515164,0.002589822639862643,0.009638353693975803,interval,1,0.0197767862012638,-2.4183402898567672e-4,4.936607526555145e-7,1.943160493055281e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,12,0.68,-0.004850671482874415,-0.036361762098382565,0.03200967341044768,interval,1,0.0197767862012638,8.607032751022702e-5,-2.3018757768733645e-5,1.8283563053214193e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,12,0.68,9.792235240586864,4.2042543487237864,15.561799181007803,interval,1,0.0197767862012638,-0.3909090147002373,1.293911304769761,0.050452228822590955
production,ibc5_fx_cds_level_trend_p2,ibc_br,13,0.68,-0.04648971649113211,-0.6271660847427312,0.4104173831466858,interval,1,0.0197767862012638,0.004286592730866515,-0.005090542064688257,4.2107312548783627e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,13,0.68,7.164289211087441e-4,-0.0145679652003934,0.015068147693534295,interval,1,0.0197767862012638,-9.892002228462565e-6,-4.341246861208882e-6,3.435214957922303e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,13,0.68,0.0063807846798971425,0.0022351876616282175,0.009491404124539403,interval,1,0.0197767862012638,-2.319142986245332e-4,4.195658915848032e-7,2.0593582165648044e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,13,0.68,-0.010804940312930842,-0.04204735901592623,0.026227947832217345,interval,1,0.0197767862012638,3.1285711281009215e-4,-2.1810155040048823e-5,1.8232186660097133e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,13,0.68,9.066526678332862,3.5961020542148208,14.6778562042351,interval,1,0.0197767862012638,-0.36140016552818305,1.0438794676439827,0.04803175543786166
production,ibc5_fx_cds_level_trend_p2,ibc_br,14,0.68,-0.0395513675677315,-0.6127456477398558,0.4160957093543305,interval,1,0.0197767862012638,0.0038891037879422346,-0.005042305922503717,4.140075530362756e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,14,0.68,-0.0028423445837184834,-0.01746228808800362,0.011377212554006012,interval,1,0.0197767862012638,1.2034323785441194e-4,-3.9290968968664655e-6,3.2530213207079204e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,14,0.68,0.0061011669599587755,0.0018755184891212095,0.009303358561638659,interval,1,0.0197767862012638,-2.210822614030923e-4,3.4507764689093043e-7,2.1579258925516704e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,14,0.68,-0.016120350520393522,-0.04719688845629567,0.02120681495394504,interval,1,0.0197767862012638,5.140001270111197e-4,-1.9794499871045002e-5,1.8300824982098504e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,14,0.68,8.356092853468303,3.005213597305159,13.820663234661827,interval,1,0.0197767862012638,-0.33276176875460894,0.8214099295532002,0.045751000503220646
production,ibc5_fx_cds_level_trend_p2,ibc_br,15,0.68,-0.03375488502389361,-0.5992798159051311,0.420504254260934,interval,1,0.0197767862012638,0.003535606060648144,-0.0049837444286023515,4.067503024009252e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,15,0.68,-0.006083796524128278,-0.020158265270151993,0.008136043947685563,interval,1,0.0197767862012638,2.3776090075869346e-4,-3.2435616754555103e-6,3.131191490739718e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,15,0.68,0.00579744569805989,0.001513545766941636,0.00907880707703871,interval,1,0.0197767862012638,-2.0948269756374785e-4,2.717565771830399e-7,2.2385113675639756e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,15,0.68,-0.02082764919630732,-0.05183210260425691,0.016892778589031796,interval,1,0.0197767862012638,6.909875410657891e-4,-1.7316321286315354e-5,1.8473085173955538e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,15,0.68,7.659611187642584,2.431585892042172,12.986469477979629,interval,1,0.0197767862012638,-0.30491958469216834,0.6245057374647337,0.04357308732363395
production,ibc5_fx_cds_level_trend_p2,ibc_br,16,0.68,-0.028973287032525264,-0.5864853464820418,0.4236007137224216,interval,1,0.0197767862012638,0.0032213345575583785,-0.004913257970598226,3.990508060764253e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,16,0.68,-0.009015826631922576,-0.022666059369778356,0.005329452151535808,interval,1,0.0197767862012638,3.428623744104695e-4,-2.388989868721845e-6,3.065407752691738e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,16,0.68,0.005473388412980368,0.001151721228196575,0.00882233207560132,interval,1,0.0197767862012638,-1.9725471974921984e-4,2.0094929692203162e-7,2.3012899333258072e-8
production,ibc5_fx_cds_level_trend_p2,cambio_usd,16,0.68,-0.024955057419782864,-0.05597123167096614,0.013235172673654073,interval,1,0.0197767862012638,8.451819018744368e-4,-1.4650424010461953e-5,1.8732856609071613e-6
production,ibc5_fx_cds_level_trend_p2,cds_5y,16,0.68,6.976912662637336,1.875874167919995,12.173154749037598,interval,1,0.0197767862012638,-0.277844641226043,0.4516089751990806,0.041472148061692325
production,ibc5_fx_cds_level_trend_p2,ibc_br,17,0.68,-0.02509350205470037,-0.5741249986643817,0.42535683945289426,interval,1,0.0197767862012638,0.0029421560782811624,-0.004829649303436035,3.9071604919351514e-4
production,ibc5_fx_cds_level_trend_p2,price_ipca,17,0.68,-0.01164607880471307,-0.024990858570726866,0.00293867909783674,interval,1,0.0197767862012638,4.361212387072463e-4,-1.4524094276129942e-6,3.0509769775795135e-7
production,ibc5_fx_cds_level_trend_p2,yield_6m,17,0.68,0.005132650740975572,7.922374163221872e-4,0.008538462624741585,interval,1,0.0197767862012638,-1.845312598202416e-4,1.3377986397052665e-7,2.346884277972847e-8
