panel,variable,h,point,lo68,hi68,lo90,hi90,excludes_zero_68,excludes_zero_90
exchange_expectations_115,ind_transformacao,6,-0.7150410908031867,-1.118717703563789,0.30663807754077876,-1.609755850878033,0.7481565869702247,FALSE,FALSE
exchange_expectations_115,ind_transformacao,12,-1.385567607694889,-1.7751144177975307,-0.40415482763901484,-2.275212137288213,0.0585656725304304,TRUE,FALSE
exchange_expectations_115,ind_transformacao,24,-0.8824266059915828,-1.5533467492970703,-0.343171685217393,-2.103164131691785,0.04137682299856015,TRUE,FALSE
exchange_expectations_115,ind_transformacao,36,-0.043056773799113365,-0.6959706320659562,0.42225369532072593,-1.1330308590618883,0.8268243784762889,FALSE,FALSE
exchange_expectations_115,ind_transformacao,48,0.3136785553437604,-0.19028932981721478,0.7532172107161021,-0.5120405214282013,1.199916659296182,FALSE,FALSE
exchange_expectations_115,ind_min_extr,0,-0.5900526362819548,-0.898271735381039,0.060126241685787785,-1.1481423007555949,0.41974592712323866,FALSE,FALSE
exchange_expectations_115,ind_min_extr,6,-0.5722514583836763,-1.2916752499412933,0.38181082046473813,-2.120135495753284,0.8604466815532454,FALSE,FALSE
exchange_expectations_115,ind_min_extr,12,0.07275328418080008,-0.9553831058782052,0.8533202565997628,-1.934918988486804,1.26084871219298,FALSE,FALSE
exchange_expectations_115,ind_min_extr,24,0.8057775812402109,-0.21229070736343159,1.0584176331210606,-0.9374652559797143,1.6351680429928557,FALSE,FALSE
exchange_expectations_115,ind_min_extr,36,0.6328168230190001,-0.22923295025126794,0.8280005813809553,-0.6548361038024567,1.539720465973573,FALSE,FALSE
exchange_expectations_115,ind_min_extr,48,0.19622877011658724,-0.4041743685869693,0.4196407164523829,-0.810670215561687,0.9149117624670364,FALSE,FALSE
exchange_expectations_115,ind_uti_cap_instalada,0,-0.29512561139476373,-0.5912281592006577,0.009755443018511285,-0.8824191560900481,0.19478487607884107,FALSE,FALSE
exchange_expectations_115,ind_uti_cap_instalada,6,0.20815548713489218,-0.2552504914208161,0.7428961249706754,-0.599058214007049,1.0603091788771601,FALSE,FALSE
exchange_expectations_115,ind_uti_cap_instalada,12,-0.0628081729028576,-0.2951054356901751,0.5568312373124553,-0.5787786046003016,0.8910081275361261,FALSE,FALSE
exchange_expectations_115,ind_uti_cap_instalada,24,-0.2790329618298254,-0.40767468383955685,0.15304750561799504,-0.6359902634521595,0.4422691300051174,FALSE,FALSE
exchange_expectations_115,ind_uti_cap_instalada,36,-0.23224669386831712,-0.36344565976310816,0.12233047988579623,-0.5719277694251094,0.328925769399912,FALSE,FALSE
exchange_expectations_115,ind_uti_cap_instalada,48,-0.11557720527369694,-0.2142670031168483,0.16396506421510249,-0.40740982110101553,0.32859401299944446,FALSE,FALSE
exchange_expectations_115,energia_comercial,0,-25.522057559347523,-50.65266037392008,12.16907501589465,-74.96336843776716,33.77447054696661,FALSE,FALSE
exchange_expectations_115,energia_comercial,6,30.34824940072686,-7.79292903005568,103.14813812541698,-45.441286607201604,135.61572868509165,FALSE,FALSE
exchange_expectations_115,energia_comercial,12,11.613009669008063,-7.765722102994763,87.93388476206064,-39.70388164512745,128.2669371113295,FALSE,FALSE
exchange_expectations_115,energia_comercial,24,-15.298493537086468,-37.20607469322529,34.60684357100101,-62.44999244397652,72.97745331802521,FALSE,FALSE
exchange_expectations_115,energia_comercial,36,-23.6849324380998,-48.53438123497948,12.082118662729377,-76.5458397788162,40.39433202986485,FALSE,FALSE
exchange_expectations_115,energia_comercial,48,-17.945634015142513,-37.94885209334477,11.950336318697412,-63.59112740114398,28.85347252809953,FALSE,FALSE
exchange_expectations_115,energia_residencial,0,-54.340161963055245,-81.27333483038205,-19.759158091836767,-106.6627880917193,2.2599442304115933,TRUE,FALSE
exchange_expectations_115,energia_residencial,6,-74.0916003222537,-105.07318598151117,-13.62767133134053,-133.34133866494,21.66725679385898,TRUE,FALSE
exchange_expectations_115,energia_residencial,12,-71.31288027290466,-128.98047411505192,-27.521762297890223,-163.2252002823852,2.6488570709405086,TRUE,FALSE
exchange_expectations_115,energia_residencial,24,-11.106099618230578,-84.13710283937043,1.4360129017535752,-120.11974938272522,24.47459447066153,FALSE,FALSE
exchange_expectations_115,energia_residencial,36,29.467565629994798,-32.596318388050655,40.22799618444317,-71.02839233608522,71.54300387706793,FALSE,FALSE
exchange_expectations_115,energia_residencial,48,31.77558120319471,-14.459940809841715,44.58061891960684,-40.62446249882266,69.81467846491144,FALSE,FALSE
exchange_expectations_115,energia_industrial,0,-26.554351821460713,-75.65474762318256,6.607164870288974,-110.80308300700997,44.21747691173003,FALSE,FALSE
exchange_expectations_115,energia_industrial,6,0.5790610971975675,-52.77590367247467,68.33322800925349,-89.30990315673733,108.9931765945031,FALSE,FALSE
exchange_expectations_115,energia_industrial,12,-34.435516538269674,-73.89027264156668,31.480328993999496,-113.96577086286561,69.0706587072381,FALSE,FALSE
exchange_expectations_115,energia_industrial,24,-26.701048871481227,-63.271730690114495,8.44090778935704,-99.14895948851299,33.94106274997841,FALSE,FALSE
exchange_expectations_115,energia_industrial,36,-6.8057761658133975,-38.84200494484778,24.267593357889453,-70.14801253521888,49.56827962733774,FALSE,FALSE
exchange_expectations_115,energia_industrial,48,2.3660835690192803,-19.514146308661307,29.70533156000425,-42.905111394674115,49.46821288917186,FALSE,FALSE
exchange_expectations_115,energia_outros,0,-3.0468851545945395,-18.20738849564058,14.602902878996389,-28.23658467197489,24.875192769549408,FALSE,FALSE
exchange_expectations_115,energia_outros,6,-2.7866570936711272,-15.367015435304406,30.003530649809086,-27.540884123205014,46.61203796396248,FALSE,FALSE
exchange_expectations_115,energia_outros,12,-12.908103914979764,-21.47667536559912,18.51508523639155,-33.85141138249376,38.699441565023946,FALSE,FALSE
exchange_expectations_115,energia_outros,24,-9.164074749281887,-24.256677977663724,6.967443337638361,-34.46379525171606,21.99040846025497,FALSE,FALSE
exchange_expectations_115,energia_outros,36,-1.1967428921051455,-16.79270209175526,9.229649777016233,-28.52985359193652,21.208075599337597,FALSE,FALSE
exchange_expectations_115,energia_outros,48,2.5093312845296745,-9.401290228904513,10.409652310056007,-19.511487733774704,17.850465849164042,FALSE,FALSE
exchange_expectations_115,pib,0,0.1494728479253693,-0.00994615835395907,0.3274875427850772,-0.11613092463196201,0.4798486815920621,FALSE,FALSE
exchange_expectations_115,pib,6,0.4607470843253081,0.04310527733639085,0.764970454641221,-0.19978113433087752,1.051647741191004,TRUE,FALSE
exchange_expectations_115,pib,12,0.4385436820996347,0.0667309393061819,0.8686336277802251,-0.1667640731237691,1.21394220039144,TRUE,FALSE
