panel,variable,h,point
expectations_114,trab_hrs_trabalhadas_industria,8,-0.363049761918142
expectations_114,trab_hrs_trabalhadas_industria,9,-0.4630868133156449
expectations_114,trab_hrs_trabalhadas_industria,10,-0.5184646600850276
expectations_114,trab_hrs_trabalhadas_industria,11,-0.5535780531323049
expectations_114,trab_hrs_trabalhadas_industria,12,-0.5927742846419206
expectations_114,trab_hrs_trabalhadas_industria,13,-0.6204630521014223
expectations_114,trab_hrs_trabalhadas_industria,14,-0.6320800688126385
expectations_114,trab_hrs_trabalhadas_industria,15,-0.6385530386668223
expectations_114,trab_hrs_trabalhadas_industria,16,-0.6400013306090833
expectations_114,trab_hrs_trabalhadas_industria,17,-0.6333508838685878
expectations_114,trab_hrs_trabalhadas_industria,18,-0.6210492947609728
expectations_114,trab_hrs_trabalhadas_industria,19,-0.6056421489267908
expectations_114,trab_hrs_trabalhadas_industria,20,-0.5863424343313522
expectations_114,trab_hrs_trabalhadas_industria,21,-0.5634677648778997
expectations_114,trab_hrs_trabalhadas_industria,22,-0.5385654598809704
expectations_114,trab_hrs_trabalhadas_industria,23,-0.5118491238101035
expectations_114,trab_hrs_trabalhadas_industria,24,-0.4834091727985111
expectations_114,trab_hrs_trabalhadas_industria,25,-0.453944833375247
expectations_114,trab_hrs_trabalhadas_industria,26,-0.4238339363819189
expectations_114,trab_hrs_trabalhadas_industria,27,-0.39321715359160225
expectations_114,trab_hrs_trabalhadas_industria,28,-0.36242157203128833
expectations_114,trab_hrs_trabalhadas_industria,29,-0.3317367993661571
expectations_114,trab_hrs_trabalhadas_industria,30,-0.30132360820120624
expectations_114,trab_hrs_trabalhadas_industria,31,-0.2713669594853494
expectations_114,trab_hrs_trabalhadas_industria,32,-0.24205822968077143
expectations_114,trab_hrs_trabalhadas_industria,33,-0.21353583963408584
expectations_114,trab_hrs_trabalhadas_industria,34,-0.18592206018864751
expectations_114,trab_hrs_trabalhadas_industria,35,-0.15933928308357037
expectations_114,trab_hrs_trabalhadas_industria,36,-0.13388781308928263
expectations_114,trab_hrs_trabalhadas_industria,37,-0.10964894646980664
expectations_114,trab_hrs_trabalhadas_industria,38,-0.08669618117391291
expectations_114,trab_hrs_trabalhadas_industria,39,-0.06509018082155407
expectations_114,trab_hrs_trabalhadas_industria,40,-0.044876363074201335
expectations_114,trab_hrs_trabalhadas_industria,41,-0.026089423994513482
expectations_114,trab_hrs_trabalhadas_industria,42,-0.00875351993288827
expectations_114,trab_hrs_trabalhadas_industria,43,0.007119145230811668
expectations_114,trab_hrs_trabalhadas_industria,44,0.021526821934887634
expectations_114,trab_hrs_trabalhadas_industria,45,0.03447713435914897
expectations_114,trab_hrs_trabalhadas_industria,46,0.045987194485203726
expectations_114,trab_hrs_trabalhadas_industria,47,0.05608291653219224
expectations_114,trab_hrs_trabalhadas_industria,48,0.06479802145824269
expectations_114,trab_menos_de_1_mes,0,-13.550722324079684
expectations_114,trab_menos_de_1_mes,1,-8.984775514663468
expectations_114,trab_menos_de_1_mes,2,-7.3426306538114785
expectations_114,trab_menos_de_1_mes,3,-1.7889845592675422
expectations_114,trab_menos_de_1_mes,4,1.973288623675076
expectations_114,trab_menos_de_1_mes,5,5.4798051292814725
expectations_114,trab_menos_de_1_mes,6,7.128720730832413
expectations_114,trab_menos_de_1_mes,7,9.47535692098145
expectations_114,trab_menos_de_1_mes,8,11.297495893048414
expectations_114,trab_menos_de_1_mes,9,12.383699385350294
expectations_114,trab_menos_de_1_mes,10,13.520974929593452
expectations_114,trab_menos_de_1_mes,11,14.496583772483675
expectations_114,trab_menos_de_1_mes,12,15.088869974479014
expectations_114,trab_menos_de_1_mes,13,15.516105051198345
expectations_114,trab_menos_de_1_mes,14,15.855930172147616
expectations_114,trab_menos_de_1_mes,15,15.990239253046287
expectations_114,trab_menos_de_1_mes,16,15.961908384296871
expectations_114,trab_menos_de_1_mes,17,15.825574098969623
expectations_114,trab_menos_de_1_mes,18,15.561167678750847
expectations_114,trab_menos_de_1_mes,19,15.169132158228063
expectations_114,trab_menos_de_1_mes,20,14.676746329673268
expectations_114,trab_menos_de_1_mes,21,14.092949618052003
expectations_114,trab_menos_de_1_mes,22,13.420141042218866
expectations_114,trab_menos_de_1_mes,23,12.672703093308167
expectations_114,trab_menos_de_1_mes,24,11.863150028865697
expectations_114,trab_menos_de_1_mes,25,10.99887761360107
expectations_114,trab_menos_de_1_mes,26,10.09013533053568
expectations_114,trab_menos_de_1_mes,27,9.148102210101401
expectations_114,trab_menos_de_1_mes,28,8.181649725781842
expectations_114,trab_menos_de_1_mes,29,7.199602204860843
expectations_114,trab_menos_de_1_mes,30,6.211192714579251
expectations_114,trab_menos_de_1_mes,31,5.224621756409898
expectations_114,trab_menos_de_1_mes,32,4.247395911324173
expectations_114,trab_menos_de_1_mes,33,3.2867928561278883
expectations_114,trab_menos_de_1_mes,34,2.3494234140737182
expectations_114,trab_menos_de_1_mes,35,1.4411481104019215
expectations_114,trab_menos_de_1_mes,36,0.5672943345378895
expectations_114,trab_menos_de_1_mes,37,-0.26741566096488234
expectations_114,trab_menos_de_1_mes,38,-1.05894545355341
expectations_114,trab_menos_de_1_mes,39,-1.8038663858788853
expectations_114,trab_menos_de_1_mes,40,-2.4993317402192488
expectations_114,trab_menos_de_1_mes,41,-3.143097057011238
expectations_114,trab_menos_de_1_mes,42,-3.7334863392712374
expectations_114,trab_menos_de_1_mes,43,-4.269350847664121
expectations_114,trab_menos_de_1_mes,44,-4.7500517145001755
expectations_114,trab_menos_de_1_mes,45,-5.175431032535161
expectations_114,trab_menos_de_1_mes,46,-5.545772007667916
expectations_114,trab_menos_de_1_mes,47,-5.861766451722912
expectations_114,trab_menos_de_1_mes,48,-6.1244823924614495
expectations_114,trab_de_1_mes_a_menos_de_1_ano,0,-38.79052552793693
expectations_114,trab_de_1_mes_a_menos_de_1_ano,1,-75.18434294886504
expectations_114,trab_de_1_mes_a_menos_de_1_ano,2,-81.89696330363051
expectations_114,trab_de_1_mes_a_menos_de_1_ano,3,-114.95612010761201
expectations_114,trab_de_1_mes_a_menos_de_1_ano,4,-130.19218911229117
expectations_114,trab_de_1_mes_a_menos_de_1_ano,5,-136.95638431984102
expectations_114,trab_de_1_mes_a_menos_de_1_ano,6,-140.66126552430947
expectations_114,trab_de_1_mes_a_menos_de_1_ano,7,-145.5918112868646
expectations_114,trab_de_1_mes_a_menos_de_1_ano,8,-144.19385248390967
expectations_114,trab_de_1_mes_a_menos_de_1_ano,9,-140.58861858759388
expectations_114,trab_de_1_mes_a_menos_de_1_ano,10,-137.17963095899498
expectations_114,trab_de_1_mes_a_menos_de_1_ano,11,-131.5044949320662
expectations_114,trab_de_1_mes_a_menos_de_1_ano,12,-124.1536969058475
expectations_114,trab_de_1_mes_a_menos_de_1_ano,13,-116.2612255187206
expectations_114,trab_de_1_mes_a_menos_de_1_ano,14,-107.7271988879842
expectations_114,trab_de_1_mes_a_menos_de_1_ano,15,-98.37298162222147
expectations_114,trab_de_1_mes_a_menos_de_1_ano,16,-88.68475475377328
expectations_114,trab_de_1_mes_a_menos_de_1_ano,17,-78.8288032528669
expectations_114,trab_de_1_mes_a_menos_de_1_ano,18,-68.76057277243586
expectations_114,trab_de_1_mes_a_menos_de_1_ano,19,-58.62876661699711
expectations_114,trab_de_1_mes_a_menos_de_1_ano,20,-48.5714820204133
expectations_114,trab_de_1_mes_a_menos_de_1_ano,21,-38.620247381530916
expectations_114,trab_de_1_mes_a_menos_de_1_ano,22,-28.83372917386063
expectations_114,trab_de_1_mes_a_menos_de_1_ano,23,-19.296269153111613
expectations_114,trab_de_1_mes_a_menos_de_1_ano,24,-10.051666158375182
expectations_114,trab_de_1_mes_a_menos_de_1_ano,25,-1.1376577392707103
expectations_114,trab_de_1_mes_a_menos_de_1_ano,26,7.3966533270377015
expectations_114,trab_de_1_mes_a_menos_de_1_ano,27,15.514669323072553
expectations_114,trab_de_1_mes_a_menos_de_1_ano,28,23.18924571030797
expectations_114,trab_de_1_mes_a_menos_de_1_ano,29,30.39193283962225
expectations_114,trab_de_1_mes_a_menos_de_1_ano,30,37.09900918906699
expectations_114,trab_de_1_mes_a_menos_de_1_ano,31,43.29397167634474
expectations_114,trab_de_1_mes_a_menos_de_1_ano,32,48.96323391330894
expectations_114,trab_de_1_mes_a_menos_de_1_ano,33,54.09664139730018
expectations_114,trab_de_1_mes_a_menos_de_1_ano,34,58.68919123839588
expectations_114,trab_de_1_mes_a_menos_de_1_ano,35,62.73981671493403
expectations_114,trab_de_1_mes_a_menos_de_1_ano,36,66.25078210756676
expectations_114,trab_de_1_mes_a_menos_de_1_ano,37,69.22821993583334
expectations_114,trab_de_1_mes_a_menos_de_1_ano,38,71.68183186147706
expectations_114,trab_de_1_mes_a_menos_de_1_ano,39,73.62432554484127
expectations_114,trab_de_1_mes_a_menos_de_1_ano,40,75.0713360381521
expectations_114,trab_de_1_mes_a_menos_de_1_ano,41,76.04123712252276
expectations_114,trab_de_1_mes_a_menos_de_1_ano,42,76.55473133077139
expectations_114,trab_de_1_mes_a_menos_de_1_ano,43,76.63456782991975
expectations_114,trab_de_1_mes_a_menos_de_1_ano,44,76.30530325808795
expectations_114,trab_de_1_mes_a_menos_de_1_ano,45,75.5929768834644
expectations_114,trab_de_1_mes_a_menos_de_1_ano,46,74.52480373633726
expectations_114,trab_de_1_mes_a_menos_de_1_ano,47,73.12891124177581
expectations_114,trab_de_1_mes_a_menos_de_1_ano,48,71.43406322838007
expectations_114,trab_de_1_ano_a_menos_de_2_anos,0,-45.33785979634111
expectations_114,trab_de_1_ano_a_menos_de_2_anos,1,-51.62728756892424
expectations_114,trab_de_1_ano_a_menos_de_2_anos,2,-63.406745475651555
expectations_114,trab_de_1_ano_a_menos_de_2_anos,3,-72.11215113698846
expectations_114,trab_de_1_ano_a_menos_de_2_anos,4,-76.14656985020258
expectations_114,trab_de_1_ano_a_menos_de_2_anos,5,-79.9089156232644
expectations_114,trab_de_1_ano_a_menos_de_2_anos,6,-82.4026007149129
expectations_114,trab_de_1_ano_a_menos_de_2_anos,7,-80.90154127052517
expectations_114,trab_de_1_ano_a_menos_de_2_anos,8,-79.09165867817602
expectations_114,trab_de_1_ano_a_menos_de_2_anos,9,-75.66875676772526
expectations_114,trab_de_1_ano_a_menos_de_2_anos,10,-70.38219735962257
expectations_114,trab_de_1_ano_a_menos_de_2_anos,11,-64.55473988731642
expectations_114,trab_de_1_ano_a_menos_de_2_anos,12,-57.917926643050876
expectations_114,trab_de_1_ano_a_menos_de_2_anos,13,-50.576700695823796
expectations_114,trab_de_1_ano_a_menos_de_2_anos,14,-42.92964978584837
expectations_114,trab_de_1_ano_a_menos_de_2_anos,15,-35.07002389860084
expectations_114,trab_de_1_ano_a_menos_de_2_anos,16,-27.097504666927698
expectations_114,trab_de_1_ano_a_menos_de_2_anos,17,-19.17161318586756
expectations_114,trab_de_1_ano_a_menos_de_2_anos,18,-11.38792977322535
expectations_114,trab_de_1_ano_a_menos_de_2_anos,19,-3.8235481064085195
expectations_114,trab_de_1_ano_a_menos_de_2_anos,20,3.4515470915198363
expectations_114,trab_de_1_ano_a_menos_de_2_anos,21,10.380854244488953
expectations_114,trab_de_1_ano_a_menos_de_2_anos,22,16.91984708258317
expectations_114,trab_de_1_ano_a_menos_de_2_anos,23,23.038125770734496
expectations_114,trab_de_1_ano_a_menos_de_2_anos,24,28.710009449257587
expectations_114,trab_de_1_ano_a_menos_de_2_anos,25,33.917156602816284
expectations_114,trab_de_1_ano_a_menos_de_2_anos,26,38.650478249340964
expectations_114,trab_de_1_ano_a_menos_de_2_anos,27,42.90467458156998
expectations_114,trab_de_1_ano_a_menos_de_2_anos,28,46.6787063897389
expectations_114,trab_de_1_ano_a_menos_de_2_anos,29,49.97686706149609
expectations_114,trab_de_1_ano_a_menos_de_2_anos,30,52.806534485058066
expectations_114,trab_de_1_ano_a_menos_de_2_anos,31,55.177758872069425
expectations_114,trab_de_1_ano_a_menos_de_2_anos,32,57.10363744267702
expectations_114,trab_de_1_ano_a_menos_de_2_anos,33,58.59950961967087
expectations_114,trab_de_1_ano_a_menos_de_2_anos,34,59.68249768145705
expectations_114,trab_de_1_ano_a_menos_de_2_anos,35,60.37148723740813
expectations_114,trab_de_1_ano_a_menos_de_2_anos,36,60.68681921472021
expectations_114,trab_de_1_ano_a_menos_de_2_anos,37,60.64995880051817
expectations_114,trab_de_1_ano_a_menos_de_2_anos,38,60.283333315903164
expectations_114,trab_de_1_ano_a_menos_de_2_anos,39,59.61014661544056
expectations_114,trab_de_1_ano_a_menos_de_2_anos,40,58.65414732636758
expectations_114,trab_de_1_ano_a_menos_de_2_anos,41,57.43944334672204
expectations_114,trab_de_1_ano_a_menos_de_2_anos,42,55.99033994770105
expectations_114,trab_de_1_ano_a_menos_de_2_anos,43,54.33116232546559
expectations_114,trab_de_1_ano_a_menos_de_2_anos,44,52.48608867700444
expectations_114,trab_de_1_ano_a_menos_de_2_anos,45,50.479004289623326
expectations_114,trab_de_1_ano_a_menos_de_2_anos,46,48.33335930153082
expectations_114,trab_de_1_ano_a_menos_de_2_anos,47,46.07203321301445
expectations_114,trab_de_1_ano_a_menos_de_2_anos,48,43.71721479957598
expectations_114,trab_x2_anos_ou_mais,0,-17.17599577528598
expectations_114,trab_x2_anos_ou_mais,1,-9.180240767900042
expectations_114,trab_x2_anos_ou_mais,2,-16.99570661697776
expectations_114,trab_x2_anos_ou_mais,3,-22.23477425892474
expectations_114,trab_x2_anos_ou_mais,4,-25.176575036041914
expectations_114,trab_x2_anos_ou_mais,5,-30.592743023570506
expectations_114,trab_x2_anos_ou_mais,6,-36.777039513518524
expectations_114,trab_x2_anos_ou_mais,7,-38.0367445539813
expectations_114,trab_x2_anos_ou_mais,8,-40.26532497618683
expectations_114,trab_x2_anos_ou_mais,9,-41.684845911685244
expectations_114,trab_x2_anos_ou_mais,10,-41.05090480957782
expectations_114,trab_x2_anos_ou_mais,11,-40.0880283421412
expectations_114,trab_x2_anos_ou_mais,12,-38.62163234723449
expectations_114,trab_x2_anos_ou_mais,13,-36.381323504880775
expectations_114,trab_x2_anos_ou_mais,14,-33.695406121905634
expectations_114,trab_x2_anos_ou_mais,15,-30.743610732392646
expectations_114,trab_x2_anos_ou_mais,16,-27.502374990416
expectations_114,trab_x2_anos_ou_mais,17,-24.05504711469042
expectations_114,trab_x2_anos_ou_mais,18,-20.51172051243529
expectations_114,trab_x2_anos_ou_mais,19,-16.925952689265195
expectations_114,trab_x2_anos_ou_mais,20,-13.329787205647852
expectations_114,trab_x2_anos_ou_mais,21,-9.777477802526606
expectations_114,trab_x2_anos_ou_mais,22,-6.314479990337168
expectations_114,trab_x2_anos_ou_mais,23,-2.96120938338425
expectations_114,trab_x2_anos_ou_mais,24,0.25612055277392204
expectations_114,trab_x2_anos_ou_mais,25,3.312047113794719
expectations_114,trab_x2_anos_ou_mais,26,6.193499513470208
expectations_114,trab_x2_anos_ou_mais,27,8.888986850844704
expectations_114,trab_x2_anos_ou_mais,28,11.387264901589381
expectations_114,trab_x2_anos_ou_mais,29,13.682423338881904
expectations_114,trab_x2_anos_ou_mais,30,15.77120087108201
expectations_114,trab_x2_anos_ou_mais,31,17.651155572698894
expectations_114,trab_x2_anos_ou_mais,32,19.322215070694973
expectations_114,trab_x2_anos_ou_mais,33,20.78632989113407
expectations_114,trab_x2_anos_ou_mais,34,22.046491387657756
expectations_114,trab_x2_anos_ou_mais,35,23.106942216640135
expectations_114,trab_x2_anos_ou_mais,36,23.97324070814921
expectations_114,trab_x2_anos_ou_mais,37,24.651860171518415
expectations_114,trab_x2_anos_ou_mais,38,25.15006671820411
expectations_114,trab_x2_anos_ou_mais,39,25.475937568258196
expectations_114,trab_x2_anos_ou_mais,40,25.638202674796112
expectations_114,trab_x2_anos_ou_mais,41,25.646100231123533
expectations_114,trab_x2_anos_ou_mais,42,25.50932637077319
expectations_114,trab_x2_anos_ou_mais,43,25.237946964735478
expectations_114,trab_x2_anos_ou_mais,44,24.84228518760017
expectations_114,trab_x2_anos_ou_mais,45,24.332845591480663
expectations_114,trab_x2_anos_ou_mais,46,23.720241082633667
expectations_114,trab_x2_anos_ou_mais,47,23.015107231896646
expectations_114,trab_x2_anos_ou_mais,48,22.228027944392338
expectations_114,price_ipca,0,-0.05619667999825061
expectations_114,price_ipca,1,-2.6648290711803717e-4
expectations_114,price_ipca,2,0.014129225438795964
expectations_114,price_ipca,3,0.05165791687946026
expectations_114,price_ipca,4,0.07564478007588407
expectations_114,price_ipca,5,0.09381298118976476
expectations_114,price_ipca,6,0.07899992441823532
expectations_114,price_ipca,7,0.07189740082307532
expectations_114,price_ipca,8,0.06571587902092993
expectations_114,price_ipca,9,0.045513112075347105
expectations_114,price_ipca,10,0.02477824454694393
expectations_114,price_ipca,11,0.007680284688507395
expectations_114,price_ipca,12,-0.013801319739991432
expectations_114,price_ipca,13,-0.03554760023063236
expectations_114,price_ipca,14,-0.054659942092409236
expectations_114,price_ipca,15,-0.07370268642263053
expectations_114,price_ipca,16,-0.09209039803275487
expectations_114,price_ipca,17,-0.10857274558639775
expectations_114,price_ipca,18,-0.12361611838955254
expectations_114,price_ipca,19,-0.13735855850432316
expectations_114,price_ipca,20,-0.14939458528465394
expectations_114,price_ipca,21,-0.15973610428578697
expectations_114,price_ipca,22,-0.16854019409261115
expectations_114,price_ipca,23,-0.1757645960016732
expectations_114,price_ipca,24,-0.18140833780229768
expectations_114,price_ipca,25,-0.18558526065996991
expectations_114,price_ipca,26,-0.18836820253279973
expectations_114,price_ipca,27,-0.1898059623343085
expectations_114,price_ipca,28,-0.18999396999407267
expectations_114,price_ipca,29,-0.18902980198664018
expectations_114,price_ipca,30,-0.18699295352699177
expectations_114,price_ipca,31,-0.18397421583327275
expectations_114,price_ipca,32,-0.18007016041305396
expectations_114,price_ipca,33,-0.17536905043188825
expectations_114,price_ipca,34,-0.16995844775483945
expectations_114,price_ipca,35,-0.16392749496562026
expectations_114,price_ipca,36,-0.1573611838161566
expectations_114,price_ipca,37,-0.15034092632610732
expectations_114,price_ipca,38,-0.14294638125233536
expectations_114,price_ipca,39,-0.13525381838861011
expectations_114,price_ipca,40,-0.12733543519090101
expectations_114,price_ipca,41,-0.11926001894591501
expectations_114,price_ipca,42,-0.11109265110043748
expectations_114,price_ipca,43,-0.10289421358784476
expectations_114,price_ipca,44,-0.0947215012292283
expectations_114,price_ipca,45,-0.08662722922926767
expectations_114,price_ipca,46,-0.07865983589243679
expectations_114,price_ipca,47,-0.07086347343091116
expectations_114,price_ipca,48,-0.06327806858842147
expectations_114,price_ipca_difusao,0,0.1703172536632621
expectations_114,price_ipca_difusao,1,0.4584136383510428
expectations_114,price_ipca_difusao,2,0.44773863949867
expectations_114,price_ipca_difusao,3,0.8383810219900895
expectations_114,price_ipca_difusao,4,1.009392671962521
expectations_114,price_ipca_difusao,5,1.0973985283148608
expectations_114,price_ipca_difusao,6,1.0648496357898594
expectations_114,price_ipca_difusao,7,1.0360256469757652
expectations_114,price_ipca_difusao,8,0.9817138318408785
expectations_114,price_ipca_difusao,9,0.8545407414722606
expectations_114,price_ipca_difusao,10,0.7165250308352166
expectations_114,price_ipca_difusao,11,0.5850667829792588
expectations_114,price_ipca_difusao,12,0.4254439825389363
expectations_114,price_ipca_difusao,13,0.2625916274687792
expectations_114,price_ipca_difusao,14,0.11001126144419475
expectations_114,price_ipca_difusao,15,-0.04477073000495693
expectations_114,price_ipca_difusao,16,-0.1956820329000143
expectations_114,price_ipca_difusao,17,-0.33619091608866447
expectations_114,price_ipca_difusao,18,-0.4688966859850448
expectations_114,price_ipca_difusao,19,-0.5931015825541475
expectations_114,price_ipca_difusao,20,-0.7062910586191353
expectations_114,price_ipca_difusao,21,-0.808658561382105
expectations_114,price_ipca_difusao,22,-0.900525044614371
expectations_114,price_ipca_difusao,23,-0.981362980425813
expectations_114,price_ipca_difusao,24,-1.05119501569889
expectations_114,price_ipca_difusao,25,-1.1104889886952711
expectations_114,price_ipca_difusao,26,-1.1594890072054274
expectations_114,price_ipca_difusao,27,-1.1984555775017014
expectations_114,price_ipca_difusao,28,-1.2278916681007839
expectations_114,price_ipca_difusao,29,-1.2482921167593266
expectations_114,price_ipca_difusao,30,-1.2601053737755852
expectations_114,price_ipca_difusao,31,-1.2638639584352196
expectations_114,price_ipca_difusao,32,-1.2601285593714815
expectations_114,price_ipca_difusao,33,-1.2494328067231903
expectations_114,price_ipca_difusao,34,-1.2323262129865098
expectations_114,price_ipca_difusao,35,-1.2093731826941139
expectations_114,price_ipca_difusao,36,-1.1811244995194716
expectations_114,price_ipca_difusao,37,-1.148124029782548
expectations_114,price_ipca_difusao,38,-1.1109138379287433
expectations_114,price_ipca_difusao,39,-1.0700235988969165
expectations_114,price_ipca_difusao,40,-1.0259680358990106
expectations_114,price_ipca_difusao,41,-0.9792488409351664
expectations_114,price_ipca_difusao,42,-0.9303511946077364
expectations_114,price_ipca_difusao,43,-0.8797406890230278
expectations_114,price_ipca_difusao,44,-0.8278629967543719
expectations_114,price_ipca_difusao,45,-0.7751425096386487
expectations_114,price_ipca_difusao,46,-0.7219803798400939
expectations_114,price_ipca_difusao,47,-0.6687536493230454
expectations_114,price_ipca_difusao,48,-0.615814561648902
expectations_114,price_core_ipca_ex0,0,0.01887217667291155
expectations_114,price_core_ipca_ex0,1,0.026670760029632735
expectations_114,price_core_ipca_ex0,2,0.0458497776064639
expectations_114,price_core_ipca_ex0,3,0.05857008242986491
expectations_114,price_core_ipca_ex0,4,0.06744487819565444
expectations_114,price_core_ipca_ex0,5,0.07855505801915935
expectations_114,price_core_ipca_ex0,6,0.08233483266283331
expectations_114,price_core_ipca_ex0,7,0.08177647281731043
expectations_114,price_core_ipca_ex0,8,0.08259334636002809
expectations_114,price_core_ipca_ex0,9,0.07921573290729299
expectations_114,price_core_ipca_ex0,10,0.07304638115350441
expectations_114,price_core_ipca_ex0,11,0.06710106018574905
expectations_114,price_core_ipca_ex0,12,0.05952827514450349
expectations_114,price_core_ipca_ex0,13,0.050805725314811444
expectations_114,price_core_ipca_ex0,14,0.04199513477442146
expectations_114,price_core_ipca_ex0,15,0.03283884356929856
expectations_114,price_core_ipca_ex0,16,0.02341106366217354
expectations_114,price_core_ipca_ex0,17,0.014101196384986808
expectations_114,price_core_ipca_ex0,18,0.004987092961512975
expectations_114,price_core_ipca_ex0,19,-0.003894604018800092
expectations_114,price_core_ipca_ex0,20,-0.012408832835023281
expectations_114,price_core_ipca_ex0,21,-0.0204693532074281
expectations_114,price_core_ipca_ex0,22,-0.028046360610100952
expectations_114,price_core_ipca_ex0,23,-0.03509980572360193
expectations_114,price_core_ipca_ex0,24,-0.04158644107006907
expectations_114,price_core_ipca_ex0,25,-0.04749224204969748
expectations_114,price_core_ipca_ex0,26,-0.05281239997138393
expectations_114,price_core_ipca_ex0,27,-0.05753813535682069
expectations_114,price_core_ipca_ex0,28,-0.06167181015908685
expectations_114,price_core_ipca_ex0,29,-0.06522456450393047
expectations_114,price_core_ipca_ex0,30,-0.06820751743585819
expectations_114,price_core_ipca_ex0,31,-0.07063568155634192
expectations_114,price_core_ipca_ex0,32,-0.07252921452484538
expectations_114,price_core_ipca_ex0,33,-0.07390974671058266
expectations_114,price_core_ipca_ex0,34,-0.07480052553874673
expectations_114,price_core_ipca_ex0,35,-0.07522729902091756
expectations_114,price_core_ipca_ex0,36,-0.07521715260698945
expectations_114,price_core_ipca_ex0,37,-0.07479797654985848
expectations_114,price_core_ipca_ex0,38,-0.0739986876387446
expectations_114,price_core_ipca_ex0,39,-0.07284889167122864
expectations_114,price_core_ipca_ex0,40,-0.07137845777070821
expectations_114,price_core_ipca_ex0,41,-0.06961742826821066
expectations_114,price_core_ipca_ex0,42,-0.06759586367701022
expectations_114,price_core_ipca_ex0,43,-0.06534357520332479
expectations_114,price_core_ipca_ex0,44,-0.06288995850102604
expectations_114,price_core_ipca_ex0,45,-0.060263863745028116
expectations_114,price_core_ipca_ex0,46,-0.05749342244274774
expectations_114,price_core_ipca_ex0,47,-0.0546058975579979
expectations_114,price_core_ipca_ex0,48,-0.051627568991187374
expectations_114,price_core_ipca_ex1,0,-0.025136758281242583
expectations_114,price_core_ipca_ex1,1,0.0013403964981158689
expectations_114,price_core_ipca_ex1,2,0.003892746834514831
expectations_114,price_core_ipca_ex1,3,0.030422667742054807
expectations_114,price_core_ipca_ex1,4,0.04481010317013219
expectations_114,price_core_ipca_ex1,5,0.05471675316800296
expectations_114,price_core_ipca_ex1,6,0.048929882394257405
expectations_114,price_core_ipca_ex1,7,0.04614204528678778
expectations_114,price_core_ipca_ex1,8,0.043090228617897824
expectations_114,price_core_ipca_ex1,9,0.03262035574256256
expectations_114,price_core_ipca_ex1,10,0.021664044489877545
expectations_114,price_core_ipca_ex1,11,0.012366731802475066
expectations_114,price_core_ipca_ex1,12,5.89134117602943e-4
expectations_114,price_core_ipca_ex1,13,-0.011358409423688069
expectations_114,price_core_ipca_ex1,14,-0.021980949581427815
expectations_114,price_core_ipca_ex1,15,-0.03265481255625524
expectations_114,price_core_ipca_ex1,16,-0.04298176387051687
expectations_114,price_core_ipca_ex1,17,-0.05230147699511695
expectations_114,price_core_ipca_ex1,18,-0.06088448191421438
expectations_114,price_core_ipca_ex1,19,-0.06876681551579071
expectations_114,price_core_ipca_ex1,20,-0.07572457247168723
expectations_114,price_core_ipca_ex1,21,-0.08177532808816061
expectations_114,price_core_ipca_ex1,22,-0.08699131493932509
expectations_114,price_core_ipca_ex1,23,-0.09134296281664687
expectations_114,price_core_ipca_ex1,24,-0.09483318700652228
expectations_114,price_core_ipca_ex1,25,-0.09752039974379598
expectations_114,price_core_ipca_ex1,26,-0.09943985648607717
expectations_114,price_core_ipca_ex1,27,-0.10061792464085084
expectations_114,price_core_ipca_ex1,28,-0.10110538742958644
expectations_114,price_core_ipca_ex1,29,-0.1009529943113846
expectations_114,price_core_ipca_ex1,30,-0.10020286880143721
expectations_114,price_core_ipca_ex1,31,-0.09890362236651327
expectations_114,price_core_ipca_ex1,32,-0.09710653513749254
expectations_114,price_core_ipca_ex1,33,-0.09485861678368229
expectations_114,price_core_ipca_ex1,34,-0.0922068598586328
expectations_114,price_core_ipca_ex1,35,-0.08919907961562357
expectations_114,price_core_ipca_ex1,36,-0.08588090875054111
expectations_114,price_core_ipca_ex1,37,-0.08229626825046309
expectations_114,price_core_ipca_ex1,38,-0.07848823980511146
expectations_114,price_core_ipca_ex1,39,-0.07449815003696711
expectations_114,price_core_ipca_ex1,40,-0.07036526996528754
expectations_114,price_core_ipca_ex1,41,-0.06612715275456858
expectations_114,price_core_ipca_ex1,42,-0.061819440555965395
expectations_114,price_core_ipca_ex1,43,-0.05747561155248494
expectations_114,price_core_ipca_ex1,44,-0.05312703775656558
expectations_114,price_core_ipca_ex1,45,-0.04880296837255672
expectations_114,price_core_ipca_ex1,46,-0.04453041678415467
expectations_114,price_core_ipca_ex1,47,-0.040334150362164714
expectations_114,price_core_ipca_ex1,48,-0.03623670966854776
expectations_114,price_core_ipca_dw,0,0.007496203117264458
expectations_114,price_core_ipca_dw,1,0.029181290325852035
expectations_114,price_core_ipca_dw,2,0.0369919636431788
expectations_114,price_core_ipca_dw,3,0.05052160422055847
expectations_114,price_core_ipca_dw,4,0.05821195239233888
expectations_114,price_core_ipca_dw,5,0.06315224660787941
expectations_114,price_core_ipca_dw,6,0.05799380597025383
expectations_114,price_core_ipca_dw,7,0.054228137264171195
expectations_114,price_core_ipca_dw,8,0.050255016761431834
expectations_114,price_core_ipca_dw,9,0.04169655946384382
expectations_114,price_core_ipca_dw,10,0.03257827983582311
expectations_114,price_core_ipca_dw,11,0.02431787947289698
expectations_114,price_core_ipca_dw,12,0.014549584096926785
