panel,variable,h,point,lo68,hi68,lo90,hi90,excludes_zero_68,excludes_zero_90
exchange_expectations_115,cambio_ars,29,-0.0037323250929021633,-0.0050389008650212385,6.305482385130658e-4,-0.007855003596865417,0.003300093269445558,FALSE,FALSE
exchange_expectations_115,cambio_ars,30,-0.0037653927588410727,-0.005071825499781486,5.524299118019884e-4,-0.007874718709022052,0.0031803471444755284,FALSE,FALSE
exchange_expectations_115,cambio_ars,31,-0.0037727476805936647,-0.00513951921703883,4.7354076699090573e-4,-0.008066165823031787,0.003051270732571032,FALSE,FALSE
exchange_expectations_115,cambio_ars,32,-0.0037560491078502886,-0.005082898857177951,4.439189416898127e-4,-0.008199335933472326,0.0028428376997315916,FALSE,FALSE
exchange_expectations_115,cambio_ars,33,-0.0037171033197889503,-0.005055764987329483,4.0187116814216804e-4,-0.008155813897264953,0.002522179636059086,FALSE,FALSE
exchange_expectations_115,cambio_ars,34,-0.0036577697138661237,-0.0049747443278040275,4.269777484474801e-4,-0.007907482098492898,0.0024100681506582736,FALSE,FALSE
exchange_expectations_115,cambio_ars,35,-0.003579842688332281,-0.0049507978488657805,0.00041114796609314597,-0.00794509101357947,0.0022622854374139546,FALSE,FALSE
exchange_expectations_115,cambio_ars,36,-0.003485127980818009,-0.0048935095965484355,0.00046192069731826704,-0.008015494482409735,0.0022344970821303995,FALSE,FALSE
exchange_expectations_115,cambio_ars,37,-0.0033754465744572086,-0.004826812429705816,4.756774171480631e-4,-0.007822535043056423,0.002307808366524209,FALSE,FALSE
exchange_expectations_115,cambio_ars,38,-0.0032525765364453175,-0.0046535342161597975,4.971628028073907e-4,-0.007744299083845744,0.0022057884311763427,FALSE,FALSE
exchange_expectations_115,cambio_ars,39,-0.003118258339669071,-0.004563819168741554,5.567734377344536e-4,-0.0075481528157587295,0.002237303603067501,FALSE,FALSE
exchange_expectations_115,cambio_ars,40,-0.0029742038641776885,-0.004469346068641104,6.30093022554123e-4,-0.007467898624541269,0.0022635822073491566,FALSE,FALSE
exchange_expectations_115,cambio_ars,41,-0.0028220733721379117,-0.004348448834251966,6.536829416163976e-4,-0.007300704510280482,0.002337836089949549,FALSE,FALSE
exchange_expectations_115,cambio_ars,42,-0.002663465829390853,-0.004363210688278506,7.325037883520729e-4,-0.007235994111072885,0.0023717462710799164,FALSE,FALSE
exchange_expectations_115,cambio_ars,43,-0.0024999203628206937,-0.004195465432457432,8.175617357397236e-4,-0.00711387866236102,0.002396897873288853,FALSE,FALSE
exchange_expectations_115,cambio_ars,44,-0.002332907347772453,-0.004028612470326645,9.495763185540632e-4,-0.006952875539313524,0.0023830358553842287,FALSE,FALSE
exchange_expectations_115,cambio_ars,45,-0.0021638199097483643,-0.00393344063240058,0.0010507817614626733,-0.006742805818279292,0.0023646904027261055,FALSE,FALSE
exchange_expectations_115,cambio_ars,46,-0.00199397180727165,-0.0038716363335394494,0.0011519640246206355,-0.006621924950421719,0.0025347551956624195,FALSE,FALSE
exchange_expectations_115,cambio_ars,47,-0.0018245937027417639,-0.003726941909763238,0.0012068864051454633,-0.006403675471322588,0.002729148808977111,FALSE,FALSE
exchange_expectations_115,cambio_ars,48,-0.0016568284840971204,-0.0035051369431147537,0.0013425115694592807,-0.006240819591479577,0.0029441744442785054,FALSE,FALSE
exchange_expectations_115,cambio_inr,0,0.0016559188628938507,0.0012019512497901098,0.002058984812416933,9.630681254330729e-4,0.0023874053532907846,TRUE,TRUE
exchange_expectations_115,cambio_inr,1,0.0016843295016933217,0.0011740871020172764,0.0023171334788594468,7.589115767721197e-4,0.0027186546923675856,TRUE,TRUE
exchange_expectations_115,cambio_inr,2,0.0012424698446394425,7.544741453723602e-4,0.0019923697558090216,3.0343083220373815e-4,0.0024976761820942384,TRUE,TRUE
exchange_expectations_115,cambio_inr,3,0.0011790419860323715,6.054861649248037e-4,0.0019465655472394744,2.3447689650937188e-4,0.002441653432899045,TRUE,TRUE
exchange_expectations_115,cambio_inr,4,9.479338455353426e-4,3.59842254584968e-4,0.001823910406229308,-4.188072731392983e-5,0.002321317498813348,TRUE,FALSE
exchange_expectations_115,cambio_inr,5,5.300555291238476e-4,-3.528994368968352e-5,0.0015030244814733572,-5.478046519974988e-4,0.002065593647673537,FALSE,FALSE
exchange_expectations_115,cambio_inr,6,3.389718165102829e-4,-2.4374991890825033e-4,0.0014284834136431422,-7.244795375616606e-4,0.0019431803588092135,FALSE,FALSE
exchange_expectations_115,cambio_inr,7,1.5540868544595388e-4,-4.232177144306142e-4,0.0013054774124432393,-8.79967136742043e-4,0.001816665096901149,FALSE,FALSE
exchange_expectations_115,cambio_inr,8,-1.0972951050258956e-4,-6.544430971937746e-4,0.001099004024904203,-0.0011181123786932379,0.0016934364849726749,FALSE,FALSE
exchange_expectations_115,cambio_inr,9,-2.8480260133377565e-4,-7.985658287221246e-4,9.969588987936862e-4,-0.0013287664904763658,0.0015133376657475762,FALSE,FALSE
exchange_expectations_115,cambio_inr,10,-4.219740587605779e-4,-9.271042958225687e-4,8.459881741145758e-4,-0.0014539956390806096,0.001398536112684759,FALSE,FALSE
exchange_expectations_115,cambio_inr,11,-5.775838851826969e-4,-0.001076352418151824,6.936627728249882e-4,-0.0016527399916746051,0.0012400596764780359,FALSE,FALSE
exchange_expectations_115,cambio_inr,12,-6.989799574364143e-4,-0.0011855766652814313,5.421345646271937e-4,-0.0018002351557163344,0.0011264014885785673,FALSE,FALSE
