sample,instrument,exercise,key,n_used,wald_mp
pre_covid,z_jk_raw,hac,1,78,10.178703551875454
pre_covid,z_jk_raw,hac,2,78,10.015281093911867
pre_covid,z_jk_raw,hac,3,78,9.871109654686707
pre_covid,z_jk_raw,hac,4,78,9.735689039941489
pre_covid,z_jk_raw,hac,5,78,9.743330044846282
pre_covid,z_jk_raw,hac,6,78,9.465882643680203
pre_covid,z_jk_raw_purif,baseline,NA,78,11.311508712814428
pre_covid,z_jk_raw_purif,loo,2013-07,77,11.44761408011056
pre_covid,z_jk_raw_purif,loo,2013-08,77,11.333221318952985
pre_covid,z_jk_raw_purif,loo,2013-09,77,11.134876876311587
pre_covid,z_jk_raw_purif,loo,2013-10,77,10.741361054131922
pre_covid,z_jk_raw_purif,loo,2013-11,77,11.645796696814353
pre_covid,z_jk_raw_purif,loo,2013-12,77,12.01005521132618
pre_covid,z_jk_raw_purif,loo,2014-01,77,9.240119195836769
pre_covid,z_jk_raw_purif,loo,2014-02,77,9.566089436983198
pre_covid,z_jk_raw_purif,loo,2014-03,77,10.164380890798743
pre_covid,z_jk_raw_purif,loo,2014-04,77,11.16021140672042
pre_covid,z_jk_raw_purif,loo,2014-05,77,11.584174967918564
pre_covid,z_jk_raw_purif,loo,2014-06,77,10.70612757565028
pre_covid,z_jk_raw_purif,loo,2014-07,77,10.41986545172813
pre_covid,z_jk_raw_purif,loo,2014-08,77,11.123568235126195
pre_covid,z_jk_raw_purif,loo,2014-09,77,11.375727532663161
pre_covid,z_jk_raw_purif,loo,2014-10,77,11.242570747604878
pre_covid,z_jk_raw_purif,loo,2014-11,77,11.323321540693309
pre_covid,z_jk_raw_purif,loo,2014-12,77,11.433144572243146
pre_covid,z_jk_raw_purif,loo,2015-01,77,11.511270670180412
pre_covid,z_jk_raw_purif,loo,2015-02,77,11.336041586219118
pre_covid,z_jk_raw_purif,loo,2015-03,77,11.660740585412057
pre_covid,z_jk_raw_purif,loo,2015-04,77,12.150379605313544
pre_covid,z_jk_raw_purif,loo,2015-05,77,11.005193311133013
pre_covid,z_jk_raw_purif,loo,2015-06,77,11.147396236051176
pre_covid,z_jk_raw_purif,loo,2015-07,77,12.435407761757544
pre_covid,z_jk_raw_purif,loo,2015-08,77,11.412586117843363
pre_covid,z_jk_raw_purif,loo,2015-09,77,10.167123575110343
pre_covid,z_jk_raw_purif,loo,2015-10,77,11.183246342058595
pre_covid,z_jk_raw_purif,loo,2015-11,77,9.670892535156536
pre_covid,z_jk_raw_purif,loo,2015-12,77,10.26980543685248
pre_covid,z_jk_raw_purif,loo,2016-01,77,7.313298743721615
pre_covid,z_jk_raw_purif,loo,2016-02,77,10.990461939136356
pre_covid,z_jk_raw_purif,loo,2016-03,77,10.512891082749352
pre_covid,z_jk_raw_purif,loo,2016-04,77,11.781456049295482
pre_covid,z_jk_raw_purif,loo,2016-05,77,9.930149433742303
pre_covid,z_jk_raw_purif,loo,2016-06,77,10.618251915573088
pre_covid,z_jk_raw_purif,loo,2016-07,77,11.036770105252025
pre_covid,z_jk_raw_purif,loo,2016-08,77,11.235346146579234
pre_covid,z_jk_raw_purif,loo,2016-09,77,12.286929250348376
pre_covid,z_jk_raw_purif,loo,2016-10,77,11.587861154754208
pre_covid,z_jk_raw_purif,loo,2016-11,77,11.276446517402
pre_covid,z_jk_raw_purif,loo,2016-12,77,12.818528550945684
pre_covid,z_jk_raw_purif,loo,2017-01,77,8.4490372827464
pre_covid,z_jk_raw_purif,loo,2017-02,77,10.917434127409248
pre_covid,z_jk_raw_purif,loo,2017-03,77,11.32334211869109
pre_covid,z_jk_raw_purif,loo,2017-04,77,11.0419360667947
pre_covid,z_jk_raw_purif,loo,2017-05,77,11.029398502519307
pre_covid,z_jk_raw_purif,loo,2017-06,77,11.215941246309827
pre_covid,z_jk_raw_purif,loo,2017-07,77,9.436268778643425
pre_covid,z_jk_raw_purif,loo,2017-08,77,11.708695834465143
pre_covid,z_jk_raw_purif,loo,2017-09,77,11.829507045428775
pre_covid,z_jk_raw_purif,loo,2017-10,77,10.782845497599245
pre_covid,z_jk_raw_purif,loo,2017-11,77,10.341896783613972
pre_covid,z_jk_raw_purif,loo,2017-12,77,11.343771069787293
pre_covid,z_jk_raw_purif,loo,2018-01,77,11.219759160902013
pre_covid,z_jk_raw_purif,loo,2018-02,77,11.33488151029906
pre_covid,z_jk_raw_purif,loo,2018-03,77,11.390301408712808
pre_covid,z_jk_raw_purif,loo,2018-04,77,11.24322340088924
pre_covid,z_jk_raw_purif,loo,2018-05,77,9.009839306576552
pre_covid,z_jk_raw_purif,loo,2018-06,77,11.340289628182523
pre_covid,z_jk_raw_purif,loo,2018-07,77,11.625277201789231
pre_covid,z_jk_raw_purif,loo,2018-08,77,11.662975743705864
pre_covid,z_jk_raw_purif,loo,2018-09,77,12.011556471067228
pre_covid,z_jk_raw_purif,loo,2018-10,77,11.467635280164314
pre_covid,z_jk_raw_purif,loo,2018-11,77,11.243984013489548
pre_covid,z_jk_raw_purif,loo,2018-12,77,11.61586624539274
pre_covid,z_jk_raw_purif,loo,2019-01,77,11.352817016547048
pre_covid,z_jk_raw_purif,loo,2019-02,77,12.257358772556124
pre_covid,z_jk_raw_purif,loo,2019-03,77,10.451696184796527
pre_covid,z_jk_raw_purif,loo,2019-04,77,11.238586122424929
pre_covid,z_jk_raw_purif,loo,2019-05,77,11.792168200651147
pre_covid,z_jk_raw_purif,loo,2019-06,77,11.085817657926764
pre_covid,z_jk_raw_purif,loo,2019-07,77,11.24020978713844
pre_covid,z_jk_raw_purif,loo,2019-08,77,11.914955047292441
pre_covid,z_jk_raw_purif,loo,2019-09,77,11.420365249848041
pre_covid,z_jk_raw_purif,loo,2019-10,77,14.12923679888273
pre_covid,z_jk_raw_purif,loo,2019-11,77,11.610521175065983
pre_covid,z_jk_raw_purif,loo,2019-12,77,10.730448504522371
pre_covid,z_jk_raw_purif,hac,0,78,11.311508712814428
pre_covid,z_jk_raw_purif,hac,1,78,10.273163276180872
pre_covid,z_jk_raw_purif,hac,2,78,9.9981042796895
pre_covid,z_jk_raw_purif,hac,3,78,9.815035088339256
pre_covid,z_jk_raw_purif,hac,4,78,9.629713479641048
pre_covid,z_jk_raw_purif,hac,5,78,9.605962116109168
pre_covid,z_jk_raw_purif,hac,6,78,9.327168900229692
pre_covid,z_jk_purif,baseline,NA,78,7.55165805760951
pre_covid,z_jk_purif,loo,2013-07,77,7.705175524966513
pre_covid,z_jk_purif,loo,2013-08,77,7.566249945482285
pre_covid,z_jk_purif,loo,2013-09,77,7.023785599280405
pre_covid,z_jk_purif,loo,2013-10,77,5.8114860688991925
pre_covid,z_jk_purif,loo,2013-11,77,8.158537232387399
pre_covid,z_jk_purif,loo,2013-12,77,8.744184419541137
pre_covid,z_jk_purif,loo,2014-01,77,5.387407483213361
pre_covid,z_jk_purif,loo,2014-02,77,6.004236627126067
pre_covid,z_jk_purif,loo,2014-03,77,6.922389148341219
pre_covid,z_jk_purif,loo,2014-04,77,7.395940285080006
pre_covid,z_jk_purif,loo,2014-05,77,7.622353817897994
pre_covid,z_jk_purif,loo,2014-06,77,7.1665751049351165
pre_covid,z_jk_purif,loo,2014-07,77,6.454152426396084
pre_covid,z_jk_purif,loo,2014-08,77,7.38066634968864
pre_covid,z_jk_purif,loo,2014-09,77,8.013077893620856
pre_covid,z_jk_purif,loo,2014-10,77,7.669290082363632
pre_covid,z_jk_purif,loo,2014-11,77,7.561550149261168
pre_covid,z_jk_purif,loo,2014-12,77,7.757095821159238
pre_covid,z_jk_purif,loo,2015-01,77,7.4654871637068565
pre_covid,z_jk_purif,loo,2015-02,77,7.5096855773412186
pre_covid,z_jk_purif,loo,2015-03,77,7.645706088540191
pre_covid,z_jk_purif,loo,2015-04,77,7.901440684958637
pre_covid,z_jk_purif,loo,2015-05,77,7.270712296426801
pre_covid,z_jk_purif,loo,2015-06,77,7.647622071757835
pre_covid,z_jk_purif,loo,2015-07,77,7.6546036057230955
pre_covid,z_jk_purif,loo,2015-08,77,7.552539781507681
pre_covid,z_jk_purif,loo,2015-09,77,7.519330407862649
pre_covid,z_jk_purif,loo,2015-10,77,6.965894184904764
pre_covid,z_jk_purif,loo,2015-11,77,7.165718682883428
pre_covid,z_jk_purif,loo,2015-12,77,7.018668963801373
pre_covid,z_jk_purif,loo,2016-01,77,9.941795333049857
pre_covid,z_jk_purif,loo,2016-02,77,7.40070396193467
pre_covid,z_jk_purif,loo,2016-03,77,6.511066756827797
pre_covid,z_jk_purif,loo,2016-04,77,7.332859115005239
pre_covid,z_jk_purif,loo,2016-05,77,6.265683280811949
pre_covid,z_jk_purif,loo,2016-06,77,6.935961636824254
pre_covid,z_jk_purif,loo,2016-07,77,7.538128666756905
pre_covid,z_jk_purif,loo,2016-08,77,7.6902049576824725
pre_covid,z_jk_purif,loo,2016-09,77,8.583364700634815
pre_covid,z_jk_purif,loo,2016-10,77,7.624928387101349
pre_covid,z_jk_purif,loo,2016-11,77,7.469090904931454
pre_covid,z_jk_purif,loo,2016-12,77,8.696382420288938
pre_covid,z_jk_purif,loo,2017-01,77,5.14177164461279
pre_covid,z_jk_purif,loo,2017-02,77,7.414978230214957
pre_covid,z_jk_purif,loo,2017-03,77,7.519420056482905
pre_covid,z_jk_purif,loo,2017-04,77,7.011276562014668
pre_covid,z_jk_purif,loo,2017-05,77,7.327066858324246
pre_covid,z_jk_purif,loo,2017-06,77,7.749466996376959
pre_covid,z_jk_purif,loo,2017-07,77,5.821285272532524
pre_covid,z_jk_purif,loo,2017-08,77,7.808438730700164
pre_covid,z_jk_purif,loo,2017-09,77,7.704493380317342
pre_covid,z_jk_purif,loo,2017-10,77,7.1948780448033745
pre_covid,z_jk_purif,loo,2017-11,77,6.759011280831386
pre_covid,z_jk_purif,loo,2017-12,77,7.531944828716335
pre_covid,z_jk_purif,loo,2018-01,77,7.393074237137965
pre_covid,z_jk_purif,loo,2018-02,77,7.6152990157091365
pre_covid,z_jk_purif,loo,2018-03,77,7.903722387517258
pre_covid,z_jk_purif,loo,2018-04,77,7.509102703719037
pre_covid,z_jk_purif,loo,2018-05,77,5.754870250164541
pre_covid,z_jk_purif,loo,2018-06,77,7.703273645377894
pre_covid,z_jk_purif,loo,2018-07,77,7.92795599537536
pre_covid,z_jk_purif,loo,2018-08,77,7.6901627429441115
pre_covid,z_jk_purif,loo,2018-09,77,8.086058034036208
pre_covid,z_jk_purif,loo,2018-10,77,7.441870971239278
pre_covid,z_jk_purif,loo,2018-11,77,7.461435175422976
pre_covid,z_jk_purif,loo,2018-12,77,7.964339372594841
pre_covid,z_jk_purif,loo,2019-01,77,7.7883731814005195
pre_covid,z_jk_purif,loo,2019-02,77,7.964671824760825
pre_covid,z_jk_purif,loo,2019-03,77,6.915837282234436
pre_covid,z_jk_purif,loo,2019-04,77,7.437889398784352
pre_covid,z_jk_purif,loo,2019-05,77,7.649260947111863
pre_covid,z_jk_purif,loo,2019-06,77,7.800129989907566
pre_covid,z_jk_purif,loo,2019-07,77,7.441050948058495
pre_covid,z_jk_purif,loo,2019-08,77,7.7993465044261585
pre_covid,z_jk_purif,loo,2019-09,77,7.586239981511259
pre_covid,z_jk_purif,loo,2019-10,77,9.108797499777095
pre_covid,z_jk_purif,loo,2019-11,77,7.584805762206247
pre_covid,z_jk_purif,loo,2019-12,77,7.234302217290497
pre_covid,z_jk_purif,hac,0,78,7.55165805760951
pre_covid,z_jk_purif,hac,1,78,7.49150597378747
pre_covid,z_jk_purif,hac,2,78,8.303327432536541
pre_covid,z_jk_purif,hac,3,78,8.15699238162669
pre_covid,z_jk_purif,hac,4,78,7.90744216870364
pre_covid,z_jk_purif,hac,5,78,7.746908834829542
pre_covid,z_jk_purif,hac,6,78,7.229607349144764
pre_covid,z_bruto,baseline,NA,78,14.861681964564497
pre_covid,z_bruto,loo,2013-07,77,14.963359573106146
pre_covid,z_bruto,loo,2013-08,77,14.693016711835064
pre_covid,z_bruto,loo,2013-09,77,13.54617513583776
pre_covid,z_bruto,loo,2013-10,77,13.190708697830727
pre_covid,z_bruto,loo,2013-11,77,16.013824898007375
pre_covid,z_bruto,loo,2013-12,77,15.801339516141223
pre_covid,z_bruto,loo,2014-01,77,12.721514258103944
pre_covid,z_bruto,loo,2014-02,77,12.270838472955527
pre_covid,z_bruto,loo,2014-03,77,14.200611145661425
pre_covid,z_bruto,loo,2014-04,77,14.381160070024341
pre_covid,z_bruto,loo,2014-05,77,15.4311780067214
pre_covid,z_bruto,loo,2014-06,77,14.045667993852598
pre_covid,z_bruto,loo,2014-07,77,13.449768077600417
pre_covid,z_bruto,loo,2014-08,77,13.821207870558872
pre_covid,z_bruto,loo,2014-09,77,14.453818500046264
pre_covid,z_bruto,loo,2014-10,77,14.542465157412353
pre_covid,z_bruto,loo,2014-11,77,14.988418464413492
pre_covid,z_bruto,loo,2014-12,77,16.548197113114533
pre_covid,z_bruto,loo,2015-01,77,15.78158090510954
pre_covid,z_bruto,loo,2015-02,77,14.846788784045968
pre_covid,z_bruto,loo,2015-03,77,15.385413023462874
pre_covid,z_bruto,loo,2015-04,77,13.303014243542789
pre_covid,z_bruto,loo,2015-05,77,15.033467775286883
pre_covid,z_bruto,loo,2015-06,77,14.998788281035493
pre_covid,z_bruto,loo,2015-07,77,13.381418613399502
pre_covid,z_bruto,loo,2015-08,77,15.063572598090047
pre_covid,z_bruto,loo,2015-09,77,16.33388370777914
pre_covid,z_bruto,loo,2015-10,77,13.91381566907567
pre_covid,z_bruto,loo,2015-11,77,14.018170625818582
pre_covid,z_bruto,loo,2015-12,77,13.727607549667674
pre_covid,z_bruto,loo,2016-01,77,10.744059603153094
pre_covid,z_bruto,loo,2016-02,77,14.782624067838428
pre_covid,z_bruto,loo,2016-03,77,13.321310182551107
pre_covid,z_bruto,loo,2016-04,77,15.164627799151598
pre_covid,z_bruto,loo,2016-05,77,13.162782403826295
pre_covid,z_bruto,loo,2016-06,77,14.580451475739155
pre_covid,z_bruto,loo,2016-07,77,14.979727854149974
pre_covid,z_bruto,loo,2016-08,77,15.23081000171614
pre_covid,z_bruto,loo,2016-09,77,15.542947843371673
pre_covid,z_bruto,loo,2016-10,77,15.90773500029573
pre_covid,z_bruto,loo,2016-11,77,14.709361942798656
pre_covid,z_bruto,loo,2016-12,77,16.397472631442803
pre_covid,z_bruto,loo,2017-01,77,10.33105826710081
pre_covid,z_bruto,loo,2017-02,77,14.247275337891125
pre_covid,z_bruto,loo,2017-03,77,14.916669473863072
pre_covid,z_bruto,loo,2017-04,77,14.39771029868397
pre_covid,z_bruto,loo,2017-05,77,14.482056118845644
pre_covid,z_bruto,loo,2017-06,77,14.8436344946338
pre_covid,z_bruto,loo,2017-07,77,12.690919145564063
pre_covid,z_bruto,loo,2017-08,77,14.946924625594175
pre_covid,z_bruto,loo,2017-09,77,14.990641746887611
pre_covid,z_bruto,loo,2017-10,77,14.364959146470408
pre_covid,z_bruto,loo,2017-11,77,13.962490224012774
pre_covid,z_bruto,loo,2017-12,77,14.88816734281878
pre_covid,z_bruto,loo,2018-01,77,14.333861094417724
pre_covid,z_bruto,loo,2018-02,77,14.994762311260537
pre_covid,z_bruto,loo,2018-03,77,14.927129434673464
pre_covid,z_bruto,loo,2018-04,77,14.780575455944525
pre_covid,z_bruto,loo,2018-05,77,12.272338991262107
pre_covid,z_bruto,loo,2018-06,77,14.897677347202977
pre_covid,z_bruto,loo,2018-07,77,15.627087617054915
pre_covid,z_bruto,loo,2018-08,77,14.159814334639536
pre_covid,z_bruto,loo,2018-09,77,14.305998818070737
pre_covid,z_bruto,loo,2018-10,77,15.108581849086178
pre_covid,z_bruto,loo,2018-11,77,14.720208053543658
pre_covid,z_bruto,loo,2018-12,77,14.7191027992577
pre_covid,z_bruto,loo,2019-01,77,15.07636284027927
pre_covid,z_bruto,loo,2019-02,77,16.075572704696242
pre_covid,z_bruto,loo,2019-03,77,14.890762896063407
pre_covid,z_bruto,loo,2019-04,77,14.630120445843527
pre_covid,z_bruto,loo,2019-05,77,15.559895094437938
pre_covid,z_bruto,loo,2019-06,77,15.321986877433789
pre_covid,z_bruto,loo,2019-07,77,14.5044619963725
pre_covid,z_bruto,loo,2019-08,77,14.878668019632276
pre_covid,z_bruto,loo,2019-09,77,14.519076711838283
pre_covid,z_bruto,loo,2019-10,77,16.69859326002334
pre_covid,z_bruto,loo,2019-11,77,15.119425584723563
pre_covid,z_bruto,loo,2019-12,77,14.432335877437707
pre_covid,z_bruto,hac,0,78,14.861681964564497
pre_covid,z_bruto,hac,1,78,13.805307461933408
pre_covid,z_bruto,hac,2,78,14.9600768131795
pre_covid,z_bruto,hac,3,78,14.834800872495586
pre_covid,z_bruto,hac,4,78,14.452851412511674
pre_covid,z_bruto,hac,5,78,14.380232278976871
pre_covid,z_bruto,hac,6,78,13.619892814179261
